日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
107/08/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
107/08/02,29.9,35.2,25.5,8.6,3.0,1.3,72.0,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.700000000000003,0,0,0,0,0,1,1,8,-0.8660254037844384,-0.5000000000000004,0
107/08/03,29.7,34.0,26.5,6.1,0.0,0.0,77.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
107/08/04,28.8,34.9,26.3,5.4,3.0,3.0,77.0,6.4,29.46666666666667,29.9,28.8,,,,,,,,,,34.699999999999996,35.2,34.0,,,,,,,,,,26.099999999999998,26.5,25.5,,,,,,,,,,6.7,8.6,5.4,,,,,,,,,,75.33333333333333,77.0,72.0,,,,,,,,,,7.533333333333334,9.7,6.4,,,,,,,,,,6.0,,,,4.3,,,,8.599999999999998,0,0,0,0,0,1,1,8,-0.8660254037844384,-0.5000000000000004,0
107/08/05,29.6,34.8,25.8,5.7,0.0,0.0,75.0,7.2,29.366666666666664,29.7,28.8,,,,,,,,,,34.56666666666666,34.9,34.0,,,,,,,,,,26.2,26.5,25.8,,,,,,,,,,5.733333333333333,6.1,5.4,,,,,,,,,,76.33333333333333,77.0,75.0,,,,,,,,,,6.7,7.2,6.4,,,,,,,,,,3.0,,,,3.0,,,,8.999999999999996,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
107/08/06,29.9,34.9,26.7,7.8,0.0,0.0,76.0,7.9,29.433333333333334,29.9,28.8,,,,,,,,,,34.86666666666667,34.9,34.8,,,,,,,,,,26.266666666666666,26.7,25.8,,,,,,,,,,6.3,7.8,5.4,,,,,,,,,,76.0,77.0,75.0,,,,,,,,,,7.166666666666667,7.9,6.4,,,,,,,,,,3.0,,,,3.0,,,,8.2,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
107/08/07,29.7,34.2,26.6,10.9,0.0,0.0,75.0,7.1,29.733333333333334,29.9,29.6,,,,,,,,,,34.63333333333333,34.9,34.2,,,,,,,,,,26.36666666666667,26.7,25.8,,,,,,,,,,8.133333333333333,10.9,5.7,,,,,,,,,,75.33333333333333,76.0,75.0,,,,,,,,,,7.3999999999999995,7.9,7.1,,,,,,,,,,0.0,,,,0.0,,,,7.600000000000001,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
107/08/08,29.4,34.1,26.1,10.8,0.0,0.0,71.0,7.1,29.666666666666668,29.9,29.4,29.571428571428573,29.9,28.8,,,,,,,34.4,34.9,34.1,34.58571428571428,35.2,34.0,,,,,,,26.46666666666667,26.7,26.1,26.214285714285715,26.7,25.5,,,,,,,9.833333333333334,10.9,7.8,7.8999999999999995,10.9,5.4,,,,,,,74.0,76.0,71.0,74.71428571428571,77.0,71.0,,,,,,,7.366666666666667,7.9,7.1,7.414285714285714,9.7,6.4,,,,,,,0.0,6.0,,,0.0,4.3,,,8.0,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
107/08/09,29.6,34.8,25.7,10.9,0.0,0.0,72.0,7.9,29.566666666666666,29.7,29.4,29.52857142857143,29.9,28.8,,,,,,,34.36666666666667,34.8,34.1,34.528571428571425,34.9,34.0,,,,,,,26.133333333333336,26.6,25.7,26.24285714285714,26.7,25.7,,,,,,,10.866666666666667,10.9,10.8,8.22857142857143,10.9,5.4,,,,,,,72.66666666666667,75.0,71.0,74.71428571428571,77.0,71.0,,,,,,,7.366666666666666,7.9,7.1,7.1571428571428575,7.9,6.4,,,,,,,0.0,3.0,,,0.0,3.0,,,9.099999999999998,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
107/08/10,29.0,33.6,25.6,6.2,0.0,0.0,74.0,8.6,29.333333333333332,29.6,29.0,29.428571428571427,29.9,28.8,,,,,,,34.166666666666664,34.8,33.6,34.47142857142857,34.9,33.6,,,,,,,25.8,26.1,25.6,26.114285714285717,26.7,25.6,,,,,,,9.3,10.9,6.2,8.242857142857142,10.9,5.4,,,,,,,72.33333333333333,74.0,71.0,74.28571428571429,77.0,71.0,,,,,,,7.866666666666667,8.6,7.1,7.457142857142856,8.6,6.4,,,,,,,0.0,3.0,,,0.0,3.0,,,8.0,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
