日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
112/08/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
112/08/02,29.1,33.3,25.2,4.7,1.5,1.4,79.0,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.099999999999998,0,0,0,0,0,1,1,8,-0.8660254037844384,-0.5000000000000004,0
112/08/03,29.5,33.1,26.2,4.2,6.0,5.6,81.0,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.900000000000002,0,0,0,1,0,1,2,8,-0.8660254037844384,-0.5000000000000004,0
112/08/04,31.4,35.1,27.2,0.0,1.0,5.7,61.0,20.4,30.0,31.4,29.1,,,,,,,,,,33.833333333333336,35.1,33.1,,,,,,,,,,26.2,27.2,25.2,,,,,,,,,,2.966666666666667,4.7,0.0,,,,,,,,,,73.66666666666667,81.0,61.0,,,,,,,,,,16.4,20.4,9.9,,,,,,,,,,8.5,,,,12.7,,,,7.900000000000002,0,0,0,1,0,1,3,8,-0.8660254037844384,-0.5000000000000004,0
112/08/05,32.0,35.8,27.6,0.0,0.09,0.7,63.0,19.4,30.96666666666667,32.0,29.5,,,,,,,,,,34.666666666666664,35.8,33.1,,,,,,,,,,27.0,27.6,26.2,,,,,,,,,,1.4000000000000001,4.2,0.0,,,,,,,,,,68.33333333333333,81.0,61.0,,,,,,,,,,19.566666666666666,20.4,18.9,,,,,,,,,,7.09,,,,12.0,,,,8.199999999999996,0,0,0,1,0,1,4,8,-0.8660254037844384,-0.5000000000000004,0
112/08/06,30.2,35.1,27.3,1.9,0.0,0.0,72.0,9.9,31.2,32.0,30.2,,,,,,,,,,35.333333333333336,35.8,35.1,,,,,,,,,,27.366666666666664,27.6,27.2,,,,,,,,,,0.6333333333333333,1.9,0.0,,,,,,,,,,65.33333333333333,72.0,61.0,,,,,,,,,,16.566666666666666,20.4,9.9,,,,,,,,,,1.09,,,,6.4,,,,7.800000000000001,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
112/08/07,29.7,35.7,26.1,8.9,0.0,0.0,81.0,9.5,30.633333333333336,32.0,29.7,,,,,,,,,,35.53333333333333,35.8,35.1,,,,,,,,,,27.0,27.6,26.1,,,,,,,,,,3.6,8.9,0.0,,,,,,,,,,72.0,81.0,63.0,,,,,,,,,,12.933333333333332,19.4,9.5,,,,,,,,,,0.09,,,,0.7,,,,9.600000000000001,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
112/08/08,29.8,33.8,26.4,10.3,0.0,0.0,82.0,5.8,29.900000000000002,30.2,29.7,30.24285714285714,32.0,29.1,,,,,,,34.86666666666667,35.7,33.8,34.55714285714286,35.8,33.1,,,,,,,26.600000000000005,27.3,26.1,26.571428571428573,27.6,25.2,,,,,,,7.033333333333334,10.3,1.9,4.285714285714286,10.3,0.0,,,,,,,78.33333333333333,82.0,72.0,74.14285714285714,82.0,61.0,,,,,,,8.4,9.9,5.8,13.4,20.4,5.8,,,,,,,0.0,8.59,,,0.0,13.4,,,7.399999999999999,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
112/08/09,29.4,32.4,27.1,0.8,0.0,0.0,89.0,5.1,29.63333333333333,29.8,29.4,30.285714285714285,32.0,29.4,,,,,,,33.96666666666667,35.7,32.4,34.42857142857143,35.8,32.4,,,,,,,26.53333333333333,27.1,26.1,26.842857142857145,27.6,26.1,,,,,,,6.666666666666668,10.3,0.8,3.7285714285714286,10.3,0.0,,,,,,,84.0,89.0,81.0,75.57142857142857,89.0,61.0,,,,,,,6.8,9.5,5.1,12.714285714285712,20.4,5.1,,,,,,,0.0,7.09,,,0.0,12.0,,,5.299999999999997,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
112/08/10,29.7,33.6,27.4,4.9,0.0,0.0,88.0,6.5,29.633333333333336,29.8,29.4,30.314285714285713,32.0,29.4,,,,,,,33.26666666666666,33.8,32.4,34.5,35.8,32.4,,,,,,,26.96666666666667,27.4,26.4,27.014285714285712,27.6,26.1,,,,,,,5.333333333333333,10.3,0.8,3.8285714285714287,10.3,0.0,,,,,,,86.33333333333333,89.0,82.0,76.57142857142857,89.0,61.0,,,,,,,5.8,6.5,5.1,10.942857142857141,20.4,5.1,,,,,,,0.0,1.09,,,0.0,6.4,,,6.200000000000003,0,0,0,0,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0
