日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
110/11/01,648 西螺鎮,LG2 芹菜 白梗 ,82.9,66.2,40.0,64.4, +  4,6537.0, -  4,0
110/11/01,514 溪湖鎮,LG2 芹菜 白梗 ,83.1,62.3,40.0,62.0,    0,80.0,    0,0
110/11/02,400 台中市,LG2 芹菜 白梗 ,48.8,45.2,39.0,44.0, -  3,829.0, - 12,0
110/11/02,800 高雄市,LG2 芹菜 白梗 ,98.8,66.2,39.0,67.3, -  5,1997.0, + 27,0
110/11/02,648 西螺鎮,LG2 芹菜 白梗 ,83.1,66.4,40.0,64.5, +  0,5968.0, -  9,0
110/11/02,420 豐原區,LG2 芹菜 白梗 ,44.4,37.9,32.0,38.03, - 12,1572.0, +104,0
110/11/02,104 台北二,LG2 芹菜 白梗 ,58.9,46.9,37.7,47.4, +  2,2919.0, +  3,0
110/11/02,338 桃　農,LG2 芹菜 白梗 ,51.4,47.6,40.3,46.9, +  1,1320.0, - 32,0
110/11/02,514 溪湖鎮,LG2 芹菜 白梗 ,83.0,62.1,40.0,61.9, -  0,80.0,    0,0
110/11/02,930 台東市,LG2 芹菜 白梗 ,100.0,82.0,68.0,85.0,    0,180.0, + 20,0
110/11/02,241 三重區,LG2 芹菜 白梗 ,55.5,48.3,39.2,47.9, +  2,620.0, +  3,0
110/11/02,109 台北一,LG2 芹菜 白梗 ,82.7,52.0,32.5,54.2, +  7,7142.0, -  6,0
110/11/02,220 板橋區,LG2 芹菜 白梗 ,49.6,44.2,31.8,42.8, +  8,1320.0, +  2,0
110/11/03,109 台北一,LG2 芹菜 白梗 ,72.1,43.1,23.7,45.0, - 17,8315.0, + 16,0
110/11/03,104 台北二,LG2 芹菜 白梗 ,67.5,46.6,36.2,48.7, +  3,2860.0, -  2,0
110/11/03,400 台中市,LG2 芹菜 白梗 ,54.5,47.0,40.0,47.1, +  7,688.0, - 17,0
110/11/03,338 桃　農,LG2 芹菜 白梗 ,50.0,43.1,38.2,43.5, -  7,1693.0, + 28,0
110/11/03,930 台東市,LG2 芹菜 白梗 ,100.0,83.0,71.0,85.0,    0,120.0, - 33,0
110/11/03,514 溪湖鎮,LG2 芹菜 白梗 ,83.0,61.8,40.0,61.7, -  0,80.0,    0,0
110/11/03,420 豐原區,LG2 芹菜 白梗 ,40.6,32.9,25.0,32.84, - 14,1372.0, - 13,0
110/11/03,800 高雄市,LG2 芹菜 白梗 ,99.2,64.4,30.3,64.6, -  4,2360.0, + 18,0
110/11/03,648 西螺鎮,LG2 芹菜 白梗 ,83.4,66.5,40.0,64.6, +  0,6437.0, +  8,0
110/11/03,241 三重區,LG2 芹菜 白梗 ,55.0,44.0,29.5,43.3, - 10,634.0, +  2,0
110/11/03,220 板橋區,LG2 芹菜 白梗 ,52.3,42.0,27.1,41.1, -  4,1050.0, - 20,0
110/11/03,260 宜蘭市,LG2 芹菜 白梗 ,60.0,43.0,25.0,43.0,  -  ,1600.0,  -  ,0
110/11/04,648 西螺鎮,LG2 芹菜 白梗 ,83.1,66.5,40.0,64.4, -  0,5951.0, -  8,0
110/11/04,420 豐原區,LG2 芹菜 白梗 ,44.6,30.0,30.0,32.93, +  0,710.0, - 48,0
110/11/04,514 溪湖鎮,LG2 芹菜 白梗 ,83.0,61.8,40.0,61.7,    0,80.0,    0,0
110/11/04,950 花蓮市,LG2 芹菜 白梗 ,36.0,36.0,36.0,36.0,  -  ,44.0,  -  ,0
110/11/04,220 板橋區,LG2 芹菜 白梗 ,48.8,41.8,28.5,40.5, -  1,832.0, - 21,0
110/11/04,104 台北二,LG2 芹菜 白梗 ,63.1,43.3,27.1,44.0, - 10,2804.0, -  2,0
110/11/04,400 台中市,LG2 芹菜 白梗 ,46.0,43.7,34.9,41.8, - 11,1118.0, + 63,0
110/11/04,260 宜蘭市,LG2 芹菜 白梗 ,68.0,40.0,20.0,40.0, -  7,1600.0,    0,0
110/11/04,338 桃　農,LG2 芹菜 白梗 ,46.1,39.3,24.1,37.6, - 14,2132.0, + 26,0
110/11/04,800 高雄市,LG2 芹菜 白梗 ,104.7,49.3,25.0,55.5, - 14,2317.0, -  2,0
110/11/04,109 台北一,LG2 芹菜 白梗 ,74.7,37.7,23.2,42.2, -  6,7878.0, -  5,0
110/11/04,241 三重區,LG2 芹菜 白梗 ,58.8,42.2,29.2,42.9, -  1,550.0, - 13,0
110/11/04,930 台東市,LG2 芹菜 白梗 ,100.0,83.0,74.0,85.0,    0,200.0, + 67,0
110/11/05,800 高雄市,LG2 芹菜 白梗 ,103.5,60.7,27.6,62.6, + 13,1940.0, - 16,0
110/11/05,220 板橋區,LG2 芹菜 白梗 ,45.6,40.7,30.8,39.7, -  2,1085.0, + 30,0
110/11/05,241 三重區,LG2 芹菜 白梗 ,57.1,47.4,32.7,46.4, +  8,666.0, + 21,0
110/11/05,420 豐原區,LG2 芹菜 白梗 ,48.0,39.4,30.0,39.25, + 19,1360.0, + 92,0
110/11/05,930 台東市,LG2 芹菜 白梗 ,100.0,77.0,62.0,82.0, -  4,160.0, - 20,0
110/11/05,400 台中市,LG2 芹菜 白梗 ,45.0,40.0,38.0,40.9, -  2,877.0, - 22,0
110/11/05,338 桃　農,LG2 芹菜 白梗 ,47.9,40.4,31.8,40.2, +  7,1643.0, - 23,0
110/11/05,514 溪湖鎮,LG2 芹菜 白梗 ,83.0,61.8,40.0,61.7,    0,80.0,    0,0
110/11/05,109 台北一,LG2 芹菜 白梗 ,66.4,43.1,28.7,44.9, +  6,6858.0, - 13,0
110/11/05,104 台北二,LG2 芹菜 白梗 ,63.6,42.9,26.9,43.9, -  0,3185.0, + 14,0
110/11/05,648 西螺鎮,LG2 芹菜 白梗 ,82.9,66.7,40.0,64.2, -  0,6158.0, +  3,0
110/11/06,104 台北二,LG2 芹菜 白梗 ,56.9,37.2,21.4,38.0, - 13,3909.0, + 23,0
110/11/06,800 高雄市,LG2 芹菜 白梗 ,98.8,53.6,23.2,56.5, - 10,2628.0, + 35,0
110/11/06,514 溪湖鎮,LG2 芹菜 白梗 ,83.0,61.8,40.0,61.7,    0,80.0,    0,0
110/11/06,220 板橋區,LG2 芹菜 白梗 ,42.5,39.7,35.2,39.4, -  1,1343.0, + 24,0
110/11/06,420 豐原區,LG2 芹菜 白梗 ,45.7,35.0,35.0,37.13, -  5,928.0, - 32,0
110/11/06,400 台中市,LG2 芹菜 白梗 ,47.7,41.1,29.7,40.4, -  1,942.0, +  7,0
110/11/06,338 桃　農,LG2 芹菜 白梗 ,50.7,38.7,29.5,39.3, -  2,1798.0, +  9,0
110/11/06,648 西螺鎮,LG2 芹菜 白梗 ,83.4,66.4,40.0,64.5, +  0,6360.0, +  3,0
110/11/06,930 台東市,LG2 芹菜 白梗 ,100.0,78.0,62.0,82.0,    0,160.0,    0,0
110/11/06,109 台北一,LG2 芹菜 白梗 ,63.4,45.1,27.9,45.3, +  1,7885.0, + 15,0
110/11/06,241 三重區,LG2 芹菜 白梗 ,52.5,43.7,31.5,43.0, -  7,805.0, + 21,0
110/11/07,400 台中市,LG2 芹菜 白梗 ,47.7,37.4,27.8,38.9, -  4,1025.0, +  9,0
110/11/07,514 溪湖鎮,LG2 芹菜 白梗 ,83.0,62.1,40.0,61.9, +  0,80.0,    0,0
110/11/07,220 板橋區,LG2 芹菜 白梗 ,40.6,34.5,21.4,33.1, - 16,1342.0, -  0,0
110/11/07,930 台東市,LG2 芹菜 白梗 ,100.0,71.0,58.0,68.0, - 17,202.0, + 26,0
110/11/07,104 台北二,LG2 芹菜 白梗 ,55.0,34.9,21.3,36.2, -  5,4004.0, +  2,0
110/11/07,241 三重區,LG2 芹菜 白梗 ,47.0,42.5,28.8,40.7, -  5,777.0, -  3,0
110/11/07,109 台北一,LG2 芹菜 白梗 ,61.1,39.7,19.7,40.0, - 12,8806.0, + 12,0
110/11/07,800 高雄市,LG2 芹菜 白梗 ,100.4,63.5,19.4,62.1, + 10,2157.0, - 18,0
110/11/07,420 豐原區,LG2 芹菜 白梗 ,60.0,54.4,35.0,51.64, + 39,146.0, - 84,0
110/11/07,338 桃　農,LG2 芹菜 白梗 ,48.1,37.4,25.3,37.1, -  6,1856.0, +  3,0
110/11/08,648 西螺鎮,LG2 芹菜 白梗 ,65.8,49.7,26.7,48.7, - 24,9574.0, + 51,0
110/11/08,514 溪湖鎮,LG2 芹菜 白梗 ,83.0,62.3,40.0,62.0, +  0,80.0,    0,0
110/11/09,338 桃　農,LG2 芹菜 白梗 ,52.7,38.9,32.0,40.3, +  9,2054.0, + 11,0
110/11/09,648 西螺鎮,LG2 芹菜 白梗 ,66.3,49.1,26.7,48.2, -  1,8643.0, - 10,0
110/11/09,400 台中市,LG2 芹菜 白梗 ,49.6,45.2,24.6,41.4, +  6,835.0, - 19,0
110/11/09,220 板橋區,LG2 芹菜 白梗 ,39.8,32.4,23.6,32.1, -  3,1294.0, -  4,0
110/11/09,514 溪湖鎮,LG2 芹菜 白梗 ,83.0,66.7,40.0,62.1, +  0,80.0,    0,0
110/11/09,104 台北二,LG2 芹菜 白梗 ,58.2,34.6,25.8,37.5, +  4,3944.0, -  1,0
