日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
113/11/01,109 台北一,LG2 芹菜 白梗 ,102.0,68.9,40.0,69.8, -  1,2362.0, - 20,0
113/11/01,241 三重區,LG2 芹菜 白梗 ,55.0,55.0,55.0,55.0, - 12,40.0, - 93,0
113/11/01,514 溪湖鎮,LG2 芹菜 白梗 ,143.9,111.2,83.4,112.2, +  0,120.0, +  1,0
113/11/01,420 豐原區,LG2 芹菜 白梗 ,106.9,80.0,68.8,83.1, - 17,400.0, - 30,0
113/11/01,338 桃　農,LG2 芹菜 白梗 ,98.7,88.3,72.9,87.3, + 22,420.0, - 48,0
113/11/01,648 西螺鎮,LG2 芹菜 白梗 ,145.4,116.7,83.4,116.8, +  0,3980.0, -  9,0
113/11/01,220 板橋區,LG2 芹菜 白梗 ,106.0,77.5,55.2,78.8, +  6,210.0, - 75,0
113/11/01,800 高雄市,LG2 芹菜 白梗 ,150.0,116.8,80.0,116.07, + 21,629.0, - 57,0
113/11/01,400 台中市,LG2 芹菜 白梗 ,76.0,75.0,73.5,74.7, +  6,300.0, - 29,0
113/11/01,104 台北二,LG2 芹菜 白梗 ,100.3,66.9,34.1,67.0, + 13,836.0, - 59,0
113/11/02,420 豐原區,LG2 芹菜 白梗 ,125.0,112.7,71.8,107.0, + 29,280.0, - 30,0
113/11/02,338 桃　農,LG2 芹菜 白梗 ,106.8,84.7,65.2,85.2, -  2,1014.0, +141,0
113/11/02,800 高雄市,LG2 芹菜 白梗 ,92.0,68.3,50.0,69.37, - 40,1002.0, + 59,0
113/11/02,104 台北二,LG2 芹菜 白梗 ,118.9,67.0,37.8,71.5, +  7,1883.0, +125,0
113/11/02,109 台北一,LG2 芹菜 白梗 ,87.9,71.8,42.2,69.1, -  1,3508.0, + 49,0
113/11/02,260 宜蘭市,LG2 芹菜 白梗 ,80.0,70.0,40.0,70.0,  -  ,1150.0,  -  ,0
113/11/02,514 溪湖鎮,LG2 芹菜 白梗 ,150.0,111.2,83.4,113.4, +  1,120.0,    0,0
113/11/02,648 西螺鎮,LG2 芹菜 白梗 ,133.4,100.0,60.0,98.7, - 15,4690.0, + 18,0
113/11/02,241 三重區,LG2 芹菜 白梗 ,150.0,137.8,77.5,128.2, +133,120.0, +200,0
113/11/02,400 台中市,LG2 芹菜 白梗 ,90.5,79.0,52.5,74.6, -  0,472.0, + 57,0
113/11/02,220 板橋區,LG2 芹菜 白梗 ,124.3,78.3,57.3,83.3, +  6,351.0, + 67,0
113/11/03,420 豐原區,LG2 芹菜 白梗 ,94.5,80.8,55.0,78.4, - 27,440.0, + 57,0
113/11/03,338 桃　農,LG2 芹菜 白梗 ,94.7,74.2,66.2,76.7, - 10,1246.0, + 23,0
113/11/03,104 台北二,LG2 芹菜 白梗 ,97.4,58.8,35.3,61.8, - 14,2189.0, + 16,0
113/11/03,109 台北一,LG2 芹菜 白梗 ,107.2,67.7,38.5,69.8, +  1,4069.0, + 16,0
113/11/03,241 三重區,LG2 芹菜 白梗 ,100.0,78.2,70.0,80.9, - 37,470.0, +292,0
113/11/03,514 溪湖鎮,LG2 芹菜 白梗 ,145.4,111.2,83.4,112.5, -  1,120.0,    0,0
113/11/03,800 高雄市,LG2 芹菜 白梗 ,119.5,71.1,44.7,75.48, +  9,1304.0, + 30,0
113/11/03,220 板橋區,LG2 芹菜 白梗 ,143.2,86.0,55.4,91.3, + 10,907.0, +158,0
113/11/03,900 屏東市,LG2 芹菜 白梗 ,57.9,57.9,57.9,57.9,  -  ,38.0,  -  ,0
113/11/03,260 宜蘭市,LG2 芹菜 白梗 ,90.0,60.0,40.0,60.0, - 14,2750.0, +139,0
