日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
112/11/04,950 花蓮市,LG2 芹菜 白梗 ,35.0,35.0,35.0,35.0, - 22,40.0, +100,0
112/11/04,514 溪湖鎮,LG2 芹菜 白梗 ,84.0,62.0,40.0,62.0, - 15,100.0,    0,0
112/11/04,241 三重區,LG2 芹菜 白梗 ,47.3,36.7,35.0,38.5, + 50,801.0, - 43,0
112/11/04,400 台中市,LG2 芹菜 白梗 ,40.4,36.2,30.1,35.2, -  1,1509.0, + 23,0
112/11/04,260 宜蘭市,LG2 芹菜 白梗 ,78.0,65.0,40.0,65.0,  -  ,2150.0,  -  ,0
112/11/05,400 台中市,LG2 芹菜 白梗 ,39.6,36.4,30.4,34.9, -  1,1530.0, +  1,0
112/11/05,109 台北一,LG2 芹菜 白梗 ,61.0,36.2,26.8,39.3, +  6,8147.0, + 10,0
112/11/05,104 台北二,LG2 芹菜 白梗 ,60.4,41.8,29.2,43.0, + 20,3291.0, -  8,0
112/11/05,800 高雄市,LG2 芹菜 白梗 ,76.3,50.0,24.0,50.1, + 10,2530.0, - 16,0
112/11/05,338 桃　農,LG2 芹菜 白梗 ,42.8,37.6,28.4,36.8, +  1,2612.0, +  8,0
112/11/05,420 豐原區,LG2 芹菜 白梗 ,55.0,44.2,28.0,43.1, -  9,1002.0, - 16,0
112/11/05,514 溪湖鎮,LG2 芹菜 白梗 ,82.8,62.3,40.0,61.9, -  0,100.0,    0,0
112/11/05,900 屏東市,LG2 芹菜 白梗 ,39.1,27.9,21.3,27.9, - 19,604.0, +907,0
112/11/05,220 板橋區,LG2 芹菜 白梗 ,38.4,34.2,28.9,34.0, + 21,1544.0,    0,0
112/11/05,241 三重區,LG2 芹菜 白梗 ,42.5,35.3,33.2,36.3, -  6,1090.0, + 36,0
112/11/05,260 宜蘭市,LG2 芹菜 白梗 ,75.0,65.0,45.0,65.0,    0,2050.0, -  5,0
112/11/05,930 台東市,LG2 芹菜 白梗 ,90.0,90.0,62.0,84.0, - 14,220.0,    0,0
112/11/05,830 鳳山區,LG2 芹菜 白梗 ,37.0,32.6,29.5,32.8, - 30,180.0, +125,0
112/11/06,514 溪湖鎮,LG2 芹菜 白梗 ,82.8,62.3,40.0,61.9,    0,100.0,    0,0
112/11/06,648 西螺鎮,LG2 芹菜 白梗 ,83.0,66.7,40.0,62.4, -  2,8799.0, + 19,0
112/11/07,420 豐原區,LG2 芹菜 白梗 ,64.5,50.5,29.5,49.1, + 14,1772.0, + 77,0
112/11/07,400 台中市,LG2 芹菜 白梗 ,39.9,35.4,30.2,35.5, +  2,1407.0, -  8,0
112/11/07,830 鳳山區,LG2 芹菜 白梗 ,37.0,34.5,32.0,34.5, +  5,120.0, - 33,0
112/11/07,220 板橋區,LG2 芹菜 白梗 ,42.2,36.2,32.7,36.7, +  8,1503.0, -  3,0
112/11/07,338 桃　農,LG2 芹菜 白梗 ,43.2,37.9,28.9,37.2, +  1,2552.0, -  2,0
112/11/07,800 高雄市,LG2 芹菜 白梗 ,77.9,44.5,26.3,47.6, -  5,2799.0, + 11,0
112/11/07,648 西螺鎮,LG2 芹菜 白梗 ,83.0,66.7,40.0,62.8, +  1,7406.0, - 16,0
112/11/07,109 台北一,LG2 芹菜 白梗 ,67.5,36.9,26.8,41.0, +  4,8831.0, +  8,0
112/11/07,104 台北二,LG2 芹菜 白梗 ,55.1,38.7,30.0,40.2, -  7,4198.0, + 28,0
112/11/07,260 宜蘭市,LG2 芹菜 白梗 ,83.0,60.0,40.0,60.0, -  8,1850.0, - 10,0
112/11/07,241 三重區,LG2 芹菜 白梗 ,45.3,36.7,32.4,37.6, +  4,1150.0, +  6,0
112/11/07,930 台東市,LG2 芹菜 白梗 ,80.0,80.0,76.0,79.0, -  6,260.0, + 18,0
112/11/07,900 屏東市,LG2 芹菜 白梗 ,35.0,35.0,35.0,35.0, + 25,160.0, - 74,0
112/11/07,514 溪湖鎮,LG2 芹菜 白梗 ,82.7,62.3,40.0,61.9,    0,100.0,    0,0
112/11/08,648 西螺鎮,LG2 芹菜 白梗 ,82.4,66.7,40.0,64.0, +  2,8231.0, + 11,0
112/11/08,900 屏東市,LG2 芹菜 白梗 ,35.3,29.5,25.0,29.5, - 16,512.0, +220,0
112/11/08,104 台北二,LG2 芹菜 白梗 ,55.0,38.4,29.3,39.9, -  1,3625.0, - 14,0
112/11/08,220 板橋區,LG2 芹菜 白梗 ,44.2,39.1,23.4,37.0, +  1,1216.0, - 19,0
112/11/08,830 鳳山區,LG2 芹菜 白梗 ,37.0,36.9,36.9,37.0, +  7,60.0, - 50,0
112/11/08,800 高雄市,LG2 芹菜 白梗 ,75.4,42.9,16.5,44.1, -  7,3985.0, + 42,0
112/11/08,400 台中市,LG2 芹菜 白梗 ,39.4,34.8,28.8,34.4, -  3,1495.0, +  6,0
112/11/08,930 台東市,LG2 芹菜 白梗 ,80.0,80.0,64.0,75.0, -  5,260.0,    0,0
112/11/08,514 溪湖鎮,LG2 芹菜 白梗 ,83.0,62.3,40.0,62.0, +  0,100.0,    0,0
112/11/08,109 台北一,LG2 芹菜 白梗 ,63.2,34.4,27.1,38.7, -  6,7683.0, - 13,0
112/11/08,260 宜蘭市,LG2 芹菜 白梗 ,85.0,60.0,40.0,60.0,    0,1750.0, -  5,0
112/11/08,241 三重區,LG2 芹菜 白梗 ,49.5,41.6,37.6,42.4, + 13,828.0, - 28,0
112/11/08,420 豐原區,LG2 芹菜 白梗 ,50.0,46.2,34.3,44.6, -  9,964.0, - 46,0
112/11/08,338 桃　農,LG2 芹菜 白梗 ,40.2,34.7,24.6,33.8, -  9,2050.0, - 20,0
112/11/09,830 鳳山區,LG2 芹菜 白梗 ,39.5,13.1,7.4,17.2, - 54,140.0, +133,0
112/11/09,400 台中市,LG2 芹菜 白梗 ,40.1,34.8,24.4,32.9, -  4,1806.0, + 21,0
112/11/09,514 溪湖鎮,LG2 芹菜 白梗 ,83.0,62.3,40.0,62.0,    0,100.0,    0,0
112/11/09,648 西螺鎮,LG2 芹菜 白梗 ,82.7,66.7,40.0,64.1, +  0,6768.0, - 18,0
112/11/09,241 三重區,LG2 芹菜 白梗 ,43.1,36.3,35.0,37.4, - 12,1293.0, + 56,0
112/11/09,420 豐原區,LG2 芹菜 白梗 ,48.0,46.8,31.1,43.9, -  2,846.0, - 12,0
112/11/09,338 桃　農,LG2 芹菜 白梗 ,40.9,31.4,21.2,31.3, -  7,2457.0, + 20,0
112/11/09,260 宜蘭市,LG2 芹菜 白梗 ,77.0,60.0,40.0,60.0,    0,1750.0,    0,0
112/11/09,220 板橋區,LG2 芹菜 白梗 ,42.9,36.3,20.3,34.4, -  7,1664.8, + 37,0
112/11/09,104 台北二,LG2 芹菜 白梗 ,52.7,33.9,24.7,35.8, - 10,3749.0, +  3,0
112/11/09,930 台東市,LG2 芹菜 白梗 ,70.0,70.0,65.0,69.0, -  8,240.0, -  8,0
112/11/09,109 台北一,LG2 芹菜 白梗 ,53.5,32.0,23.2,34.5, - 11,7576.0, -  1,0
112/11/09,800 高雄市,LG2 芹菜 白梗 ,64.2,32.8,11.4,34.8, - 21,3356.0, - 16,0
112/11/09,900 屏東市,LG2 芹菜 白梗 ,30.0,20.0,11.2,20.0, - 32,400.0, - 22,0
112/11/10,400 台中市,LG2 芹菜 白梗 ,38.7,31.9,14.8,28.4, - 14,1573.0, - 13,0
112/11/10,109 台北一,LG2 芹菜 白梗 ,51.5,31.8,19.0,33.2, -  4,7526.0, -  1,0
112/11/10,800 高雄市,LG2 芹菜 白梗 ,67.4,42.5,18.7,42.7, + 23,3076.0, -  8,0
112/11/10,900 屏東市,LG2 芹菜 白梗 ,30.0,30.0,30.0,30.0, + 50,20.0, - 95,0
112/11/10,338 桃　農,LG2 芹菜 白梗 ,36.8,31.0,23.1,30.6, -  2,2060.0, - 16,0
112/11/10,104 台北二,LG2 芹菜 白梗 ,51.5,36.1,23.6,36.7, +  3,3920.0, +  5,0
112/11/10,241 三重區,LG2 芹菜 白梗 ,43.9,30.9,24.3,32.2, - 14,1982.0, + 53,0
112/11/10,420 豐原區,LG2 芹菜 白梗 ,47.7,44.5,21.5,40.6, -  8,926.0, +  9,0
112/11/10,930 台東市,LG2 芹菜 白梗 ,70.0,70.0,56.0,67.0, -  3,260.0, +  8,0
112/11/10,260 宜蘭市,LG2 芹菜 白梗 ,118.0,60.0,40.0,60.0,    0,1750.0,    0,0
112/11/10,514 溪湖鎮,LG2 芹菜 白梗 ,82.3,62.2,40.0,61.8, -  0,99.0, -  1,0
112/11/10,830 鳳山區,LG2 芹菜 白梗 ,39.5,10.0,7.4,15.4, - 10,80.0, - 43,0
112/11/10,648 西螺鎮,LG2 芹菜 白梗 ,73.3,58.6,30.0,56.0, - 13,7616.0, + 13,0
112/11/10,220 板橋區,LG2 芹菜 白梗 ,39.7,33.2,20.4,31.9, -  7,1720.0, +  3,0
112/11/11,930 台東市,LG2 芹菜 白梗 ,70.0,70.0,65.0,69.0, +  3,200.0, - 23,0
112/11/11,400 台中市,LG2 芹菜 白梗 ,41.9,26.2,15.5,26.3, -  7,2384.0, + 52,0
112/11/11,830 鳳山區,LG2 芹菜 白梗 ,39.5,27.9,4.9,25.6, + 66,100.0, + 25,0
112/11/11,648 西螺鎮,LG2 芹菜 白梗 ,73.4,58.1,30.0,55.7, -  1,8146.0, +  7,0
112/11/11,338 桃　農,LG2 芹菜 白梗 ,39.7,33.5,18.6,31.8, +  4,2176.0, +  6,0
112/11/11,514 溪湖鎮,LG2 芹菜 白梗 ,82.7,62.3,40.0,61.9, +  0,100.0, +  1,0
112/11/11,109 台北一,LG2 芹菜 白梗 ,60.6,36.2,21.7,38.2, + 15,7467.0, -  1,0
112/11/11,900 屏東市,LG2 芹菜 白梗 ,25.0,24.2,22.7,24.0, - 20,104.0, +420,0
112/11/11,420 豐原區,LG2 芹菜 白梗 ,45.0,39.5,24.6,37.6, -  7,1462.0, + 58,0
112/11/11,241 三重區,LG2 芹菜 白梗 ,39.6,25.7,16.3,26.6, - 17,2076.0, +  5,0
112/11/11,104 台北二,LG2 芹菜 白梗 ,50.4,36.3,18.0,35.5, -  3,4469.0, + 14,0
112/11/11,800 高雄市,LG2 芹菜 白梗 ,67.4,43.9,19.3,43.7, +  2,2676.0, - 13,0
112/11/11,220 板橋區,LG2 芹菜 白梗 ,38.1,30.8,14.5,29.0, -  9,1540.2, - 10,0
112/11/12,800 高雄市,LG2 芹菜 白梗 ,67.1,40.5,20.0,41.7, -  5,2690.0, +  1,0
112/11/12,241 三重區,LG2 芹菜 白梗 ,39.8,25.0,23.8,27.7, +  4,2040.0, -  2,0
112/11/12,420 豐原區,LG2 芹菜 白梗 ,45.0,37.0,24.3,36.1, -  4,796.0, - 46,0
112/11/12,900 屏東市,LG2 芹菜 白梗 ,38.7,26.7,17.3,26.7, + 11,300.0, +188,0
112/11/12,109 台北一,LG2 芹菜 白梗 ,60.1,35.7,20.2,37.5, -  2,7884.0, +  6,0
112/11/12,514 溪湖鎮,LG2 芹菜 白梗 ,73.3,53.8,30.0,53.0, - 14,100.0,    0,0
112/11/12,104 台北二,LG2 芹菜 白梗 ,55.5,38.3,28.1,39.7, + 12,4134.0, -  7,0
112/11/12,220 板橋區,LG2 芹菜 白梗 ,45.8,34.8,30.8,36.2, + 25,1380.0, - 10,0
112/11/12,830 鳳山區,LG2 芹菜 白梗 ,39.5,33.0,7.0,29.1, + 14,88.0, - 12,0
112/11/12,400 台中市,LG2 芹菜 白梗 ,39.1,27.9,17.3,26.8, +  2,1922.0, - 19,0
112/11/12,930 台東市,LG2 芹菜 白梗 ,70.0,70.0,56.0,67.0, -  3,260.0, + 30,0
112/11/12,338 桃　農,LG2 芹菜 白梗 ,47.3,38.7,32.8,39.2, + 23,2280.0, +  5,0
112/11/13,514 溪湖鎮,LG2 芹菜 白梗 ,73.3,53.8,30.0,53.0,    0,100.0,    0,0
112/11/13,648 西螺鎮,LG2 芹菜 白梗 ,66.7,49.1,30.0,48.8, - 12,10517.0, + 29,0
112/11/14,930 台東市,LG2 芹菜 白梗 ,70.0,70.0,56.0,67.0,    0,260.0,    0,0
112/11/14,514 溪湖鎮,LG2 芹菜 白梗 ,73.4,53.4,30.0,52.7, -  1,100.0,    0,0
112/11/14,260 宜蘭市,LG2 芹菜 白梗 ,75.0,65.0,40.0,65.0,  -  ,2350.0,  -  ,0
112/11/14,220 板橋區,LG2 芹菜 白梗 ,46.0,38.4,25.7,37.4, +  3,1465.0, +  6,0
112/11/14,109 台北一,LG2 芹菜 白梗 ,62.8,36.8,21.8,39.0, +  4,8320.0, +  6,0
112/11/14,104 台北二,LG2 芹菜 白梗 ,51.4,35.5,26.2,36.8, -  7,4804.0, + 16,0
112/11/14,900 屏東市,LG2 芹菜 白梗 ,49.7,41.9,38.6,41.9, + 57,280.0, -  7,0
112/11/14,830 鳳山區,LG2 芹菜 白梗 ,34.5,33.2,32.0,33.3, + 14,120.0, + 36,0
112/11/14,400 台中市,LG2 芹菜 白梗 ,40.8,25.6,18.5,26.3, -  2,1820.0, -  5,0
112/11/14,800 高雄市,LG2 芹菜 白梗 ,67.8,47.0,30.3,47.8, + 15,2610.0, -  3,0
112/11/14,338 桃　農,LG2 芹菜 白梗 ,46.4,38.4,30.4,38.4, -  2,2293.0, +  1,0
112/11/14,241 三重區,LG2 芹菜 白梗 ,39.6,25.6,22.0,27.7,    0,2096.0, +  3,0
112/11/14,648 西螺鎮,LG2 芹菜 白梗 ,66.7,49.3,30.0,48.9, +  0,9467.0, - 10,0
112/11/14,420 豐原區,LG2 芹菜 白梗 ,73.0,47.8,27.6,48.8, + 35,1022.0, + 28,0
112/11/15,400 台中市,LG2 芹菜 白梗 ,42.7,29.7,19.1,30.7, + 17,1500.0, - 18,0
112/11/15,104 台北二,LG2 芹菜 白梗 ,50.0,34.7,25.5,35.9, -  2,4589.0, -  4,0
112/11/15,930 台東市,LG2 芹菜 白梗 ,70.0,70.0,66.0,69.0, +  3,260.0,    0,0
112/11/15,514 溪湖鎮,LG2 芹菜 白梗 ,66.7,45.9,30.0,46.9, - 11,100.0,    0,0
112/11/15,241 三重區,LG2 芹菜 白梗 ,43.9,29.6,25.0,31.6, + 14,1280.0, - 39,0
112/11/15,260 宜蘭市,LG2 芹菜 白梗 ,75.0,65.0,40.0,65.0,    0,2150.0, -  9,0
112/11/15,220 板橋區,LG2 芹菜 白梗 ,42.8,35.8,31.9,36.4, -  3,1693.8, + 16,0
112/11/15,420 豐原區,LG2 芹菜 白梗 ,44.5,33.0,26.3,33.9, - 31,1190.0, + 16,0
112/11/15,338 桃　農,LG2 芹菜 白梗 ,42.0,35.3,25.4,34.7, - 10,2528.0, + 10,0
112/11/15,800 高雄市,LG2 芹菜 白梗 ,64.6,43.6,18.7,42.8, - 10,3150.0, + 21,0
112/11/15,109 台北一,LG2 芹菜 白梗 ,63.3,38.8,26.6,41.3, +  6,8269.0, -  1,0
112/11/15,830 鳳山區,LG2 芹菜 白梗 ,27.2,18.9,14.8,19.7, - 41,180.0, + 50,0
112/11/15,648 西螺鎮,LG2 芹菜 白梗 ,66.7,48.8,30.0,48.7, -  0,9900.0, +  5,0
112/11/15,900 屏東市,LG2 芹菜 白梗 ,59.9,44.3,30.5,44.3, +  6,520.0, + 86,0
112/11/16,648 西螺鎮,LG2 芹菜 白梗 ,66.7,47.4,30.0,47.7, -  2,10097.0, +  2,0
112/11/16,514 溪湖鎮,LG2 芹菜 白梗 ,66.7,46.1,30.0,47.0, +  0,100.0,    0,0
112/11/16,930 台東市,LG2 芹菜 白梗 ,70.0,70.0,56.0,67.0, -  3,260.0,    0,0
112/11/16,800 高雄市,LG2 芹菜 白梗 ,64.9,41.8,22.5,42.5, -  1,2170.0, - 31,0
112/11/16,420 豐原區,LG2 芹菜 白梗 ,44.3,38.0,31.4,37.9, + 12,800.0, - 33,0
112/11/17,260 宜蘭市,LG2 芹菜 白梗 ,83.0,66.0,42.0,66.0, +  2,1750.0, - 19,0
112/11/17,648 西螺鎮,LG2 芹菜 白梗 ,66.7,48.6,30.0,48.5, +  2,8484.0, - 16,0
112/11/17,241 三重區,LG2 芹菜 白梗 ,46.2,34.4,13.4,32.5, +  3,1617.0, + 26,0
112/11/17,109 台北一,LG2 芹菜 白梗 ,56.6,36.2,26.4,38.3, -  7,9379.0, + 13,0
112/11/17,900 屏東市,LG2 芹菜 白梗 ,50.0,39.9,27.3,39.4, - 11,334.0, - 36,0
112/11/17,420 豐原區,LG2 芹菜 白梗 ,60.1,47.3,26.8,45.8, + 21,790.0, -  1,0
112/11/17,514 溪湖鎮,LG2 芹菜 白梗 ,66.7,45.7,30.0,46.7, -  1,99.0, -  1,0
112/11/17,400 台中市,LG2 芹菜 白梗 ,41.9,33.7,18.7,31.0, +  1,1834.0, + 22,0
112/11/17,830 鳳山區,LG2 芹菜 白梗 ,24.7,18.7,14.8,19.1,  -  ,160.0,  -  ,0
112/11/17,220 板橋區,LG2 芹菜 白梗 ,39.6,33.6,14.9,31.0, - 15,2328.0, + 37,0
112/11/17,104 台北二,LG2 芹菜 白梗 ,43.9,34.1,17.3,32.7, -  9,5158.0, + 12,0
112/11/17,338 桃　農,LG2 芹菜 白梗 ,45.7,33.2,12.5,31.5, -  9,2798.0, + 11,0
112/11/17,930 台東市,LG2 芹菜 白梗 ,70.0,70.0,56.0,67.0,    0,260.0,    0,0
112/11/17,800 高雄市,LG2 芹菜 白梗 ,78.5,34.8,15.1,39.6, -  7,3728.0, + 72,0
112/11/18,800 高雄市,LG2 芹菜 白梗 ,64.3,38.7,17.8,39.6,    0,3200.0, - 14,0
112/11/18,260 宜蘭市,LG2 芹菜 白梗 ,80.0,60.0,40.0,60.0, -  9,1750.0,    0,0
112/11/18,930 台東市,LG2 芹菜 白梗 ,65.0,65.0,61.0,64.0, -  4,160.0, - 38,0
112/11/18,220 板橋區,LG2 芹菜 白梗 ,38.4,34.2,20.3,32.2, +  4,1903.0, - 18,0
112/11/18,514 溪湖鎮,LG2 芹菜 白梗 ,66.6,44.2,30.0,45.9, -  2,100.0, +  1,0
112/11/18,338 桃　農,LG2 芹菜 白梗 ,49.5,33.1,22.7,34.3, +  9,2757.0, -  1,0
112/11/18,900 屏東市,LG2 芹菜 白梗 ,44.1,38.1,28.6,37.4, -  5,380.0, + 14,0
112/11/18,104 台北二,LG2 芹菜 白梗 ,52.5,36.8,26.0,37.8, + 16,4205.0, - 18,0
112/11/18,648 西螺鎮,LG2 芹菜 白梗 ,66.7,48.0,30.0,48.1, -  1,9060.0, +  7,0
112/11/18,109 台北一,LG2 芹菜 白梗 ,58.2,38.0,27.1,39.9, +  4,8884.0, -  5,0
112/11/18,420 豐原區,LG2 芹菜 白梗 ,45.0,41.9,30.0,40.2, - 12,1858.0, +135,0
112/11/18,830 鳳山區,LG2 芹菜 白梗 ,37.0,33.7,30.5,33.8, + 77,120.0, - 25,0
112/11/18,400 台中市,LG2 芹菜 白梗 ,44.4,32.7,15.6,30.8, -  1,2004.0, +  9,0
112/11/18,241 三重區,LG2 芹菜 白梗 ,40.8,29.0,23.4,30.3, -  7,1620.0, +  0,0
112/11/19,930 台東市,LG2 芹菜 白梗 ,65.0,64.0,51.0,62.0, -  3,180.0, + 13,0
112/11/19,338 桃　農,LG2 芹菜 白梗 ,55.9,41.7,25.0,41.2, + 20,2102.0, - 24,0
112/11/19,900 屏東市,LG2 芹菜 白梗 ,45.0,44.8,42.5,44.4, + 19,80.0, - 79,0
112/11/19,830 鳳山區,LG2 芹菜 白梗 ,34.6,34.5,34.4,34.5, +  2,60.0, - 50,0
112/11/19,800 高雄市,LG2 芹菜 白梗 ,61.6,44.4,32.1,45.4, + 15,2250.0, - 30,0
112/11/19,260 宜蘭市,LG2 芹菜 白梗 ,76.0,66.0,40.0,66.0, + 10,2050.0, + 17,0
112/11/19,514 溪湖鎮,LG2 芹菜 白梗 ,66.7,44.6,30.0,46.1, +  0,104.0, +  4,0
112/11/19,241 三重區,LG2 芹菜 白梗 ,43.0,31.3,21.1,31.6, +  4,1220.0, - 25,0
112/11/19,104 台北二,LG2 芹菜 白梗 ,66.3,44.2,32.3,46.2, + 22,3501.0, - 17,0
112/11/19,220 板橋區,LG2 芹菜 白梗 ,43.6,36.3,29.3,36.4, + 13,1364.0, - 28,0
112/11/19,420 豐原區,LG2 芹菜 白梗 ,45.0,40.3,28.6,38.9, -  3,698.0, - 62,0
112/11/19,109 台北一,LG2 芹菜 白梗 ,61.8,41.4,32.1,43.6, +  9,6753.0, - 24,0
112/11/19,400 台中市,LG2 芹菜 白梗 ,45.3,32.3,11.1,29.3, -  5,1600.0, - 20,0
112/11/20,648 西螺鎮,LG2 芹菜 白梗 ,66.7,48.9,30.0,48.7, +  1,10638.0, + 17,0
112/11/20,514 溪湖鎮,LG2 芹菜 白梗 ,66.6,44.4,30.0,46.0, -  0,95.0, -  9,0
112/11/21,830 鳳山區,LG2 芹菜 白梗 ,37.0,36.9,36.9,37.0, +  7,60.0,    0,0
112/11/21,241 三重區,LG2 芹菜 白梗 ,52.1,44.3,27.6,42.5, + 34,825.0, - 32,0
112/11/21,109 台北一,LG2 芹菜 白梗 ,69.2,46.8,36.1,49.1, + 13,5845.0, - 13,0
112/11/21,104 台北二,LG2 芹菜 白梗 ,62.6,50.5,39.9,50.8, + 10,3548.0, +  1,0
112/11/21,900 屏東市,LG2 芹菜 白梗 ,55.0,39.7,27.5,39.7, - 11,420.0, +425,0
