日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
107/11/01,31.051666666666662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107/11/02,28.93,44.5,,,,,31.53333333333333,,,,,15.158333333333331,,,,,29.34166666666667,,,,,2983.4166666666665,,,,,31.051666666666662,,
107/11/03,29.35909090909091,42.875,,,,,29.21666666666667,,,,,14.258333333333333,,,,,28.616666666666667,,,,,3089.4166666666665,,,,,28.93,,
107/11/04,28.843,43.77272727272727,,,43.71590909090909,,29.318181818181817,,,30.02272727272727,,16.036363636363635,,,15.151010101010101,,27.73636363636364,,,28.564898989898992,,3430.7272727272725,,,3167.8535353535353,,29.35909090909091,,
107/11/05,36.2,42.27,,,42.97257575757576,,29.380000000000003,,,29.304949494949497,,14.720000000000002,,,15.00489898989899,,27.549999999999997,,,27.967676767676767,,2841.5,,,3120.54797979798,,28.843,,
107/11/06,30.19333333333333,50.0,,,45.34757575757576,,39.8,,,32.832727272727276,,20.0,,,16.918787878787878,,30.0,,,28.428787878787876,,12172.0,,,6148.075757575757,,36.2,,
107/11/07,25.586666666666662,43.31666666666666,,,45.19555555555555,,30.816666666666663,,,33.33222222222222,,16.116666666666667,,,16.945555555555554,,27.2,,,28.25,,3670.8333333333335,,,6228.11111111111,,30.19333333333333,,
107/11/08,24.154545454545453,40.73333333333333,44.5,,44.68333333333333,43.92396103896103,25.375,31.53333333333333,,31.99722222222222,30.777121212121212,10.633333333333333,15.158333333333331,,15.583333333333334,15.274718614718614,30.1,29.34166666666667,,29.099999999999998,28.649242424242427,3973.75,2983.4166666666665,,6605.527777777777,4594.520562770563,25.586666666666662,31.051666666666662,
107/11/09,20.765833333333333,38.63636363636363,42.875,,40.89545454545454,43.0862987012987,23.80909090909091,29.21666666666667,,26.66691919191919,29.67365800865801,10.663636363636364,14.258333333333333,,12.47121212121212,14.632619047619048,27.97272727272727,28.616666666666667,,28.424242424242422,28.453679653679654,3763.818181818182,3089.4166666666665,,3802.8005050505053,4706.006493506494,24.154545454545453,28.93,
107/11/10,22.762727272727272,34.266666666666666,43.77272727272727,,37.878787878787875,41.856536796536794,20.766666666666666,29.318181818181817,,23.316919191919194,28.46651515151515,8.674999999999999,16.036363636363635,,9.990656565656565,13.835000000000003,25.59166666666667,27.73636363636364,,27.88813131313131,28.021536796536797,3943.6666666666665,3430.7272727272725,,3893.744949494949,4828.042207792208,20.765833333333333,29.35909090909091,
107/11/11,21.213,35.95454545454545,42.27,,36.285858585858584,40.73965367965367,23.036363636363635,29.380000000000003,,22.537373737373738,27.569112554112557,10.636363636363637,14.720000000000002,,9.991666666666667,13.063571428571427,25.318181818181817,27.549999999999997,,26.294191919191917,27.676082251082253,4101.090909090909,2841.5,,3936.1919191919187,4923.808441558443,22.762727272727272,28.843,
107/11/12,31.5,33.45,50.0,,34.55707070707071,39.47965367965368,20.64,39.8,,21.4810101010101,26.320541125541126,11.11,20.0,,10.140454545454546,12.547857142857142,22.340000000000003,30.0,,24.41661616161616,26.931796536796536,2912.5,12172.0,,3652.419191919192,4933.9512987012995,21.213,36.2,
107/11/13,23.935,39.8,43.31666666666666,,36.40151515151515,38.02251082251082,33.3,30.816666666666663,,25.658787878787876,25.3919696969697,16.7,16.116666666666667,,12.815454545454545,12.07642857142857,23.1,27.2,,23.58606060606061,25.946082251082252,12498.0,3670.8333333333335,,6503.863636363637,4980.522727272727,31.5,30.19333333333333,
107/11/14,22.126666666666665,35.11666666666667,40.73333333333333,,36.12222222222223,36.851082251082246,23.875,25.375,,25.938333333333333,24.400303030303032,12.266666666666666,10.633333333333333,,13.358888888888886,11.52642857142857,22.85,30.1,,22.763333333333335,25.324653679653682,3806.1666666666665,3973.75,,6405.555555555556,4999.856060606061,23.935,25.586666666666662,
107/11/15,21.495,34.13333333333333,38.63636363636363,44.5,36.35,35.9082251082251,22.05,23.80909090909091,31.53333333333333,26.40833333333333,23.92530303030303,9.7,10.663636363636364,15.158333333333331,12.888888888888886,11.393095238095238,24.433333333333334,27.97272727272727,29.34166666666667,23.461111111111112,24.51512987012987,3856.0,3763.818181818182,2983.4166666666665,6720.055555555556,4983.034632034632,22.126666666666665,24.154545454545453,31.051666666666662
107/11/16,21.615,34.65,34.266666666666666,42.875,34.63333333333333,35.33874458874459,20.975,20.766666666666666,29.21666666666667,22.3,23.520432900432898,9.391666666666667,8.674999999999999,14.258333333333333,10.452777777777778,11.211385281385281,25.258333333333333,25.59166666666667,28.616666666666667,24.180555555555557,24.127359307359306,3696.6666666666665,3943.6666666666665,3089.4166666666665,3786.2777777777787,4973.441558441559,21.495,20.765833333333333,28.93
107/11/17,22.175833333333333,34.30833333333333,35.95454545454545,43.77272727272727,34.36388888888889,35.344696969696976,21.075,23.036363636363635,29.318181818181817,21.366666666666664,23.564480519480522,9.966666666666669,10.636363636363637,16.036363636363635,9.686111111111112,11.39590909090909,24.34166666666666,25.318181818181817,27.73636363636364,24.677777777777777,23.948787878787876,3654.4166666666665,4101.090909090909,3430.7272727272725,3735.6944444444453,4932.120129870129,21.615,22.762727272727272,29.35909090909091
107/11/18,20.621,34.55833333333333,33.45,42.27,34.50555555555555,35.14523809523809,21.866666666666664,20.64,29.380000000000003,21.305555555555557,23.397380952380953,9.966666666666669,11.11,14.720000000000002,9.775,11.300238095238097,24.59166666666666,22.340000000000003,27.549999999999997,24.73055555555555,23.845,3810.6666666666665,2912.5,2841.5,3720.583333333334,4890.630952380952,22.175833333333333,21.213,28.843
107/11/19,30.8,34.12,39.8,50.0,34.32888888888888,35.24095238095238,19.5,33.3,39.8,20.813888888888886,23.234523809523807,9.19,16.7,20.0,9.70777777777778,11.025952380952381,24.93,23.1,30.0,24.62111111111111,24.215,2497.4,12498.0,12172.0,3320.8277777777785,4831.330952380952,20.621,31.5,36.2
107/11/20,24.62333333333333,39.8,35.11666666666667,43.31666666666666,36.15944444444444,35.24095238095238,32.1,23.875,30.816666666666663,24.48888888888889,23.063095238095237,16.7,12.266666666666666,16.116666666666667,11.952222222222224,11.025952380952381,23.1,22.85,27.2,24.207222222222217,24.215,14236.0,3806.1666666666665,3670.8333333333335,6848.022222222223,5079.616666666667,30.8,23.935,30.19333333333333
107/11/21,24.85307692307692,36.075,34.13333333333333,40.73333333333333,36.665,35.37785714285714,24.691666666666663,22.05,25.375,25.430555555555554,23.179761904761904,12.583333333333334,9.7,10.633333333333333,12.824444444444444,11.071190476190477,23.49166666666666,24.433333333333334,30.1,23.840555555555554,24.306666666666665,3516.1666666666665,3856.0,3973.75,6749.855555555557,5038.188095238095,24.62333333333333,22.126666666666665,25.586666666666662
107/11/22,25.8,34.723076923076924,34.65,38.63636363636363,36.86602564102564,35.462106227106226,25.207692307692305,20.975,23.80909090909091,27.333119658119656,23.630860805860806,13.538461538461538,9.391666666666667,10.663636363636364,14.273931623931624,11.619542124542123,21.184615384615384,25.258333333333333,27.97272727272727,22.592094017094013,23.8425641025641,3011.153846153846,3696.6666666666665,3763.818181818182,6921.106837606839,4917.495787545787,24.85307692307692,21.495,24.154545454545453
