日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
108/11/01,32.800000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108/11/02,32.7475,43.56666666666666,,,,,32.93333333333333,,,,,23.133333333333336,,,,,20.433333333333326,,,,,3144.083333333333,,,,,32.800000000000004,,
108/11/03,33.14555555555555,42.81666666666666,,,,,32.74166666666667,,,,,23.691666666666663,,,,,19.125,,,,,2951.333333333333,,,,,32.7475,,
108/11/04,37.8,44.900000000000006,,,43.76111111111111,,32.91111111111111,,,32.862037037037034,,22.88888888888889,,,23.237962962962964,,22.01111111111112,,,20.52314814814815,,2705.0,,,2933.472222222222,,33.14555555555555,,
108/11/05,33.807272727272725,50.0,,,45.90555555555556,,39.4,,,35.01759259259259,,20.0,,,22.193518518518516,,30.0,,,23.71203703703704,,11634.0,,,5763.444444444444,,37.8,,
108/11/06,32.74666666666666,45.97272727272728,,,46.95757575757576,,33.90909090909091,,,35.406734006734006,,22.563636363636363,,,21.817508417508417,,23.409090909090917,,,25.140067340067347,,3638.5454545454554,,,5992.515151515152,,33.807272727272725,,
108/11/07,33.18909090909091,42.68333333333334,,,46.21868686868688,,32.80833333333333,,,35.37247474747475,,21.916666666666668,,,21.493434343434345,,20.76666666666667,,,24.72525252525253,,2969.4166666666665,,,6080.65404040404,,32.74666666666666,,
108/11/08,34.36363636363637,45.10909090909092,43.56666666666666,,44.58838383838384,45.00692640692641,32.99090909090909,32.93333333333333,,33.236111111111114,33.9563492063492,23.44545454545454,23.133333333333336,,22.64191919191919,22.519949494949493,21.66363636363637,20.433333333333326,,21.94646464646465,22.486976911976914,3261.181818181818,3144.083333333333,,3289.7146464646466,4329.080086580087,33.18909090909091,32.800000000000004,
108/11/09,34.58,46.190909090909095,42.81666666666666,,44.66111111111112,45.38181818181818,34.13636363636363,32.74166666666667,,33.311868686868685,34.12821067821068,22.163636363636364,23.691666666666663,,22.50858585858586,22.381421356421356,24.02727272727273,19.125,,22.152525252525255,23.000396825396827,3161.090909090909,2951.333333333333,,3130.5631313131307,4331.50974025974,34.36363636363637,32.7475,
108/11/10,37.30111111111111,47.14545454545455,44.900000000000006,,46.148484848484856,46.000216450216456,34.627272727272725,32.91111111111111,,33.918181818181814,34.397582972582974,21.736363636363635,22.88888888888889,,22.44848484848485,22.102092352092352,25.409090909090917,22.01111111111112,,23.700000000000006,23.898124098124104,3204.181818181818,2705.0,,3208.8181818181815,4367.630952380952,34.58,33.14555555555555,
108/11/11,36.9,48.63333333333333,50.0,,47.323232323232325,46.53354978354979,37.01111111111111,39.4,,35.25824915824916,34.983297258297256,27.14444444444445,20.0,,23.681481481481484,22.71002886002886,21.488888888888887,30.0,,23.64175084175085,23.823520923520928,2764.777777777778,11634.0,,3043.3501683501686,4376.170634920634,37.30111111111111,37.8,
108/11/12,36.1525,50.0,45.97272727272728,,48.59292929292929,46.53354978354979,38.5,33.90909090909091,,36.71279461279462,34.85472582972583,20.0,22.563636363636363,,22.96026936026936,22.71002886002886,30.0,23.409090909090917,,25.632659932659937,23.823520923520928,10587.0,3638.5454545454554,,5518.653198653199,4226.599206349207,36.9,33.807272727272725,
108/11/13,36.29363636363637,47.333333333333336,42.68333333333334,,48.65555555555556,46.72792207792208,36.15833333333333,32.80833333333333,,37.22314814814815,35.17604617604617,25.491666666666664,21.916666666666668,,24.21203703703704,23.128318903318902,21.841666666666672,20.76666666666667,,24.44351851851852,23.59960317460318,3282.1666666666665,2969.4166666666665,,5544.648148148149,4175.687950937951,36.1525,32.74666666666666,
108/11/14,35.546,48.01818181818182,45.10909090909092,,48.45050505050506,47.490043290043296,35.95454545454545,32.99090909090909,,36.87095959595959,35.62550505050505,23.281818181818185,23.44545454545454,,22.924494949494953,23.32334054834055,24.73636363636364,21.66363636363637,,25.526010101010105,24.166702741702746,3675.727272727273,3261.181818181818,,5848.29797979798,4276.5894660894655,36.29363636363637,33.18909090909091,
108/11/15,33.49076923076923,53.04,46.190909090909095,43.56666666666666,49.463838383838386,48.623030303030305,34.92,34.13636363636363,32.93333333333333,35.67762626262626,35.901089466089466,19.28,22.163636363636364,23.133333333333336,22.68449494949495,22.728275613275617,33.76,24.02727272727273,20.433333333333326,26.779343434343435,25.894754689754695,3454.0,3161.090909090909,3144.083333333333,3470.631313131314,4304.1349206349205,35.546,34.36363636363637,32.800000000000004
108/11/16,31.98,45.04615384615385,47.14545454545455,42.81666666666666,48.701445221445226,48.459493839493845,33.5,34.627272727272725,32.74166666666667,34.79151515151515,35.81018037518037,22.33076923076923,21.736363636363635,23.691666666666663,21.63086247086247,22.75215173715174,22.715384615384615,25.409090909090917,19.125,27.070582750582748,25.707342102342103,3367.153846153846,3204.181818181818,2951.333333333333,3498.9603729603737,4333.572483072483,33.49076923076923,34.58,32.7475
108/11/17,29.532,44.91666666666666,48.63333333333333,44.900000000000006,47.66760683760683,48.14109557109556,32.06666666666667,37.01111111111111,32.91111111111111,33.49555555555556,35.44437950937951,18.675,27.14444444444445,22.88888888888889,20.09525641025641,22.314814074814077,26.241666666666664,21.488888888888887,22.01111111111112,27.572350427350425,25.8262814962815,3524.4166666666665,2764.777777777778,2705.0,3448.5235042735044,4379.320318570319,31.98,37.30111111111111,33.14555555555555
108/11/18,35.2,44.47,50.0,50.0,44.81094017094017,47.546333666333666,29.160000000000004,38.5,39.4,31.575555555555553,34.32279220779221,15.32,20.0,20.0,18.775256410256414,20.625607725607725,29.15,30.0,30.0,26.035683760683757,26.92072594072594,2628.7,10587.0,11634.0,3173.423504273505,4359.880636030636,29.532,36.9,37.8
108/11/19,30.996153846153845,41.5,47.333333333333336,45.97272727272728,43.62888888888889,46.33204795204795,35.9,36.15833333333333,33.90909090909091,32.37555555555556,33.95136363636364,26.5,25.491666666666664,22.563636363636363,20.165000000000003,21.554179154179156,15.0,21.841666666666672,23.409090909090917,23.46388888888889,24.7778687978688,5860.0,3282.1666666666665,3638.5454545454554,4004.3722222222227,3684.594921744921,35.2,36.1525,33.807272727272725
108/11/20,29.26833333333333,43.784615384615385,48.01818181818182,42.68333333333334,43.251538461538466,45.825088245088246,31.03076923076923,35.95454545454545,32.80833333333333,32.03025641025641,33.21885447885448,17.6,23.281818181818185,21.916666666666668,19.80666666666667,20.426798201798203,26.184615384615384,24.73636363636364,20.76666666666667,23.444871794871798,25.398290043290043,2984.346153846154,3675.727272727273,2969.4166666666665,3824.348717948719,3642.049134199134,30.996153846153845,36.29363636363637,32.74666666666666
108/11/21,27.953333333333333,43.65833333333333,53.04,45.10909090909092,42.980982905982906,45.20225274725275,28.59166666666667,34.92,32.99090909090909,31.840811965811966,32.16701465201465,15.666666666666666,19.28,23.44545454545454,19.92222222222222,19.338919413919417,27.991666666666667,33.76,21.66363636363637,23.05876068376068,25.863333333333333,3306.1666666666665,3454.0,3261.181818181818,4050.170940170941,3589.254761904762,29.26833333333333,35.546,33.18909090909091
