日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
112/11/02,800 高雄市,LH2 菠菜 角葉 ,90.0,65.7,35.3,64.5, + 49,1200.0, - 69,0
112/11/02,900 屏東市,LH1 菠菜 圓葉 ,50.6,40.1,28.4,39.8, + 24,1335.0, + 14,0
112/11/02,540 南投市,LH2 菠菜 角葉 ,100.0,78.0,60.0,77.76, +  8,129.0, - 50,0
112/11/02,420 豐原區,LH2 菠菜 角葉 ,46.0,38.3,26.5,37.5, - 22,1000.0, +335,0
112/11/02,420 豐原區,LH1 菠菜 圓葉 ,75.0,57.0,23.0,53.8, - 13,859.0, +205,0
112/11/02,830 鳳山區,LH1 菠菜 圓葉 ,51.6,27.1,18.3,30.2, -  1,1020.0, + 29,0
112/11/02,104 台北二,LH1 菠菜 圓葉 ,66.8,49.4,34.9,50.0, - 19,3773.0, -  6,0
112/11/02,800 高雄市,LH1 菠菜 圓葉 ,86.5,72.4,45.2,69.8, + 22,1618.0, + 29,0
112/11/02,900 屏東市,LH2 菠菜 角葉 ,60.6,43.4,27.6,43.4, +  3,2080.0, - 34,0
112/11/02,104 台北二,LH2 菠菜 角葉 ,50.0,30.6,23.4,33.0, -  9,1913.0, - 35,0
112/11/02,220 板橋區,LH1 菠菜 圓葉 ,60.0,48.1,45.0,49.8, +  1,430.0, + 14,0
112/11/02,338 桃　農,LH1 菠菜 圓葉 ,64.9,42.0,22.6,42.7, - 33,2005.0, + 41,0
112/11/02,338 桃　農,LH2 菠菜 角葉 ,47.1,33.1,16.0,32.5, - 13,1465.0, - 35,0
112/11/02,241 三重區,LH1 菠菜 圓葉 ,58.3,43.3,25.3,42.7, - 24,1802.0, -  1,0
112/11/02,648 西螺鎮,LH2 菠菜 角葉 ,60.0,46.2,30.0,45.4, - 23,4653.0, + 25,0
112/11/02,109 台北一,LH2 菠菜 角葉 ,52.0,38.2,24.1,38.2, -  4,3860.0, - 34,0
112/11/02,109 台北一,LH1 菠菜 圓葉 ,81.6,56.0,33.4,56.6, - 17,5329.0, -  0,0
112/11/02,400 台中市,LH1 菠菜 圓葉 ,67.7,41.4,22.5,44.8, +  6,799.0, - 26,0
112/11/02,400 台中市,LH2 菠菜 角葉 ,54.1,33.0,26.1,34.3, -  7,1805.0, + 14,0
112/11/02,241 三重區,LH2 菠菜 角葉 ,42.0,42.0,27.8,39.2, + 54,240.0, - 89,0
112/11/02,220 板橋區,LH2 菠菜 角葉 ,43.6,34.9,21.4,33.9, -  2,2187.0, - 50,0
112/11/03,109 台北一,LH1 菠菜 圓葉 ,85.5,57.6,30.0,57.7, +  2,5712.0, +  7,0
112/11/03,830 鳳山區,LH1 菠菜 圓葉 ,42.8,21.9,15.1,24.7, - 18,1230.0, + 21,0
112/11/03,540 南投市,LH2 菠菜 角葉 ,100.0,66.0,45.0,65.71, - 15,182.0, + 41,0
112/11/03,220 板橋區,LH2 菠菜 角葉 ,48.8,40.1,30.0,39.8, + 17,1553.0, - 29,0
112/11/03,241 三重區,LH1 菠菜 圓葉 ,59.0,44.0,22.0,42.6, -  0,1185.0, - 34,0
112/11/03,420 豐原區,LH1 菠菜 圓葉 ,69.0,63.7,40.3,60.1, + 12,411.0, - 52,0
112/11/03,220 板橋區,LH1 菠菜 圓葉 ,55.1,42.0,35.0,43.2, - 13,698.0, + 62,0
112/11/03,400 台中市,LH2 菠菜 角葉 ,60.1,48.1,28.3,44.8, + 31,1260.0, - 30,0
112/11/03,400 台中市,LH1 菠菜 圓葉 ,80.0,59.1,27.5,51.5, + 15,636.0, - 20,0
112/11/03,800 高雄市,LH2 菠菜 角葉 ,88.2,65.6,33.6,63.7, -  1,2012.0, + 68,0
112/11/03,800 高雄市,LH1 菠菜 圓葉 ,74.0,55.5,22.5,52.6, - 25,1510.0, -  7,0
112/11/03,648 西螺鎮,LH2 菠菜 角葉 ,60.0,46.7,30.0,45.9, +  1,5521.0, + 19,0
112/11/03,241 三重區,LH2 菠菜 角葉 ,42.5,33.3,32.0,34.9, - 11,520.0, +117,0
112/11/03,420 豐原區,LH2 菠菜 角葉 ,55.0,37.4,26.0,38.7, +  3,600.0, - 40,0
112/11/03,109 台北一,LH2 菠菜 角葉 ,37.7,27.6,16.9,27.5, - 28,6695.0, + 73,0
112/11/03,338 桃　農,LH1 菠菜 圓葉 ,61.4,43.8,28.8,44.3, +  4,1823.0, -  9,0
112/11/03,338 桃　農,LH2 菠菜 角葉 ,40.0,34.8,22.2,33.3, +  2,1140.0, - 22,0
112/11/03,104 台北二,LH1 菠菜 圓葉 ,67.8,51.1,31.6,50.6, +  1,4492.0, + 19,0
112/11/03,900 屏東市,LH2 菠菜 角葉 ,54.9,46.6,16.1,42.2, -  3,1645.0, - 21,0
112/11/03,104 台北二,LH2 菠菜 角葉 ,63.2,37.4,23.7,39.8, + 21,1327.0, - 31,0
112/11/03,930 台東市,LH1 菠菜 圓葉 ,50.0,50.0,50.0,50.0,    0,60.0,    0,0
112/11/03,900 屏東市,LH1 菠菜 圓葉 ,42.5,30.3,15.0,29.7, - 25,1903.0, + 43,0
112/11/04,540 南投市,LH2 菠菜 角葉 ,72.0,44.0,9.0,43.83, - 33,267.0, + 47,0
112/11/04,400 台中市,LH2 菠菜 角葉 ,51.9,32.3,19.8,32.4, - 28,2585.0, +105,0
112/11/04,109 台北一,LH1 菠菜 圓葉 ,72.4,53.0,32.4,52.8, -  8,8967.0, + 57,0
112/11/04,930 台東市,LH1 菠菜 圓葉 ,50.0,50.0,50.0,50.0,    0,90.0, + 50,0
112/11/04,220 板橋區,LH2 菠菜 角葉 ,44.2,35.7,24.4,35.2, - 12,3340.0, +115,0
112/11/04,241 三重區,LH2 菠菜 角葉 ,48.2,29.0,23.3,31.7, -  9,1165.0, +124,0
112/11/04,104 台北二,LH2 菠菜 角葉 ,53.3,34.6,19.1,35.2, - 12,2423.0, + 83,0
112/11/04,241 三重區,LH1 菠菜 圓葉 ,74.9,50.4,15.6,48.4, + 14,1169.0, -  1,0
112/11/04,220 板橋區,LH1 菠菜 圓葉 ,47.0,34.5,30.0,36.1, - 16,450.0, - 36,0
112/11/04,420 豐原區,LH1 菠菜 圓葉 ,79.4,65.0,50.0,64.9, +  8,278.0, - 32,0
112/11/04,420 豐原區,LH2 菠菜 角葉 ,60.0,46.7,28.0,45.6, + 18,200.0, - 67,0
112/11/04,109 台北一,LH2 菠菜 角葉 ,46.3,33.2,23.5,33.8, + 23,6143.0, -  8,0
112/11/04,338 桃　農,LH1 菠菜 圓葉 ,73.9,54.8,30.1,53.7, + 21,1143.0, - 37,0
112/11/04,648 西螺鎮,LH2 菠菜 角葉 ,60.0,46.1,30.0,45.7, -  0,6936.0, + 26,0
112/11/04,338 桃　農,LH2 菠菜 角葉 ,32.5,18.8,14.2,20.6, - 38,2020.0, + 77,0
112/11/04,800 高雄市,LH1 菠菜 圓葉 ,76.6,65.3,29.7,60.4, + 15,1710.0, + 13,0
112/11/04,800 高雄市,LH2 菠菜 角葉 ,86.4,44.1,24.6,48.7, - 24,3032.0, + 51,0
112/11/04,830 鳳山區,LH1 菠菜 圓葉 ,53.1,26.3,18.1,30.0, + 21,920.0, - 25,0
112/11/04,900 屏東市,LH1 菠菜 圓葉 ,56.7,27.9,15.0,27.9, -  6,817.0, - 57,0
112/11/04,400 台中市,LH1 菠菜 圓葉 ,68.6,53.3,33.7,48.2, -  6,1303.0, +105,0
112/11/04,104 台北二,LH1 菠菜 圓葉 ,72.2,52.1,34.7,52.7, +  4,5595.0, + 25,0
112/11/04,900 屏東市,LH2 菠菜 角葉 ,51.5,40.4,29.7,40.4, -  4,2496.0, + 52,0
112/11/05,900 屏東市,LH2 菠菜 角葉 ,74.0,50.8,32.6,50.8, + 26,1855.0, - 26,0
112/11/05,800 高雄市,LH2 菠菜 角葉 ,86.8,38.4,18.6,44.1, -  9,2767.0, -  9,0
112/11/05,800 高雄市,LH1 菠菜 圓葉 ,76.8,61.8,28.3,58.1, -  4,1585.0, -  7,0
112/11/05,400 台中市,LH2 菠菜 角葉 ,53.2,39.8,21.2,38.3, + 18,1427.0, - 45,0
112/11/05,400 台中市,LH1 菠菜 圓葉 ,66.1,30.7,14.1,34.1, - 29,1271.0, -  2,0
112/11/05,900 屏東市,LH1 菠菜 圓葉 ,41.2,29.2,17.5,29.2, +  5,1375.0, + 68,0
112/11/05,338 桃　農,LH1 菠菜 圓葉 ,79.4,58.6,38.7,58.7, +  9,1346.0, + 18,0
112/11/05,241 三重區,LH2 菠菜 角葉 ,57.0,36.9,29.4,39.4, + 24,973.0, - 16,0
112/11/05,241 三重區,LH1 菠菜 圓葉 ,72.2,55.0,33.6,54.2, + 12,1412.0, + 21,0
112/11/05,930 台東市,LH1 菠菜 圓葉 ,50.0,50.0,50.0,50.0,    0,30.0, - 67,0
112/11/05,830 鳳山區,LH1 菠菜 圓葉 ,54.5,28.3,18.2,31.5, +  5,830.0, - 10,0
112/11/05,420 豐原區,LH1 菠菜 圓葉 ,79.4,65.3,46.8,64.4, -  1,1087.0, +291,0
112/11/05,104 台北二,LH1 菠菜 圓葉 ,82.2,52.1,27.3,53.2, +  1,5152.0, -  8,0
112/11/05,109 台北一,LH1 菠菜 圓葉 ,77.6,53.6,30.4,53.8, +  2,9094.0, +  1,0
112/11/05,220 板橋區,LH1 菠菜 圓葉 ,55.6,35.1,21.6,36.5, +  1,668.0, + 48,0
112/11/05,220 板橋區,LH2 菠菜 角葉 ,44.6,34.6,25.3,34.7, -  1,2660.0, - 20,0
112/11/05,540 南投市,LH2 菠菜 角葉 ,100.0,70.0,40.0,68.89, + 57,119.0, - 55,0
112/11/05,109 台北一,LH2 菠菜 角葉 ,44.6,37.4,24.7,36.3, +  7,5253.0, - 14,0
112/11/05,420 豐原區,LH2 菠菜 角葉 ,60.0,44.0,28.0,44.0, -  4,600.0, +200,0
112/11/05,104 台北二,LH2 菠菜 角葉 ,57.6,33.7,24.6,36.7, +  4,2169.0, - 10,0
112/11/05,338 桃　農,LH2 菠菜 角葉 ,56.3,40.8,10.9,37.9, + 84,770.0, - 62,0
112/11/06,648 西螺鎮,LH2 菠菜 角葉 ,79.2,64.2,40.0,61.4, + 34,6386.0, -  8,0
112/11/07,830 鳳山區,LH1 菠菜 圓葉 ,50.2,25.7,18.2,29.1, -  8,1050.0, + 27,0
112/11/07,648 西螺鎮,LH2 菠菜 角葉 ,79.7,65.0,40.0,61.2, -  0,6022.0, -  6,0
112/11/07,220 板橋區,LH2 菠菜 角葉 ,50.3,35.3,27.6,36.8, +  6,2261.0, - 15,0
112/11/07,220 板橋區,LH1 菠菜 圓葉 ,69.5,61.7,23.1,55.6, + 52,1710.0, +156,0
112/11/07,109 台北一,LH1 菠菜 圓葉 ,79.0,50.2,30.4,52.0, -  3,10131.0, + 11,0
112/11/07,338 桃　農,LH2 菠菜 角葉 ,52.0,27.2,19.6,30.6, - 19,1240.0, + 61,0
112/11/07,109 台北一,LH2 菠菜 角葉 ,69.7,41.6,21.9,43.3, + 19,4580.0, - 13,0
112/11/07,930 台東市,LH1 菠菜 圓葉 ,50.0,50.0,50.0,50.0,    0,30.0,    0,0
112/11/07,420 豐原區,LH1 菠菜 圓葉 ,90.0,61.2,20.0,58.7, -  9,156.0, - 86,0
112/11/07,400 台中市,LH1 菠菜 圓葉 ,79.0,53.0,25.2,47.4, + 39,547.0, - 57,0
112/11/07,800 高雄市,LH1 菠菜 圓葉 ,88.0,71.9,37.3,68.2, + 17,1432.0, - 10,0
112/11/07,800 高雄市,LH2 菠菜 角葉 ,82.8,55.4,21.1,54.0, + 22,2113.0, - 24,0
112/11/07,540 南投市,LH2 菠菜 角葉 ,90.0,64.0,42.0,63.07, -  8,160.0, + 34,0
112/11/07,104 台北二,LH2 菠菜 角葉 ,67.3,43.3,30.7,45.6, + 24,1749.0, - 19,0
112/11/07,900 屏東市,LH1 菠菜 圓葉 ,53.7,36.1,25.0,36.1, + 24,1177.0, - 14,0
112/11/07,241 三重區,LH2 菠菜 角葉 ,38.8,36.0,23.7,34.1, - 13,1133.0, + 16,0
112/11/07,241 三重區,LH1 菠菜 圓葉 ,68.2,44.9,30.0,46.6, - 14,2510.0, + 78,0
112/11/07,104 台北二,LH1 菠菜 圓葉 ,76.0,49.9,32.1,51.6, -  3,5207.0, +  1,0
112/11/07,338 桃　農,LH1 菠菜 圓葉 ,67.9,47.9,24.6,47.2, - 20,1564.0, + 16,0
112/11/07,400 台中市,LH2 菠菜 角葉 ,72.0,48.0,38.7,51.8, + 35,1295.0, -  9,0
112/11/07,900 屏東市,LH2 菠菜 角葉 ,65.3,56.9,49.7,56.9, + 12,1510.0, - 19,0
112/11/08,109 台北一,LH1 菠菜 圓葉 ,77.1,50.5,28.9,51.5, -  1,8876.0, - 12,0
112/11/08,830 鳳山區,LH1 菠菜 圓葉 ,47.5,25.3,18.2,28.3, -  3,1060.0, +  1,0
112/11/08,420 豐原區,LH2 菠菜 角葉 ,72.0,55.5,39.0,55.5,  -  ,600.0,  -  ,0
112/11/08,800 高雄市,LH2 菠菜 角葉 ,75.5,53.7,26.6,52.6, -  3,2264.0, +  7,0
112/11/08,800 高雄市,LH1 菠菜 圓葉 ,83.1,62.4,21.4,58.3, - 15,1771.0, + 24,0
112/11/08,420 豐原區,LH1 菠菜 圓葉 ,80.0,58.5,25.0,56.1, -  4,900.0, +477,0
112/11/08,109 台北一,LH2 菠菜 角葉 ,51.6,39.8,25.6,39.4, -  9,3720.0, - 19,0
112/11/08,900 屏東市,LH1 菠菜 圓葉 ,46.7,29.0,15.0,29.0, - 20,1357.0, + 15,0
112/11/08,104 台北二,LH2 菠菜 角葉 ,64.6,36.5,23.7,39.5, - 13,2075.0, + 19,0
112/11/08,400 台中市,LH2 菠菜 角葉 ,53.0,36.7,20.0,35.2, - 32,2050.0, + 58,0
112/11/08,241 三重區,LH1 菠菜 圓葉 ,82.2,46.4,37.3,51.7, + 11,1521.0, - 39,0
112/11/08,241 三重區,LH2 菠菜 角葉 ,70.0,44.1,27.1,45.9, + 35,953.0, - 16,0
112/11/08,338 桃　農,LH1 菠菜 圓葉 ,62.3,36.6,22.7,38.9, - 18,1760.0, + 13,0
112/11/08,400 台中市,LH1 菠菜 圓葉 ,71.1,48.6,22.4,40.7, - 14,1090.0, + 99,0
112/11/08,104 台北二,LH1 菠菜 圓葉 ,78.2,48.5,30.0,50.8, -  2,5440.0, +  4,0
112/11/08,220 板橋區,LH1 菠菜 圓葉 ,69.0,65.7,50.2,63.3, + 14,1334.0, - 22,0
112/11/08,338 桃　農,LH2 菠菜 角葉 ,43.0,35.6,27.0,35.3, + 15,775.0, - 38,0
112/11/08,648 西螺鎮,LH2 菠菜 角葉 ,79.6,64.2,40.0,61.4, +  0,6790.0, + 13,0
112/11/08,900 屏東市,LH2 菠菜 角葉 ,77.6,55.0,35.3,55.0, -  3,1965.0, + 30,0
112/11/08,220 板橋區,LH2 菠菜 角葉 ,60.5,39.4,22.5,40.2, +  9,1987.0, - 12,0
112/11/09,420 豐原區,LH1 菠菜 圓葉 ,71.5,54.0,23.2,51.3, -  9,410.0, - 54,0
112/11/09,109 台北一,LH2 菠菜 角葉 ,56.5,39.3,26.8,40.2, +  2,2980.0, - 20,0
112/11/09,220 板橋區,LH2 菠菜 角葉 ,50.7,30.3,24.3,33.2, - 17,1249.0, - 37,0
112/11/09,830 鳳山區,LH1 菠菜 圓葉 ,45.5,27.3,18.2,29.1, +  3,850.0, - 20,0
112/11/09,648 西螺鎮,LH2 菠菜 角葉 ,70.0,53.4,30.0,52.2, - 15,7349.0, +  8,0
112/11/09,400 台中市,LH2 菠菜 角葉 ,52.3,39.4,25.7,45.7, + 30,560.0, - 73,0
112/11/09,400 台中市,LH1 菠菜 圓葉 ,76.8,48.3,21.9,46.5, + 14,1368.0, + 26,0
112/11/09,220 板橋區,LH1 菠菜 圓葉 ,69.2,55.2,18.6,50.7, - 20,1710.4, + 28,0
112/11/09,420 豐原區,LH2 菠菜 角葉 ,53.0,41.0,20.0,39.2, - 29,500.0, - 17,0
112/11/09,338 桃　農,LH1 菠菜 圓葉 ,58.4,39.2,29.7,41.1, +  6,1469.0, - 17,0
112/11/09,900 屏東市,LH1 菠菜 圓葉 ,37.9,21.8,12.9,21.8, - 25,2080.0, + 53,0
112/11/09,900 屏東市,LH2 菠菜 角葉 ,59.5,44.3,35.1,44.3, - 19,2230.0, + 13,0
112/11/09,241 三重區,LH2 菠菜 角葉 ,56.0,38.4,18.4,37.9, - 17,761.0, - 20,0
112/11/09,241 三重區,LH1 菠菜 圓葉 ,72.1,43.3,29.3,46.3, - 10,1595.0, +  5,0
112/11/09,800 高雄市,LH2 菠菜 角葉 ,75.6,43.6,26.5,46.6, - 11,2765.0, + 22,0
112/11/09,800 高雄市,LH1 菠菜 圓葉 ,83.8,61.8,32.0,60.2, +  3,1380.0, - 22,0
112/11/09,930 台東市,LH1 菠菜 圓葉 ,46.0,46.0,46.0,46.0,  -  ,30.0,  -  ,0
112/11/09,104 台北二,LH2 菠菜 角葉 ,66.8,38.6,23.1,41.1, +  4,1510.0, - 27,0
112/11/09,104 台北二,LH1 菠菜 圓葉 ,63.8,43.6,18.6,42.7, - 16,4945.0, -  9,0
112/11/09,109 台北一,LH1 菠菜 圓葉 ,80.1,52.3,24.7,52.3, +  2,7229.0, - 19,0
112/11/09,338 桃　農,LH2 菠菜 角葉 ,60.0,48.3,35.0,48.0, + 36,360.0, - 54,0
112/11/10,830 鳳山區,LH1 菠菜 圓葉 ,40.0,25.5,18.2,26.9, -  8,1100.0, + 29,0
112/11/10,930 台東市,LH1 菠菜 圓葉 ,45.0,45.0,45.0,45.0, -  2,30.0,    0,0
112/11/10,220 板橋區,LH1 菠菜 圓葉 ,70.0,48.2,18.7,46.7, -  8,1880.0, + 10,0
112/11/10,900 屏東市,LH2 菠菜 角葉 ,69.4,48.0,21.3,46.9, +  6,1460.0, - 35,0
112/11/10,900 屏東市,LH1 菠菜 圓葉 ,39.2,27.9,15.0,27.6, + 27,1567.0, - 25,0
112/11/10,109 台北一,LH1 菠菜 圓葉 ,85.0,53.2,23.6,53.6, +  2,5192.0, - 28,0
112/11/10,338 桃　農,LH2 菠菜 角葉 ,59.2,33.5,24.2,36.8, - 23,720.0, +100,0
112/11/10,109 台北一,LH2 菠菜 角葉 ,55.8,45.6,28.4,44.2, + 10,4000.0, + 34,0
112/11/10,648 西螺鎮,LH2 菠菜 角葉 ,69.8,54.3,30.0,52.7, +  1,7611.0, +  4,0
112/11/10,220 板橋區,LH2 菠菜 角葉 ,31.9,25.9,14.9,24.9, - 25,1730.0, + 39,0
112/11/10,104 台北二,LH2 菠菜 角葉 ,66.3,32.9,24.4,37.8, -  8,1801.0, + 19,0
112/11/10,420 豐原區,LH1 菠菜 圓葉 ,74.3,46.1,32.3,49.0, -  4,546.0, + 33,0
112/11/10,420 豐原區,LH2 菠菜 角葉 ,55.0,45.8,36.7,45.8, + 17,1200.0, +140,0
112/11/10,241 三重區,LH2 菠菜 角葉 ,50.0,42.3,34.0,42.1, + 11,971.0, + 28,0
112/11/10,400 台中市,LH2 菠菜 角葉 ,58.5,45.9,34.8,46.8, +  2,1128.0, +101,0
112/11/10,400 台中市,LH1 菠菜 圓葉 ,68.0,41.3,22.5,39.1, - 16,1456.0, +  6,0
112/11/10,338 桃　農,LH1 菠菜 圓葉 ,56.4,34.2,22.8,36.4, - 11,1541.0, +  5,0
112/11/10,540 南投市,LH2 菠菜 角葉 ,90.0,62.0,40.0,61.13,  -  ,107.0,  -  ,0
112/11/10,104 台北二,LH1 菠菜 圓葉 ,82.6,53.4,24.6,53.5, + 25,2914.0, - 41,0
112/11/10,800 高雄市,LH2 菠菜 角葉 ,73.5,42.0,13.8,42.6, -  9,2525.0, -  9,0
112/11/10,800 高雄市,LH1 菠菜 圓葉 ,85.1,41.6,17.2,45.4, - 25,1108.0, - 20,0
112/11/10,241 三重區,LH1 菠菜 圓葉 ,78.4,49.8,26.6,50.9, + 10,1143.0, - 28,0
112/11/11,930 台東市,LH1 菠菜 圓葉 ,45.0,45.0,45.0,45.0,    0,30.0,    0,0
112/11/11,400 台中市,LH2 菠菜 角葉 ,81.4,50.3,34.0,49.1, +  5,825.0, - 27,0
112/11/11,648 西螺鎮,LH2 菠菜 角葉 ,69.7,54.1,30.0,52.6, -  0,8583.0, + 13,0
112/11/11,220 板橋區,LH2 菠菜 角葉 ,40.6,33.1,20.4,32.1, + 29,770.0, - 55,0
112/11/11,400 台中市,LH1 菠菜 圓葉 ,60.2,44.9,25.6,43.4, + 11,1203.0, - 17,0
112/11/11,220 板橋區,LH1 菠菜 圓葉 ,71.9,68.1,46.1,64.5, + 38,1095.0, - 42,0
112/11/11,104 台北二,LH2 菠菜 角葉 ,66.9,39.2,8.3,38.6, +  2,2160.0, + 20,0
112/11/11,241 三重區,LH2 菠菜 角葉 ,64.1,29.6,17.2,34.0, - 19,1076.0, + 11,0
112/11/11,900 屏東市,LH1 菠菜 圓葉 ,47.2,26.6,13.1,26.6, -  4,1322.0, - 16,0
112/11/11,900 屏東市,LH2 菠菜 角葉 ,72.0,51.4,31.4,51.4, + 10,1745.0, + 20,0
112/11/11,338 桃　農,LH2 菠菜 角葉 ,50.5,35.6,27.7,37.0, +  1,440.0, - 39,0
112/11/11,109 台北一,LH2 菠菜 角葉 ,67.1,37.0,16.8,39.0, - 12,4590.0, + 15,0
112/11/11,109 台北一,LH1 菠菜 圓葉 ,85.3,61.1,30.3,59.8, + 12,8117.0, + 56,0
112/11/11,241 三重區,LH1 菠菜 圓葉 ,65.6,33.8,16.9,36.8, - 28,1408.0, + 23,0
112/11/11,104 台北二,LH1 菠菜 圓葉 ,91.4,45.3,21.2,49.7, -  7,4283.0, + 47,0
112/11/11,800 高雄市,LH1 菠菜 圓葉 ,83.9,65.9,28.8,62.1, + 37,1339.0, + 21,0
112/11/11,800 高雄市,LH2 菠菜 角葉 ,77.4,54.6,36.4,55.5, + 30,1565.0, - 38,0
112/11/11,338 桃　農,LH1 菠菜 圓葉 ,73.1,49.9,18.0,48.2, + 32,913.0, - 41,0
112/11/11,830 鳳山區,LH1 菠菜 圓葉 ,47.6,25.5,18.1,28.5, +  6,1040.0, -  5,0
112/11/11,420 豐原區,LH1 菠菜 圓葉 ,72.4,54.1,22.0,51.3, +  5,828.0, + 52,0
112/11/12,420 豐原區,LH1 菠菜 圓葉 ,69.3,49.2,29.1,49.2, -  4,1787.0, +116,0
112/11/12,830 鳳山區,LH1 菠菜 圓葉 ,45.9,25.2,17.1,27.8, -  2,980.0, -  6,0
112/11/12,900 屏東市,LH2 菠菜 角葉 ,84.1,71.4,58.0,71.2, + 39,855.0, - 51,0
112/11/12,900 屏東市,LH1 菠菜 圓葉 ,51.9,27.8,12.1,27.8, +  5,1155.0, - 13,0
112/11/12,400 台中市,LH2 菠菜 角葉 ,59.5,43.1,33.5,47.9, -  2,884.0, +  7,0
112/11/12,400 台中市,LH1 菠菜 圓葉 ,73.1,46.8,28.8,45.9, +  6,1074.0, - 11,0
112/11/12,338 桃　農,LH2 菠菜 角葉 ,36.0,36.0,36.0,36.0, -  3,80.0, - 82,0
112/11/12,420 豐原區,LH2 菠菜 角葉 ,72.0,56.8,32.0,54.9,  -  ,700.0,  -  ,0
112/11/12,800 高雄市,LH1 菠菜 圓葉 ,82.1,74.2,42.7,69.5, + 12,1174.0, - 12,0
112/11/12,930 台東市,LH1 菠菜 圓葉 ,45.0,45.0,45.0,45.0,    0,30.0,    0,0
112/11/12,104 台北二,LH2 菠菜 角葉 ,75.0,51.5,44.8,54.9, + 42,1206.0, - 44,0
112/11/12,338 桃　農,LH1 菠菜 圓葉 ,79.3,49.2,19.5,49.3, +  2,908.0, -  1,0
112/11/12,241 三重區,LH2 菠菜 角葉 ,80.0,67.4,32.3,62.9, + 85,370.0, - 66,0
112/11/12,109 台北一,LH1 菠菜 圓葉 ,92.9,60.3,37.8,62.3, +  4,7397.0, -  9,0
112/11/12,800 高雄市,LH2 菠菜 角葉 ,90.1,67.1,50.3,68.3, + 23,1706.0, +  9,0
112/11/12,109 台北一,LH2 菠菜 角葉 ,74.5,46.4,30.8,48.9, + 25,3696.0, - 19,0
112/11/12,241 三重區,LH1 菠菜 圓葉 ,81.0,58.4,30.5,57.3, + 56,1051.0, - 25,0
112/11/12,220 板橋區,LH2 菠菜 角葉 ,56.9,29.2,18.3,32.6, +  2,1234.0, + 60,0
112/11/12,220 板橋區,LH1 菠菜 圓葉 ,70.5,67.9,53.9,65.6, +  2,1340.0, + 22,0
112/11/12,104 台北二,LH1 菠菜 圓葉 ,88.8,58.9,32.8,59.7, + 20,4010.0, -  6,0
112/11/13,950 花蓮市,LH2 菠菜 角葉 ,60.0,60.0,60.0,60.0,  -  ,16.0,  -  ,0
