日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
108/11/01,420 豐原區,LH2 菠菜 角葉 ,30.0,26.9,11.0,24.36,  -  ,220.0,  -  ,0
108/11/01,800 高雄市,LH2 菠菜 角葉 ,45.1,23.4,15.3,26.1, - 15,4566.0, - 27,0
108/11/01,800 高雄市,LH1 菠菜 圓葉 ,52.2,37.2,26.4,38.0, -  8,2708.0, +  7,0
108/11/01,400 台中市,LH1 菠菜 圓葉 ,30.8,21.7,14.7,22.3, - 31,1460.0, + 18,0
108/11/01,400 台中市,LH2 菠菜 角葉 ,24.9,18.9,13.7,18.3, -  8,2800.0, -  4,0
108/11/01,540 南投市,LH2 菠菜 角葉 ,50.0,35.0,25.0,34.68,  -  ,149.0,  -  ,0
108/11/01,220 板橋區,LH1 菠菜 圓葉 ,34.4,27.6,18.2,27.1, - 13,2126.0, +  6,0
108/11/01,648 西螺鎮,LH2 菠菜 角葉 ,34.7,27.3,15.0,26.5, -  8,17055.0, +  1,0
108/11/01,930 台東市,LH1 菠菜 圓葉 ,70.0,50.0,30.0,52.0, -  4,180.0, + 13,0
108/11/01,830 鳳山區,LH1 菠菜 圓葉 ,39.1,21.4,14.1,23.5, - 22,1420.0, +154,0
108/11/01,104 台北二,LH1 菠菜 圓葉 ,39.2,28.2,19.5,28.7, - 18,7840.0, + 46,0
108/11/01,220 板橋區,LH2 菠菜 角葉 ,23.0,19.7,17.1,19.8, - 11,3245.0, -  5,0
108/11/01,109 台北一,LH2 菠菜 角葉 ,40.2,20.6,11.4,22.7, -  5,10298.0, +  7,0
108/11/01,109 台北一,LH1 菠菜 圓葉 ,33.2,24.7,15.7,24.6, - 14,16127.0, + 10,0
108/11/01,104 台北二,LH2 菠菜 角葉 ,31.2,15.6,9.7,17.5, - 15,2159.0, - 31,0
108/11/01,260 宜蘭市,LH1 菠菜 圓葉 ,40.0,33.0,22.0,33.0, -  6,2850.0, -  0,0
108/11/01,420 豐原區,LH1 菠菜 圓葉 ,40.0,30.4,20.6,30.38, - 12,1860.0, + 34,0
108/11/01,900 屏東市,LH1 菠菜 圓葉 ,39.9,26.8,16.8,26.8, -  5,4874.0, +121,0
108/11/01,241 三重區,LH1 菠菜 圓葉 ,38.3,24.7,14.1,25.3, - 21,2233.0, + 12,0
108/11/01,241 三重區,LH2 菠菜 角葉 ,26.9,13.7,8.6,15.3, - 19,1432.0, - 11,0
108/11/01,338 桃　農,LH1 菠菜 圓葉 ,34.0,26.7,19.0,26.6, - 10,2351.0, -  6,0
108/11/01,338 桃　農,LH2 菠菜 角葉 ,18.0,13.5,8.1,13.3, +  7,925.0, + 13,0
108/11/01,900 屏東市,LH2 菠菜 角葉 ,33.5,21.0,12.0,21.0, - 17,1151.0, - 70,0
108/11/02,104 台北二,LH1 菠菜 圓葉 ,43.2,27.6,13.7,27.9, -  3,8979.0, + 15,0
108/11/02,241 三重區,LH1 菠菜 圓葉 ,39.4,28.0,18.3,28.3, + 12,1792.0, - 20,0
108/11/02,420 豐原區,LH2 菠菜 角葉 ,17.5,15.0,15.0,15.5, - 36,120.0, - 45,0
108/11/02,540 南投市,LH2 菠菜 角葉 ,50.0,44.0,37.0,43.82, + 26,188.0, + 26,0
108/11/02,420 豐原區,LH1 菠菜 圓葉 ,28.6,22.2,15.2,22.11, - 27,2470.0, + 33,0
108/11/02,241 三重區,LH2 菠菜 角葉 ,29.8,21.2,13.3,21.4, + 40,837.0, - 42,0
108/11/02,830 鳳山區,LH1 菠菜 圓葉 ,31.9,20.4,16.1,21.8, -  7,1530.0, +  8,0
108/11/02,104 台北二,LH2 菠菜 角葉 ,34.9,18.7,10.4,20.3, + 16,2334.0, +  8,0
108/11/02,900 屏東市,LH2 菠菜 角葉 ,25.0,19.1,12.7,19.0, - 10,2281.0, + 98,0
108/11/02,109 台北一,LH1 菠菜 圓葉 ,35.6,24.8,13.7,24.7, +  0,17296.0, +  7,0
108/11/02,220 板橋區,LH2 菠菜 角葉 ,23.0,16.2,11.5,16.6, - 16,2761.0, - 15,0
108/11/02,220 板橋區,LH1 菠菜 圓葉 ,30.3,24.8,18.7,24.7, -  9,2238.0, +  5,0
108/11/02,400 台中市,LH2 菠菜 角葉 ,29.7,19.8,12.8,20.6, + 13,2390.0, - 15,0
108/11/02,400 台中市,LH1 菠菜 圓葉 ,35.2,25.3,11.4,24.9, + 12,1170.0, - 20,0
108/11/02,800 高雄市,LH2 菠菜 角葉 ,49.3,16.9,8.3,21.6, - 17,5129.0, + 12,0
108/11/02,900 屏東市,LH1 菠菜 圓葉 ,31.0,21.6,13.1,21.6, - 19,5253.0, +  8,0
108/11/02,800 高雄市,LH1 菠菜 圓葉 ,47.4,26.9,11.7,28.0, - 26,3776.0, + 39,0
108/11/02,648 西螺鎮,LH2 菠菜 角葉 ,32.1,24.9,15.0,24.7, -  7,19693.0, + 15,0
108/11/02,338 桃　農,LH2 菠菜 角葉 ,27.7,19.4,12.0,19.6, + 47,700.0, - 24,0
108/11/02,338 桃　農,LH1 菠菜 圓葉 ,38.9,30.9,22.5,30.8, + 16,2580.0, + 10,0
108/11/02,109 台北一,LH2 菠菜 角葉 ,40.1,27.3,15.3,27.5, + 21,7026.0, - 32,0
108/11/02,930 台東市,LH1 菠菜 圓葉 ,70.0,50.0,25.0,49.0, -  6,660.0, +267,0
108/11/03,338 桃　農,LH1 菠菜 圓葉 ,44.7,33.6,22.2,33.5, +  9,1893.0, - 27,0
108/11/03,104 台北二,LH1 菠菜 圓葉 ,42.1,30.9,18.8,30.7, + 10,8889.0, -  1,0
108/11/03,220 板橋區,LH2 菠菜 角葉 ,29.5,21.1,15.2,21.6, + 30,2048.0, - 26,0
108/11/03,338 桃　農,LH2 菠菜 角葉 ,22.3,16.9,15.0,17.6, - 10,770.0, + 10,0
108/11/03,104 台北二,LH2 菠菜 角葉 ,35.2,27.1,14.5,26.2, + 29,2010.0, - 14,0
108/11/03,400 台中市,LH2 菠菜 角葉 ,31.2,23.7,16.1,22.9, + 11,2835.0, + 19,0
108/11/03,241 三重區,LH2 菠菜 角葉 ,25.3,18.1,14.6,18.8, - 12,1700.0, +103,0
108/11/03,220 板橋區,LH1 菠菜 圓葉 ,30.1,24.6,14.6,23.7, -  4,2155.0, -  4,0
108/11/03,830 鳳山區,LH1 菠菜 圓葉 ,32.0,20.3,14.2,21.4, -  2,1365.0, - 11,0
108/11/03,930 台東市,LH1 菠菜 圓葉 ,60.0,45.0,23.0,45.0, -  8,800.0, + 21,0
108/11/03,800 高雄市,LH1 菠菜 圓葉 ,53.0,41.2,23.1,39.9, + 42,2244.0, - 41,0
108/11/03,800 高雄市,LH2 菠菜 角葉 ,51.3,37.2,20.9,36.7, + 70,2390.0, - 53,0
108/11/03,241 三重區,LH1 菠菜 圓葉 ,40.3,30.9,14.7,29.5, +  4,1816.0, +  1,0
108/11/03,400 台中市,LH1 菠菜 圓葉 ,36.0,27.4,15.4,26.5, +  6,930.0, - 21,0
108/11/03,900 屏東市,LH2 菠菜 角葉 ,25.0,24.5,20.0,23.7, + 25,681.0, - 70,0
108/11/03,900 屏東市,LH1 菠菜 圓葉 ,29.6,21.6,14.4,21.6,    0,4693.0, - 11,0
108/11/03,540 南投市,LH2 菠菜 角葉 ,50.0,43.0,28.0,42.46, -  3,262.0, + 39,0
108/11/03,109 台北一,LH1 菠菜 圓葉 ,49.0,34.5,22.3,35.0, + 42,14169.0, - 18,0
108/11/03,109 台北一,LH2 菠菜 角葉 ,39.3,29.8,19.9,29.8, +  8,8808.0, + 25,0
108/11/03,420 豐原區,LH2 菠菜 角葉 ,19.0,19.0,19.0,19.0, + 23,120.0,    0,0
108/11/03,420 豐原區,LH1 菠菜 圓葉 ,35.0,19.2,11.0,20.74, -  6,540.0, - 78,0
108/11/04,648 西螺鎮,LH2 菠菜 角葉 ,32.5,24.7,15.0,24.4, -  1,20292.0, +  3,0
108/11/05,220 板橋區,LH2 菠菜 角葉 ,29.7,23.6,15.7,23.2, +  7,2509.0, + 23,0
108/11/05,220 板橋區,LH1 菠菜 圓葉 ,35.9,31.7,20.8,30.4, + 28,3304.0, + 53,0
108/11/05,930 台東市,LH1 菠菜 圓葉 ,55.0,40.0,22.0,40.0, - 11,720.0, - 10,0
108/11/05,648 西螺鎮,LH2 菠菜 角葉 ,36.0,26.3,17.5,26.5, +  9,17718.0, - 13,0
108/11/05,109 台北一,LH1 菠菜 圓葉 ,43.0,32.5,21.9,32.4, -  7,21555.0, + 52,0
108/11/05,109 台北一,LH2 菠菜 角葉 ,35.9,25.8,19.3,26.5, - 11,8125.0, -  8,0
108/11/05,830 鳳山區,LH1 菠菜 圓葉 ,32.0,20.9,16.0,22.1, +  3,1410.0, +  3,0
108/11/05,800 高雄市,LH2 菠菜 角葉 ,41.5,28.9,21.9,30.0, - 18,3844.0, + 61,0
108/11/05,400 台中市,LH1 菠菜 圓葉 ,35.6,27.7,20.1,27.4, +  3,1526.0, + 64,0
108/11/05,260 宜蘭市,LH1 菠菜 圓葉 ,45.0,35.0,22.0,35.0,  -  ,2850.0,  -  ,0
108/11/05,900 屏東市,LH1 菠菜 圓葉 ,31.6,24.7,17.3,24.6, + 14,3536.0, - 25,0
108/11/05,540 南投市,LH2 菠菜 角葉 ,50.0,37.0,28.0,36.22, - 15,277.0, +  6,0
108/11/05,400 台中市,LH2 菠菜 角葉 ,31.9,24.9,20.4,25.2, + 10,2095.0, - 26,0
108/11/05,420 豐原區,LH2 菠菜 角葉 ,29.0,20.5,15.0,21.13, + 11,320.0, +167,0
108/11/05,420 豐原區,LH1 菠菜 圓葉 ,33.0,19.6,15.0,21.39, +  3,1190.0, +120,0
108/11/05,800 高雄市,LH1 菠菜 圓葉 ,51.7,39.9,26.9,39.7, -  1,2370.0, +  6,0
108/11/05,338 桃　農,LH2 菠菜 角葉 ,26.1,17.2,10.0,17.5, -  1,647.0, - 16,0
108/11/05,338 桃　農,LH1 菠菜 圓葉 ,39.5,27.7,17.9,28.1, - 16,2520.0, + 33,0
108/11/05,241 三重區,LH1 菠菜 圓葉 ,47.0,36.4,21.4,35.5, + 20,1830.0, +  1,0
108/11/05,104 台北二,LH1 菠菜 圓葉 ,46.9,37.5,21.7,36.2, + 18,8199.0, -  8,0
108/11/05,104 台北二,LH2 菠菜 角葉 ,32.5,20.4,14.8,21.7, - 17,4195.0, +109,0
108/11/05,241 三重區,LH2 菠菜 角葉 ,28.8,19.8,14.2,20.5, +  9,1219.0, - 28,0
