日期,氣溫(℃),最高氣溫(℃),最低氣溫(℃),日照時數(hour),降水量(mm),降水時數(hour),相對溼度(%),最大陣風(m/s),氣溫(℃)_rollmean_3d,氣溫(℃)_rollmax_3d,氣溫(℃)_rollmin_3d,氣溫(℃)_rollmean_7d,氣溫(℃)_rollmax_7d,氣溫(℃)_rollmin_7d,氣溫(℃)_rollmean_30d,氣溫(℃)_rollmax_30d,氣溫(℃)_rollmin_30d,最高氣溫(℃)_rollmean_3d,最高氣溫(℃)_rollmax_3d,最高氣溫(℃)_rollmin_3d,最高氣溫(℃)_rollmean_7d,最高氣溫(℃)_rollmax_7d,最高氣溫(℃)_rollmin_7d,最高氣溫(℃)_rollmean_30d,最高氣溫(℃)_rollmax_30d,最高氣溫(℃)_rollmin_30d,最低氣溫(℃)_rollmean_3d,最低氣溫(℃)_rollmax_3d,最低氣溫(℃)_rollmin_3d,最低氣溫(℃)_rollmean_7d,最低氣溫(℃)_rollmax_7d,最低氣溫(℃)_rollmin_7d,最低氣溫(℃)_rollmean_30d,最低氣溫(℃)_rollmax_30d,最低氣溫(℃)_rollmin_30d,日照時數(hour)_rollmean_3d,日照時數(hour)_rollmax_3d,日照時數(hour)_rollmin_3d,日照時數(hour)_rollmean_7d,日照時數(hour)_rollmax_7d,日照時數(hour)_rollmin_7d,日照時數(hour)_rollmean_30d,日照時數(hour)_rollmax_30d,日照時數(hour)_rollmin_30d,相對溼度(%)_rollmean_3d,相對溼度(%)_rollmax_3d,相對溼度(%)_rollmin_3d,相對溼度(%)_rollmean_7d,相對溼度(%)_rollmax_7d,相對溼度(%)_rollmin_7d,相對溼度(%)_rollmean_30d,相對溼度(%)_rollmax_30d,相對溼度(%)_rollmin_30d,最大陣風(m/s)_rollmean_3d,最大陣風(m/s)_rollmax_3d,最大陣風(m/s)_rollmin_3d,最大陣風(m/s)_rollmean_7d,最大陣風(m/s)_rollmax_7d,最大陣風(m/s)_rollmin_7d,最大陣風(m/s)_rollmean_30d,最大陣風(m/s)_rollmax_30d,最大陣風(m/s)_rollmin_30d,降水量(mm)_rollsum_3d,降水量(mm)_rollsum_7d,降水量(mm)_rollsum_30d,降水時數(hour)_rollsum_3d,降水時數(hour)_rollsum_7d,降水時數(hour)_rollsum_30d,daily_temp_range,is_cold_wave,is_strong_cold,is_frost_risk,is_strong_wind,is_heavy_rain,consecutive_rainy_days,month,month_sin,month_cos,is_winter
109/09/11,28.5,32.85,21.3,,0.0,,73.5,7.15,28.066666666666666,28.5,27.4,27.599999999999998,28.5,26.5,,,,32.06666666666667,32.85,30.55,31.692857142857143,32.85,29.65,,,,20.71666666666667,21.3,20.35,19.61428571428571,21.3,16.9,,,,,,,,,,,,,75.5,79.5,73.5,69.42857142857143,79.5,57.0,,,,5.066666666666667,7.15,3.6,5.364285714285714,7.15,3.6,,,,2.125,3.75,,,,,11.55,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/12,27.9,31.1,21.15,,2.375,,81.5,4.699999999999999,27.933333333333334,28.5,27.4,27.785714285714285,28.5,26.5,,,,31.5,32.85,30.55,31.9,32.85,30.55,,,,20.983333333333334,21.3,20.5,19.72142857142857,21.3,16.9,,,,,,,,,,,,,78.16666666666667,81.5,73.5,70.07142857142857,81.5,57.0,,,,5.1499999999999995,7.15,3.6,5.1000000000000005,7.15,3.6,,,,4.5,4.5,,,,,9.950000000000003,0,0,0,0,0,1,9,-1.0,-1.8369701987210297e-16,0
109/09/13,28.0,33.9,23.6,,0.0,,81.0,4.8,28.133333333333336,28.5,27.9,28.0,28.5,27.4,,,,32.61666666666667,33.9,31.1,32.357142857142854,33.9,30.55,,,,22.016666666666666,23.6,21.15,20.664285714285715,23.6,16.9,,,,,,,,,,,,,78.66666666666667,81.5,73.5,73.21428571428571,81.5,57.0,,,,5.55,7.15,4.699999999999999,4.928571428571429,7.15,3.6,,,,2.375,4.5,,,,,10.299999999999997,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/14,28.4,31.95,20.950000000000003,,0.0,,81.0,4.8,28.099999999999998,28.4,27.9,28.128571428571426,28.5,27.4,,,,32.31666666666667,33.9,31.1,32.24285714285714,33.9,30.55,,,,21.900000000000002,23.6,20.950000000000003,21.24285714285714,23.6,20.35,,,,,,,,,,,,,81.16666666666667,81.5,81.0,76.64285714285714,81.5,66.5,,,,4.766666666666667,4.8,4.699999999999999,4.942857142857143,7.15,3.6,,,,2.375,4.5,,,,,10.999999999999996,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/15,27.9,31.85,20.45,,0.0,,82.0,4.699999999999999,28.099999999999998,28.4,27.9,28.057142857142853,28.5,27.4,,,,32.56666666666666,33.9,31.85,32.142857142857146,33.9,30.55,,,,21.666666666666668,23.6,20.45,21.185714285714287,23.6,20.35,,,,,,,,,,,,,81.33333333333333,82.0,81.0,78.85714285714286,82.0,73.5,,,,4.766666666666667,4.8,4.699999999999999,4.885714285714285,7.15,3.6,,,,0.0,4.5,,,,,11.400000000000002,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/16,28.6,32.2,20.75,,0.0,,78.5,5.199999999999999,28.3,28.6,27.9,28.099999999999998,28.6,27.4,,,,32.0,32.2,31.85,32.05714285714286,33.9,30.55,,,,20.71666666666667,20.950000000000003,20.45,21.242857142857144,23.6,20.45,,,,,,,,,,,,,80.5,82.0,78.5,79.57142857142857,82.0,73.5,,,,4.8999999999999995,5.199999999999999,4.699999999999999,4.992857142857142,7.15,3.6,,,,0.0,4.5,,,,,11.450000000000003,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/17,28.7,32.75,20.55,,0.0,,77.5,3.95,28.400000000000002,28.7,27.9,28.285714285714285,28.7,27.9,,,,32.266666666666666,32.75,31.85,32.371428571428574,33.9,31.1,,,,20.583333333333332,20.75,20.45,21.25,23.6,20.45,,,,,,,,,,,,,79.33333333333333,82.0,77.5,79.28571428571429,82.0,73.5,,,,4.616666666666666,5.199999999999999,3.95,5.042857142857143,7.15,3.95,,,,0.0,2.375,,,,,12.2,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/18,29.2,33.55,21.35,,0.0,,76.0,6.199999999999999,28.833333333333332,29.2,28.6,28.385714285714283,29.2,27.9,,,,32.833333333333336,33.55,32.2,32.471428571428575,33.9,31.1,,,,20.883333333333336,21.35,20.55,21.25714285714286,23.6,20.45,,,,,,,,,,,,,77.33333333333333,78.5,76.0,79.64285714285714,82.0,76.0,,,,5.116666666666666,6.199999999999999,3.95,4.907142857142857,6.199999999999999,3.95,,,,0.0,2.375,,,,,12.199999999999996,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/19,28.4,31.7,21.85,,2.5,,81.0,4.9,28.766666666666666,29.2,28.4,28.457142857142856,29.2,27.9,,,,32.666666666666664,33.55,31.7,32.55714285714286,33.9,31.7,,,,21.25,21.85,20.55,21.357142857142858,23.6,20.45,,,,,,,,,,,,,78.16666666666667,81.0,76.0,79.57142857142857,82.0,76.0,,,,5.016666666666667,6.199999999999999,3.95,4.935714285714285,6.199999999999999,3.95,,,,2.5,2.5,,,,,9.849999999999998,0,0,0,0,0,1,9,-1.0,-1.8369701987210297e-16,0
109/09/20,27.5,30.8,21.0,,0.875,,80.0,7.4,28.366666666666664,29.2,27.5,28.385714285714283,29.2,27.5,,,,32.016666666666666,33.55,30.8,32.114285714285714,33.55,30.8,,,,21.400000000000002,21.85,21.0,20.985714285714288,21.85,20.45,,,,,,,,,,,,,79.0,81.0,76.0,79.42857142857143,82.0,76.0,,,,6.166666666666667,7.4,4.9,5.307142857142857,7.4,3.95,,,,3.375,3.375,,,,,9.8,0,0,0,0,0,2,9,-1.0,-1.8369701987210297e-16,0
109/09/21,27.4,30.85,19.65,,0.0,,72.5,8.25,27.766666666666666,28.4,27.4,28.242857142857144,29.2,27.4,,,,31.116666666666664,31.7,30.8,31.95714285714286,33.55,30.8,,,,20.833333333333332,21.85,19.65,20.8,21.85,19.65,,,,,,,,,,,,,77.83333333333333,81.0,72.5,78.21428571428571,82.0,72.5,,,,6.8500000000000005,8.25,4.9,5.8,8.25,3.95,,,,3.375,3.375,,,,,11.200000000000003,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/22,26.5,31.65,18.65,,0.0,,70.0,6.4,27.133333333333336,27.5,26.5,28.042857142857144,29.2,26.5,,,,31.099999999999998,31.65,30.8,31.928571428571427,33.55,30.8,,,,19.766666666666666,21.0,18.65,20.542857142857144,21.85,18.65,,,,,,,,,,,,,74.16666666666667,80.0,70.0,76.5,81.0,70.0,,,,7.349999999999999,8.25,6.4,6.042857142857143,8.25,3.95,,,,0.875,3.375,,,,,13.0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/23,26.6,31.75,17.950000000000003,,0.0,,73.0,5.85,26.833333333333332,27.4,26.5,27.757142857142856,29.2,26.5,,,,31.416666666666668,31.75,30.85,31.864285714285717,33.55,30.8,,,,18.75,19.65,17.950000000000003,20.142857142857142,21.85,17.950000000000003,,,,,,,,,,,,,71.83333333333333,73.0,70.0,75.71428571428571,81.0,70.0,,,,6.833333333333333,8.25,5.85,6.135714285714286,8.25,3.95,,,,0.0,3.375,,,,,13.799999999999997,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/24,25.4,28.75,19.3,,0.0,,81.5,5.75,26.166666666666668,26.6,25.4,27.285714285714285,29.2,25.4,,,,30.71666666666667,31.75,28.75,31.292857142857144,33.55,28.75,,,,18.633333333333333,19.3,17.950000000000003,19.964285714285715,21.85,17.950000000000003,,,,,,,,,,,,,74.83333333333333,81.5,70.0,76.28571428571429,81.5,70.0,,,,6.0,6.4,5.75,6.392857142857143,8.25,4.9,,,,0.0,3.375,,,,,9.45,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/25,24.5,27.25,18.6,,0.125,,76.5,8.05,25.5,26.6,24.5,26.614285714285717,28.4,24.5,,,,29.25,31.75,27.25,30.392857142857142,31.75,27.25,,,,18.616666666666667,19.3,17.950000000000003,19.571428571428573,21.85,17.950000000000003,,,,,,,,,,,,,77.0,81.5,73.0,76.35714285714286,81.5,70.0,,,,6.55,8.05,5.75,6.657142857142858,8.25,4.9,,,,0.125,3.5,,,,,8.649999999999999,0,0,0,0,0,1,9,-1.0,-1.8369701987210297e-16,0
109/09/26,24.4,25.8,19.35,,0.0,,76.0,6.8,24.766666666666666,25.4,24.4,26.042857142857144,27.5,24.4,,,,27.266666666666666,28.75,25.8,29.55,31.75,25.8,,,,19.083333333333336,19.35,18.6,19.214285714285715,21.0,17.950000000000003,,,,,,,,,,,,,78.0,81.5,76.0,75.64285714285714,81.5,70.0,,,,6.866666666666667,8.05,5.75,6.928571428571429,8.25,5.75,,,,0.125,1.0,,,,,6.449999999999999,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/27,21.5,21.9,16.75,,4.0,,91.0,4.6,23.46666666666667,24.5,21.5,25.185714285714287,27.4,21.5,,,,24.983333333333334,27.25,21.9,28.278571428571432,31.75,21.9,,,,18.233333333333334,19.35,16.75,18.607142857142858,19.65,16.75,,,,,,,,,,,,,81.16666666666667,91.0,76.0,77.21428571428571,91.0,70.0,,,,6.483333333333333,8.05,4.6,6.528571428571429,8.25,4.6,,,,4.125,4.125,,,,,5.149999999999999,0,0,0,0,0,1,9,-1.0,-1.8369701987210297e-16,0
109/09/28,22.1,23.65,17.65,,7.5,,96.0,3.95,22.666666666666668,24.4,21.5,24.428571428571427,26.6,21.5,,,,23.78333333333333,25.8,21.9,27.25,31.75,21.9,,,,17.916666666666668,19.35,16.75,18.321428571428573,19.35,16.75,,,,,,,,,,,,,87.66666666666667,96.0,76.0,80.57142857142857,96.0,70.0,,,,5.116666666666666,6.8,3.95,5.914285714285714,8.05,3.95,,,,11.5,11.625,,,,,6.0,0,0,0,0,0,2,9,-1.0,-1.8369701987210297e-16,0
109/09/29,24.2,28.0,18.65,,0.0,,83.5,5.2,22.599999999999998,24.2,21.5,24.099999999999998,26.6,21.5,,,,24.516666666666666,28.0,21.9,26.72857142857143,31.75,21.9,,,,17.683333333333334,18.65,16.75,18.321428571428573,19.35,16.75,,,,,,,,,,,,,90.16666666666667,96.0,83.5,82.5,96.0,73.0,,,,4.583333333333333,5.2,3.95,5.742857142857143,8.05,3.95,,,,11.5,11.625,,,,,9.350000000000001,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/30,21.6,22.65,16.2,,1.625,,84.5,7.0,22.633333333333336,24.2,21.6,23.385714285714283,25.4,21.5,26.84333333333333,29.9,21.5,24.766666666666666,28.0,22.65,25.428571428571427,28.75,21.9,30.43,34.25,21.9,17.5,18.65,16.2,18.071428571428573,19.35,16.2,19.908333333333335,23.6,16.2,,,,,,,,,,88.0,96.0,83.5,84.14285714285714,96.0,76.0,77.41666666666667,96.0,57.0,5.383333333333333,7.0,3.95,5.9071428571428575,8.05,3.95,5.8100000000000005,9.25,3.6,9.125,13.25,38.0,,,,6.449999999999999,0,0,0,0,0,1,9,-1.0,-1.8369701987210297e-16,0
109/10/01,24.4,29.0,15.55,,0.125,,76.0,7.35,23.400000000000002,24.4,21.6,23.24285714285714,24.5,21.5,26.730000000000004,29.9,21.5,26.55,29.0,22.65,25.464285714285715,29.0,21.9,30.35,34.25,21.9,16.8,18.65,15.55,17.535714285714285,19.35,15.55,19.74666666666667,23.6,15.55,,,,,,,,,,81.33333333333333,84.5,76.0,83.35714285714286,96.0,76.0,77.3,96.0,57.0,6.516666666666667,7.35,5.2,6.135714285714286,8.05,3.95,5.876666666666667,9.25,3.6,1.75,13.375,37.625,,,,13.45,0,0,0,0,0,2,10,-0.8660254037844386,0.5000000000000001,0
109/10/02,25.7,31.05,17.65,,0.0,,78.5,4.9,23.899999999999995,25.7,21.6,23.41428571428571,25.7,21.5,26.589999999999996,29.2,21.5,27.566666666666666,31.05,22.65,26.00714285714286,31.05,21.9,30.243333333333332,33.9,21.9,16.466666666666665,17.65,15.55,17.400000000000002,19.35,15.55,19.576666666666668,23.6,15.55,,,,,,,,,,79.66666666666667,84.5,76.0,83.64285714285714,96.0,76.0,77.61666666666666,96.0,57.0,6.416666666666667,7.35,4.9,5.685714285714286,7.35,3.95,5.731666666666667,8.25,3.6,1.75,13.25,37.625,,,,13.400000000000002,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
109/10/03,27.1,31.35,18.75,,0.0,,74.5,5.0,25.733333333333334,27.1,24.4,23.800000000000004,27.1,21.5,26.576666666666664,29.2,21.5,30.46666666666667,31.35,29.0,26.8,31.35,21.9,30.263333333333332,33.9,21.9,17.316666666666666,18.75,15.55,17.314285714285713,18.75,15.55,19.486666666666668,23.6,15.55,,,,,,,,,,76.33333333333333,78.5,74.5,83.42857142857143,96.0,74.5,77.26666666666667,96.0,57.0,5.75,7.35,4.9,5.428571428571429,7.35,3.95,5.656666666666667,8.25,3.6,0.125,13.25,22.875,,,,12.600000000000001,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
109/10/04,27.3,32.599999999999994,18.35,,0.0,,72.5,4.6,26.7,27.3,25.7,24.62857142857143,27.3,21.6,26.55,29.2,21.5,31.666666666666668,32.599999999999994,31.05,28.328571428571426,32.599999999999994,22.65,30.263333333333332,33.9,21.9,18.25,18.75,17.65,17.54285714285714,18.75,15.55,19.4,23.6,15.55,,,,,,,,,,75.16666666666667,78.5,72.5,80.78571428571429,96.0,72.5,77.01666666666667,96.0,57.0,4.833333333333333,5.0,4.6,5.428571428571429,7.35,3.95,5.596666666666667,8.25,3.6,0.0,9.25,22.875,,,,14.249999999999993,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
109/10/05,24.8,27.35,18.85,,0.0,,79.0,8.95,26.400000000000002,27.3,24.8,25.014285714285712,27.3,21.6,26.490000000000002,29.2,21.5,30.433333333333334,32.599999999999994,27.35,28.857142857142858,32.599999999999994,22.65,30.186666666666667,33.9,21.9,18.650000000000002,18.85,18.35,17.714285714285715,18.85,15.55,19.348333333333333,23.6,15.55,,,,,,,,,,75.33333333333333,79.0,72.5,78.35714285714286,84.5,72.5,77.08333333333333,96.0,57.0,6.183333333333334,8.95,4.6,6.142857142857143,8.95,4.6,5.676666666666666,8.95,3.6,0.0,1.75,21.25,,,,8.5,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
109/10/06,23.8,25.85,18.35,,0.0,,70.0,9.8,25.3,27.3,23.8,24.95714285714286,27.3,21.6,26.4,29.2,21.5,28.599999999999998,32.599999999999994,25.85,28.55,32.599999999999994,22.65,30.025,33.9,21.9,18.51666666666667,18.85,18.35,17.67142857142857,18.85,15.55,19.39333333333333,23.6,15.55,,,,,,,,,,73.83333333333333,79.0,70.0,76.42857142857143,84.5,70.0,77.45,96.0,57.0,7.783333333333334,9.8,4.6,6.799999999999999,9.8,4.6,5.803333333333333,9.8,3.6,0.0,1.75,21.25,,,,7.5,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
109/10/07,23.6,26.3,16.75,,0.0,,69.5,9.9,24.066666666666666,24.8,23.6,25.242857142857144,27.3,23.6,26.27,29.2,21.5,26.5,27.35,25.85,29.071428571428573,32.599999999999994,25.85,29.81,33.9,21.9,17.983333333333334,18.85,16.75,17.75,18.85,15.55,19.388333333333332,23.6,15.55,,,,,,,,,,72.83333333333333,79.0,69.5,74.28571428571429,79.0,69.5,77.86666666666666,96.0,66.5,9.549999999999999,9.9,8.95,7.214285714285714,9.9,4.6,5.9766666666666675,9.9,3.6,0.0,0.125,21.25,,,,9.55,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
109/10/08,24.1,26.85,18.65,,0.0,,63.5,10.9,23.833333333333332,24.1,23.6,25.2,27.3,23.6,26.12666666666667,29.2,21.5,26.333333333333332,26.85,25.85,28.764285714285716,32.599999999999994,25.85,29.62,33.9,21.9,17.916666666666668,18.65,16.75,18.192857142857143,18.85,16.75,19.314999999999998,23.6,15.55,,,,,,,,,,67.66666666666667,70.0,63.5,72.5,79.0,63.5,77.76666666666667,96.0,63.5,10.200000000000001,10.9,9.8,7.721428571428571,10.9,4.6,6.17,10.9,3.6,0.0,0.0,21.25,,,,8.200000000000003,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
109/10/09,23.8,26.4,19.0,,0.0,,69.5,11.65,23.833333333333332,24.1,23.6,24.928571428571427,27.3,23.6,25.976666666666667,29.2,21.5,26.516666666666666,26.85,26.3,28.099999999999998,32.599999999999994,25.85,29.406666666666663,33.9,21.9,18.133333333333333,19.0,16.75,18.385714285714283,19.0,16.75,19.27,23.6,15.55,,,,,,,,,,67.5,69.5,63.5,71.21428571428571,79.0,63.5,77.63333333333334,96.0,63.5,10.816666666666668,11.65,9.9,8.685714285714285,11.65,4.6,6.409999999999999,11.65,3.6,0.0,0.0,21.25,,,,7.399999999999999,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
109/10/10,23.9,26.75,17.45,,0.0,,78.5,7.55,23.933333333333334,24.1,23.8,24.47142857142857,27.3,23.6,25.86,29.2,21.5,26.666666666666668,26.85,26.4,27.442857142857143,32.599999999999994,25.85,29.279999999999998,33.9,21.9,18.366666666666664,19.0,17.45,18.2,19.0,16.75,19.168333333333337,23.6,15.55,,,,,,,,,,70.5,78.5,63.5,71.78571428571429,79.0,63.5,77.6,96.0,63.5,10.033333333333333,11.65,7.55,9.05,11.65,4.6,6.541666666666667,11.65,3.95,0.0,0.0,19.125,,,,9.3,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
109/10/11,25.4,30.7,16.8,,0.0,,79.5,6.4,24.366666666666664,25.4,23.8,24.2,25.4,23.6,25.756666666666668,29.2,21.5,27.95,30.7,26.4,27.171428571428574,30.7,25.85,29.208333333333332,33.9,21.9,17.75,19.0,16.8,17.978571428571428,19.0,16.75,19.01833333333333,23.6,15.55,,,,,,,,,,75.83333333333333,79.5,69.5,72.78571428571429,79.5,63.5,77.8,96.0,63.5,8.533333333333333,11.65,6.4,9.307142857142855,11.65,6.4,6.516666666666667,11.65,3.95,0.0,0.0,19.125,,,,13.899999999999999,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
109/10/12,25.8,27.45,20.05,,0.0,,87.0,4.05,25.03333333333333,25.8,23.9,24.342857142857145,25.8,23.6,25.686666666666667,29.2,21.5,28.3,30.7,26.75,27.185714285714287,30.7,25.85,29.086666666666662,33.9,21.9,18.099999999999998,20.05,16.8,18.150000000000002,20.05,16.75,18.98166666666667,23.6,15.55,,,,,,,,,,81.66666666666667,87.0,78.5,73.92857142857143,87.0,63.5,77.98333333333333,96.0,63.5,6.0,7.55,4.05,8.607142857142858,11.65,4.05,6.495,11.65,3.95,0.0,0.0,16.75,,,,7.399999999999999,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
