日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
109/09/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/02,28.566666666666663,32.13333333333333,24.9,,0.0,,81.66666666666667,9.366666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.233333333333334,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/03,29.5,33.666666666666664,26.2,,0.0,,81.66666666666667,8.866666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.466666666666665,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/04,28.23333333333333,34.03333333333333,25.46666666666667,,3.1666666666666665,,83.33333333333333,8.766666666666667,28.766666666666666,29.5,28.23333333333333,,,,,,,,,,33.27777777777778,34.03333333333333,32.13333333333333,,,,,,,,,,25.522222222222222,26.2,24.9,,,,,,,,,,,,,,,,,,,,,,82.22222222222223,83.33333333333333,81.66666666666667,,,,,,,,,,9.0,9.366666666666667,8.766666666666667,,,,,,,,,,3.1666666666666665,,,,,,,,8.566666666666663,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
109/09/05,28.33333333333333,32.7,24.566666666666663,,0.0,,81.33333333333333,8.333333333333334,28.688888888888886,29.5,28.23333333333333,,,,,,,,,,33.46666666666666,34.03333333333333,32.7,,,,,,,,,,25.41111111111111,26.2,24.566666666666663,,,,,,,,,,,,,,,,,,,,,,82.1111111111111,83.33333333333333,81.33333333333333,,,,,,,,,,8.655555555555557,8.866666666666667,8.333333333333334,,,,,,,,,,3.1666666666666665,,,,,,,,8.13333333333334,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/06,27.83333333333333,31.73333333333333,24.766666666666666,,0.0,,79.0,9.266666666666667,28.13333333333333,28.33333333333333,27.83333333333333,,,,,,,,,,32.82222222222222,34.03333333333333,31.73333333333333,,,,,,,,,,24.933333333333334,25.46666666666667,24.566666666666663,,,,,,,,,,,,,,,,,,,,,,81.22222222222221,83.33333333333333,79.0,,,,,,,,,,8.78888888888889,9.266666666666667,8.333333333333334,,,,,,,,,,3.1666666666666665,,,,,,,,6.966666666666665,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/07,26.33333333333333,31.066666666666663,22.133333333333336,,0.0,,65.0,9.233333333333333,27.499999999999996,28.33333333333333,26.33333333333333,,,,,,,,,,31.833333333333332,32.7,31.066666666666663,,,,,,,,,,23.822222222222223,24.766666666666666,22.133333333333336,,,,,,,,,,,,,,,,,,,,,,75.1111111111111,81.33333333333333,65.0,,,,,,,,,,8.944444444444445,9.266666666666667,8.333333333333334,,,,,,,,,,0.0,,,,,,,,8.933333333333326,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/08,27.133333333333336,34.03333333333333,21.0,,0.0,,68.66666666666667,6.866666666666667,27.099999999999994,27.83333333333333,26.33333333333333,27.990476190476187,29.5,26.33333333333333,,,,,,,32.27777777777778,34.03333333333333,31.066666666666663,32.766666666666666,34.03333333333333,31.066666666666663,,,,,,,22.633333333333336,24.766666666666666,21.0,24.14761904761905,26.2,21.0,,,,,,,,,,,,,,,,,,,70.8888888888889,79.0,65.0,77.23809523809523,83.33333333333333,65.0,,,,,,,8.455555555555556,9.266666666666667,6.866666666666667,8.671428571428573,9.366666666666667,6.866666666666667,,,,,,,0.0,3.1666666666666665,,,,,,,13.033333333333331,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/09,28.5,33.166666666666664,24.866666666666664,,0.0,,74.66666666666667,7.066666666666667,27.322222222222223,28.5,26.33333333333333,27.980952380952377,29.5,26.33333333333333,,,,,,,32.75555555555555,34.03333333333333,31.066666666666663,32.91428571428572,34.03333333333333,31.066666666666663,,,,,,,22.666666666666668,24.866666666666664,21.0,24.142857142857142,26.2,21.0,,,,,,,,,,,,,,,,,,,69.44444444444444,74.66666666666667,65.0,76.23809523809523,83.33333333333333,65.0,,,,,,,7.722222222222222,9.233333333333333,6.866666666666667,8.342857142857143,9.266666666666667,6.866666666666667,,,,,,,0.0,3.1666666666666665,,,,,,,8.3,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/10,28.633333333333336,33.96666666666667,25.566666666666663,,0.0,,77.33333333333333,6.400000000000001,28.08888888888889,28.633333333333336,27.133333333333336,27.857142857142858,28.633333333333336,26.33333333333333,,,,,,,33.72222222222222,34.03333333333333,33.166666666666664,32.95714285714286,34.03333333333333,31.066666666666663,,,,,,,23.811111111111106,25.566666666666663,21.0,24.052380952380954,25.566666666666663,21.0,,,,,,,,,,,,,,,,,,,73.55555555555556,77.33333333333333,68.66666666666667,75.61904761904762,83.33333333333333,65.0,,,,,,,6.777777777777779,7.066666666666667,6.400000000000001,7.990476190476191,9.266666666666667,6.400000000000001,,,,,,,0.0,3.1666666666666665,,,,,,,8.400000000000006,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
