日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
112/11/01,830 鳳山區,LA1 甘藍 初秋 ,35.0,23.7,18.4,24.9, +  4,3850.0, - 63,0
112/11/01,514 溪湖鎮,LA1 甘藍 初秋 ,27.2,20.2,12.5,20.1,    0,22371.0, +  5,0
112/11/01,512 永靖鄉,LA1 甘藍 初秋 ,22.0,8.0,4.0,8.1, - 20,20481.0, + 24,0
112/11/01,648 西螺鎮,LA1 甘藍 初秋 ,20.9,17.2,11.8,16.9, - 17,148020.0, + 25,0
112/11/01,109 台北一,LA1 甘藍 初秋 ,55.0,35.2,14.0,35.0, -  5,34545.0, -  5,0
112/11/01,900 屏東市,LA1 甘藍 初秋 ,34.3,25.4,19.4,25.4, -  7,8977.0, - 37,0
112/11/01,338 桃　農,LA1 甘藍 初秋 ,37.0,31.8,18.0,30.1, - 15,5570.0, +  4,0
112/11/01,930 台東市,LA1 甘藍 初秋 ,54.0,30.0,10.0,30.0, + 20,7039.0, + 89,0
112/11/01,540 南投市,LA1 甘藍 初秋 ,40.0,34.0,25.0,33.17, -  3,727.0, + 20,0
112/11/01,400 台中市,LA1 甘藍 初秋 ,33.0,31.5,21.5,28.2, -  4,1260.0, - 51,0
112/11/01,220 板橋區,LA1 甘藍 初秋 ,43.1,38.0,25.5,36.5, + 20,5956.0, - 21,0
112/11/01,260 宜蘭市,LA1 甘藍 初秋 ,73.0,60.0,38.0,60.0,    0,19500.0, -  5,0
112/11/01,104 台北二,LA1 甘藍 初秋 ,64.1,39.3,27.5,41.9, + 11,6241.0, - 34,0
112/11/01,420 豐原區,LA1 甘藍 初秋 ,44.9,37.3,22.8,35.9, + 10,8750.0, +  4,0
112/11/01,800 高雄市,LA1 甘藍 初秋 ,44.6,31.0,19.8,31.5, - 16,14633.0, +  1,0
112/11/01,241 三重區,LA1 甘藍 初秋 ,50.0,37.0,30.0,38.2, -  9,2040.0, +102,0
112/11/02,930 台東市,LA1 甘藍 初秋 ,50.0,41.0,10.0,32.0, +  7,4314.0, - 39,0
112/11/02,338 桃　農,LA1 甘藍 初秋 ,39.8,34.2,27.0,33.9, + 13,2950.0, - 47,0
112/11/02,648 西螺鎮,LA1 甘藍 初秋 ,20.4,16.8,11.4,16.4, -  3,135040.0, -  9,0
112/11/02,420 豐原區,LA1 甘藍 初秋 ,40.0,34.0,18.7,32.1, - 11,5120.0, - 41,0
112/11/02,540 南投市,LA1 甘藍 初秋 ,40.0,33.0,18.0,32.72, -  1,570.0, - 22,0
112/11/02,800 高雄市,LA1 甘藍 初秋 ,46.6,30.6,17.0,31.1, -  1,10420.0, - 29,0
112/11/02,830 鳳山區,LA1 甘藍 初秋 ,34.7,20.7,12.8,21.9, - 12,5840.0, + 52,0
112/11/02,512 永靖鄉,LA1 甘藍 初秋 ,20.0,12.0,8.0,12.5, + 54,15972.0, - 22,0
112/11/02,900 屏東市,LA1 甘藍 初秋 ,34.8,24.2,12.1,23.9, -  6,5197.0, - 42,0
112/11/02,514 溪湖鎮,LA1 甘藍 初秋 ,27.1,19.8,13.0,19.9, -  1,16620.0, - 26,0
112/11/02,241 三重區,LA1 甘藍 初秋 ,50.0,33.6,23.5,34.8, -  9,2430.0, + 19,0
112/11/02,400 台中市,LA1 甘藍 初秋 ,34.7,28.0,16.7,29.9, +  6,1900.0, + 51,0
112/11/02,104 台北二,LA1 甘藍 初秋 ,64.2,31.5,24.3,36.6, - 13,8460.0, + 36,0
112/11/02,220 板橋區,LA1 甘藍 初秋 ,44.2,33.4,25.2,34.0, -  7,7773.0, + 31,0
112/11/02,109 台北一,LA1 甘藍 初秋 ,51.0,28.4,15.1,30.2, - 14,39319.0, + 14,0
112/11/02,260 宜蘭市,LA1 甘藍 初秋 ,70.0,50.0,25.0,50.0, - 17,19500.0,    0,0
112/11/03,830 鳳山區,LA1 甘藍 初秋 ,36.4,23.4,16.0,24.5, + 12,5840.0,    0,0
112/11/03,260 宜蘭市,LA1 甘藍 初秋 ,27.0,22.0,12.0,22.0, - 56,16500.0, - 15,0
112/11/03,338 桃　農,LA1 甘藍 初秋 ,45.0,43.0,22.8,39.3, + 16,1830.0, - 38,0
112/11/03,104 台北二,LA1 甘藍 初秋 ,62.4,33.3,26.2,37.7, +  3,10650.0, + 26,0
