日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
110/11/04,109 台北一,LA1 甘藍 初秋 ,42.5,17.7,7.7,20.7, -  1,89235.0, + 13,0
110/11/04,514 溪湖鎮,LA1 甘藍 初秋 ,21.1,12.3,7.8,13.2, - 10,41354.0, + 57,0
110/11/04,512 永靖鄉,LA1 甘藍 初秋 ,20.0,12.0,6.0,12.9, -  2,11620.0, -  9,0
110/11/04,241 三重區,LA1 甘藍 初秋 ,20.8,11.3,5.4,12.0, -  1,15109.0, + 25,0
110/11/04,400 台中市,LA1 甘藍 初秋 ,16.8,9.1,4.8,9.2, - 35,7324.0, + 40,0
110/11/04,830 鳳山區,LA1 甘藍 初秋 ,31.1,13.4,8.5,16.0, - 15,5990.0, + 29,0
110/11/04,220 板橋區,LA1 甘藍 初秋 ,29.9,17.2,10.2,18.3, - 21,16846.0, -  6,0
110/11/04,420 豐原區,LA1 甘藍 初秋 ,25.7,18.7,8.5,18.08, + 25,16342.0, +117,0
110/11/04,930 台東市,LA1 甘藍 初秋 ,40.0,30.0,14.0,29.0, + 12,9011.0, + 52,0
110/11/04,950 花蓮市,LA1 甘藍 初秋 ,37.1,35.5,33.1,35.4,  -  ,412.0,  -  ,0
110/11/04,104 台北二,LA1 甘藍 初秋 ,39.5,13.7,9.3,18.0,    0,38484.0, +  2,0
110/11/04,800 高雄市,LA1 甘藍 初秋 ,36.5,17.0,4.8,18.4, - 13,36493.0, + 17,0
110/11/05,220 板橋區,LA1 甘藍 初秋 ,37.6,14.2,4.4,16.9, -  8,18186.0, +  8,0
110/11/05,512 永靖鄉,LA1 甘藍 初秋 ,20.0,11.0,6.0,11.9, -  8,8291.0, - 29,0
110/11/05,540 南投市,LA1 甘藍 初秋 ,25.0,19.0,4.0,18.74, -  6,1405.0, + 19,0
110/11/05,950 花蓮市,LA1 甘藍 初秋 ,38.0,28.9,16.0,28.1, - 21,500.0, + 21,0
110/11/05,104 台北二,LA1 甘藍 初秋 ,42.1,16.8,9.2,20.4, + 13,43908.0, + 14,0
110/11/05,514 溪湖鎮,LA1 甘藍 初秋 ,20.5,13.1,8.1,13.6, +  3,33155.0, - 20,0
110/11/05,930 台東市,LA1 甘藍 初秋 ,40.0,35.0,15.0,30.0, +  3,6854.0, - 24,0
110/11/05,400 台中市,LA1 甘藍 初秋 ,20.7,10.4,5.7,9.5, +  3,13732.0, + 87,0
110/11/05,260 宜蘭市,LA1 甘藍 初秋 ,45.0,25.0,10.0,25.0, + 25,4600.0, + 10,0
110/11/05,648 西螺鎮,LA1 甘藍 初秋 ,24.6,14.8,9.4,15.7, -  7,186720.0, +  7,0
110/11/05,800 高雄市,LA1 甘藍 初秋 ,37.3,19.7,5.2,20.3, + 10,35545.0, -  3,0
110/11/05,900 屏東市,LA1 甘藍 初秋 ,33.5,15.4,5.4,15.4, - 11,24501.0, + 57,0
110/11/05,830 鳳山區,LA1 甘藍 初秋 ,29.0,9.3,6.0,12.6, - 21,8050.0, + 34,0
110/11/05,241 三重區,LA1 甘藍 初秋 ,18.2,7.4,3.3,8.7, - 28,18503.0, + 22,0
110/11/05,109 台北一,LA1 甘藍 初秋 ,47.2,23.8,9.3,25.6, + 24,76817.0, - 14,0
110/11/05,420 豐原區,LA1 甘藍 初秋 ,15.7,9.4,5.9,9.93, - 45,11025.0, - 33,0
110/11/05,338 桃　農,LA1 甘藍 初秋 ,15.7,8.4,4.9,9.2, -  4,32000.0, +114,0
110/11/06,800 高雄市,LA1 甘藍 初秋 ,38.3,20.7,6.3,21.3, +  5,32282.0, -  9,0
110/11/06,109 台北一,LA1 甘藍 初秋 ,47.9,21.7,8.4,24.3, -  5,83887.0, +  9,0
110/11/06,104 台北二,LA1 甘藍 初秋 ,43.3,14.0,7.8,18.6, -  9,43106.0, -  2,0
110/11/06,648 西螺鎮,LA1 甘藍 初秋 ,23.7,14.0,8.7,14.9, -  5,203700.0, +  9,0
110/11/06,338 桃　農,LA1 甘藍 初秋 ,29.5,8.6,4.7,12.0, + 30,24478.0, - 24,0
110/11/06,241 三重區,LA1 甘藍 初秋 ,16.2,8.3,3.1,8.8, +  1,14776.0, - 20,0
110/11/06,420 豐原區,LA1 甘藍 初秋 ,20.2,14.3,3.9,13.38, + 35,20275.0, + 84,0
110/11/06,950 花蓮市,LA1 甘藍 初秋 ,14.0,13.7,9.0,12.8, - 54,201.0, - 60,0
110/11/06,540 南投市,LA1 甘藍 初秋 ,35.0,18.0,5.0,17.75, -  5,905.0, - 36,0
110/11/06,900 屏東市,LA1 甘藍 初秋 ,31.6,14.2,4.0,14.2, -  8,20303.0, - 17,0
110/11/06,512 永靖鄉,LA1 甘藍 初秋 ,21.0,12.0,6.0,12.1, +  2,5620.0, - 32,0
110/11/06,830 鳳山區,LA1 甘藍 初秋 ,26.4,7.2,4.0,10.4, - 17,9110.0, + 13,0
110/11/06,400 台中市,LA1 甘藍 初秋 ,32.6,12.8,4.1,12.2, + 28,20711.0, + 51,0
110/11/06,260 宜蘭市,LA1 甘藍 初秋 ,48.0,22.0,8.0,22.0, - 12,4850.0, +  5,0
110/11/06,220 板橋區,LA1 甘藍 初秋 ,34.3,16.4,9.4,18.6, + 10,15880.0, - 13,0
110/11/06,930 台東市,LA1 甘藍 初秋 ,40.0,35.0,14.0,30.0,    0,6603.0, -  4,0
110/11/06,514 溪湖鎮,LA1 甘藍 初秋 ,21.3,13.4,8.7,14.0, +  3,35655.0, +  8,0
110/11/07,930 台東市,LA1 甘藍 初秋 ,40.0,31.0,13.0,27.0, - 10,7684.0, + 16,0
110/11/07,400 台中市,LA1 甘藍 初秋 ,36.4,15.3,6.0,18.1, + 48,6782.0, - 67,0
110/11/07,104 台北二,LA1 甘藍 初秋 ,48.2,16.2,7.6,20.9, + 12,39280.0, -  9,0
110/11/07,514 溪湖鎮,LA1 甘藍 初秋 ,22.1,14.2,8.3,14.6, +  4,27795.0, - 22,0
110/11/07,420 豐原區,LA1 甘藍 初秋 ,29.8,21.1,8.4,20.27, + 51,14301.0, - 29,0
110/11/07,800 高雄市,LA1 甘藍 初秋 ,38.3,18.2,7.1,20.0, -  6,33620.0, +  4,0
110/11/07,900 屏東市,LA1 甘藍 初秋 ,31.2,14.8,4.2,14.8, +  4,14781.0, - 27,0
110/11/07,540 南投市,LA1 甘藍 初秋 ,30.0,16.0,5.0,15.24, - 14,1127.0, + 25,0
110/11/07,338 桃　農,LA1 甘藍 初秋 ,25.7,8.9,4.0,11.3, -  6,22709.0, -  7,0
110/11/07,260 宜蘭市,LA1 甘藍 初秋 ,54.0,25.0,8.0,25.0, + 14,4800.0, -  1,0
110/11/07,220 板橋區,LA1 甘藍 初秋 ,29.3,18.0,10.7,18.8, +  1,24008.0, + 51,0
110/11/07,830 鳳山區,LA1 甘藍 初秋 ,26.1,7.5,4.4,10.6, +  2,9530.0, +  5,0
110/11/07,241 三重區,LA1 甘藍 初秋 ,15.9,9.1,3.8,9.4, +  7,16359.0, + 11,0
110/11/07,109 台北一,LA1 甘藍 初秋 ,48.6,20.7,9.6,24.0, -  1,85307.0, +  2,0
110/11/08,648 西螺鎮,LA1 甘藍 初秋 ,22.8,14.0,8.7,14.7, -  1,222000.0, +  9,0
110/11/08,512 永靖鄉,LA1 甘藍 初秋 ,22.0,12.0,6.0,12.1,    0,5578.0, -  1,0
110/11/08,514 溪湖鎮,LA1 甘藍 初秋 ,22.0,13.9,8.0,14.3, -  2,25148.0, - 10,0
110/11/09,540 南投市,LA1 甘藍 初秋 ,18.0,17.0,15.0,16.63, +  9,642.0, - 43,0
110/11/09,800 高雄市,LA1 甘藍 初秋 ,35.9,17.3,4.8,18.6, -  7,34258.0, +  2,0
110/11/09,830 鳳山區,LA1 甘藍 初秋 ,26.4,7.4,3.8,10.5, -  1,8850.0, -  7,0
110/11/09,400 台中市,LA1 甘藍 初秋 ,26.9,14.3,6.0,14.9, - 18,21346.0, +215,0
110/11/09,930 台東市,LA1 甘藍 初秋 ,36.0,17.0,8.0,18.0, - 33,3540.0, - 54,0
110/11/09,648 西螺鎮,LA1 甘藍 初秋 ,22.4,13.9,8.6,14.5, -  1,199110.0, - 10,0
110/11/09,260 宜蘭市,LA1 甘藍 初秋 ,44.0,25.0,10.0,25.0,    0,6500.0, + 35,0
110/11/09,241 三重區,LA1 甘藍 初秋 ,18.0,8.8,3.4,9.5, +  1,25930.0, + 59,0
110/11/09,104 台北二,LA1 甘藍 初秋 ,39.8,14.8,9.9,18.9, - 10,56872.0, + 45,0
110/11/09,109 台北一,LA1 甘藍 初秋 ,42.4,23.0,12.8,24.9, +  4,101751.0, + 19,0
110/11/09,900 屏東市,LA1 甘藍 初秋 ,31.1,14.6,4.3,14.6, -  1,14000.0, -  5,0
110/11/09,514 溪湖鎮,LA1 甘藍 初秋 ,21.8,14.0,8.3,14.4, +  1,37143.0, + 48,0
110/11/09,220 板橋區,LA1 甘藍 初秋 ,29.8,12.5,5.3,14.5, - 23,37510.0, + 56,0
110/11/09,512 永靖鄉,LA1 甘藍 初秋 ,21.0,12.0,6.0,12.9, +  7,18098.0, +224,0
110/11/09,338 桃　農,LA1 甘藍 初秋 ,17.1,5.8,4.0,7.7, - 32,49143.0, +116,0
110/11/09,420 豐原區,LA1 甘藍 初秋 ,28.9,13.5,6.2,15.11, - 25,18292.0, + 28,0
110/11/10,648 西螺鎮,LA1 甘藍 初秋 ,22.4,13.9,8.6,14.5,    0,213949.0, +  7,0
110/11/10,420 豐原區,LA1 甘藍 初秋 ,24.7,13.7,7.1,14.62, -  3,25570.0, + 40,0
110/11/10,241 三重區,LA1 甘藍 初秋 ,15.8,7.1,3.0,8.0, - 16,29130.0, + 12,0
110/11/10,930 台東市,LA1 甘藍 初秋 ,40.0,24.0,10.0,24.0, + 33,6599.0, + 86,0
110/11/10,109 台北一,LA1 甘藍 初秋 ,39.2,21.8,12.7,23.5, -  6,140821.0, + 38,0
110/11/10,220 板橋區,LA1 甘藍 初秋 ,28.2,15.4,6.6,16.2, + 12,20566.0, - 45,0
110/11/10,830 鳳山區,LA1 甘藍 初秋 ,31.1,17.7,12.0,19.3, + 84,4830.0, - 45,0
110/11/10,900 屏東市,LA1 甘藍 初秋 ,31.1,11.7,0.0,11.7, - 20,12088.0, - 14,0
110/11/10,540 南投市,LA1 甘藍 初秋 ,28.0,22.0,10.0,21.13, + 27,501.0, - 22,0
110/11/10,338 桃　農,LA1 甘藍 初秋 ,18.7,5.1,1.7,7.1, -  8,35738.0, - 27,0
110/11/10,400 台中市,LA1 甘藍 初秋 ,24.9,16.1,7.2,14.3, -  4,18300.0, - 14,0
110/11/10,104 台北二,LA1 甘藍 初秋 ,41.0,17.3,9.2,20.4, +  8,60833.0, +  7,0
110/11/10,260 宜蘭市,LA1 甘藍 初秋 ,40.0,24.0,12.0,24.0, -  4,5800.0, - 11,0
110/11/10,514 溪湖鎮,LA1 甘藍 初秋 ,22.6,13.7,8.1,14.4,    0,32115.0, - 14,0
110/11/10,950 花蓮市,LA1 甘藍 初秋 ,26.0,21.9,15.0,21.4,  -  ,113.0,  -  ,0
110/11/10,800 高雄市,LA1 甘藍 初秋 ,36.5,22.8,7.7,22.5, + 21,28036.0, - 18,0
110/11/11,800 高雄市,LA1 甘藍 初秋 ,43.2,29.0,18.5,29.8, + 32,16336.0, - 42,0
110/11/11,420 豐原區,LA1 甘藍 初秋 ,23.2,14.9,8.6,15.32, +  5,5370.0, - 79,0
110/11/11,514 溪湖鎮,LA1 甘藍 初秋 ,21.9,14.3,8.3,14.6, +  1,32440.0, +  1,0
110/11/11,648 西螺鎮,LA1 甘藍 初秋 ,21.7,13.6,8.4,14.2, -  2,189140.0, - 12,0
110/11/11,540 南投市,LA1 甘藍 初秋 ,26.0,20.0,7.0,19.97, -  5,1778.0, +255,0
110/11/11,512 永靖鄉,LA1 甘藍 初秋 ,21.0,12.0,6.0,12.1, -  6,15835.0, - 13,0
110/11/11,830 鳳山區,LA1 甘藍 初秋 ,32.1,14.3,11.0,17.2, - 11,6170.0, + 28,0
110/11/11,930 台東市,LA1 甘藍 初秋 ,40.0,23.0,10.0,21.0, - 13,6513.0, -  1,0
110/11/12,241 三重區,LA1 甘藍 初秋 ,17.1,11.2,5.5,11.2, + 40,26927.0, -  8,0
110/11/12,540 南投市,LA1 甘藍 初秋 ,22.0,16.0,8.0,15.84, - 21,1718.0, -  3,0
110/11/12,109 台北一,LA1 甘藍 初秋 ,34.5,20.4,13.0,21.7, -  8,121117.0, - 14,0
110/11/12,514 溪湖鎮,LA1 甘藍 初秋 ,21.6,13.6,8.1,14.1, -  3,38351.0, + 18,0
110/11/12,338 桃　農,LA1 甘藍 初秋 ,26.0,10.0,5.1,12.2, + 72,31820.0, - 11,0
110/11/12,220 板橋區,LA1 甘藍 初秋 ,37.1,20.0,14.2,22.2, + 37,15060.0, - 27,0
110/11/12,512 永靖鄉,LA1 甘藍 初秋 ,21.0,11.0,6.0,11.9, -  2,16154.0, +  2,0
110/11/12,830 鳳山區,LA1 甘藍 初秋 ,29.1,15.1,10.0,16.9, -  2,7430.0, + 20,0
110/11/12,420 豐原區,LA1 甘藍 初秋 ,28.8,19.7,12.3,20.04, + 31,21580.0, +302,0
110/11/12,900 屏東市,LA1 甘藍 初秋 ,30.0,17.8,9.6,17.8, + 52,17898.0, + 48,0
110/11/12,950 花蓮市,LA1 甘藍 初秋 ,32.0,29.8,26.1,29.5,  -  ,794.0,  -  ,0
110/11/12,930 台東市,LA1 甘藍 初秋 ,45.0,31.0,9.0,27.0, + 29,5547.0, - 15,0
110/11/12,800 高雄市,LA1 甘藍 初秋 ,38.2,23.2,14.4,24.4, - 18,30425.0, + 86,0
110/11/12,104 台北二,LA1 甘藍 初秋 ,42.2,18.6,7.0,21.0, +  3,48065.0, - 21,0
110/11/12,400 台中市,LA1 甘藍 初秋 ,28.5,15.7,8.9,16.9, + 18,20032.0, +  9,0
110/11/12,648 西螺鎮,LA1 甘藍 初秋 ,21.8,13.7,8.5,14.2,    0,209390.0, + 11,0
110/11/13,540 南投市,LA1 甘藍 初秋 ,28.0,14.0,8.0,13.76, - 13,1634.0, -  5,0
110/11/13,220 板橋區,LA1 甘藍 初秋 ,32.4,15.6,7.6,17.4, - 22,26866.0, + 78,0
110/11/13,241 三重區,LA1 甘藍 初秋 ,12.0,5.8,3.5,6.6, - 41,20963.0, - 22,0
110/11/13,338 桃　農,LA1 甘藍 初秋 ,18.8,7.3,3.3,8.8, - 28,18789.0, - 41,0
110/11/13,900 屏東市,LA1 甘藍 初秋 ,30.8,13.7,3.3,13.7, - 23,23526.0, + 31,0
110/11/13,930 台東市,LA1 甘藍 初秋 ,41.0,28.0,10.0,27.0,    0,6604.0, + 19,0
110/11/13,512 永靖鄉,LA1 甘藍 初秋 ,21.0,12.0,4.0,12.1, +  2,15840.0, -  2,0
110/11/13,109 台北一,LA1 甘藍 初秋 ,34.2,16.5,8.5,18.4, - 15,140790.0, + 16,0
110/11/13,514 溪湖鎮,LA1 甘藍 初秋 ,21.1,13.2,8.2,13.8, -  2,39531.0, +  3,0
110/11/13,950 花蓮市,LA1 甘藍 初秋 ,32.6,30.6,29.6,30.8, +  4,394.0, - 50,0
110/11/13,400 台中市,LA1 甘藍 初秋 ,29.8,20.1,13.2,20.1, + 19,10071.0, - 50,0
110/11/13,800 高雄市,LA1 甘藍 初秋 ,36.5,21.4,11.6,22.4, -  8,33618.0, + 10,0
110/11/13,648 西螺鎮,LA1 甘藍 初秋 ,26.5,15.9,10.5,16.9, + 19,204987.0, -  2,0
110/11/13,830 鳳山區,LA1 甘藍 初秋 ,22.0,3.8,2.9,7.2, - 57,13670.0, + 84,0
110/11/13,104 台北二,LA1 甘藍 初秋 ,40.8,15.4,6.4,18.7, - 11,47840.0, -  0,0
110/11/13,420 豐原區,LA1 甘藍 初秋 ,27.7,21.4,11.5,20.67, +  3,26817.0, + 24,0
110/11/14,514 溪湖鎮,LA1 甘藍 初秋 ,22.5,14.0,8.0,14.5, +  5,32525.0, - 18,0
110/11/14,540 南投市,LA1 甘藍 初秋 ,21.0,14.0,7.0,13.19, -  4,1121.0, - 31,0
110/11/14,220 板橋區,LA1 甘藍 初秋 ,36.3,16.6,8.5,18.9, +  9,17855.0, - 34,0
110/11/14,800 高雄市,LA1 甘藍 初秋 ,38.0,23.2,11.9,23.9, +  7,30152.0, - 10,0
110/11/14,830 鳳山區,LA1 甘藍 初秋 ,35.6,25.5,2.4,22.9, +218,4640.0, - 66,0
110/11/14,241 三重區,LA1 甘藍 初秋 ,20.9,14.3,10.3,14.8, +124,7868.0, - 62,0
110/11/14,930 台東市,LA1 甘藍 初秋 ,45.0,32.0,20.0,30.0, + 11,6591.0, -  0,0
110/11/14,338 桃　農,LA1 甘藍 初秋 ,26.5,9.4,4.5,11.8, + 34,18867.0, +  0,0
110/11/14,900 屏東市,LA1 甘藍 初秋 ,32.3,25.9,17.1,25.4, + 85,6186.0, - 74,0
110/11/14,420 豐原區,LA1 甘藍 初秋 ,27.2,24.7,20.0,24.23, + 17,6230.0, - 77,0
110/11/14,109 台北一,LA1 甘藍 初秋 ,35.1,16.6,9.8,19.0, +  3,114042.0, - 19,0
110/11/14,260 宜蘭市,LA1 甘藍 初秋 ,38.0,19.0,10.0,19.0,  -  ,5600.0,  -  ,0
110/11/14,104 台北二,LA1 甘藍 初秋 ,48.3,22.7,14.3,26.2, + 40,23957.0, - 50,0
110/11/14,400 台中市,LA1 甘藍 初秋 ,26.8,20.8,16.2,20.1,    0,6047.0, - 40,0
110/11/15,512 永靖鄉,LA1 甘藍 初秋 ,21.0,12.0,4.0,12.1,    0,12909.0, - 19,0
110/11/15,950 花蓮市,LA1 甘藍 初秋 ,28.0,28.0,28.0,28.0, -  9,143.0, - 64,0
110/11/15,648 西螺鎮,LA1 甘藍 初秋 ,27.2,18.0,12.7,18.8, + 11,216915.0, +  6,0
110/11/15,514 溪湖鎮,LA1 甘藍 初秋 ,21.4,13.7,8.3,14.2, -  2,30053.0, -  8,0
110/11/16,830 鳳山區,LA1 甘藍 初秋 ,28.5,20.0,14.0,20.5, - 10,5880.0, + 27,0
110/11/16,338 桃　農,LA1 甘藍 初秋 ,25.8,12.3,4.2,13.3, + 13,27250.0, + 44,0
110/11/16,400 台中市,LA1 甘藍 初秋 ,20.4,11.7,4.4,12.3, - 39,23910.0, +295,0
110/11/16,514 溪湖鎮,LA1 甘藍 初秋 ,23.6,14.2,8.2,14.9, +  5,40064.0, + 33,0
110/11/16,900 屏東市,LA1 甘藍 初秋 ,30.0,21.1,13.8,21.1, - 17,16065.0, +160,0
110/11/16,220 板橋區,LA1 甘藍 初秋 ,31.1,17.6,8.4,18.5, -  2,30936.0, + 73,0
110/11/16,241 三重區,LA1 甘藍 初秋 ,20.0,12.0,7.7,12.7, - 14,18239.0, +132,0
110/11/16,540 南投市,LA1 甘藍 初秋 ,25.0,16.0,9.0,15.79, + 20,1656.0, + 48,0
110/11/16,930 台東市,LA1 甘藍 初秋 ,39.0,27.0,11.0,26.0, - 13,7447.0, + 13,0
110/11/16,950 花蓮市,LA1 甘藍 初秋 ,29.6,24.2,20.3,24.5, - 13,552.0, +286,0
110/11/16,109 台北一,LA1 甘藍 初秋 ,38.8,17.8,9.7,20.4, +  7,125151.0, + 10,0
110/11/16,800 高雄市,LA1 甘藍 初秋 ,34.8,20.6,9.9,21.3, - 11,38106.0, + 26,0
110/11/16,104 台北二,LA1 甘藍 初秋 ,34.5,16.4,12.4,19.2, - 27,53064.0, +121,0
110/11/16,512 永靖鄉,LA1 甘藍 初秋 ,21.0,12.0,4.0,12.7, +  5,12790.0, -  1,0
110/11/16,420 豐原區,LA1 甘藍 初秋 ,24.6,18.1,11.6,18.1, - 25,14510.0, +133,0
110/11/16,260 宜蘭市,LA1 甘藍 初秋 ,39.0,19.0,10.0,19.0,    0,5600.0,    0,0
110/11/16,648 西螺鎮,LA1 甘藍 初秋 ,28.0,17.8,12.6,18.8,    0,188670.0, - 13,0
110/11/17,540 南投市,LA1 甘藍 初秋 ,20.0,18.0,10.0,17.84, + 13,999.0, - 40,0
110/11/17,512 永靖鄉,LA1 甘藍 初秋 ,29.0,13.0,9.0,13.9, +  9,16290.0, + 27,0
110/11/17,800 高雄市,LA1 甘藍 初秋 ,36.6,21.7,7.2,21.8, +  2,29556.0, - 22,0
110/11/17,900 屏東市,LA1 甘藍 初秋 ,30.6,14.6,5.8,14.6, - 31,12487.0, - 22,0
110/11/17,241 三重區,LA1 甘藍 初秋 ,20.2,13.5,8.0,13.7, +  8,16532.0, -  9,0
110/11/17,220 板橋區,LA1 甘藍 初秋 ,29.6,15.6,9.7,17.2, -  7,22542.0, - 27,0
110/11/17,648 西螺鎮,LA1 甘藍 初秋 ,27.0,17.9,12.6,18.6, -  1,198040.0, +  5,0
110/11/17,830 鳳山區,LA1 甘藍 初秋 ,20.0,9.6,5.0,10.8, - 47,7910.0, + 35,0
110/11/17,104 台北二,LA1 甘藍 初秋 ,30.8,15.4,10.8,17.6, -  8,52432.0, -  1,0
110/11/17,400 台中市,LA1 甘藍 初秋 ,17.4,10.4,4.4,11.2, -  9,16651.0, - 30,0
110/11/17,930 台東市,LA1 甘藍 初秋 ,40.0,29.0,21.0,29.0, + 12,10175.0, + 37,0
110/11/17,950 花蓮市,LA1 甘藍 初秋 ,31.0,25.8,17.2,25.1, +  2,1399.0, +153,0
110/11/17,338 桃　農,LA1 甘藍 初秋 ,22.3,13.4,7.5,14.0, +  5,24960.0, -  8,0
110/11/17,514 溪湖鎮,LA1 甘藍 初秋 ,23.7,15.7,8.1,15.8, +  6,36107.0, - 10,0
110/11/17,420 豐原區,LA1 甘藍 初秋 ,22.1,13.8,8.7,14.45, - 20,13620.0, -  6,0
110/11/17,109 台北一,LA1 甘藍 初秋 ,38.7,20.1,12.4,22.3, +  9,95794.0, - 23,0
110/11/18,109 台北一,LA1 甘藍 初秋 ,33.8,18.5,12.8,20.4, -  9,96182.0, +  0,0
110/11/18,338 桃　農,LA1 甘藍 初秋 ,20.7,12.3,6.0,12.7, -  9,20210.0, - 19,0
110/11/18,540 南投市,LA1 甘藍 初秋 ,27.0,18.0,14.0,17.03, -  5,1036.0, +  4,0
110/11/18,900 屏東市,LA1 甘藍 初秋 ,30.4,17.4,6.5,17.4, + 19,17304.0, + 39,0
110/11/18,260 宜蘭市,LA1 甘藍 初秋 ,30.0,20.0,10.0,20.0,  -  ,6200.0,  -  ,0
110/11/18,648 西螺鎮,LA1 甘藍 初秋 ,25.7,17.1,10.4,17.5, -  6,174680.0, - 12,0
110/11/18,930 台東市,LA1 甘藍 初秋 ,38.0,27.0,15.0,27.0, -  7,8338.0, - 18,0
110/11/18,420 豐原區,LA1 甘藍 初秋 ,18.7,14.0,8.0,13.72, -  5,15438.0, + 13,0
