日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
111/11/01,34.15833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111/11/02,33.41538461538461,46.03333333333333,,,,,34.25833333333333,,,,,23.933333333333334,,,,,22.1,,,,,1771.9583333333333,,,,,34.15833333333333,,
111/11/03,34.39928571428571,43.75384615384615,,,,,33.6,,,,,23.83076923076923,,,,,19.92307692307692,,,,,1706.8461538461538,,,,,33.41538461538461,,
111/11/04,35.2,45.16428571428571,,,44.983821733821735,,34.5,,,34.11944444444445,,25.342857142857145,,,24.36898656898657,,19.82142857142857,,,20.614835164835164,,1295.857142857143,,,1591.5538766788766,,34.39928571428571,,
111/11/05,31.43642857142857,45.458333333333336,,,44.79215506715506,,35.325,,,34.475,,26.258333333333336,,,25.143986568986566,,19.2,,,19.6481684981685,,1537.125,,,1513.2760989010992,,35.2,,
111/11/06,29.866666666666664,42.614285714285714,,,44.412301587301585,,31.585714285714285,,,33.80357142857143,,21.62857142857143,,,24.40992063492064,,20.985714285714284,,,20.00238095238095,,1825.1785714285716,,,1552.7202380952378,,31.43642857142857,,
111/11/07,29.25,41.38333333333333,,,43.151984126984125,,29.33333333333333,,,32.08134920634921,,20.15,,,22.678968253968254,,21.23333333333333,,,20.47301587301587,,1200.25,,,1520.8511904761906,,29.866666666666664,,
111/11/08,33.815384615384616,41.95,46.03333333333333,,41.98253968253968,43.76534536891679,30.65,34.25833333333333,,30.52301587301587,32.75034013605442,18.75,23.933333333333334,,20.176190476190474,22.84198063840921,23.200000000000003,22.1,,21.806349206349207,20.923364730507586,5498.0,1771.9583333333333,,2841.1428571428573,2119.3164573521717,29.25,34.15833333333333,
111/11/09,30.507692307692302,45.55384615384616,43.75384615384615,,42.96239316239316,43.696847200418624,33.63076923076923,33.6,,31.20470085470085,32.66068812140241,23.653846153846157,23.83076923076923,,20.851282051282052,22.802053898482473,21.90000000000001,19.92307692307692,,22.111111111111114,20.894793301936158,1887.8384615384616,1706.8461538461538,,2862.029487179487,2135.870761381476,33.815384615384616,33.41538461538461,
111/11/10,23.83076923076923,41.22307692307693,45.16428571428571,,42.90897435897437,43.33530873888018,30.115384615384617,34.5,,31.46538461538461,32.16288592360021,20.4,25.342857142857145,,20.934615384615388,22.31194400837258,20.823076923076925,19.82142857142857,,21.974358974358978,21.023364730507588,2340.269230769231,1295.857142857143,,3242.0358974358974,2226.359772370487,30.507692307692302,34.39928571428571,
111/11/11,22.107692307692307,35.87692307692308,45.458333333333336,,40.88461538461539,42.00854264782837,23.09230769230769,35.325,,28.946153846153845,30.533215593929878,13.092307692307692,26.258333333333336,,19.048717948717947,20.561865515436946,22.784615384615385,19.2,,21.835897435897436,21.44667713239142,2690.653846153846,1537.125,,2306.253846153846,2425.616444270016,23.83076923076923,35.2,
111/11/12,17.23076923076923,33.44615384615385,42.614285714285714,,36.848717948717955,40.29251700680272,21.884615384615383,31.585714285714285,,25.030769230769227,28.61316064887493,12.53076923076923,21.62857142857143,,15.34102564102564,18.60078492935636,20.915384615384617,20.985714285714284,,21.50769230769231,21.691732077446364,2508.5538461538463,1825.1785714285716,,2513.1589743589743,2564.391993720565,22.107692307692307,31.43642857142857,
111/11/13,16.05,27.115384615384617,41.38333333333333,,32.146153846153844,38.07838827838828,16.223076923076924,29.33333333333333,,20.400000000000002,26.418498168498164,9.5,20.15,,11.707692307692307,16.86813186813187,17.615384615384617,21.23333333333333,,20.43846153846154,21.210256410256413,2688.076923076923,1200.25,,2629.094871794872,2687.663186813187,17.23076923076923,29.866666666666664,
111/11/14,20.5,24.15833333333333,41.95,,28.239957264957265,35.617673992674,15.716666666666669,30.65,,17.94145299145299,24.47326007326007,9.125,18.75,,10.38525641025641,15.293131868131868,15.033333333333331,23.200000000000003,,17.854700854700855,20.324542124542127,1803.8333333333333,5498.0,,2333.4880341880344,2773.8893772893775,16.05,29.25,
111/11/15,18.684615384615384,27.5,45.55384615384616,46.03333333333333,26.25790598290598,33.55338827838828,20.75,33.63076923076923,34.25833333333333,17.563247863247863,23.058974358974357,12.5,23.653846153846157,23.933333333333334,10.375,14.400274725274725,15.0,21.90000000000001,22.1,15.882905982905982,19.153113553113553,6211.0,1887.8384615384616,1771.9583333333333,3567.636752136752,2875.74652014652,20.5,33.815384615384616,34.15833333333333
111/11/16,15.761538461538462,27.484615384615385,41.22307692307693,43.75384615384615,26.380982905982904,30.9720695970696,18.27692307692308,30.115384615384617,33.6,18.24786324786325,20.865567765567764,10.13846153846154,20.4,23.83076923076923,10.587820512820514,12.469505494505496,17.346153846153847,20.823076923076925,19.92307692307692,15.793162393162392,18.502564102564104,2750.915384615385,2340.269230769231,1706.8461538461538,3588.582905982906,2999.0432234432237,18.684615384615384,30.507692307692302,33.41538461538461
111/11/17,17.580000000000002,22.5,35.87692307692308,45.16428571428571,25.828205128205127,28.297344322344323,15.592307692307692,23.09230769230769,34.5,18.206410256410255,18.79084249084249,8.453846153846154,13.092307692307692,25.342857142857145,10.364102564102565,10.762912087912088,14.046153846153846,22.784615384615385,19.82142857142857,15.464102564102566,17.534432234432234,2276.923076923077,2690.653846153846,1295.857142857143,3746.279487179487,2989.993772893773,15.761538461538462,23.83076923076923,34.39928571428571
111/11/18,15.830769230769231,23.84,33.44615384615385,45.458333333333336,24.608205128205128,26.577783882783883,17.419999999999998,21.884615384615383,35.325,17.096410256410255,17.98051282051282,10.94,12.53076923076923,26.258333333333336,9.844102564102565,10.45543956043956,12.9,20.915384615384617,19.2,14.764102564102565,16.122344322344322,3378.0,2508.5538461538463,1537.125,2801.946153846154,3088.186080586081,17.580000000000002,22.107692307692307,35.2
111/11/19,15.546153846153846,24.41538461538461,27.115384615384617,42.614285714285714,23.585128205128203,25.287673992673994,15.284615384615384,16.223076923076924,31.585714285714285,16.098974358974356,17.03765567765568,9.069230769230767,9.5,21.62857142857143,9.487692307692308,9.960934065934067,15.346153846153843,17.615384615384617,20.985714285714284,14.097435897435895,15.326739926739927,2736.869230769231,2688.076923076923,1825.1785714285716,2797.2641025641024,3120.8025641025642,15.830769230769231,17.23076923076923,31.43642857142857
111/11/20,16.349999999999998,25.153846153846157,24.15833333333333,41.38333333333333,24.469743589743587,25.00745421245421,14.723076923076924,15.716666666666669,29.33333333333333,15.809230769230767,16.823369963369963,7.992307692307692,9.125,20.15,9.333846153846153,9.74554945054945,17.161538461538463,15.033333333333331,21.23333333333333,15.135897435897434,15.261904761904761,2379.3846153846152,1803.8333333333333,1200.25,2831.4179487179485,3076.703663003663,15.546153846153846,16.05,29.866666666666664
111/11/21,16.4,23.441666666666663,27.5,41.95,24.336965811965808,24.90507326007326,16.241666666666667,20.75,30.65,15.416452991452992,16.898369963369962,9.216666666666669,12.5,18.75,8.75940170940171,9.75864468864469,14.225,15.0,23.200000000000003,15.577564102564102,15.14642857142857,1338.5,6211.0,5498.0,2151.5846153846155,3010.2274725274724,16.349999999999998,20.5,29.25
111/11/22,17.96923076923077,20.5,27.484615384615385,45.55384615384616,23.03183760683761,23.90507326007326,16.6,18.27692307692308,33.63076923076923,15.85491452991453,16.30551282051282,10.0,10.13846153846154,23.653846153846157,9.06965811965812,9.401501831501832,10.5,17.346153846153847,21.90000000000001,13.962179487179485,14.503571428571428,6294.0,2750.915384615385,1887.8384615384616,3337.2948717948716,3022.084615384615,16.4,18.684615384615384,33.815384615384616
111/11/23,18.29230769230769,24.86923076923077,22.5,41.22307692307693,22.93696581196581,23.531446886446883,17.923076923076923,15.592307692307692,30.115384615384617,16.921581196581197,16.25496336996337,11.36153846153846,8.453846153846154,20.4,10.192735042735043,9.576227106227106,13.507692307692311,14.046153846153846,20.823076923076925,12.744230769230768,13.955219780219782,2052.2,2276.923076923077,2340.269230769231,3228.2333333333336,2922.2681318681316,17.96923076923077,15.761538461538462,30.507692307692302
111/11/24,19.784615384615385,25.6,23.84,35.87692307692308,23.656410256410258,23.974304029304026,18.453846153846158,17.419999999999998,23.09230769230769,17.658974358974362,16.66375457875458,10.6,10.94,13.092307692307692,10.653846153846153,9.882820512820514,15.0,12.9,22.784615384615385,13.002564102564103,14.091483516483517,2122.846153846154,3378.0,2690.653846153846,3489.682051282051,2900.257142857143,18.29230769230769,17.580000000000002,23.83076923076923
111/11/25,19.984615384615385,28.4,24.41538461538461,33.44615384615385,26.28974358974359,24.625732600732597,19.507692307692302,15.284615384615384,21.884615384615383,18.628205128205128,16.961996336996336,12.323076923076922,9.069230769230767,12.53076923076923,11.428205128205127,10.08040293040293,16.076923076923077,15.346153846153843,20.915384615384617,14.86153846153846,14.54532967032967,2996.538461538461,2736.869230769231,2508.5538461538463,2390.5282051282047,2845.7626373626376,19.784615384615385,15.830769230769231,22.107692307692307
111/11/26,20.45384615384615,29.884615384615383,25.153846153846157,27.115384615384617,27.961538461538463,25.40705128205128,19.615384615384617,14.723076923076924,16.223076923076924,19.192307692307693,17.580677655677654,11.584615384615384,7.992307692307692,9.5,11.502564102564103,10.439743589743589,18.3,17.161538461538463,17.615384615384617,16.45897435897436,14.967307692307694,1914.3846153846157,2379.3846153846152,2688.076923076923,2344.5897435897436,2728.264835164835,19.984615384615385,15.546153846153846,17.23076923076923
111/11/27,18.666666666666668,30.49230769230769,23.441666666666663,24.15833333333333,29.59230769230769,26.169688644688645,19.91538461538461,16.241666666666667,15.716666666666669,19.67948717948718,18.322435897435895,12.553846153846154,9.216666666666669,9.125,12.153846153846153,11.091391941391942,17.93846153846154,14.225,15.033333333333331,17.43846153846154,15.078296703296704,2047.4615384615383,1338.5,1803.8333333333333,2319.461538461538,2680.8472527472527,20.45384615384615,16.349999999999998,16.05
111/11/28,18.2,26.825000000000003,20.5,27.5,29.067307692307693,26.653021978021975,18.741666666666667,16.6,20.75,19.424145299145298,18.679578754578756,10.7,10.0,12.5,11.612820512820512,11.303296703296704,16.125,10.5,15.0,17.454487179487177,15.349725274725277,1739.8333333333333,6294.0,6211.0,1900.559829059829,2738.180586080586,18.666666666666668,16.4,20.5
111/11/29,23.138461538461534,25.05,24.86923076923077,27.484615384615385,27.45576923076923,27.303021978021977,18.65,17.923076923076923,18.27692307692308,19.102350427350427,18.972435897435897,10.0,11.36153846153846,10.13846153846154,11.084615384615384,11.303296703296704,15.05,13.507692307692311,17.346153846153847,16.371153846153845,15.999725274725277,5852.0,2052.2,2750.915384615385,3213.0982905982905,2675.037728937729,18.2,17.96923076923077,18.684615384615384
111/11/30,24.407692307692308,30.307692307692307,25.6,22.5,27.39423076923077,28.079945054945057,22.93846153846154,18.453846153846158,15.592307692307692,20.110042735042736,19.688919413919415,16.476923076923075,10.6,8.453846153846154,12.392307692307691,12.034065934065934,13.830769230769231,15.0,14.046153846153846,15.001923076923077,16.045879120879118,2083.230769230769,2122.846153846154,2276.923076923077,3225.021367521367,2679.470695970696,23.138461538461534,18.29230769230769,15.761538461538462
111/12/01,24.653846153846157,33.06153846153846,28.4,23.84,29.47307692307692,29.145879120879123,23.82307692307692,19.507692307692302,17.419999999999998,21.803846153846152,20.45595238095238,17.207692307692305,12.323076923076922,10.94,14.56153846153846,12.978021978021976,15.853846153846156,16.076923076923077,12.9,14.911538461538461,16.16785714285714,2237.6153846153848,2996.538461538461,3378.0,3390.9487179487173,2695.8663003663,24.407692307692308,19.784615384615385,17.580000000000002
111/12/02,26.625,31.807692307692307,29.884615384615383,24.41538461538461,31.725641025641025,29.63269230769231,24.523076923076925,19.615384615384617,15.284615384615384,23.76153846153846,21.172435897435896,18.107692307692307,11.584615384615384,9.069230769230767,17.26410256410256,13.804395604395605,13.7,18.3,15.346153846153843,14.461538461538462,15.828296703296704,1808.8461538461536,1914.3846153846157,2736.869230769231,2043.2307692307688,2526.195970695971,24.653846153846157,19.984615384615385,15.830769230769231
111/12/03,28.57692307692308,34.475,30.49230769230769,25.153846153846157,33.11474358974359,30.28846153846154,26.191666666666663,19.91538461538461,14.723076923076924,24.845940170940167,22.11190476190476,19.45833333333333,12.553846153846154,7.992307692307692,18.25790598290598,14.929212454212452,15.01666666666667,17.93846153846154,17.161538461538463,14.856837606837606,15.359249084249084,1861.0833333333333,2047.4615384615383,2379.3846153846152,1969.1816239316238,2518.5815018315016,26.625,20.45384615384615,15.546153846153846
111/12/04,35.92727272727273,37.45384615384615,26.825000000000003,23.441666666666663,34.57884615384615,31.282967032967033,28.85384615384616,18.741666666666667,16.241666666666667,26.522863247863246,23.388827838827837,21.976923076923075,10.7,9.216666666666669,19.84764957264957,16.275366300366297,15.476923076923075,16.125,14.225,14.73119658119658,15.007600732600732,1407.0384615384614,1739.8333333333333,1338.5,1692.3226495726492,2427.092490842491,28.57692307692308,18.666666666666668,16.349999999999998
