日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
109/11/01,29.88181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109/11/02,23.1,38.6,,,,,29.527272727272727,,,,,23.59090909090909,,,,,15.009090909090911,,,,,1251.6363636363635,,,,,29.88181818181818,,
109/11/03,31.607692307692307,33.5,,,,,22.3,,,,,16.3,,,,,17.2,,,,,4849.0,,,,,23.1,,
109/11/04,30.24428571428572,42.53076923076923,,,38.21025641025641,,31.32307692307692,,,27.716783216783217,,22.430769230769236,,,20.773892773892776,,20.1,,,17.436363636363637,,2225.3615384615387,,,2775.3326340326344,,31.607692307692307,,
109/11/05,29.8,38.82857142857143,,,38.28644688644689,,30.27857142857143,,,27.967216117216115,,22.77142857142857,,,20.500732600732604,,16.057142857142857,,,17.785714285714285,,1803.9285714285716,,,2959.4300366300363,,30.24428571428572,,
109/11/06,30.2,41.7,,,41.01978021978022,,29.525,,,30.375549450549446,,20.275,,,21.825732600732604,,21.424999999999997,,,19.19404761904762,,2309.7916666666665,,,2113.027258852259,,29.8,,
109/11/07,30.907857142857143,40.37692307692308,,,40.30183150183151,,30.015384615384612,,,29.93965201465201,,21.584615384615383,,,21.54368131868132,,18.79230769230769,,,18.758150183150182,,2476.9461538461537,,,2196.888797313797,,30.2,,
109/11/08,31.11818181818182,38.87857142857143,38.6,,40.318498168498174,39.202119309262166,30.67142857142857,29.527272727272727,,30.070604395604395,29.091533466533466,23.557142857142857,23.59090909090909,,21.805586080586078,21.501409304980733,15.32142857142857,15.009090909090911,,18.512912087912085,17.700710004281433,1859.5,1251.6363636363635,,2215.4126068376067,2396.5948991484706,30.907857142857143,29.88181818181818,
109/11/09,25.05,40.054545454545455,33.5,,39.77001332001332,39.409911517054375,30.80909090909091,22.3,,30.498634698634692,29.27465034965035,23.372727272727275,16.3,,22.838161838161838,21.470240473811902,16.68181818181818,17.2,,16.93185148185148,17.93967104324247,1690.2727272727273,4849.0,,2008.9062937062938,2459.257236810808,31.11818181818182,23.1,
109/11/10,32.225,34.3,42.53076923076923,,37.7443722943723,39.52419723134009,24.05,31.32307692307692,,28.510173160173164,29.524650349650347,17.5,22.430769230769236,,21.476623376623376,21.64166904524047,16.799999999999997,20.1,,16.267748917748918,17.882528186099613,4723.5,2225.3615384615387,,2757.757575757576,2441.328665382237,25.05,31.607692307692307,
109/11/11,33.51714285714286,41.825,38.82857142857143,,38.72651515151515,39.42337305551592,31.95833333333333,30.27857142857143,,28.939141414141414,29.615401265401264,24.46666666666667,22.77142857142857,,21.77979797979798,21.932511536082963,17.358333333333327,16.057142857142857,,16.946717171717168,17.490861519432947,2291.65,1803.9285714285716,,2901.8075757575757,2450.798445602017,32.225,30.24428571428572,
109/11/12,28.745,42.84285714285714,41.7,,39.65595238095238,39.99684244327102,33.55,29.525,,29.852777777777778,30.082748204176774,24.678571428571427,20.275,,22.215079365079365,22.204960515674802,18.164285714285715,21.424999999999997,,17.440873015873013,17.79188192759621,2178.0,2309.7916666666665,,3064.3833333333337,2504.237221112221,33.51714285714286,29.8,
109/11/13,32.107142857142854,40.55,40.37692307692308,,41.739285714285714,39.8325567289853,28.399999999999995,30.015384615384612,,31.302777777777777,29.92203391846249,21.416666666666668,21.584615384615383,,23.520634920634922,22.36805575377004,19.133333333333336,18.79230769230769,,18.218650793650795,17.464500975215262,2318.6666666666665,2476.9461538461537,,2262.7722222222224,2505.5050782550784,28.745,30.2,
