日期,氣溫(℃),最高氣溫(℃),最低氣溫(℃),降水量(mm),降水時數(hour),日照時數(hour),相對溼度(%),最大陣風(m/s)
113/09/01,29.099999999999998,33.666666666666664,26.133333333333336,0.0,,,79.0,7.0
113/09/02,29.733333333333334,33.56666666666666,26.266666666666666,0.0,,,79.66666666666667,6.366666666666667
113/09/03,30.100000000000005,34.06666666666667,27.566666666666666,0.0,,,79.66666666666667,8.733333333333333
113/09/04,30.03333333333333,33.766666666666666,27.133333333333336,0.0,,,78.0,6.366666666666667
113/09/05,28.599999999999998,34.666666666666664,24.933333333333334,7.166666666666667,,,84.33333333333333,13.666666666666666
113/09/06,29.03333333333333,34.300000000000004,25.633333333333336,0.0,,,81.66666666666667,6.966666666666666
113/09/07,28.5,33.166666666666664,26.0,10.166666666666666,,,83.66666666666667,7.933333333333333
113/09/08,27.2,31.866666666666664,23.3,34.166666666666664,,,88.0,10.533333333333333
113/09/09,26.733333333333334,32.76666666666667,23.166666666666668,15.666666666666666,,,88.33333333333333,10.533333333333333
113/09/10,28.166666666666668,32.53333333333333,24.266666666666666,0.0,,,84.0,7.2
113/09/11,28.900000000000002,33.36666666666667,25.96666666666667,0.0,,,82.0,6.433333333333334
113/09/12,28.666666666666668,31.633333333333336,26.366666666666664,0.0,,,84.66666666666667,6.666666666666667
113/09/13,28.633333333333336,34.233333333333334,25.566666666666666,0.0,,,79.0,9.033333333333333
113/09/14,25.866666666666664,32.233333333333334,22.766666666666666,48.5,,,86.66666666666667,12.166666666666666
113/09/15,27.96666666666667,34.766666666666666,23.133333333333336,0.0,,,78.33333333333333,6.3
113/09/16,29.0,33.93333333333334,25.133333333333336,0.0,,,81.0,6.133333333333333
113/09/17,29.900000000000002,34.1,27.0,0.0,,,81.33333333333333,7.033333333333334
113/09/18,29.166666666666668,33.06666666666666,25.96666666666667,0.0,,,81.66666666666667,6.966666666666666
113/09/19,29.166666666666668,34.0,25.633333333333336,6.0,,,81.66666666666667,9.033333333333333
113/09/20,27.766666666666666,32.9,25.3,9.666666666666666,,,88.33333333333333,6.8999999999999995
113/09/21,27.03333333333333,29.96666666666667,25.5,4.0,,,90.66666666666667,6.533333333333334
113/09/22,25.400000000000002,28.766666666666666,24.03333333333333,31.5,,,93.33333333333333,12.733333333333334
113/09/23,28.066666666666666,33.4,24.666666666666668,4.666666666666667,,,82.66666666666667,9.766666666666666
113/09/24,28.5,33.9,25.25,0.0,,,83.0,6.15
113/09/25,28.366666666666664,32.266666666666666,25.53333333333333,0.0,,,81.66666666666667,5.5
113/09/26,28.46666666666667,32.06666666666667,25.933333333333334,0.0,,,83.0,7.566666666666667
113/09/27,27.933333333333334,31.233333333333334,25.766666666666666,0.0,,,83.66666666666667,7.933333333333334
113/09/28,28.099999999999998,32.4,24.766666666666666,0.0,,,78.33333333333333,10.0
113/09/29,28.633333333333336,33.23333333333333,24.599999999999998,0.0,,,79.66666666666667,4.5
113/09/30,29.03333333333333,33.266666666666666,25.633333333333336,0.0,,,81.66666666666667,6.2
113/10/01,28.400000000000002,30.766666666666666,26.599999999999998,1.1666666666666667,,,87.66666666666667,8.433333333333334
113/10/02,25.900000000000002,27.8,24.03333333333333,2.3333333333333335,,,84.33333333333333,16.233333333333334
113/10/03,24.766666666666666,26.099999999999998,23.400000000000002,0.0,,,82.66666666666667,17.5
113/10/04,24.96666666666667,28.0,22.8,0.0,,,85.66666666666667,11.700000000000001
113/10/05,26.400000000000002,29.96666666666667,24.099999999999998,0.0,,,87.66666666666667,7.599999999999999
113/10/06,27.866666666666664,32.36666666666667,24.766666666666666,0.0,,,83.33333333333333,6.5
113/10/07,27.866666666666664,33.1,24.833333333333332,0.0,,,81.33333333333333,7.1000000000000005
113/10/08,26.400000000000002,30.766666666666666,23.233333333333334,0.0,,,81.66666666666667,9.333333333333334
113/10/09,25.5,30.666666666666668,22.53333333333333,0.0,,,78.33333333333333,9.0
113/10/10,24.400000000000002,28.666666666666668,21.266666666666666,0.0,,,76.0,11.466666666666667
113/10/11,24.5,29.8,20.166666666666668,0.0,,,74.66666666666667,8.266666666666667
113/10/12,25.833333333333332,31.76666666666667,21.233333333333334,0.0,,,77.0,6.066666666666666
113/10/13,26.5,31.599999999999998,22.633333333333336,0.0,,,82.0,6.6000000000000005
113/10/14,26.933333333333334,32.43333333333333,23.5,0.0,,,84.0,6.133333333333333
113/10/15,26.933333333333334,31.46666666666667,24.433333333333334,0.0,,,87.0,5.566666666666666
113/10/16,27.266666666666666,31.73333333333333,24.933333333333334,0.0,,,84.33333333333333,7.5
113/10/17,27.433333333333334,32.1,24.3,0.0,,,82.0,5.8
113/10/18,27.3,32.53333333333333,24.766666666666666,0.0,,,85.33333333333333,6.1000000000000005
113/10/19,26.96666666666667,30.53333333333333,24.166666666666668,0.0,,,86.33333333333333,6.766666666666667
113/10/20,26.366666666666664,31.03333333333333,23.46666666666667,0.0,,,79.0,7.033333333333334
113/10/21,26.066666666666666,30.933333333333334,22.666666666666668,0.0,,,83.66666666666667,8.200000000000001
113/10/22,25.96666666666667,30.46666666666667,23.3,0.0,,,83.0,11.6
113/10/23,24.233333333333334,27.266666666666666,22.166666666666668,0.0,,,75.0,16.400000000000002
113/10/24,24.133333333333336,27.666666666666668,21.8,0.0,,,76.33333333333333,16.099999999999998
113/10/25,26.3,31.433333333333334,23.266666666666666,0.0,,,83.33333333333333,11.6
113/10/26,26.366666666666664,29.933333333333334,25.066666666666666,0.0,,,91.66666666666667,6.333333333333333
