日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
109/11/01,241 三重區,LL1 茼蒿  ,74.2,52.6,40.0,54.4, - 13,570.0, +119,0
109/11/01,830 鳳山區,LL1 茼蒿  ,58.4,32.2,22.5,35.5,  -  ,680.0,  -  ,0
109/11/01,104 台北二,LL1 茼蒿  ,75.8,57.8,37.0,57.2, -  7,2135.0, + 29,0
109/11/01,900 屏東市,LL1 茼蒿  ,60.0,45.9,33.1,45.9, +  6,1328.0, - 23,0
109/11/01,220 板橋區,LL1 茼蒿  ,60.5,58.6,50.5,57.3, +  2,1057.0, -  5,0
109/11/01,109 台北一,LL1 茼蒿  ,70.2,51.6,38.5,52.7, - 12,6247.0, + 20,0
109/11/01,400 台中市,LL1 茼蒿  ,69.0,59.0,36.8,59.4, - 11,390.0, - 19,0
109/11/01,338 桃　農,LL1 茼蒿  ,77.8,61.1,42.1,60.7, +  9,450.0, -  8,0
109/11/01,420 豐原區,LL1 茼蒿  ,55.0,55.0,47.9,53.57,  -  ,70.0,  -  ,0
109/11/01,800 高雄市,LL1 茼蒿  ,89.3,57.9,24.0,57.4, -  6,214.0, - 44,0
109/11/02,648 西螺鎮,LL1 茼蒿  ,70.0,54.9,30.0,53.0, - 11,6559.0, + 15,0
109/11/03,400 台中市,LL1 茼蒿  ,71.0,50.7,39.6,53.2, - 10,637.0, + 63,0
109/11/03,648 西螺鎮,LL1 茼蒿  ,70.0,54.7,30.0,53.0,    0,6325.0, -  4,0
109/11/03,830 鳳山區,LL1 茼蒿  ,63.8,30.8,20.0,35.3, -  1,700.0, +  3,0
109/11/03,241 三重區,LL1 茼蒿  ,74.2,53.7,45.4,56.1, +  3,380.0, - 33,0
109/11/03,900 屏東市,LL1 茼蒿  ,63.2,41.1,25.8,41.1, - 10,1700.0, + 28,0
109/11/03,104 台北二,LL1 茼蒿  ,65.1,45.1,28.4,45.8, - 20,2766.0, + 30,0
109/11/03,420 豐原區,LL1 茼蒿  ,35.0,35.0,35.0,35.0, - 35,100.0, + 43,0
109/11/03,220 板橋區,LL1 茼蒿  ,55.5,53.0,40.8,51.0, - 11,1316.0, + 25,0
109/11/03,109 台北一,LL1 茼蒿  ,72.4,47.4,34.1,49.7, -  6,7018.0, + 12,0
109/11/03,338 桃　農,LL1 茼蒿  ,71.2,52.2,32.0,51.9, - 14,835.0, + 86,0
109/11/03,800 高雄市,LL1 茼蒿  ,70.9,60.5,10.8,52.6, -  8,407.0, + 90,0
109/11/04,830 鳳山區,LL1 茼蒿  ,56.9,26.1,18.0,30.6, - 13,640.0, -  9,0
109/11/04,104 台北二,LL1 茼蒿  ,68.4,52.5,35.4,52.2, + 14,2205.0, - 20,0
109/11/04,220 板橋區,LL1 茼蒿  ,55.2,50.7,33.4,48.1, -  6,1020.0, - 22,0
109/11/04,109 台北一,LL1 茼蒿  ,68.5,56.7,40.8,55.9, + 12,4234.0, - 40,0
109/11/04,338 桃　農,LL1 茼蒿  ,65.0,57.6,45.0,56.6, +  9,500.0, - 40,0
109/11/04,400 台中市,LL1 茼蒿  ,58.5,48.4,41.8,49.7, -  7,488.0, - 23,0
109/11/04,800 高雄市,LL1 茼蒿  ,70.4,60.0,45.5,59.2, + 13,512.0, + 26,0
109/11/04,900 屏東市,LL1 茼蒿  ,67.0,48.4,24.1,47.2, + 15,920.0, - 46,0
109/11/04,648 西螺鎮,LL1 茼蒿  ,64.9,49.9,30.0,49.1, -  7,6855.0, +  8,0
109/11/04,241 三重區,LL1 茼蒿  ,53.3,45.1,40.0,45.8, - 18,360.0, -  5,0
109/11/05,338 桃　農,LL1 茼蒿  ,71.8,50.8,41.8,53.2, -  6,705.0, + 41,0
109/11/05,900 屏東市,LL1 茼蒿  ,71.5,60.7,51.0,60.7, + 29,540.0, - 41,0
109/11/05,241 三重區,LL1 茼蒿  ,63.9,47.8,36.8,48.8, +  7,390.0, +  8,0
109/11/05,220 板橋區,LL1 茼蒿  ,55.2,53.6,42.3,51.6, +  7,871.0, - 15,0
109/11/05,109 台北一,LL1 茼蒿  ,70.5,56.5,45.3,57.1, +  2,4036.0, -  5,0
109/11/05,400 台中市,LL1 茼蒿  ,64.8,46.8,29.8,47.1, -  5,360.0, - 26,0
