日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
107/11/01,104 台北二,LL1 茼蒿  ,78.2,50.0,27.3,51.1, -  3,985.0, +  2,0
107/11/01,220 板橋區,LL1 茼蒿  ,48.4,47.7,34.9,45.3, -  3,779.0, + 21,0
107/11/01,241 三重區,LL1 茼蒿  ,70.0,54.2,30.6,52.6, + 88,230.0, + 10,0
107/11/01,338 桃　農,LL1 茼蒿  ,59.1,46.2,27.3,45.0, +  2,290.0, -  9,0
107/11/01,400 台中市,LL1 茼蒿  ,50.7,29.8,14.0,30.3, +  1,290.0, - 41,0
107/11/01,648 西螺鎮,LL1 茼蒿  ,57.1,43.4,27.5,43.1, -  1,3908.0, -  7,0
107/11/01,800 高雄市,LL1 茼蒿  ,76.3,56.3,38.5,56.7, + 21,455.0, +127,0
107/11/01,830 鳳山區,LL1 茼蒿  ,45.1,25.0,17.2,27.5, -  1,1070.0, -  8,0
107/11/01,900 屏東市,LL1 茼蒿  ,55.2,29.1,16.0,29.1, + 43,1054.0, - 23,0
107/11/01,109 台北一,LL1 茼蒿  ,71.6,55.9,38.5,55.5, + 12,3005.0, + 14,0
107/11/02,800 高雄市,LL1 茼蒿  ,70.0,63.4,40.5,60.2, +  6,707.0, + 55,0
107/11/02,109 台北一,LL1 茼蒿  ,71.7,62.2,36.8,59.0, +  6,2741.0, -  9,0
107/11/02,830 鳳山區,LL1 茼蒿  ,29.7,29.5,29.5,29.6, +  8,60.0, - 94,0
107/11/02,104 台北二,LL1 茼蒿  ,74.4,59.0,35.9,57.5, + 13,1015.0, +  3,0
107/11/02,241 三重區,LL1 茼蒿  ,72.0,47.7,25.0,48.0, -  9,270.0, + 17,0
107/11/02,220 板橋區,LL1 茼蒿  ,54.1,52.9,33.2,49.2, +  9,924.0, + 19,0
107/11/02,900 屏東市,LL1 茼蒿  ,52.4,25.2,16.0,25.2, - 13,1419.0, + 35,0
107/11/02,338 桃　農,LL1 茼蒿  ,64.0,52.6,22.4,48.8, +  8,290.0,    0,0
107/11/02,400 台中市,LL1 茼蒿  ,62.0,49.5,45.0,49.9, + 65,115.0, - 60,0
107/11/02,648 西螺鎮,LL1 茼蒿  ,65.0,47.4,30.0,46.5, +  8,3842.0, -  2,0
107/11/03,830 鳳山區,LL1 茼蒿  ,51.8,26.6,18.2,30.0, +  1,1020.0, +999,0
107/11/03,109 台北一,LL1 茼蒿  ,80.1,68.0,46.0,66.0, + 12,3303.0, + 21,0
107/11/03,220 板橋區,LL1 茼蒿  ,56.0,47.9,21.5,44.2, - 10,792.0, - 14,0
107/11/03,400 台中市,LL1 茼蒿  ,70.0,38.7,20.5,35.4, - 29,410.0, +257,0
107/11/03,800 高雄市,LL1 茼蒿  ,70.0,60.2,35.2,57.2, -  5,807.0, + 14,0
107/11/03,900 屏東市,LL1 茼蒿  ,52.1,27.2,16.0,27.2, +  8,848.0, - 40,0
107/11/03,104 台北二,LL1 茼蒿  ,84.1,61.3,31.4,59.9, +  4,1052.0, +  4,0
107/11/03,241 三重區,LL1 茼蒿  ,75.2,43.8,35.0,48.3, +  1,440.0, + 63,0
107/11/03,338 桃　農,LL1 茼蒿  ,85.0,67.6,40.0,65.5, + 34,150.0, - 48,0
107/11/03,648 西螺鎮,LL1 茼蒿  ,72.3,57.5,35.0,56.1, + 21,3401.0, - 11,0
107/11/04,220 板橋區,LL1 茼蒿  ,56.0,50.8,30.6,47.8, +  8,984.0, + 24,0
107/11/04,900 屏東市,LL1 茼蒿  ,58.1,28.9,15.0,28.9, +  6,1347.0, + 59,0
107/11/04,830 鳳山區,LL1 茼蒿  ,49.0,25.2,17.2,28.4, -  5,1080.0, +  6,0
107/11/04,241 三重區,LL1 茼蒿  ,73.1,34.8,17.6,39.1, - 19,480.0, +  9,0
107/11/04,338 桃　農,LL1 茼蒿  ,84.6,60.0,35.0,59.9, -  9,220.0, + 47,0
107/11/04,400 台中市,LL1 茼蒿  ,72.7,39.1,22.0,44.9, + 27,350.0, - 15,0
107/11/04,104 台北二,LL1 茼蒿  ,89.5,59.2,24.4,58.3, -  3,1720.0, + 63,0
107/11/04,109 台北一,LL1 茼蒿  ,75.7,64.9,35.8,61.3, -  7,4637.0, + 40,0
107/11/04,800 高雄市,LL1 茼蒿  ,70.0,58.7,24.7,54.1, -  5,753.0, -  7,0
107/11/05,648 西螺鎮,LL1 茼蒿  ,69.9,53.9,30.0,52.4, -  7,5257.0, + 55,0
107/11/06,648 西螺鎮,LL1 茼蒿  ,70.0,54.3,30.0,51.8, -  1,4864.0, -  7,0
107/11/06,338 桃　農,LL1 茼蒿  ,70.0,53.2,19.5,49.8, - 17,420.0, + 91,0
107/11/06,800 高雄市,LL1 茼蒿  ,70.0,60.0,38.0,57.6, +  6,1150.0, + 53,0
107/11/06,400 台中市,LL1 茼蒿  ,58.0,44.7,15.8,37.2, - 17,490.0, + 40,0
107/11/06,109 台北一,LL1 茼蒿  ,85.2,67.8,31.9,64.1, +  5,4828.0, +  4,0
107/11/06,220 板橋區,LL1 茼蒿  ,58.0,54.2,23.9,48.9, +  2,1873.0, + 90,0
107/11/06,104 台北二,LL1 茼蒿  ,83.6,48.7,16.0,49.1, - 16,1898.0, + 10,0
107/11/06,900 屏東市,LL1 茼蒿  ,55.3,25.1,16.0,25.1, - 13,2128.0, + 58,0
107/11/06,241 三重區,LL1 茼蒿  ,70.0,40.7,21.8,42.8, +  9,538.0, + 12,0
107/11/06,830 鳳山區,LL1 茼蒿  ,53.8,27.5,20.0,31.3, + 10,870.0, - 19,0
107/11/07,400 台中市,LL1 茼蒿  ,55.0,39.6,16.0,31.8, - 15,297.0, - 39,0
107/11/07,241 三重區,LL1 茼蒿  ,69.0,29.9,22.5,36.2, - 15,600.0, + 12,0
107/11/07,800 高雄市,LL1 茼蒿  ,70.0,62.8,27.6,57.2, -  1,1076.0, -  6,0
107/11/07,648 西螺鎮,LL1 茼蒿  ,69.4,54.4,30.0,52.1, +  1,5107.0, +  5,0
107/11/07,900 屏東市,LL1 茼蒿  ,51.4,24.9,16.0,24.9, -  1,1691.0, - 21,0
107/11/07,220 板橋區,LL1 茼蒿  ,56.0,52.7,32.4,49.3, +  1,913.0, - 51,0
107/11/07,338 桃　農,LL1 茼蒿  ,62.6,51.8,26.7,48.9, -  2,320.0, - 24,0
107/11/07,104 台北二,LL1 茼蒿  ,67.3,49.5,22.0,47.6, -  3,1425.0, - 25,0
107/11/07,830 鳳山區,LL1 茼蒿  ,47.6,21.0,14.0,24.9, - 20,1270.0, + 46,0
107/11/07,109 台北一,LL1 茼蒿  ,76.0,56.2,25.9,54.1, - 16,3536.0, - 27,0
107/11/08,648 西螺鎮,LL1 茼蒿  ,67.2,49.3,30.0,48.2, -  7,5880.0, + 15,0
107/11/08,900 屏東市,LL1 茼蒿  ,44.3,32.3,11.8,30.6, + 23,819.0, - 52,0
107/11/08,220 板橋區,LL1 茼蒿  ,50.0,49.9,43.8,48.7, -  1,622.0, - 32,0
107/11/08,241 三重區,LL1 茼蒿  ,70.0,33.5,16.2,37.4, +  3,400.0, - 33,0
107/11/08,104 台北二,LL1 茼蒿  ,66.0,53.4,24.2,50.1, +  5,1350.0, -  5,0
107/11/08,400 台中市,LL1 茼蒿  ,46.7,36.7,22.7,35.3, + 11,296.0, -  0,0
107/11/08,830 鳳山區,LL1 茼蒿  ,50.6,26.0,18.2,29.4, + 18,940.0, - 26,0
107/11/08,338 桃　農,LL1 茼蒿  ,54.0,52.6,48.0,52.0, +  6,250.0, - 22,0
107/11/08,109 台北一,LL1 茼蒿  ,76.0,50.9,19.8,49.7, -  8,4206.0, + 19,0
107/11/08,800 高雄市,LL1 茼蒿  ,70.0,65.0,34.0,59.8, +  5,864.0, - 20,0
107/11/09,241 三重區,LL1 茼蒿  ,69.5,27.1,11.4,32.4, - 13,415.0, +  4,0
107/11/09,800 高雄市,LL1 茼蒿  ,70.0,63.1,40.2,59.9, +  0,1160.0, + 34,0
107/11/09,648 西螺鎮,LL1 茼蒿  ,64.9,50.0,30.0,47.9, -  1,5832.0, -  1,0
107/11/09,109 台北一,LL1 茼蒿  ,73.0,49.7,19.2,48.2, -  3,3894.0, -  7,0
107/11/09,400 台中市,LL1 茼蒿  ,64.5,45.2,10.0,42.6, + 21,260.0, - 12,0
107/11/09,830 鳳山區,LL1 茼蒿  ,46.4,27.6,18.1,29.4,    0,910.0, -  3,0
107/11/09,338 桃　農,LL1 茼蒿  ,53.4,44.3,34.7,44.2, - 15,560.0, +124,0
107/11/09,220 板橋區,LL1 茼蒿  ,49.0,48.0,19.2,42.4, - 13,745.0, + 20,0
107/11/09,104 台北二,LL1 茼蒿  ,59.2,35.2,12.2,35.4, - 29,1665.0, + 23,0
107/11/09,900 屏東市,LL1 茼蒿  ,43.3,23.3,15.6,23.3, - 24,1184.0, + 45,0
107/11/10,800 高雄市,LL1 茼蒿  ,77.5,70.4,51.1,67.9, + 13,1180.0, +  2,0
107/11/10,400 台中市,LL1 茼蒿  ,57.0,48.1,23.7,42.0, -  1,450.0, + 73,0
107/11/10,104 台北二,LL1 茼蒿  ,73.7,51.9,37.5,53.4, + 51,1795.0, +  8,0
107/11/10,338 桃　農,LL1 茼蒿  ,51.4,38.8,35.0,40.6, -  8,520.0, -  7,0
107/11/10,648 西螺鎮,LL1 茼蒿  ,67.3,49.8,30.0,48.7, +  2,5050.0, - 13,0
107/11/10,241 三重區,LL1 茼蒿  ,75.0,45.7,23.5,47.1, + 45,260.0, - 37,0
107/11/10,220 板橋區,LL1 茼蒿  ,43.0,43.0,30.0,40.4, -  5,920.0, + 23,0
107/11/10,109 台北一,LL1 茼蒿  ,63.3,50.2,13.6,45.5, -  6,4327.0, + 11,0
107/11/10,900 屏東市,LL1 茼蒿  ,57.0,25.0,14.4,25.0, +  7,912.0, - 23,0
107/11/11,338 桃　農,LL1 茼蒿  ,53.4,50.1,40.9,48.9, + 20,270.0, - 48,0
107/11/11,900 屏東市,LL1 茼蒿  ,62.9,39.6,30.0,39.6, + 58,527.0, - 42,0
107/11/11,109 台北一,LL1 茼蒿  ,65.3,56.7,38.3,54.7, + 20,3993.0, -  8,0
107/11/11,800 高雄市,LL1 茼蒿  ,82.0,75.8,59.3,73.7, +  9,1259.0, +  7,0
107/11/11,220 板橋區,LL1 茼蒿  ,43.0,42.8,35.0,41.3, +  2,945.0, +  3,0
107/11/11,400 台中市,LL1 茼蒿  ,54.0,46.2,27.0,44.4, +  6,207.0, - 54,0
107/11/11,830 鳳山區,LL1 茼蒿  ,45.2,23.2,16.0,26.2, - 11,1040.0, + 14,0
107/11/11,104 台北二,LL1 茼蒿  ,75.6,51.8,30.8,52.4, -  2,1555.0, - 13,0
107/11/11,241 三重區,LL1 茼蒿  ,70.0,49.8,24.8,48.8, +  4,290.0, + 12,0
107/11/12,648 西螺鎮,LL1 茼蒿  ,67.3,49.8,30.0,48.6, -  0,5393.0, +  7,0
107/11/13,900 屏東市,LL1 茼蒿  ,49.2,22.1,15.0,22.1, - 44,1410.0, +168,0
107/11/13,338 桃　農,LL1 茼蒿  ,81.0,39.5,30.0,45.9, -  6,200.0, - 26,0
107/11/13,800 高雄市,LL1 茼蒿  ,82.0,67.3,36.6,64.1, - 13,1260.0, +  0,0
107/11/13,648 西螺鎮,LL1 茼蒿  ,69.4,54.9,30.0,51.2, +  5,4693.0, - 13,0
107/11/13,400 台中市,LL1 茼蒿  ,65.0,40.0,27.0,39.5, - 11,124.0, - 40,0
107/11/13,830 鳳山區,LL1 茼蒿  ,45.6,25.6,18.2,28.1, +  7,950.0, -  9,0
107/11/13,104 台北二,LL1 茼蒿  ,77.9,42.8,15.9,44.4, - 15,1655.0, +  6,0
107/11/13,220 板橋區,LL1 茼蒿  ,52.0,50.2,40.3,48.6, + 18,1103.0, + 17,0
107/11/13,109 台北一,LL1 茼蒿  ,65.3,57.7,30.6,53.8, -  2,4472.0, + 12,0
107/11/13,241 三重區,LL1 茼蒿  ,57.4,32.0,22.0,35.1, - 28,330.0, + 14,0
107/11/14,104 台北二,LL1 茼蒿  ,74.0,40.4,21.3,43.3, -  2,1325.0, - 20,0
107/11/14,109 台北一,LL1 茼蒿  ,71.0,48.5,19.8,47.3, - 12,3472.0, - 22,0
107/11/14,338 桃　農,LL1 茼蒿  ,57.2,40.2,25.0,40.5, - 12,390.0, + 95,0
107/11/14,830 鳳山區,LL1 茼蒿  ,41.7,24.7,18.2,26.8, -  5,1030.0, +  8,0
107/11/14,400 台中市,LL1 茼蒿  ,70.0,58.8,35.0,54.9, + 39,150.0, + 21,0
107/11/14,241 三重區,LL1 茼蒿  ,31.8,22.4,10.6,21.9, - 38,282.0, - 15,0
107/11/14,900 屏東市,LL1 茼蒿  ,52.0,27.8,15.0,27.8, + 26,1228.0, - 13,0
107/11/14,220 板橋區,LL1 茼蒿  ,61.1,49.2,38.5,49.5, +  2,680.0, - 38,0
107/11/14,800 高雄市,LL1 茼蒿  ,79.0,62.7,19.6,57.3, - 11,1800.0, + 43,0
107/11/14,648 西螺鎮,LL1 茼蒿  ,68.4,54.8,30.0,51.7, +  1,4848.0, +  3,0
107/11/15,109 台北一,LL1 茼蒿  ,64.3,50.8,28.9,49.1, +  4,2981.0, - 14,0
107/11/15,220 板橋區,LL1 茼蒿  ,55.4,44.5,39.2,45.6, -  8,911.0, + 34,0
107/11/15,241 三重區,LL1 茼蒿  ,47.0,34.0,15.0,32.8, + 50,90.0, - 68,0
107/11/15,900 屏東市,LL1 茼蒿  ,36.6,22.9,15.0,22.9, - 18,1278.0, +  4,0
107/11/15,648 西螺鎮,LL1 茼蒿  ,70.0,53.4,30.0,50.5, -  2,4436.0, -  8,0
107/11/15,400 台中市,LL1 茼蒿  ,63.7,33.3,10.0,29.6, - 46,365.0, +143,0
107/11/15,338 桃　農,LL1 茼蒿  ,59.9,30.9,24.6,35.4, - 13,390.0,    0,0
107/11/15,104 台北二,LL1 茼蒿  ,63.8,40.6,23.4,41.8, -  3,895.0, - 32,0
107/11/15,800 高雄市,LL1 茼蒿  ,78.7,67.1,16.5,59.3, +  3,1910.0, +  6,0
107/11/15,830 鳳山區,LL1 茼蒿  ,46.0,26.5,18.1,28.7, +  7,990.0, -  4,0
107/11/15,420 豐原區,LL1 茼蒿  ,50.0,50.0,50.0,50.0,  -  ,10.0,  -  ,0
107/11/16,220 板橋區,LL1 茼蒿  ,47.4,45.8,36.2,44.2, -  3,811.0, - 11,0
107/11/16,104 台北二,LL1 茼蒿  ,84.7,52.0,27.3,53.6, + 28,849.0, -  5,0
107/11/16,338 桃　農,LL1 茼蒿  ,47.5,36.1,28.8,36.9, +  4,380.0, -  3,0
107/11/16,830 鳳山區,LL1 茼蒿  ,44.0,26.6,18.2,28.4, -  1,960.0, -  3,0
107/11/16,109 台北一,LL1 茼蒿  ,68.7,52.0,30.6,51.0, +  4,2642.0, - 11,0
107/11/16,420 豐原區,LL1 茼蒿  ,10.0,10.0,10.0,10.0, - 80,30.0, +200,0
107/11/16,648 西螺鎮,LL1 茼蒿  ,65.0,50.0,30.0,47.6, -  6,4392.0, -  1,0
107/11/16,241 三重區,LL1 茼蒿  ,60.0,21.1,10.0,26.7, - 19,60.0, - 33,0
107/11/16,900 屏東市,LL1 茼蒿  ,41.9,21.1,15.5,21.1, -  8,1232.0, -  4,0
107/11/16,400 台中市,LL1 茼蒿  ,68.0,38.2,20.0,40.0, + 35,160.0, - 56,0
107/11/16,800 高雄市,LL1 茼蒿  ,78.6,71.7,55.0,69.7, + 18,1070.0, - 44,0
107/11/17,241 三重區,LL1 茼蒿  ,58.3,33.8,15.0,35.0, + 31,378.0, +530,0
107/11/17,800 高雄市,LL1 茼蒿  ,78.3,70.6,43.3,66.7, -  4,1135.0, +  6,0
107/11/17,104 台北二,LL1 茼蒿  ,60.3,37.3,22.0,38.9, - 27,3565.0, +320,0
107/11/17,338 桃　農,LL1 茼蒿  ,60.6,50.1,32.9,48.8, + 32,580.0, + 53,0
107/11/17,648 西螺鎮,LL1 茼蒿  ,64.8,49.9,30.0,49.1, +  3,4463.0, +  2,0
107/11/17,830 鳳山區,LL1 茼蒿  ,43.4,25.4,18.1,27.5, -  3,1090.0, + 14,0
107/11/17,400 台中市,LL1 茼蒿  ,62.8,51.7,35.0,49.9, + 25,410.0, +156,0
107/11/17,900 屏東市,LL1 茼蒿  ,49.3,28.9,16.0,28.9, + 37,1315.0, +  7,0
107/11/17,109 台北一,LL1 茼蒿  ,61.1,43.3,24.0,43.0, - 16,5684.0, +115,0
107/11/17,220 板橋區,LL1 茼蒿  ,51.1,47.7,36.2,46.1, +  4,1300.0, + 60,0
107/11/17,420 豐原區,LL1 茼蒿  ,63.0,41.5,20.0,41.5, +315,300.0, +900,0
107/11/18,109 台北一,LL1 茼蒿  ,67.4,44.6,28.5,45.9, +  7,6407.0, + 13,0
107/11/18,220 板橋區,LL1 茼蒿  ,50.2,41.8,33.1,41.8, -  9,1313.0, +  1,0
107/11/18,400 台中市,LL1 茼蒿  ,55.3,46.2,33.8,43.9, - 12,590.0, + 44,0
107/11/18,420 豐原區,LL1 茼蒿  ,58.0,45.5,33.0,45.5, + 10,240.0, - 20,0
107/11/18,830 鳳山區,LL1 茼蒿  ,41.1,19.3,18.2,23.4, - 15,1280.0, + 17,0
107/11/18,104 台北二,LL1 茼蒿  ,59.1,37.4,19.4,38.1, -  2,3183.0, - 11,0
107/11/18,338 桃　農,LL1 茼蒿  ,45.2,34.8,25.0,35.0, - 28,680.0, + 17,0
107/11/18,241 三重區,LL1 茼蒿  ,74.7,48.5,22.5,48.5, + 39,280.0, - 26,0
107/11/18,800 高雄市,LL1 茼蒿  ,79.0,66.0,31.7,61.7, -  7,978.0, - 14,0
107/11/18,900 屏東市,LL1 茼蒿  ,50.0,25.6,15.0,25.6, - 11,975.0, - 26,0
107/11/19,648 西螺鎮,LL1 茼蒿  ,65.0,49.3,30.0,47.6, -  3,5875.0, + 32,0
107/11/20,830 鳳山區,LL1 茼蒿  ,46.9,27.9,20.0,30.1, + 29,780.0, - 39,0
107/11/20,104 台北二,LL1 茼蒿  ,60.5,41.8,21.9,41.5, +  9,2547.0, - 20,0
107/11/20,109 台北一,LL1 茼蒿  ,58.6,44.1,25.1,43.2, -  6,6753.0, +  5,0
107/11/20,241 三重區,LL1 茼蒿  ,66.1,39.2,27.1,42.2, - 13,870.0, +211,0
107/11/20,420 豐原區,LL1 茼蒿  ,55.0,42.4,25.6,41.53, -  9,620.0, +158,0
107/11/20,400 台中市,LL1 茼蒿  ,50.4,36.0,21.3,35.2, - 20,983.0, + 67,0
107/11/20,900 屏東市,LL1 茼蒿  ,43.1,25.2,16.0,25.2, -  2,2548.0, +161,0
107/11/20,800 高雄市,LL1 茼蒿  ,78.6,68.1,36.7,63.9, +  4,1508.0, + 54,0
107/11/20,338 桃　農,LL1 茼蒿  ,51.0,41.6,32.3,41.6, + 19,420.0, - 38,0
107/11/20,648 西螺鎮,LL1 茼蒿  ,65.0,49.8,30.0,47.1, -  1,5215.0, - 11,0
107/11/20,220 板橋區,LL1 茼蒿  ,42.8,41.1,34.0,40.0, -  4,1688.0, + 29,0
107/11/21,338 桃　農,LL1 茼蒿  ,45.6,34.1,26.4,34.8, - 16,550.0, + 31,0
107/11/21,109 台北一,LL1 茼蒿  ,53.6,30.7,18.8,32.9, - 24,8089.0, + 20,0
