觀測時間(hour),測站氣壓(hPa),氣溫(℃),相對溼度(%),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),降水量(mm),日照時數(hr),天全空日射量(MJ/㎡),TxSoil0cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm
2021-09-03 20:00:00,990.0,26.6,82.0,1.1,128.0,,,0.0,,,,,,,
2021-09-03 21:00:00,990.3,25.7,82.0,0.8,127.0,,,0.0,,,,,,,
2021-09-03 22:00:00,991.2,26.1,90.0,1.0,118.0,,,0.0,,,,,,,
2021-09-03 23:00:00,991.6,25.3,89.0,1.2,123.0,,,0.0,,,,,,,
2021-09-04 00:00:00,991.6,25.9,86.0,0.4,112.0,,,0.0,,,,,,,
2021-09-04 01:00:00,991.5,25.6,89.0,1.1,140.0,,,0.0,,,,,,,
2021-09-04 02:00:00,991.0,25.7,88.0,0.5,110.0,,,0.0,,,,,,,
2021-09-04 03:00:00,991.0,25.3,85.0,0.3,119.0,,,0.0,,,,,,,
2021-09-04 04:00:00,990.5,25.4,89.0,0.9,115.0,,,0.0,,,,,,,
2021-09-04 05:00:00,990.9,25.1,85.0,0.7,130.0,,,0.0,,,,,,,
2021-09-04 06:00:00,991.3,25.4,79.0,0.2,0.0,,,0.0,,,,,,,
2021-09-04 07:00:00,991.3,26.2,79.0,1.1,131.0,,,0.0,,,,,,,
2021-09-04 08:00:00,991.3,28.4,54.0,0.4,130.0,,,0.0,,,,,,,
2021-09-04 09:00:00,991.2,30.9,67.0,0.8,190.0,,,0.0,,,,,,,
2021-09-04 10:00:00,991.6,31.3,69.0,0.1,0.0,,,0.0,,,,,,,
2021-09-04 11:00:00,991.8,31.5,69.0,0.3,296.0,,,0.0,,,,,,,
2021-09-04 12:00:00,991.9,29.3,76.0,0.4,335.0,,,0.0,,,,,,,
2021-09-04 13:00:00,991.6,28.5,81.0,0.2,0.0,,,0.0,,,,,,,
2021-09-04 14:00:00,-9999.7,-99.7,-9997.0,-99.7,-999.7,,,0.0,,,,,,,
2021-09-04 15:00:00,991.0,26.8,89.0,0.5,78.0,,,0.0,,,,,,,
2021-09-04 16:00:00,990.7,26.5,84.0,0.3,101.0,,,0.0,,,,,,,
2021-09-04 17:00:00,991.0,26.9,84.0,0.3,77.0,,,0.0,,,,,,,
2021-09-04 18:00:00,991.3,26.3,67.0,0.2,0.0,,,0.0,,,,,,,
2021-09-04 19:00:00,991.8,25.4,90.0,0.0,0.0,,,0.5,,,,,,,
2021-09-04 20:00:00,992.7,25.2,93.0,0.2,0.0,,,-999.6,,,,,,,
2021-09-04 21:00:00,-9999.7,-99.7,-9997.0,-99.7,-999.7,,,3.0,,,,,,,
2021-09-04 22:00:00,-9999.7,-99.7,-9997.0,-99.7,-999.7,,,0.0,,,,,,,
2021-09-04 23:00:00,992.1,24.1,98.0,0.0,0.0,,,0.0,,,,,,,
2021-09-05 00:00:00,992.2,23.9,98.0,0.8,209.0,,,0.0,,,,,,,
2021-09-05 01:00:00,991.9,23.8,99.0,0.6,208.0,,,0.0,,,,,,,
2021-09-05 02:00:00,992.1,24.1,99.0,0.0,0.0,,,0.0,,,,,,,
2021-09-05 03:00:00,991.5,24.2,99.0,0.0,0.0,,,0.0,,,,,,,
2021-09-05 04:00:00,991.3,24.0,99.0,0.8,117.0,,,0.0,,,,,,,
2021-09-05 05:00:00,991.0,24.2,97.0,0.4,189.0,,,0.0,,,,,,,
2021-09-05 06:00:00,991.3,24.0,96.0,0.3,151.0,,,0.0,,,,,,,
2021-09-05 07:00:00,991.7,25.1,91.0,0.6,117.0,,,0.0,,,,,,,
2021-09-05 08:00:00,992.1,27.0,82.0,1.1,113.0,,,0.0,,,,,,,
2021-09-05 09:00:00,992.1,30.2,54.0,0.0,0.0,,,0.0,,,,,,,
2021-09-05 10:00:00,992.1,29.8,76.0,0.1,0.0,,,0.0,,,,,,,
2021-09-05 11:00:00,991.8,31.2,72.0,0.0,0.0,,,0.0,,,,,,,
2021-09-05 12:00:00,991.6,30.7,76.0,0.2,0.0,,,0.0,,,,,,,
2021-09-05 13:00:00,991.2,29.8,79.0,0.1,0.0,,,0.0,,,,,,,
2021-09-05 14:00:00,991.0,30.9,77.0,0.0,0.0,,,0.0,,,,,,,
2021-09-05 15:00:00,990.5,29.8,78.0,0.2,0.0,,,0.0,,,,,,,
2021-09-05 16:00:00,990.4,28.7,85.0,0.0,0.0,,,0.5,,,,,,,
2021-09-05 17:00:00,990.6,27.8,91.0,0.0,0.0,,,0.0,,,,,,,
2021-09-05 18:00:00,991.0,27.8,90.0,0.1,0.0,,,0.0,,,,,,,
2021-09-05 19:00:00,991.2,27.2,94.0,0.7,115.0,,,0.0,,,,,,,
2021-09-05 20:00:00,991.6,27.2,95.0,0.2,0.0,,,0.0,,,,,,,
2021-09-05 21:00:00,992.4,27.0,95.0,0.5,141.0,,,0.0,,,,,,,
2021-09-05 22:00:00,993.3,26.5,86.0,0.8,114.0,,,0.0,,,,,,,
2021-09-05 23:00:00,993.4,27.4,89.0,1.2,215.0,,,0.0,,,,,,,
2021-09-06 00:00:00,993.6,27.6,88.0,0.6,230.0,,,0.0,,,,,,,
2021-09-06 01:00:00,993.5,26.2,94.0,0.5,220.0,,,0.0,,,,,,,
2021-09-06 02:00:00,992.6,25.7,94.0,0.0,0.0,,,0.0,,,,,,,
2021-09-06 03:00:00,992.4,25.5,93.0,0.0,0.0,,,0.0,,,,,,,
2021-09-06 04:00:00,992.3,25.4,89.0,0.7,136.0,,,0.0,,,,,,,
2021-09-06 05:00:00,992.6,24.8,90.0,0.0,0.0,,,0.0,,,,,,,
2021-09-06 06:00:00,993.1,24.2,96.0,0.3,201.0,,,0.0,,,,,,,
2021-09-06 07:00:00,993.6,25.7,90.0,0.8,204.0,,,0.0,,,,,,,
2021-09-06 08:00:00,993.9,28.3,61.0,1.0,207.0,,,0.0,,,,,,,
2021-09-06 09:00:00,994.0,30.6,65.0,0.2,0.0,,,0.0,,,,,,,
2021-09-06 10:00:00,994.0,31.1,65.0,0.2,0.0,,,0.0,,,,,,,
2021-09-06 11:00:00,993.7,32.3,61.0,0.2,0.0,,,0.0,,,,,,,
2021-09-06 12:00:00,993.1,32.4,57.0,0.6,338.0,,,0.0,,,,,,,
2021-09-06 13:00:00,992.7,33.1,59.0,0.2,0.0,,,0.0,,,,,,,
2021-09-06 14:00:00,992.2,32.7,60.0,0.4,274.0,,,0.0,,,,,,,
2021-09-06 15:00:00,992.6,31.3,64.0,0.3,277.0,,,0.0,,,,,,,
2021-09-06 16:00:00,992.8,29.8,67.0,0.1,0.0,,,0.0,,,,,,,
2021-09-06 17:00:00,992.5,29.2,71.0,0.1,0.0,,,0.0,,,,,,,
2021-09-06 18:00:00,992.5,28.4,78.0,0.6,118.0,,,0.0,,,,,,,
2021-09-06 19:00:00,992.9,28.1,79.0,0.3,196.0,,,0.0,,,,,,,
2021-09-06 20:00:00,993.9,27.4,80.0,0.8,130.0,,,0.0,,,,,,,
2021-09-06 21:00:00,994.5,27.0,81.0,0.1,0.0,,,0.0,,,,,,,
2021-09-06 22:00:00,994.4,27.3,78.0,0.4,136.0,,,0.0,,,,,,,
2021-09-06 23:00:00,994.2,26.7,79.0,0.4,195.0,,,0.0,,,,,,,
2021-09-07 00:00:00,994.4,26.7,75.0,0.4,179.0,,,0.0,,,,,,,
2021-09-07 01:00:00,994.3,26.7,76.0,0.0,0.0,,,0.0,,,,,,,
2021-09-07 02:00:00,994.0,26.2,81.0,0.9,212.0,,,0.0,,,,,,,
2021-09-07 03:00:00,993.9,25.8,83.0,0.9,199.0,,,0.0,,,,,,,
2021-09-07 04:00:00,993.1,25.4,84.0,0.9,205.0,,,0.0,,,,,,,
2021-09-07 05:00:00,993.0,24.8,88.0,0.7,113.0,,,0.0,,,,,,,
2021-09-07 06:00:00,993.3,24.9,86.0,1.2,140.0,,,0.0,,,,,,,
2021-09-07 07:00:00,993.7,25.7,84.0,1.1,114.0,,,0.0,,,,,,,
2021-09-07 08:00:00,993.9,28.9,67.0,0.6,130.0,,,0.0,,,,,,,
2021-09-07 09:00:00,994.2,31.1,61.0,0.1,0.0,,,0.0,,,,,,,
2021-09-07 10:00:00,993.8,31.9,65.0,0.2,0.0,,,0.0,,,,,,,
2021-09-07 11:00:00,993.2,31.4,68.0,0.4,336.0,,,0.0,,,,,,,
2021-09-07 12:00:00,992.6,32.5,68.0,0.2,0.0,,,0.0,,,,,,,
2021-09-07 13:00:00,991.8,32.5,67.0,0.4,331.0,,,0.0,,,,,,,
2021-09-07 14:00:00,991.5,32.6,67.0,0.3,339.0,,,0.0,,,,,,,
2021-09-07 15:00:00,991.1,32.1,70.0,0.5,339.0,,,0.0,,,,,,,
2021-09-07 16:00:00,990.8,30.5,75.0,0.4,334.0,,,0.0,,,,,,,
2021-09-07 17:00:00,991.0,29.1,81.0,0.0,0.0,,,-999.6,,,,,,,
2021-09-07 18:00:00,991.0,28.3,85.0,0.0,0.0,,,0.0,,,,,,,
2021-09-07 19:00:00,991.3,28.1,86.0,0.0,0.0,,,0.0,,,,,,,
2021-09-07 20:00:00,992.1,27.4,95.0,0.0,0.0,,,0.5,,,,,,,
2021-09-07 21:00:00,-9999.7,-99.7,-9997.0,-99.7,-999.7,,,0.0,,,,,,,
2021-09-07 22:00:00,993.2,26.9,97.0,0.2,0.0,,,0.0,,,,,,,
2021-09-07 23:00:00,992.6,26.3,92.0,0.0,0.0,,,0.0,,,,,,,
2021-09-08 00:00:00,992.6,26.4,87.0,0.0,0.0,,,0.0,,,,,,,
2021-09-08 01:00:00,992.3,26.6,86.0,0.2,0.0,,,0.0,,,,,,,
2021-09-08 02:00:00,992.1,26.3,89.0,0.4,115.0,,,0.0,,,,,,,
2021-09-08 03:00:00,992.0,25.2,97.0,0.7,205.0,,,5.0,,,,,,,
2021-09-08 04:00:00,992.1,25.2,98.0,0.6,197.0,,,0.0,,,,,,,
2021-09-08 05:00:00,992.1,24.9,96.0,0.6,213.0,,,0.0,,,,,,,
2021-09-08 06:00:00,-9999.7,-99.7,-9997.0,-99.7,-999.7,,,0.0,,,,,,,
2021-09-08 07:00:00,991.8,25.7,95.0,0.8,190.0,,,0.0,,,,,,,
2021-09-08 08:00:00,992.1,28.6,59.0,0.8,122.0,,,0.0,,,,,,,
2021-09-08 09:00:00,991.9,28.3,85.0,0.0,0.0,,,-999.6,,,,,,,
2021-09-08 10:00:00,992.1,29.8,53.0,0.1,0.0,,,0.0,,,,,,,
2021-09-08 11:00:00,991.6,30.9,51.0,0.2,0.0,,,0.0,,,,,,,
2021-09-08 12:00:00,991.2,30.4,49.0,0.7,339.0,,,0.0,,,,,,,
2021-09-08 13:00:00,990.6,31.6,48.0,0.3,317.0,,,0.0,,,,,,,
2021-09-08 14:00:00,990.3,31.9,68.0,0.1,0.0,,,0.0,,,,,,,
2021-09-08 15:00:00,990.3,30.3,77.0,0.6,339.0,,,0.0,,,,,,,
2021-09-08 16:00:00,990.1,30.3,76.0,0.4,336.0,,,0.0,,,,,,,
2021-09-08 17:00:00,990.1,29.7,78.0,0.0,0.0,,,0.0,,,,,,,
2021-09-08 18:00:00,990.1,28.6,85.0,0.1,0.0,,,-999.6,,,,,,,
2021-09-08 19:00:00,990.1,27.7,85.0,0.5,110.0,,,0.0,,,,,,,
2021-09-08 20:00:00,-9999.7,-99.7,-9997.0,-99.7,-999.7,,,0.0,,,,,,,
2021-09-08 21:00:00,991.2,27.1,90.0,1.0,210.0,,,0.0,,,,,,,
2021-09-08 22:00:00,991.3,27.3,89.0,0.7,175.0,,,0.0,,,,,,,
2021-09-08 23:00:00,991.3,27.4,87.0,0.7,204.0,,,0.0,,,,,,,
2021-09-09 00:00:00,991.0,26.8,90.0,0.1,0.0,,,0.0,,,,,,,
2021-09-09 01:00:00,991.4,27.2,89.0,0.7,225.0,,,-999.6,,,,,,,
2021-09-09 02:00:00,991.0,27.2,90.0,0.4,228.0,,,0.0,,,,,,,
2021-09-09 03:00:00,990.9,26.8,90.0,0.1,0.0,,,0.0,,,,,,,
2021-09-09 04:00:00,990.9,26.7,91.0,0.4,200.0,,,0.0,,,,,,,
2021-09-09 05:00:00,990.6,25.7,91.0,1.0,113.0,,,0.0,,,,,,,
2021-09-09 06:00:00,991.0,25.5,87.0,1.1,107.0,,,0.0,,,,,,,
2021-09-09 07:00:00,991.3,26.4,84.0,0.9,138.0,,,0.0,,,,,,,
2021-09-09 08:00:00,991.6,28.8,68.0,0.8,116.0,,,0.0,,,,,,,
2021-09-09 09:00:00,992.0,31.2,42.0,0.1,0.0,,,0.0,,,,,,,
2021-09-09 10:00:00,992.1,30.5,39.0,0.3,334.0,,,0.0,,,,,,,
2021-09-09 11:00:00,991.6,32.5,66.0,0.2,0.0,,,0.0,,,,,,,
2021-09-09 12:00:00,991.2,33.2,61.0,0.3,175.0,,,-999.6,,,,,,,
2021-09-09 13:00:00,990.7,32.1,73.0,0.5,337.0,,,0.0,,,,,,,
2021-09-09 14:00:00,990.4,31.7,74.0,0.1,0.0,,,0.0,,,,,,,
2021-09-09 15:00:00,990.1,31.2,74.0,0.3,336.0,,,0.0,,,,,,,
2021-09-09 16:00:00,990.2,31.3,73.0,0.1,0.0,,,0.0,,,,,,,
2021-09-09 17:00:00,990.2,30.7,77.0,0.2,0.0,,,-999.6,,,,,,,
2021-09-09 18:00:00,990.5,29.2,82.0,0.1,0.0,,,0.0,,,,,,,
2021-09-09 19:00:00,991.0,28.2,79.0,0.0,0.0,,,0.0,,,,,,,
2021-09-09 20:00:00,991.2,27.8,88.0,0.0,0.0,,,0.0,,,,,,,
2021-09-09 21:00:00,992.0,27.4,91.0,0.4,207.0,,,0.0,,,,,,,
2021-09-09 22:00:00,992.2,27.0,90.0,0.5,208.0,,,0.0,,,,,,,
2021-09-09 23:00:00,992.1,26.6,85.0,0.3,146.0,,,0.0,,,,,,,
2021-09-10 00:00:00,991.6,26.5,87.0,0.7,189.0,,,0.0,,,,,,,
2021-09-10 01:00:00,991.2,26.3,85.0,0.7,208.0,,,0.0,,,,,,,
2021-09-10 02:00:00,990.9,26.8,80.0,0.7,152.0,,,0.0,,,,,,,
2021-09-10 03:00:00,990.7,26.5,84.0,0.4,188.0,,,0.0,,,,,,,
2021-09-10 04:00:00,990.4,26.6,83.0,0.8,171.0,,,-999.6,,,,,,,
2021-09-10 05:00:00,990.4,26.3,83.0,0.6,133.0,,,0.0,,,,,,,
2021-09-10 06:00:00,-9999.7,-99.7,-9997.0,-99.7,-999.7,,,0.0,,,,,,,
2021-09-10 07:00:00,991.1,26.8,88.0,0.9,120.0,,,0.0,,,,,,,
2021-09-10 08:00:00,991.1,29.0,77.0,0.6,130.0,,,0.0,,,,,,,
2021-09-10 09:00:00,991.2,31.5,63.0,0.2,0.0,,,0.0,,,,,,,
2021-09-10 10:00:00,991.1,32.5,67.0,0.0,0.0,,,0.0,,,,,,,
2021-09-10 11:00:00,990.9,32.4,66.0,0.4,348.0,,,0.0,,,,,,,
2021-09-10 12:00:00,989.9,32.3,70.0,0.2,0.0,,,0.0,,,,,,,
2021-09-10 13:00:00,989.3,33.2,64.0,0.5,325.0,,,0.0,,,,,,,
2021-09-10 14:00:00,988.8,33.3,63.0,0.3,312.0,,,0.0,,,,,,,
2021-09-10 15:00:00,988.2,32.4,66.0,0.2,0.0,,,0.0,,,,,,,
2021-09-10 16:00:00,988.1,31.6,68.0,0.4,334.0,,,0.0,,,,,,,
2021-09-10 17:00:00,987.8,30.6,76.0,0.2,0.0,,,0.0,,,,,,,
2021-09-10 18:00:00,987.5,29.7,79.0,0.0,0.0,,,0.0,,,,,,,
2021-09-10 19:00:00,987.9,28.4,85.0,0.0,0.0,,,0.0,,,,,,,
2021-09-10 20:00:00,988.2,28.2,86.0,0.2,0.0,,,0.0,,,,,,,
2021-09-10 21:00:00,988.1,27.4,86.0,0.8,208.0,,,0.0,,,,,,,
2021-09-10 22:00:00,987.9,27.2,82.0,0.5,201.0,,,0.0,,,,,,,
2021-09-10 23:00:00,987.8,26.6,85.0,0.6,172.0,,,0.0,,,,,,,
2021-09-11 00:00:00,987.3,26.5,81.0,0.4,108.0,,,0.0,,,,,,,
2021-09-11 01:00:00,986.7,25.7,89.0,0.8,199.0,,,0.0,,,,,,,
2021-09-11 02:00:00,986.0,25.5,89.0,0.2,0.0,,,0.0,,,,,,,
2021-09-11 03:00:00,985.2,25.4,90.0,0.5,203.0,,,0.0,,,,,,,
2021-09-11 04:00:00,985.2,25.2,94.0,0.0,0.0,,,0.0,,,,,,,
2021-09-11 05:00:00,984.8,25.3,93.0,0.8,208.0,,,0.0,,,,,,,
2021-09-11 06:00:00,984.8,25.4,93.0,0.1,0.0,,,0.0,,,,,,,
2021-09-11 07:00:00,984.6,25.9,92.0,0.0,0.0,,,0.0,,,,,,,
2021-09-11 08:00:00,984.2,28.0,77.0,0.5,204.0,,,0.0,,,,,,,
2021-09-11 09:00:00,984.1,29.9,63.0,0.2,0.0,,,0.0,,,,,,,
2021-09-11 10:00:00,983.5,30.9,50.0,0.9,225.0,,,0.0,,,,,,,
2021-09-11 11:00:00,983.2,30.1,45.0,0.4,239.0,,,0.0,,,,,,,
2021-09-11 12:00:00,982.8,29.7,49.0,0.3,271.0,,,0.0,,,,,,,
2021-09-11 13:00:00,982.2,29.1,81.0,0.4,269.0,,,0.0,,,,,,,
2021-09-11 14:00:00,981.4,31.3,61.0,1.3,198.0,,,0.0,,,,,,,
2021-09-11 15:00:00,980.3,31.6,53.0,0.0,0.0,,,0.0,,,,,,,
2021-09-11 16:00:00,979.9,31.7,73.0,0.0,0.0,,,0.0,,,,,,,
2021-09-11 17:00:00,979.6,31.1,74.0,0.0,0.0,,,0.0,,,,,,,
2021-09-11 18:00:00,979.3,30.4,75.0,0.0,0.0,,,0.0,,,,,,,
2021-09-11 19:00:00,979.3,29.0,85.0,0.0,0.0,,,0.0,,,,,,,
2021-09-11 20:00:00,979.4,28.5,84.0,0.0,0.0,,,0.0,,,,,,,
2021-09-11 21:00:00,979.3,27.8,90.0,0.0,0.0,,,0.0,,,,,,,
2021-09-11 22:00:00,978.7,28.1,85.0,0.0,0.0,,,0.0,,,,,,,
2021-09-11 23:00:00,978.5,27.4,89.0,0.1,0.0,,,0.0,,,,,,,
2021-09-12 00:00:00,978.4,27.3,88.0,0.6,112.0,,,0.0,,,,,,,
2021-09-12 01:00:00,977.6,26.9,90.0,0.0,0.0,,,0.0,,,,,,,
2021-09-12 02:00:00,976.8,26.6,91.0,0.3,207.0,,,0.0,,,,,,,
2021-09-12 03:00:00,976.2,26.7,90.0,0.1,0.0,,,0.0,,,,,,,
2021-09-12 04:00:00,976.2,26.4,88.0,0.1,0.0,,,0.0,,,,,,,
2021-09-12 05:00:00,976.2,26.4,90.0,0.6,118.0,,,0.0,,,,,,,
2021-09-12 06:00:00,-9999.7,-99.7,-9997.0,-99.7,-999.7,,,0.0,,,,,,,
2021-09-12 07:00:00,976.9,26.5,92.0,0.0,0.0,,,0.0,,,,,,,
2021-09-12 08:00:00,977.5,28.0,90.0,0.2,0.0,,,0.0,,,,,,,
2021-09-12 09:00:00,977.7,27.3,86.0,0.9,198.0,,,0.0,,,,,,,
2021-09-12 10:00:00,978.1,27.1,94.0,0.4,335.0,,,0.0,,,,,,,
2021-09-12 11:00:00,978.4,28.0,81.0,0.6,336.0,,,0.0,,,,,,,
2021-09-12 12:00:00,978.6,26.6,91.0,1.0,337.0,,,1.5,,,,,,,
2021-09-12 13:00:00,978.7,26.6,95.0,0.6,343.0,,,0.0,,,,,,,
2021-09-12 14:00:00,979.1,26.4,94.0,1.1,341.0,,,0.0,,,,,,,
2021-09-12 15:00:00,980.1,25.8,95.0,1.5,340.0,,,0.5,,,,,,,
2021-09-12 16:00:00,981.2,25.5,95.0,0.4,340.0,,,-999.6,,,,,,,
2021-09-12 17:00:00,982.4,24.5,99.0,0.3,339.0,,,4.0,,,,,,,
2021-09-12 18:00:00,983.3,24.8,100.0,0.0,0.0,,,1.0,,,,,,,
2021-09-12 19:00:00,984.1,24.5,100.0,0.0,0.0,,,4.5,,,,,,,
2021-09-12 20:00:00,985.2,24.4,100.0,1.1,136.0,,,0.5,,,,,,,
2021-09-12 21:00:00,986.3,24.5,99.0,0.6,204.0,,,0.5,,,,,,,
2021-09-12 22:00:00,986.1,24.2,97.0,1.2,148.0,,,0.5,,,,,,,
2021-09-12 23:00:00,985.8,24.4,92.0,1.3,122.0,,,0.0,,,,,,,
2021-09-13 00:00:00,985.9,24.3,92.0,0.6,130.0,,,0.0,,,,,,,
2021-09-13 01:00:00,985.9,24.1,92.0,1.4,118.0,,,0.0,,,,,,,
2021-09-13 02:00:00,985.8,24.9,87.0,1.1,213.0,,,0.0,,,,,,,
2021-09-13 03:00:00,985.4,25.9,79.0,1.5,222.0,,,0.0,,,,,,,
2021-09-13 04:00:00,-9999.7,-99.7,-9997.0,-99.7,-999.7,,,0.0,,,,,,,
