日期,價格(元/公斤),上價,中價,下價,交易量(公斤),價格區間
107/11/01,39.067,50.565,39.22,27.23,2174.95,23.334999999999997
107/11/02,47.03842105263158,57.15263157894737,47.45789473684211,36.04736842105263,1999.6842105263158,21.10526315789474
107/11/03,45.52368421052632,58.636842105263156,45.53157894736842,32.83157894736842,2730.2105263157896,25.805263157894736
107/11/04,43.36578947368421,55.95789473684211,43.473684210526315,30.305263157894736,2647.315789473684,25.65263157894737
107/11/05,39.3,52.5,39.7,25.0,17166.0,27.5
107/11/06,35.84238095238096,49.84761904761905,35.404761904761905,23.04285714285714,5013.571428571428,26.804761904761907
107/11/07,30.194999999999997,43.15909090909091,29.636363636363637,18.327272727272728,4826.272727272727,24.83181818181818
107/11/08,25.735000000000003,36.095,25.335,16.4,4827.4,19.695
107/11/09,22.212631578947367,31.442105263157895,21.88421052631579,13.921052631578947,4973.421052631579,17.521052631578947
107/11/10,24.232999999999997,33.545,24.25,15.115,4623.8,18.43
107/11/11,29.47,38.5,29.380000000000003,20.544999999999998,2809.75,17.955000000000002
107/11/12,21.4,27.6,22.1,12.5,28225.0,15.100000000000001
107/11/13,29.830454545454543,38.949999999999996,29.727272727272727,20.277272727272727,4205.0,18.67272727272727
107/11/14,27.807727272727274,36.98636363636364,27.91818181818182,18.486363636363635,3981.2727272727275,18.500000000000007
107/11/15,25.214761904761904,35.023809523809526,25.200000000000003,15.871428571428572,4574.952380952381,19.152380952380952
107/11/16,24.560000000000002,34.11363636363637,24.495454545454546,15.990909090909092,4003.2272727272725,18.122727272727275
107/11/17,25.921363636363637,35.82272727272727,25.818181818181817,16.945454545454545,4072.0454545454545,18.877272727272725
107/11/18,28.284285714285716,37.76190476190476,27.85238095238095,18.285714285714285,3043.1428571428573,19.476190476190474
107/11/19,27.2,35.75,27.950000000000003,18.5,9561.0,17.25
107/11/20,29.37,38.63478260869565,29.5,20.430434782608696,3926.304347826087,18.204347826086956
107/11/21,26.9004347826087,36.952173913043474,26.869565217391305,17.282608695652176,4762.086956521739,19.6695652173913
107/11/22,26.078260869565216,35.48695652173913,26.082608695652173,16.37391304347826,4624.782608695652,19.11304347826087
107/11/23,25.870434782608694,34.93478260869565,26.082608695652173,16.66086956521739,4146.521739130435,18.27391304347826
107/11/24,26.47863636363636,34.38636363636363,26.827272727272728,17.172727272727272,4356.727272727273,17.21363636363636
107/11/25,28.407,35.915,28.68,20.145,2844.2,15.77
107/11/26,23.65,30.6,24.85,15.0,14151.5,15.600000000000001
107/11/27,32.603809523809524,40.41904761904762,32.50952380952381,25.31904761904762,4862.9047619047615,15.099999999999998
107/11/28,27.784545454545455,35.800000000000004,27.827272727272728,19.88181818181818,4916.5,15.918181818181825
107/11/29,28.38478260869565,36.51304347826087,28.339130434782607,20.717391304347824,4016.695652173913,15.795652173913044
107/11/30,22.70809523809524,31.361904761904764,22.776190476190475,14.928571428571429,5689.809523809524,16.433333333333337
107/12/01,21.295,29.895454545454548,21.304545454545455,13.22272727272727,5486.363636363636,16.67272727272728
107/12/02,21.366,29.005000000000003,21.259999999999998,14.63,4451.0,14.375000000000002
107/12/03,23.15,30.0,23.5,15.0,16198.5,15.0
107/12/04,21.779090909090908,29.05909090909091,21.863636363636363,15.15,5833.318181818182,13.909090909090908
107/12/05,20.880454545454544,28.163636363636364,20.995454545454546,13.85,5724.136363636364,14.313636363636364
107/12/06,19.447,26.53,19.555,11.975,6098.3,14.555000000000001
107/12/07,19.644761904761907,26.26666666666667,19.719047619047622,12.71904761904762,5309.9047619047615,13.54761904761905
107/12/08,22.125,29.568181818181817,22.263636363636365,14.763636363636364,5065.272727272727,14.804545454545453
107/12/09,22.124736842105264,28.515789473684208,22.599999999999998,15.036842105263156,4196.8421052631575,13.478947368421052
107/12/10,20.0,26.2,20.4,12.25,16895.0,13.95
107/12/11,25.524545454545454,32.1,25.60909090909091,19.13181818181818,5001.863636363636,12.968181818181822
107/12/12,26.202173913043477,33.917391304347824,26.095652173913045,19.695652173913043,4928.608695652174,14.22173913043478
107/12/13,24.87909090909091,32.45909090909091,24.886363636363637,18.254545454545454,4793.454545454545,14.204545454545457
107/12/14,25.149047619047618,32.904761904761905,25.200000000000003,17.942857142857143,4828.452380952381,14.961904761904762
107/12/15,25.485714285714288,31.857142857142858,25.738095238095237,18.428571428571427,4953.333333333333,13.42857142857143
107/12/16,27.68777777777778,35.766666666666666,27.672222222222224,19.244444444444444,3382.5555555555557,16.522222222222222
107/12/17,24.45,33.3,25.45,15.0,16122.0,18.299999999999997
107/12/18,29.47631578947368,36.49473684210526,29.49473684210526,22.51578947368421,5648.473684210527,13.97894736842105
107/12/19,28.0375,35.964999999999996,28.080000000000002,20.015,5233.45,15.949999999999996
107/12/20,27.785263157894736,35.27894736842105,28.152631578947368,19.46315789473684,5527.0526315789475,15.815789473684209
107/12/21,28.645454545454548,36.949999999999996,28.772727272727273,20.62727272727273,4466.068181818182,16.322727272727267
107/12/22,27.02777777777778,34.650000000000006,26.994444444444444,19.16111111111111,5423.333333333333,15.488888888888894
107/12/23,26.193529411764708,33.370588235294115,26.447058823529414,17.935294117647057,4161.0,15.435294117647057
107/12/24,22.7,27.5,23.099999999999998,16.5,12318.166666666666,11.0
107/12/25,25.14,31.610526315789475,25.310526315789474,18.705263157894738,7736.210526315789,12.905263157894737
107/12/26,21.644705882352945,28.894117647058824,21.900000000000002,14.952941176470588,7983.294117647059,13.941176470588236
107/12/27,20.93842105263158,28.2,21.36315789473684,13.289473684210526,6508.631578947368,14.910526315789474
107/12/28,20.514736842105265,28.210526315789473,20.842105263157894,12.505263157894737,6135.578947368421,15.705263157894736
107/12/29,22.026315789473685,29.00526315789474,22.589473684210525,15.0,6717.8421052631575,14.005263157894738
107/12/30,23.45684210526316,29.394736842105264,23.857894736842105,17.321052631578947,3451.8947368421054,12.073684210526316
107/12/31,20.733333333333334,25.0,20.933333333333334,15.666666666666666,12139.333333333334,9.333333333333334
108/01/01,26.307222222222222,33.41111111111111,26.466666666666665,18.855555555555554,6198.0,14.555555555555557
108/01/02,25.981052631578947,32.01578947368421,26.19473684210526,19.626315789473683,5782.8421052631575,12.389473684210525
108/01/03,24.7825,31.169999999999998,24.775,18.555,5447.925,12.614999999999998
108/01/04,24.6275,30.75,24.785,18.485,4929.4,12.265
108/01/05,23.216315789473686,30.23157894736842,23.278947368421054,15.936842105263159,5887.9473684210525,14.29473684210526
108/01/06,24.705000000000002,33.55625,24.80625,16.38125,5457.625,17.174999999999997
108/01/07,23.799999999999997,32.0,23.65,15.0,18046.5,17.0
108/01/08,22.342380952380953,28.995238095238093,22.695238095238096,14.661904761904761,7542.142857142857,14.333333333333332
108/01/09,19.552272727272726,27.277272727272727,19.80909090909091,11.368181818181817,6673.863636363636,15.90909090909091
108/01/10,17.726666666666667,24.04285714285714,17.742857142857144,10.90952380952381,6977.0,13.133333333333331
108/01/11,17.467619047619046,23.633333333333333,17.50952380952381,11.333333333333334,7157.0952380952385,12.299999999999999
108/01/12,14.4715,20.425,14.285,9.33,7968.825,11.095
108/01/13,14.21875,20.95,14.45,8.475,7800.125,12.475
108/01/14,13.4,15.833333333333334,13.566666666666668,10.166666666666666,18489.666666666668,5.666666666666668
108/01/15,14.225882352941177,19.988235294117647,14.441176470588236,8.31764705882353,11004.35294117647,11.670588235294117
108/01/16,13.750526315789473,18.610526315789475,13.563157894736841,8.894736842105264,8318.631578947368,9.715789473684211
108/01/17,14.170526315789473,19.00526315789474,14.378947368421052,9.826315789473684,6502.210526315789,9.178947368421055
108/01/18,15.611666666666666,20.655555555555555,15.75,10.75,7589.444444444444,9.905555555555555
108/01/19,15.515909090909092,20.62727272727273,15.513636363636364,10.954545454545455,6481.909090909091,9.672727272727274
108/01/20,15.040588235294118,20.723529411764705,14.811764705882354,9.423529411764704,6665.64705882353,11.3
108/01/21,16.2,21.1,17.2,10.0,26328.5,11.100000000000001
108/01/22,17.426875,23.70625,17.76875,11.29375,10770.5,12.412500000000001
108/01/23,15.861904761904762,21.1,16.02857142857143,11.047619047619047,7935.142857142857,10.052380952380954
108/01/24,16.0825,21.330000000000002,16.380000000000003,11.39,7461.75,9.940000000000001
108/01/25,16.6075,21.675,17.015,12.015,7431.25,9.66
108/01/26,16.121904761904762,20.938095238095237,16.371428571428574,11.561904761904762,7613.142857142857,9.376190476190475
108/01/27,18.031333333333336,23.533333333333335,18.166666666666668,12.666666666666666,7703.866666666667,10.866666666666669
108/01/28,16.200000000000003,20.0,17.35,10.0,26253.5,10.0
108/01/29,18.282777777777778,23.75,18.311111111111114,13.072222222222223,9931.916666666666,10.677777777777777
108/01/30,16.79294117647059,22.823529411764707,16.95294117647059,10.98235294117647,9105.882352941177,11.841176470588236
108/01/31,16.406470588235294,22.447058823529414,16.641176470588235,10.176470588235293,9294.411764705883,12.27058823529412
