日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
110/11/01,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110/11/02,90.85,130.0,,,,,105.0,,,,,70.0,,,,,60.0,,,,,1210.0,,,,,103.0,,
110/11/03,89.7,113.17,,,,,91.84,,,,,65.14,,,,,48.03,,,,,576.4,,,,,90.85,,
110/11/04,79.71000000000001,113.89,,,119.02,,91.19,,,96.00999999999999,,62.07000000000001,,,65.73666666666666,,51.82000000000001,,,53.28333333333334,,461.8,,,749.4,,89.7,,
110/11/05,77.01,110.1,,,112.38666666666666,,81.4,,,88.14333333333333,,48.74,,,58.650000000000006,,61.36,,,53.73666666666667,,560.3,,,532.8333333333334,,79.71000000000001,,
110/11/06,71.78,106.67,,,110.21999999999998,,82.7,,,85.09666666666668,,41.72,,,50.843333333333334,,64.95,,,59.376666666666665,,660.3,,,560.8000000000001,,77.01,,
110/11/07,83.0875,107.28,,,108.01666666666667,,69.11,,,77.73666666666666,,41.47,,,43.97666666666667,,65.81,,,64.04,,824.0,,,681.5333333333333,,71.78,,
110/11/08,66.7,108.1,130.0,,107.35000000000001,112.74428571428572,86.05,105.0,,79.28666666666668,86.75571428571428,55.875,70.0,,46.355,55.00214285714286,52.225,60.0,,60.995,57.74214285714286,925.125,1210.0,,803.1416666666668,745.4178571428572,83.0875,103.0,
110/11/09,75.44545454545454,90.0,113.17,,101.79333333333334,107.03,69.6,91.84,,74.92,81.69857142857143,40.0,65.14,,45.781666666666666,50.71642857142857,50.0,48.03,,56.01166666666666,56.31357142857143,2409.0,576.4,,1386.0416666666667,916.7035714285714,66.7,90.85,
110/11/10,82.72222222222223,103.51818181818182,113.89,,100.53939393939395,105.65116883116885,76.87272727272727,91.19,,77.50757575757575,79.5603896103896,46.46363636363637,62.07000000000001,,47.44621212121212,48.048376623376626,57.05454545454545,51.82000000000001,,53.09318181818182,57.602792207792206,1108.8181818181818,461.8,,1480.9810606060607,992.7633116883118,75.44545454545454,89.7,
110/11/11,83.53333333333335,110.45555555555556,110.1,,101.32457912457913,105.16053391053391,87.46666666666667,81.4,,77.97979797979798,79.02848484848485,43.81111111111111,48.74,,43.42491582491582,45.439963924963926,66.64444444444445,61.36,,57.8996632996633,59.72056998556998,1556.2222222222222,560.3,,1691.3468013468012,1149.1093434343434,82.72222222222223,79.71000000000001,
110/11/12,82.42,116.2,106.67,,110.05791245791245,106.0319624819625,81.7,82.7,,82.01313131313132,79.071341991342,56.66666666666666,41.72,,48.98047138047138,46.57234487734488,59.53333333333334,64.95,,61.07744107744108,59.45961760461761,1789.0,660.3,,1484.6801346801346,1324.6379148629148,83.53333333333335,77.01,
