日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
113/11/01,83.82000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113/11/02,104.9,106.74,,,,,83.8,,,,,60.78,,,,,45.960000000000015,,,,,272.2,,,,,83.82000000000001,,
113/11/03,49.02875,121.5,,,,,107.775,,,,,79.3,,,,,42.2,,,,,151.0,,,,,104.9,,
113/11/04,114.0,72.7375,,,100.32583333333332,,46.400000000000006,,,79.325,,33.45,,,57.843333333333334,,39.2875,,,42.48250000000001,,319.375,,,247.525,,49.02875,,
113/11/05,58.30555555555556,150.0,,,114.74583333333332,,120.0,,,91.39166666666667,,60.0,,,57.583333333333336,,90.0,,,57.1625,,450.0,,,306.7916666666667,,114.0,,
113/11/06,55.70444444444445,78.6888888888889,,,100.47546296296296,,57.42222222222222,,,74.60740740740742,,40.58888888888889,,,44.67962962962963,,38.10000000000001,,,55.79583333333333,,320.77777777777777,,,363.3842592592593,,58.30555555555556,,
113/11/07,97.297,83.02222222222223,,,103.9037037037037,,54.04444444444445,,,77.15555555555555,,34.8,,,45.129629629629626,,48.22222222222223,,,58.774074074074086,,297.44444444444446,,,356.0740740740741,,55.70444444444445,,
113/11/08,101.429,117.05,106.74,,92.92037037037038,104.24837301587301,96.99,83.8,,69.48555555555555,80.91880952380951,79.28,60.78,,51.556296296296296,55.456984126984125,37.77,45.960000000000015,,41.364074074074075,48.791388888888896,292.3,272.2,,303.5074074074074,300.4424603174603,97.297,83.82000000000001,
113/11/09,115.99,126.09,121.5,,108.72074074074074,107.01265873015872,101.87,107.775,,84.30148148148147,83.50023809523809,73.59,79.3,,62.55666666666667,57.28698412698413,52.5,42.2,,46.16407407407408,49.7256746031746,434.8,151.0,,341.5148148148148,323.6710317460317,101.429,104.9,
113/11/10,122.7311111111111,145.14,72.7375,,129.42666666666665,110.38980158730159,114.72,46.400000000000006,,104.52666666666666,84.49238095238096,90.07000000000001,33.45,,80.98,58.82555555555556,55.07000000000001,39.2875,,48.446666666666665,51.56424603174604,380.1,319.375,,369.06666666666666,356.3996031746032,115.99,49.02875,
113/11/11,115.9,138.03333333333333,150.0,,136.42111111111112,119.71777777777778,124.6,120.0,,113.73,95.66380952380953,105.54444444444444,60.0,,89.73481481481481,69.12476190476191,32.488888888888894,90.0,,46.6862962962963,50.59301587301587,370.55555555555554,450.0,,395.15185185185186,363.7111111111111,122.7311111111111,114.0,
113/11/12,103.29545454545456,159.4,78.6888888888889,,147.52444444444444,121.06063492063493,120.0,57.42222222222222,,119.77333333333333,95.66380952380953,60.0,40.58888888888889,,85.20481481481481,69.12476190476191,99.4,38.10000000000001,,62.31962962962964,51.93587301587302,1580.0,320.77777777777777,,776.8851851851852,525.1396825396826,115.9,58.30555555555556,
113/11/13,89.69200000000001,130.64545454545453,83.02222222222223,,142.69292929292928,128.48300144300143,102.6181818181818,54.04444444444445,,115.73939393939393,102.12037518037518,76.25454545454545,34.8,,80.59966329966329,74.2198556998557,54.39090909090908,48.22222222222223,,62.093265993265994,54.26314574314575,605.2727272727273,297.44444444444446,,851.9427609427609,565.7818181818182,103.29545454545456,55.70444444444445,
113/11/14,77.49333333333333,122.15,117.05,,137.39848484848483,134.07268398268397,90.67,96.99,,104.42939393939393,107.35259740259741,53.28000000000001,79.28,,63.17818181818183,76.85985569985571,68.87,37.77,,74.22030303030303,57.21282828282829,891.3,292.3,,1025.5242424242424,650.6183261183261,89.69200000000001,97.297,
113/11/15,80.68454545454546,105.4,126.09,106.74,119.39848484848484,132.40839826839826,77.11666666666666,101.87,83.8,90.13494949494948,104.51354978354978,49.44166666666666,73.59,60.78,59.65873737373738,72.59723665223666,55.95833333333333,52.5,45.960000000000015,59.73974747474747,59.81116161616161,831.7916666666666,434.8,272.2,776.1214646464646,727.6885642135642,77.49333333333333,101.429,83.82000000000001
113/11/16,68.10181818181819,113.26363636363637,145.14,121.5,113.60454545454546,130.57606060606062,80.69999999999999,114.72,107.775,82.8288888888889,101.48926406926407,48.90909090909091,90.07000000000001,79.3,50.54358585858586,69.0713924963925,64.35454545454546,55.07000000000001,42.2,63.060959595959595,61.50466810966811,1003.6363636363636,380.1,151.0,908.9093434343434,808.9509018759018,80.68454545454546,115.99,104.9
113/11/17,65.16090909090909,104.98181818181818,138.03333333333333,72.7375,107.88181818181818,124.8391774891775,66.83636363636364,124.6,46.400000000000006,74.88434343434342,94.64874458874458,34.59090909090909,105.54444444444444,33.45,44.31388888888889,61.14580808080808,70.39090909090909,32.488888888888894,39.2875,63.567929292929286,63.693369408369406,1299.909090909091,370.55555555555554,319.375,1045.1123737373737,940.3522005772005,68.10181818181819,122.7311111111111,49.02875
113/11/18,96.0,100.39090909090908,159.4,150.0,106.2121212121212,119.46168831168832,63.66363636363636,120.0,120.0,70.39999999999999,85.94354978354978,38.1,60.0,60.0,40.53333333333334,51.510887445887455,62.29090909090909,99.4,90.0,65.67878787878789,67.95080086580086,980.818181818182,1580.0,450.0,1094.787878787879,1027.5325757575758,65.16090909090909,115.9,114.0
113/11/19,80.82272727272726,130.0,130.64545454545453,78.6888888888889,111.7909090909091,115.2616883116883,100.0,102.6181818181818,57.42222222222222,76.83333333333333,83.08640692640691,50.0,76.25454545454545,40.58888888888889,40.8969696969697,50.082316017316025,80.0,54.39090909090908,38.10000000000001,70.89393939393939,65.1793722943723,4034.0,605.2727272727273,320.77777777777777,2104.909090909091,1378.1040043290045,96.0,103.29545454545456,58.30555555555556
113/11/20,91.57818181818182,111.97272727272728,122.15,83.02222222222223,114.12121212121212,112.59415584415584,80.42727272727274,90.67,54.04444444444445,81.36363636363637,79.91627705627705,52.6,53.28000000000001,34.8,46.9,46.70309523809524,59.37272727272728,68.87,48.22222222222223,67.22121212121213,65.8910606060606,1223.3636363636365,891.3,297.44444444444446,2079.3939393939395,1466.4027056277057,80.82272727272726,89.69200000000001,55.70444444444445
113/11/21,91.2825,119.27272727272728,105.4,117.05,120.41515151515152,112.1831168831169,90.99090909090908,77.11666666666666,96.99,90.47272727272725,79.96212121212122,65.48181818181818,49.44166666666666,79.28,56.02727272727273,48.44621212121212,53.79090909090908,55.95833333333333,37.77,64.38787878787879,63.73690476190476,1152.0,831.7916666666666,292.3,2136.4545454545455,1503.645562770563,91.57818181818182,77.49333333333333,97.297
113/11/22,93.02909090909093,119.6,113.26363636363637,126.09,116.94848484848485,114.21168831168832,90.1,80.69999999999999,101.87,87.17272727272727,81.81688311688312,66.425,48.90909090909091,73.59,61.502272727272725,50.8724025974026,53.175,64.35454545454546,52.5,55.44621212121212,63.339285714285715,1128.25,1003.6363636363636,434.8,1167.8712121212122,1545.9967532467533,91.2825,80.68454545454546,101.429
113/11/23,104.25090909090908,126.2909090909091,104.98181818181818,145.14,121.7212121212121,116.07272727272728,91.92727272727274,66.83636363636364,114.72,91.0060606060606,83.42077922077922,55.27272727272727,34.59090909090909,90.07000000000001,62.39318181818182,51.781493506493504,71.01818181818183,70.39090909090909,55.07000000000001,59.32803030303031,64.29123376623376,1139.090909090909,1299.909090909091,380.1,1139.780303030303,1565.3474025974026,93.02909090909093,68.10181818181819,115.99
113/11/24,107.171,134.36363636363637,100.39090909090908,138.03333333333333,126.75151515151515,120.27012987012986,105.4,63.66363636363636,124.6,95.80909090909091,88.92987012987012,73.4090909090909,38.1,105.54444444444444,65.03560606060606,57.326948051948044,60.95454545454547,62.29090909090909,32.488888888888894,61.7159090909091,62.94318181818182,1005.818181818182,980.818181818182,370.55555555555554,1091.0530303030303,1523.3344155844154,104.25090909090908,65.16090909090909,122.7311111111111
113/11/25,96.0,133.32,130.0,159.4,131.3248484848485,124.9742857142857,108.37,100.0,120.0,101.89909090909093,95.31649350649352,81.47,50.0,60.0,70.05060606060606,63.52266233766233,51.85,80.0,99.4,61.27424242424243,61.45162337662339,863.5,4034.0,1580.0,1002.8030303030304,1506.5746753246751,107.171,96.0,115.9
113/11/26,108.43,130.0,111.97272727272728,130.64545454545453,132.56121212121215,124.9742857142857,100.0,80.42727272727274,102.6181818181818,104.58999999999999,95.31649350649352,50.0,52.6,76.25454545454545,68.2930303030303,63.52266233766233,80.0,59.37272727272728,54.39090909090908,64.26818181818182,61.45162337662339,3931.0,1223.3636363636365,605.2727272727273,1933.439393939394,1491.8603896103898,96.0,80.82272727272726,103.29545454545456
113/11/27,95.052,136.20999999999998,119.27272727272728,122.15,133.17666666666665,128.43675324675326,109.33,90.99090909090908,90.67,105.89999999999999,99.44545454545452,78.25,65.48181818181818,53.28000000000001,69.90666666666667,67.18694805194805,57.95999999999998,53.79090909090908,68.87,63.26999999999999,61.2498051948052,1391.6,1152.0,891.3,2062.0333333333333,1515.8941558441559,108.43,91.57818181818182,89.69200000000001
113/11/28,89.27545454545454,125.86,119.6,105.4,130.68999999999997,129.3777922077922,95.93,90.1,77.11666666666666,101.75333333333333,100.15103896103896,63.28,66.425,49.44166666666666,63.843333333333334,66.8724025974026,62.57999999999999,53.175,55.95833333333333,66.84666666666665,62.505389610389614,1485.5,1128.25,831.7916666666666,2269.366666666667,1563.537012987013,95.052,91.2825,77.49333333333333
