日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
112/11/01,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112/11/02,66.82222222222222,105.1375,,,,,75.35,,,,,51.7625,,,,,53.375,,,,,455.0,,,,,76.6,,
112/11/03,58.54545454545455,90.3111111111111,,,,,66.56666666666666,,,,,44.02222222222222,,,,,46.28888888888888,,,,,437.8888888888889,,,,,66.82222222222222,,
112/11/04,53.81818181818182,75.91818181818182,,,90.45559764309765,,59.91818181818182,,,67.27828282828283,,34.23636363636364,,,43.34036195286196,,41.68181818181818,,,47.115235690235686,,637.0,,,509.962962962963,,58.54545454545455,,
112/11/05,46.260000000000005,75.41818181818182,,,80.54915824915825,,55.35454545454545,,,60.61313131313131,,30.09090909090909,,,36.116498316498316,,45.32727272727273,,,44.43265993265993,,835.0,,,636.6296296296297,,53.81818181818182,,
112/11/06,58.2,69.09,,,73.47545454545455,,45.85,,,53.70757575757576,,24.37,,,29.565757575757583,,44.720000000000006,,,43.909696969696974,,745.8,,,739.2666666666668,,46.260000000000005,,
112/11/07,63.42727272727273,79.2,,,74.56939393939395,,60.0,,,53.73484848484848,,30.0,,,28.153636363636366,,49.2,,,46.415757575757574,,3810.0,,,1796.9333333333334,,58.2,,
112/11/08,67.31818181818181,83.26363636363637,105.1375,,77.18454545454546,82.6198015873016,64.06363636363636,75.35,,56.6378787878788,61.01471861471862,41.63636363636363,51.7625,,32.00212121212121,36.58833694083694,41.62727272727273,53.375,,45.18242424242425,46.03146464646465,833.3636363636364,455.0,,1796.3878787878787,1107.7217893217892,63.42727272727273,76.6,
112/11/09,58.59090909090909,90.48181818181818,90.3111111111111,,84.31515151515151,80.52613275613275,67.65454545454546,66.56666666666666,,63.906060606060606,59.91536796536796,41.61818181818182,44.02222222222222,,37.75151515151515,35.13914862914863,48.86363636363637,46.28888888888888,,46.56363636363636,45.38698412698413,996.6363636363636,437.8888888888889,,1880.0,1185.0984126984129,67.31818181818181,66.82222222222222,
112/11/10,66.0,80.89090909090909,75.91818181818182,,84.87878787878788,79.18038961038961,57.77272727272727,59.91818181818182,,63.163636363636364,58.659090909090914,36.44545454545455,34.23636363636364,,39.9,34.056753246753246,44.44545454545455,41.68181818181818,,44.97878787878788,45.123636363636365,868.2727272727273,637.0,,899.4242424242424,1246.581818181818,58.59090909090909,58.54545454545455,
112/11/11,59.50909090909091,81.44545454545454,75.41818181818182,,84.27272727272727,79.97000000000001,67.08181818181818,55.35454545454545,,64.16969696969697,59.68246753246753,47.2090909090909,30.09090909090909,,41.75757575757576,35.910000000000004,34.236363636363635,45.32727272727273,,42.51515151515152,44.06,873.4545454545455,835.0,,912.7878787878786,1280.361038961039,66.0,53.81818181818182,
112/11/12,60.69,86.39999999999999,69.09,,82.9121212121212,81.53883116883117,59.89090909090908,45.85,,61.58181818181817,60.33051948051948,30.11818181818182,24.37,,37.92424242424243,35.91389610389611,56.28181818181817,44.720000000000006,,44.98787878787878,45.624935064935066,1196.909090909091,745.8,,979.5454545454546,1332.0623376623375,59.50909090909091,46.260000000000005,
112/11/13,58.0,87.67,79.2,,85.17181818181818,84.19311688311689,62.48,60.0,,63.15090909090909,62.706233766233765,30.21,30.0,,35.84575757575757,36.74818181818182,57.46,49.2,,49.3260606060606,47.44493506493506,1014.7,3810.0,,1028.3545454545456,1370.4766233766236,60.69,58.2,
112/11/14,69.33636363636364,84.6,83.26363636363637,,86.22333333333331,84.96454545454546,58.1,64.06363636363636,,60.156969696969696,62.434805194805186,30.0,41.63636363636363,,30.10939393939394,36.74818181818182,54.6,41.62727272727273,,56.11393939393938,48.21636363636363,5619.0,833.3636363636364,,2610.20303030303,1628.905194805195,58.0,63.42727272727273,
