日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
112/09/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/02,28.1,31.675,25.875,,1.5,,86.0,6.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.800000000000001,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
112/09/03,28.875,33.725,25.95,,0.0,,81.5,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.775000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/04,27.525,29.7,25.625,,3.125,,87.5,13.7,28.166666666666668,28.875,27.525,,,,,,,,,,31.7,33.725,29.7,,,,,,,,,,25.816666666666666,25.95,25.625,,,,,,,,,,,,,,,,,,,,,,85.0,87.5,81.5,,,,,,,,,,8.733333333333333,13.7,6.2,,,,,,,,,,4.625,,,,,,,,4.074999999999999,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
112/09/05,26.875,29.75,25.1,,10.75,,88.25,10.6,27.758333333333336,28.875,26.875,,,,,,,,,,31.058333333333334,33.725,29.7,,,,,,,,,,25.558333333333334,25.95,25.1,,,,,,,,,,,,,,,,,,,,,,85.75,88.25,81.5,,,,,,,,,,10.166666666666666,13.7,6.2,,,,,,,,,,13.875,,,,,,,,4.649999999999999,0,0,0,0,0,1,2,9,-1.0,-1.8369701987210297e-16,0
112/09/06,28.0,34.125,25.1,,7.75,,82.75,9.475,27.46666666666667,28.0,26.875,,,,,,,,,,31.191666666666663,34.125,29.7,,,,,,,,,,25.275000000000002,25.625,25.1,,,,,,,,,,,,,,,,,,,,,,86.16666666666667,88.25,82.75,,,,,,,,,,11.258333333333333,13.7,9.475,,,,,,,,,,21.625,,,,,,,,9.024999999999999,0,0,0,0,0,1,3,9,-1.0,-1.8369701987210297e-16,0
112/09/07,27.0,33.8,24.475,,36.75,,87.5,8.675,27.291666666666668,28.0,26.875,,,,,,,,,,32.55833333333333,34.125,29.75,,,,,,,,,,24.891666666666666,25.1,24.475,,,,,,,,,,,,,,,,,,,,,,86.16666666666667,88.25,82.75,,,,,,,,,,9.583333333333334,10.6,8.675,,,,,,,,,,55.25,,,,,,,,9.324999999999996,0,0,0,0,0,1,4,9,-1.0,-1.8369701987210297e-16,0
112/09/08,27.25,32.425,24.65,,4.375,,87.25,6.75,27.416666666666668,28.0,27.0,27.660714285714285,28.875,26.875,,,,,,,33.449999999999996,34.125,32.425,32.17142857142857,34.125,29.7,,,,,,,24.74166666666667,25.1,24.475,25.25357142857143,25.95,24.475,,,,,,,,,,,,,,,,,,,85.83333333333333,87.5,82.75,85.82142857142857,88.25,81.5,,,,,,,8.299999999999999,9.475,6.75,8.814285714285715,13.7,6.2,,,,,,,48.875,64.25,,,,,,,7.774999999999999,0,0,0,0,0,1,5,9,-1.0,-1.8369701987210297e-16,0
112/09/09,26.625,32.375,23.55,,24.5,,88.75,8.225,26.958333333333332,27.25,26.625,27.45,28.875,26.625,,,,,,,32.86666666666666,33.8,32.375,32.271428571428565,34.125,29.7,,,,,,,24.224999999999998,24.65,23.55,24.92142857142857,25.95,23.55,,,,,,,,,,,,,,,,,,,87.83333333333333,88.75,87.25,86.21428571428571,88.75,81.5,,,,,,,7.883333333333333,8.675,6.75,9.089285714285714,13.7,6.2,,,,,,,65.625,87.25,,,,,,,8.825,0,0,0,0,0,1,6,9,-1.0,-1.8369701987210297e-16,0
112/09/10,26.55,31.225,23.875,,15.625,,86.5,8.5,26.808333333333334,27.25,26.55,27.117857142857144,28.0,26.55,,,,,,,32.008333333333326,32.425,31.225,31.91428571428571,34.125,29.7,,,,,,,24.025000000000002,24.65,23.55,24.625,25.625,23.55,,,,,,,,,,,,,,,,,,,87.5,88.75,86.5,86.92857142857143,88.75,82.75,,,,,,,7.825,8.5,6.75,9.417857142857143,13.7,6.75,,,,,,,44.5,102.875,,,,,,,7.350000000000001,0,0,0,0,0,1,7,9,-1.0,-1.8369701987210297e-16,0
112/09/11,25.975,30.7,23.8,,23.875,,89.5,5.8,26.383333333333336,26.625,25.975,26.896428571428572,28.0,25.975,,,,,,,31.433333333333326,32.375,30.7,32.05714285714286,34.125,29.75,,,,,,,23.741666666666664,23.875,23.55,24.364285714285717,25.1,23.55,,,,,,,,,,,,,,,,,,,88.25,89.5,86.5,87.21428571428571,89.5,82.75,,,,,,,7.508333333333333,8.5,5.8,8.289285714285715,10.6,5.8,,,,,,,64.0,123.625,,,,,,,6.899999999999999,0,0,0,0,0,1,8,9,-1.0,-1.8369701987210297e-16,0
112/09/12,26.9,30.8,23.8,,0.0,,83.5,5.925,26.474999999999998,26.9,25.975,26.900000000000002,28.0,25.975,,,,,,,30.90833333333333,31.225,30.7,32.207142857142856,34.125,30.7,,,,,,,23.825,23.875,23.8,24.178571428571427,25.1,23.55,,,,,,,,,,,,,,,,,,,86.5,89.5,83.5,86.53571428571429,89.5,82.75,,,,,,,6.741666666666667,8.5,5.8,7.621428571428572,9.475,5.8,,,,,,,39.5,112.875,,,,,,,7.0,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/13,27.45,31.875,23.8,,0.0,,79.0,5.7,26.775000000000002,27.45,25.975,26.821428571428573,27.45,25.975,,,,,,,31.124999999999996,31.875,30.7,31.885714285714283,33.8,30.7,,,,,,,23.8,23.8,23.8,23.99285714285714,24.65,23.55,,,,,,,,,,,,,,,,,,,84.0,89.5,79.0,86.0,89.5,79.0,,,,,,,5.808333333333334,5.925,5.7,7.082142857142857,8.675,5.7,,,,,,,23.875,105.125,,,,,,,8.075,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/14,27.65,31.6,24.5,,0.0,,78.75,5.725,27.333333333333332,27.65,26.9,26.914285714285715,27.65,25.975,,,,,,,31.424999999999994,31.875,30.8,31.571428571428573,32.425,30.7,,,,,,,24.033333333333335,24.5,23.8,23.99642857142857,24.65,23.55,,,,,,,,,,,,,,,,,,,80.41666666666667,83.5,78.75,84.75,89.5,78.75,,,,,,,5.783333333333332,5.925,5.7,6.660714285714286,8.5,5.7,,,,,,,0.0,68.375,,,,,,,7.100000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/15,27.65,32.050000000000004,24.175,,0.0,,77.25,5.775,27.583333333333332,27.65,27.45,26.97142857142857,27.65,25.975,,,,,,,31.841666666666665,32.050000000000004,31.6,31.51785714285714,32.375,30.7,,,,,,,24.15833333333333,24.5,23.8,23.928571428571427,24.5,23.55,,,,,,,,,,,,,,,,,,,78.33333333333333,79.0,77.25,83.32142857142857,89.5,77.25,,,,,,,5.733333333333333,5.775,5.7,6.521428571428572,8.5,5.7,,,,,,,0.0,64.0,,,,,,,7.8750000000000036,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/16,27.8,32.525000000000006,24.175,,0.0,,77.5,6.325,27.7,27.8,27.65,27.139285714285712,27.8,25.975,27.348333333333336,28.875,25.975,,,,32.05833333333333,32.525000000000006,31.6,31.539285714285715,32.525000000000006,30.7,31.89,34.125,29.7,,,,24.283333333333335,24.5,24.175,24.017857142857142,24.5,23.8,24.563333333333333,25.95,23.55,,,,,,,,,,,,,,,,77.83333333333333,78.75,77.25,81.71428571428571,89.5,77.25,84.1,89.5,77.25,,,,5.941666666666667,6.325,5.725,6.25,8.5,5.7,7.578333333333333,13.7,5.7,,,,0.0,39.5,128.25,,,,,,8.350000000000005,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/17,28.125,33.375,24.4,,0.0,,76.25,5.925,27.858333333333334,28.125,27.65,27.36428571428571,28.125,25.975,27.35,28.875,25.975,,,,32.65,33.375,32.050000000000004,31.846428571428568,33.375,30.7,32.00333333333334,34.125,29.7,,,,24.25,24.4,24.175,24.092857142857138,24.5,23.8,24.465,25.95,23.55,,,,,,,,,,,,,,,,77.0,77.5,76.25,80.25,89.5,76.25,83.45,89.5,76.25,,,,6.008333333333333,6.325,5.775,5.882142857142858,6.325,5.7,7.553333333333333,13.7,5.7,,,,0.0,23.875,126.75,,,,,,8.975000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
