日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
111/09/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/02,28.5,32.15,25.775,,0.125,,75.0,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.375,0,0,0,1,0,1,1,9,-1.0,-1.8369701987210297e-16,0
111/09/03,26.7,28.825,25.075,,0.25,,81.25,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,0,0,0,1,0,1,2,9,-1.0,-1.8369701987210297e-16,0
111/09/04,27.125,29.075,25.4,,13.875,,90.5,14.55,27.441666666666666,28.5,26.7,,,,,,,,,,30.016666666666666,32.15,28.825,,,,,,,,,,25.416666666666668,25.775,25.075,,,,,,,,,,,,,,,,,,,,,,82.25,90.5,75.0,,,,,,,,,,16.75,18.35,14.55,,,,,,,,,,14.25,,,,,,,,3.6750000000000007,0,0,0,0,0,1,3,9,-1.0,-1.8369701987210297e-16,0
111/09/05,28.3,32.35,24.85,,11.375,,80.0,11.3,27.375,28.3,26.7,,,,,,,,,,30.083333333333332,32.35,28.825,,,,,,,,,,25.108333333333334,25.4,24.85,,,,,,,,,,,,,,,,,,,,,,83.91666666666667,90.5,80.0,,,,,,,,,,14.4,17.35,11.3,,,,,,,,,,25.5,,,,,,,,7.5,0,0,0,0,0,1,4,9,-1.0,-1.8369701987210297e-16,0
111/09/06,29.175,32.975,26.6,,0.0,,79.0,9.35,28.2,29.175,27.125,,,,,,,,,,31.46666666666667,32.975,29.075,,,,,,,,,,25.616666666666664,26.6,24.85,,,,,,,,,,,,,,,,,,,,,,83.16666666666667,90.5,79.0,,,,,,,,,,11.733333333333334,14.55,9.35,,,,,,,,,,25.25,,,,,,,,6.375,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/07,27.95,32.725,25.975,,3.625,,86.25,6.925,28.474999999999998,29.175,27.95,,,,,,,,,,32.68333333333334,32.975,32.35,,,,,,,,,,25.808333333333337,26.6,24.85,,,,,,,,,,,,,,,,,,,,,,81.75,86.25,79.0,,,,,,,,,,9.191666666666666,11.3,6.925,,,,,,,,,,15.0,,,,,,,,6.75,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
111/09/08,27.5,32.875,24.95,,4.25,,85.0,6.75,28.208333333333332,29.175,27.5,27.892857142857142,29.175,26.7,,,,,,,32.858333333333334,32.975,32.725,31.567857142857143,32.975,28.825,,,,,,,25.84166666666667,26.6,24.95,25.517857142857142,26.6,24.85,,,,,,,,,,,,,,,,,,,83.41666666666667,86.25,79.0,82.42857142857143,90.5,75.0,,,,,,,7.675,9.35,6.75,12.082142857142857,18.35,6.75,,,,,,,7.875,33.5,,,,,,,7.925000000000001,0,0,0,0,0,1,2,9,-1.0,-1.8369701987210297e-16,0
111/09/09,27.825,32.35,24.1,,0.0,,79.25,9.05,27.758333333333336,27.95,27.5,27.79642857142857,29.175,26.7,,,,,,,32.65,32.875,32.35,31.59642857142857,32.975,28.825,,,,,,,25.008333333333336,25.975,24.1,25.27857142857143,26.6,24.1,,,,,,,,,,,,,,,,,,,83.5,86.25,79.25,83.03571428571429,90.5,79.0,,,,,,,7.575,9.05,6.75,10.753571428571428,17.35,6.75,,,,,,,7.875,33.375,,,,,,,8.25,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/10,28.175,33.675,25.25,,0.0,,71.25,8.45,27.833333333333332,28.175,27.5,28.00714285714286,29.175,27.125,,,,,,,32.96666666666667,33.675,32.35,32.28928571428572,33.675,29.075,,,,,,,24.766666666666666,25.25,24.1,25.303571428571427,26.6,24.1,,,,,,,,,,,,,,,,,,,78.5,85.0,71.25,81.60714285714286,90.5,71.25,,,,,,,8.083333333333334,9.05,6.75,9.482142857142858,14.55,6.75,,,,,,,4.25,33.125,,,,,,,8.424999999999997,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
