日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
107/11/01,19.379375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107/11/02,18.33294117647059,27.49375,,,,,19.625,,,,,12.9125,,,,,14.58125,,,,,24606.25,,,,,19.379375,,
107/11/03,17.125882352941176,27.188235294117646,,,,,18.61764705882353,,,,,11.117647058823527,,,,,16.070588235294117,,,,,26107.941176470587,,,,,18.33294117647059,,
107/11/04,15.093846153846156,25.688235294117646,,,26.790073529411767,,17.22941176470588,,,18.4906862745098,,10.13529411764706,,,11.388480392156863,,15.552941176470586,,,15.4015931372549,,32023.20588235294,,,27579.132352941175,,17.125882352941176,,
107/11/05,15.225,23.4,,,25.42549019607843,,15.33846153846154,,,17.06184012066365,,9.807692307692308,,,10.353544494720964,,13.59230769230769,,,15.071945701357464,,25780.46153846154,,,27970.536199095022,,15.093846153846156,,
107/11/06,12.324117647058824,22.8,,,23.962745098039218,,14.95,,,15.839291101055807,,9.05,,,9.664328808446456,,13.75,,,14.298416289592758,,64033.375,,,40612.34747360483,,15.225,,
107/11/07,11.712352941176473,19.552941176470583,,,21.91764705882353,,12.08235294117647,,,14.123604826546005,,6.823529411764706,,,8.560407239819005,,12.72941176470588,,,13.357239819004525,,41106.470588235294,,,43640.10237556561,,12.324117647058824,,
107/11/08,10.16875,18.74705882352941,27.49375,,20.366666666666664,23.55288865546218,11.376470588235296,19.625,,12.802941176470588,15.60276341305753,6.4,12.9125,,7.424509803921569,9.463808985132514,12.347058823529412,14.58125,,12.942156862745096,14.089079670329669,38244.882352941175,24606.25,,47794.90931372549,35986.08379120879,11.712352941176473,19.379375,
107/11/09,8.307647058823528,15.775,27.188235294117646,,18.025,21.878781512605038,10.2375,18.61764705882353,,11.232107843137257,14.261691984486102,5.54375,11.117647058823527,,6.255759803921568,8.411130413703942,10.23125,16.070588235294117,,11.76924019607843,13.467651098901099,44776.8125,26107.941176470587,,41376.055147058825,38867.59271978022,10.16875,18.33294117647059,
107/11/10,7.091875,14.258823529411766,25.688235294117646,,16.26029411764706,20.03172268907563,8.011764705882353,17.22941176470588,,9.875245098039217,12.746565934065933,4.488235294117647,10.13529411764706,,5.477328431372548,7.464071590174531,9.770588235294118,15.552941176470586,,10.782965686274508,12.567651098901097,43606.05882352941,32023.20588235294,,42209.25122549019,41367.3238122172,8.307647058823528,17.125882352941176,
107/11/11,8.319230769230769,12.9375,23.4,,14.32377450980392,18.21018907563025,6.99375,15.33846153846154,,8.414338235294117,11.284328539107952,3.625,9.807692307692308,,4.552328431372549,6.5340295733678095,9.3125,13.59230769230769,,9.771446078431373,11.676159502262442,49700.875,25780.46153846154,,46027.91544117647,43892.7051147382,7.091875,15.093846153846156,
107/11/12,6.85,13.623076923076924,22.8,,13.606466817496232,16.813485778926953,7.838461538461538,14.95,,7.614658748114631,10.212899967679379,4.892307692307693,9.05,,4.335180995475113,5.831831771170007,8.73076923076923,13.75,,9.271285822021117,10.98165400775695,30313.07692307692,64033.375,,41206.67024886877,44540.221598254684,8.319230769230769,15.225,
107/11/13,9.521176470588236,9.675,19.552941176470583,,12.078525641025642,14.938485778926957,6.725,12.08235294117647,,7.185737179487179,9.03789996767938,4.2,6.823529411764706,,4.239102564102564,5.138974628312864,5.4750000000000005,12.72941176470588,,7.839423076923077,9.79951115061409,86787.5,41106.470588235294,,55600.48397435897,47790.81088396897,6.85,12.324117647058824,
107/11/14,8.58235294117647,13.9,18.74705882352941,,12.399358974358975,14.130922753716872,9.223529411764709,11.376470588235296,,7.928996983408749,8.629496606334843,5.747058823529412,6.4,,4.946455505279035,4.985193115707822,8.152941176470588,12.347058823529412,,7.452903469079939,9.14572963800905,44922.470588235294,38244.882352941175,,54007.68250377074,48335.95374111183,9.521176470588236,11.712352941176473,
107/11/15,7.813529411764705,12.56470588235294,15.775,27.49375,12.04656862745098,13.247729476405947,8.276470588235293,10.2375,19.625,8.075000000000001,8.186639463477698,4.876470588235295,5.54375,12.9125,4.9411764705882355,4.767546056884292,7.688235294117646,10.23125,14.58125,7.105392156862745,8.480183419521655,48298.382352941175,44776.8125,24606.25,60002.78431372549,49772.16802682611,8.58235294117647,10.16875,19.379375
107/11/16,7.005882352941176,11.68235294117647,14.258823529411766,27.188235294117646,12.715686274509801,12.663065610859729,7.623529411764705,8.011764705882353,18.61764705882353,8.374509803921569,7.8132150937297995,4.682352941176471,4.488235294117647,11.117647058823527,5.101960784313726,4.6444893341952165,6.999999999999999,9.770588235294118,16.070588235294117,7.613725490196078,8.018576276664511,46627.35294117647,43606.05882352941,26107.941176470587,46616.068627450986,50036.530946994186,7.813529411764705,8.307647058823528,18.33294117647059
