日期,價格(元/公斤),上價,中價,下價,交易量(公斤),價格區間
107/11/01,15.577333333333334,20.08,15.726666666666667,11.526666666666667,2614.3333333333335,8.553333333333331
107/11/02,15.97,21.026666666666664,16.12,11.393333333333334,2344.8,9.63333333333333
107/11/03,15.752,20.933333333333334,16.053333333333335,10.986666666666668,2584.733333333333,9.946666666666665
107/11/04,16.588461538461537,24.284615384615385,16.7,9.307692307692308,1824.076923076923,14.976923076923077
107/11/05,15.600000000000001,20.0,16.2,10.0,6520.5,10.0
107/11/06,15.477333333333332,21.326666666666664,15.893333333333334,8.82,3040.0,12.506666666666664
107/11/07,14.375333333333334,19.746666666666666,14.6,9.16,2534.866666666667,10.586666666666666
107/11/08,14.071428571428571,18.614285714285717,14.257142857142856,9.114285714285714,2239.4285714285716,9.500000000000004
107/11/09,15.11,20.457142857142856,15.5,10.442857142857141,2326.6428571428573,10.014285714285714
107/11/10,15.70909090909091,22.7,15.681818181818182,9.60909090909091,2383.181818181818,13.09090909090909
107/11/11,17.0,21.983333333333334,16.966666666666665,12.541666666666666,1603.5,9.441666666666668
107/11/12,12.9,17.7,12.95,7.5,6080.0,10.2
107/11/13,17.049285714285713,24.792857142857144,16.714285714285715,10.828571428571427,2188.0714285714284,13.964285714285717
107/11/14,16.913571428571426,22.085714285714285,17.235714285714288,10.885714285714286,2173.5714285714284,11.2
107/11/15,16.005,21.228571428571428,16.021428571428572,10.85,2197.1428571428573,10.378571428571428
107/11/16,18.035714285714285,22.978571428571428,18.07857142857143,12.978571428571428,2203.8571428571427,10.0
107/11/17,18.06153846153846,24.292307692307695,17.56923076923077,12.115384615384615,2390.076923076923,12.17692307692308
107/11/18,18.031666666666666,25.483333333333334,17.858333333333334,12.066666666666668,2069.5,13.416666666666666
107/11/19,16.55,21.9,16.75,10.25,5357.5,11.649999999999999
107/11/20,17.357142857142858,23.67142857142857,17.3,11.87142857142857,2634.9285714285716,11.8
107/11/21,18.93076923076923,25.03076923076923,18.83076923076923,12.915384615384616,2216.769230769231,12.115384615384615
107/11/22,17.5,22.653333333333332,17.6,12.193333333333333,2160.133333333333,10.459999999999999
107/11/23,16.242,22.19333333333333,16.293333333333333,10.393333333333334,2574.8,11.799999999999997
107/11/24,16.964285714285715,22.75,17.164285714285715,10.814285714285715,2470.5,11.935714285714285
107/11/25,18.992307692307694,24.661538461538463,18.915384615384617,14.061538461538463,1482.1538461538462,10.6
107/11/26,14.75,20.1,15.1,8.75,4669.5,11.350000000000001
107/11/27,19.677142857142858,25.62142857142857,19.685714285714287,14.521428571428572,2503.1428571428573,11.099999999999998
107/11/28,20.06,25.021428571428572,20.364285714285717,14.785714285714286,2218.285714285714,10.235714285714286
107/11/29,20.25857142857143,24.914285714285715,20.235714285714288,15.671428571428573,2038.142857142857,9.242857142857142
107/11/30,19.342857142857145,23.728571428571428,19.185714285714287,13.471428571428572,2052.714285714286,10.257142857142856
107/12/01,17.996,23.066666666666666,17.90666666666667,12.133333333333333,2200.6,10.933333333333334
107/12/02,18.530833333333334,25.541666666666668,18.808333333333334,12.108333333333334,1701.25,13.433333333333334
