日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
107/11/01,39.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107/11/02,47.03842105263158,50.565,,,,,39.22,,,,,27.23,,,,,23.335,,,,,2174.95,,,,,39.067,,
107/11/03,45.52368421052632,57.15263157894737,,,,,47.45789473684211,,,,,36.04736842105263,,,,,21.10526315789474,,,,,1999.684210526316,,,,,47.03842105263158,,
107/11/04,43.36578947368421,58.63684210526316,,,55.451491228070175,,45.53157894736842,,,44.069824561403514,,32.83157894736842,,,32.03631578947368,,25.805263157894736,,,23.415175438596492,,2730.2105263157896,,,2301.614912280702,,45.52368421052632,,
107/11/05,39.3,55.95789473684211,,,57.24912280701755,,43.47368421052632,,,45.48771929824562,,30.305263157894736,,,33.061403508771924,,25.65263157894737,,,24.187719298245614,,2647.315789473684,,,2459.070175438597,,43.36578947368421,,
107/11/06,35.84238095238096,52.5,,,55.698245614035095,,39.7,,,42.90175438596492,,25.0,,,29.378947368421052,,27.5,,,26.319298245614036,,17166.0,,,7514.508771929824,,39.3,,
107/11/07,30.195,49.84761904761905,,,52.76850459482038,,35.404761904761905,,,39.526148705096084,,23.04285714285714,,,26.11604010025063,,26.804761904761907,,,26.65246449456976,,5013.571428571428,,,8275.629072681704,,35.84238095238096,,
107/11/08,25.735000000000003,43.15909090909091,50.565,,48.502236652236654,52.54558262539466,29.63636363636364,39.22,,34.913708513708514,40.06061191940891,18.327272727272728,27.23,,22.123376623376625,27.540620056635095,24.83181818181818,23.335,,26.37886002886003,25.004962568759563,4826.272727272727,2174.95,,9001.948051948051,5222.572097451421,30.195,39.067,
107/11/09,22.212631578947367,36.095,57.15263157894737,,43.03390331890332,50.478439768251796,25.335,47.45789473684211,,30.125375180375183,38.07704049083748,16.4,36.04736842105263,,19.256709956709958,25.99347719949224,19.695,21.10526315789474,,23.777193362193362,24.48496256875956,4827.4,1999.684210526316,,4889.081385281385,5601.49352602285,25.735000000000003,47.03842105263158,
107/11/10,24.233,31.44210526315789,58.63684210526316,,36.89873205741626,46.80550743742474,21.88421052631579,45.53157894736842,,25.618524720893145,34.42365703219087,13.921052631578949,32.83157894736842,,16.21610845295056,22.832574943853142,17.521052631578947,25.805263157894736,,20.682623604465707,23.97293249357159,4973.421052631579,2730.2105263157896,,4875.697926634769,6026.31307489503,22.212631578947367,45.52368421052632,
