日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
112/11/01,47.59045454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112/11/02,45.90272727272728,69.10000000000001,,,,,47.85,,,,,27.58181818181818,,,,,41.51818181818183,,,,,2181.590909090909,,,,,47.59045454545455,,
112/11/03,44.69590909090909,61.74545454545455,,,,,45.91818181818182,,,,,30.30909090909091,,,,,31.43636363636364,,,,,1798.2727272727273,,,,,45.90272727272728,,
112/11/04,42.64681818181818,60.79545454545455,,,63.88030303030303,,45.57272727272727,,,46.446969696969695,,28.25454545454545,,,28.715151515151515,,32.540909090909096,,,35.16515151515152,,1914.3181818181815,,,1964.7272727272727,,44.69590909090909,,
112/11/05,45.46619047619048,60.50454545454546,,,61.01515151515152,,42.61363636363637,,,44.70151515151516,,26.58636363636364,,,28.383333333333336,,33.91818181818182,,,32.63181818181818,,2411.318181818182,,,2041.3030303030303,,42.64681818181818,,
112/11/06,61.4,65.1952380952381,,,62.16507936507937,,45.05238095238095,,,44.41291486291485,,27.704761904761902,,,27.51522366522366,,37.490476190476194,,,34.6498556998557,,2021.095238095238,,,2115.577200577201,,45.46619047619048,,
112/11/07,48.565238095238094,79.2,,,68.29992784992785,,64.2,,,50.62200577200577,,40.0,,,31.43037518037518,,39.2,,,36.86955266955267,,6386.0,,,3606.137806637807,,61.4,,
112/11/08,46.43,68.54285714285714,69.10000000000001,,70.97936507936508,66.44050711193569,48.81904761904762,47.85,,52.69047619047618,48.57513914656772,30.04285714285714,27.58181818181818,,32.58253968253968,30.068491032776745,38.5,41.51818181818183,,38.3968253968254,36.37201607915894,2265.5714285714284,2181.590909090909,,3557.555555555556,2711.166666666667,48.565238095238094,47.59045454545455,
112/11/09,43.63809523809524,67.22999999999999,61.74545454545455,,71.65761904761905,66.17336425479282,46.6,45.91818181818182,,53.20634920634921,48.396567717996284,27.895,30.30909090909091,,32.64595238095238,30.113231292517007,39.335,31.43636363636364,,39.01166666666667,36.06013296227582,2414.4,1798.2727272727273,,3688.657142857143,2744.425108225108,46.43,45.90272727272728,
112/11/10,43.44681818181818,62.16666666666666,60.79545454545455,,65.97984126984127,66.23353741496598,43.304761904761904,45.57272727272727,,46.24126984126985,48.02322201607916,25.714285714285715,28.25454545454545,,27.884047619047617,29.45683055040198,36.45238095238095,32.540909090909096,,38.09579365079365,36.77670686456401,2063.352380952381,1914.3181818181815,,2247.7746031746033,2782.2936301793447,43.63809523809524,44.69590909090909,
