日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmean_3d_prev,日照時數(hour)_rollmean_3d_prev,相對溼度(%)_rollmean_3d_prev,最大陣風(m/s)_rollmean_3d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
107/09/11,26.14,31.3,22.98,5.4,1.1,2.5,82.6,5.3,26.133333333333336,30.926666666666666,23.473333333333333,5.233333333333333,84.26666666666667,7.053333333333334,44.919999999999995,161.32,8.600000000000001,16.7,8.32,0,0,0,0,0,1,7,9,-1.0,-1.8369701987210297e-16,0
107/09/12,26.98,30.4,24.54,1.1,0.3,0.0,85.0,4.54,26.419999999999998,30.44666666666667,23.69333333333333,3.7000000000000006,83.60000000000001,5.960000000000001,1.4200000000000002,159.32000000000002,3.2,16.7,5.859999999999999,0,0,0,0,0,1,8,9,-1.0,-1.8369701987210297e-16,0
107/09/13,27.4,31.74,24.380000000000003,5.5,1.8,0.0,84.8,6.04,26.84,31.146666666666665,23.96666666666667,4.0,84.13333333333333,5.293333333333333,3.2,147.51999999999998,2.5,16.099999999999998,7.359999999999996,0,0,0,0,0,1,9,9,-1.0,-1.8369701987210297e-16,0
107/09/14,28.18,32.46,25.42,5.3,0.2,0.0,83.2,5.66,27.52,31.53333333333333,24.78,3.966666666666667,84.33333333333333,5.413333333333333,2.3000000000000003,92.21999999999998,0.0,12.2,7.039999999999999,0,0,0,0,0,1,10,9,-1.0,-1.8369701987210297e-16,0
107/09/15,28.62,32.480000000000004,25.96,5.5,0.0,0.0,79.0,5.8,28.066666666666666,32.22666666666667,25.253333333333334,5.433333333333334,82.33333333333333,5.833333333333333,2.0000000000000004,47.22,0.0,8.600000000000001,6.520000000000003,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/16,26.4,28.5,25.02,0.0,0.04,3.0,82.8,4.92,27.733333333333334,31.146666666666665,25.46666666666667,3.6,81.66666666666667,5.460000000000001,0.24000000000000002,3.4600000000000004,3.0,6.2,3.4800000000000004,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
107/09/17,27.68,31.94,24.48,1.6,0.04,0.5,78.8,5.92,27.566666666666666,30.973333333333333,25.153333333333336,2.366666666666667,80.2,5.546666666666667,0.08,3.48,3.5,6.0,7.460000000000001,0,0,0,0,0,1,2,9,-1.0,-1.8369701987210297e-16,0
107/09/18,27.48,33.58,24.66,4.6,25.1,3.4,83.6,6.2,27.186666666666667,31.34,24.72,2.066666666666667,81.73333333333333,5.68,25.18,27.48,6.9,6.9,8.919999999999998,0,0,0,0,0,1,3,9,-1.0,-1.8369701987210297e-16,0
107/09/19,27.96,31.68,25.48,8.4,0.1,0.0,83.2,8.66,27.706666666666667,32.4,24.873333333333335,4.866666666666667,81.86666666666666,6.926666666666667,25.240000000000002,27.28,3.9,6.9,6.199999999999999,0,0,0,0,0,1,4,9,-1.0,-1.8369701987210297e-16,0
107/09/20,28.12,32.96,24.94,6.8,0.6,0.0,80.4,5.86,27.853333333333335,32.74,25.026666666666667,6.6000000000000005,82.39999999999999,6.906666666666666,25.8,26.08,3.4,6.9,8.02,0,0,0,0,0,1,5,9,-1.0,-1.8369701987210297e-16,0
107/09/21,28.18,32.379999999999995,25.44,7.7,0.0,0.0,76.0,4.76,28.08666666666667,32.339999999999996,25.286666666666672,7.633333333333334,79.86666666666667,6.426666666666667,0.7,25.88,0.0,6.9,6.939999999999994,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/22,28.34,33.06,24.36,10.9,0.0,0.0,72.6,5.36,28.213333333333335,32.800000000000004,24.913333333333338,8.466666666666667,76.33333333333333,5.326666666666667,0.6,25.88,0.0,6.9,8.700000000000003,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/23,28.360000000000003,32.5,24.52,11.0,0.0,0.0,72.6,7.720000000000001,28.293333333333333,32.64666666666667,24.773333333333337,9.866666666666667,73.73333333333333,5.946666666666668,0.0,25.84,0.0,3.9,7.98,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/24,27.64,33.260000000000005,24.14,8.8,7.6,0.0,78.0,7.44,28.113333333333333,32.940000000000005,24.34,10.233333333333334,74.39999999999999,6.84,7.6,33.4,0.0,3.4,9.120000000000005,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
107/09/25,27.02,31.68,23.74,7.7,0.1,0.0,79.0,8.48,27.673333333333336,32.48,24.133333333333336,9.166666666666668,76.53333333333335,7.88,7.699999999999999,8.4,0.0,0.0,7.940000000000001,0,0,0,0,0,1,2,9,-1.0,-1.8369701987210297e-16,0
107/09/26,27.32,32.28,23.32,8.9,0.0,0.0,75.0,6.14,27.326666666666668,32.406666666666666,23.733333333333334,8.466666666666667,77.33333333333333,7.353333333333333,7.699999999999999,8.3,0.0,0.0,8.96,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/27,25.96,30.06,23.1,8.8,0.0,0.0,76.8,9.6,26.76666666666667,31.34,23.386666666666667,8.466666666666667,76.93333333333332,8.073333333333332,0.1,7.699999999999999,0.0,0.0,6.959999999999997,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/28,26.02,31.14,22.9,9.2,0.0,0.0,76.6,9.24,26.433333333333334,31.16,23.106666666666666,8.966666666666667,76.13333333333334,8.326666666666666,0.0,7.699999999999999,0.0,0.0,8.240000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/29,25.52,29.12,22.84,6.2,0.0,0.0,79.2,8.66,25.833333333333332,30.106666666666666,22.94666666666667,8.066666666666668,77.53333333333332,9.166666666666666,0.0,7.699999999999999,0.0,0.0,6.280000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/30,25.06,29.32,22.04,10.5,0.0,0.0,68.2,10.94,25.53333333333333,29.86,22.593333333333334,8.633333333333335,74.66666666666667,9.613333333333333,0.0,7.699999999999999,0.0,0.0,7.280000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/10/01,25.06,30.9,20.5,9.3,0.0,0.0,67.6,5.98,25.213333333333335,29.78,21.793333333333333,8.666666666666668,71.66666666666667,8.526666666666667,0.0,0.1,0.0,0.0,10.399999999999999,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/02,26.08,31.2,22.1,8.8,0.0,0.0,70.0,5.94,25.399999999999995,30.473333333333333,21.546666666666667,9.533333333333335,68.60000000000001,7.620000000000001,0.0,0.0,0.0,0.0,9.099999999999998,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/03,24.48,29.860000000000003,20.8,6.8,0.0,0.0,71.8,7.340000000000001,25.206666666666663,30.653333333333336,21.133333333333336,8.300000000000002,69.8,6.420000000000001,0.0,0.0,0.0,0.0,9.060000000000002,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/04,23.9,30.1,19.42,9.2,0.0,0.0,70.8,7.359999999999999,24.819999999999997,30.386666666666667,20.773333333333337,8.266666666666667,70.86666666666666,6.88,0.0,0.0,0.0,0.0,10.68,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/05,22.98,27.56,20.380000000000003,8.7,0.0,0.0,74.6,12.28,23.786666666666665,29.173333333333332,20.2,8.233333333333334,72.39999999999999,8.993333333333332,0.0,0.0,0.0,0.0,7.179999999999996,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/06,24.06,29.04,20.34,10.7,0.0,0.0,69.4,8.74,23.646666666666665,28.900000000000002,20.046666666666667,9.533333333333333,71.6,9.459999999999999,0.0,0.0,0.0,0.0,8.7,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/07,25.72,30.779999999999998,21.34,9.5,0.0,0.0,73.0,5.42,24.253333333333334,29.126666666666665,20.686666666666667,9.633333333333335,72.33333333333333,8.813333333333333,0.0,0.0,0.0,0.0,9.439999999999998,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/08,25.6,30.68,21.98,10.2,0.0,0.0,76.6,6.4,25.126666666666665,30.166666666666668,21.22,10.133333333333335,73.0,6.853333333333334,0.0,0.0,0.0,0.0,8.7,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/09,25.64,31.360000000000003,21.82,10.3,0.0,0.0,77.6,6.62,25.653333333333332,30.94,21.713333333333335,10.000000000000002,75.73333333333333,6.146666666666667,0.0,0.0,0.0,0.0,9.540000000000003,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/10,25.860000000000003,30.78,22.08,7.3,0.0,0.0,79.4,5.36,25.7,30.94,21.959999999999997,9.266666666666667,77.86666666666666,6.126666666666668,0.0,0.0,0.0,0.0,8.700000000000003,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/11,25.62,29.4,22.92,4.9,0.3,0.0,80.2,5.32,25.706666666666667,30.513333333333335,22.27333333333333,7.500000000000001,79.06666666666666,5.766666666666667,0.3,0.3,0.0,0.0,6.479999999999997,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
107/10/12,23.44,27.7,21.02,2.6,0.0,0.0,79.2,7.38,24.97333333333334,29.293333333333333,22.00666666666667,4.9333333333333345,79.60000000000001,6.02,0.3,0.3,0.0,0.0,6.68,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/13,21.64,24.28,19.880000000000003,0.1,1.3,10.9,87.2,4.5,23.566666666666666,27.126666666666665,21.273333333333337,2.5333333333333345,82.2,5.733333333333333,1.6,1.6,10.9,10.9,4.399999999999999,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
107/10/14,23.6,29.860000000000003,19.24,5.8,0.0,0.0,80.6,5.9,22.893333333333334,27.28,20.046666666666667,2.8333333333333344,82.33333333333333,5.926666666666667,1.3,1.6,10.9,10.9,10.620000000000005,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/15,25.54,31.5,21.46,8.1,0.0,0.0,75.4,6.74,23.593333333333334,28.546666666666667,20.19333333333333,4.666666666666668,81.06666666666666,5.713333333333334,1.3,1.6,10.9,10.9,10.04,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/16,25.26,31.28,21.86,7.4,0.0,0.0,81.4,6.34,24.8,30.88,20.853333333333335,7.100000000000001,79.13333333333334,6.326666666666667,0.0,1.6,0.0,10.9,9.420000000000002,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/17,25.26,30.24,22.64,8.7,0.0,0.0,82.0,7.4,25.353333333333335,31.00666666666667,21.986666666666668,8.066666666666668,79.60000000000001,6.826666666666667,0.0,1.6,0.0,10.9,7.599999999999998,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/18,23.36,28.44,20.660000000000004,2.3,0.0,0.6,83.8,7.640000000000001,24.626666666666665,29.986666666666668,21.72,6.133333333333334,82.4,7.126666666666668,0.0,1.3,0.6,11.5,7.779999999999998,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/19,24.1,29.06,20.34,4.3,0.9,0.7,80.4,5.5600000000000005,24.24,29.24666666666667,21.213333333333335,5.1000000000000005,82.06666666666668,6.866666666666667,0.9,2.2,1.2999999999999998,12.200000000000001,8.719999999999999,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
107/10/20,24.08,29.06,20.16,5.7,3.5,3.0,79.8,5.74,23.846666666666664,28.853333333333335,20.386666666666667,4.100000000000001,81.33333333333333,6.3133333333333335,4.4,4.4,4.3,4.3,8.899999999999999,0,0,0,0,0,1,2,10,-0.8660254037844386,0.5000000000000001,0
107/10/21,23.32,29.2,19.24,8.9,0.0,0.0,79.2,6.76,23.833333333333332,29.106666666666666,19.913333333333334,6.300000000000001,79.8,6.02,4.4,4.4,3.6999999999999997,4.3,9.96,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/22,23.76,29.74,19.36,9.5,0.0,0.0,78.0,6.3,23.72,29.333333333333332,19.586666666666666,8.033333333333333,79.0,6.266666666666667,3.5,4.4,3.0,4.3,10.379999999999999,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/23,24.24,29.880000000000003,20.4,9.8,1.0,0.2,77.6,7.159999999999999,23.77333333333333,29.606666666666666,19.666666666666664,9.4,78.26666666666667,6.739999999999999,1.0,5.4,0.2,4.5,9.480000000000004,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
107/10/24,24.28,29.14,21.04,9.4,0.0,0.0,80.4,6.4,24.093333333333334,29.58666666666667,20.266666666666666,9.566666666666668,78.66666666666667,6.62,1.0,5.4,0.2,4.5,8.100000000000001,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/25,23.94,28.84,20.44,3.1,0.0,0.0,82.4,5.220000000000001,24.153333333333332,29.286666666666672,20.626666666666665,7.4333333333333345,80.13333333333334,6.260000000000001,1.0,5.4,0.2,3.9,8.399999999999999,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/26,24.7,30.72,20.58,9.2,0.0,0.0,79.8,6.18,24.30666666666667,29.566666666666663,20.686666666666667,7.233333333333334,80.86666666666667,5.933333333333334,0.0,4.5,0.0,3.2,10.14,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/27,24.4,29.68,21.2,7.7,0.0,0.0,78.0,6.82,24.346666666666664,29.746666666666666,20.74,6.666666666666667,80.06666666666666,6.073333333333334,0.0,1.0000000000000004,0.0,0.2,8.48,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/28,22.56,27.98,17.9,9.4,0.0,0.0,73.2,8.58,23.886666666666667,29.459999999999997,19.893333333333334,8.766666666666667,77.0,7.1933333333333325,0.0,1.0000000000000004,0.0,0.2,10.080000000000002,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/29,20.7,26.9,17.0,9.4,0.0,0.0,65.6,7.56,22.55333333333333,28.186666666666667,18.7,8.833333333333334,72.26666666666667,7.653333333333332,0.0,1.0000000000000004,0.0,0.2,9.899999999999999,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/30,20.84,27.380000000000003,15.56,10.0,0.0,0.0,68.6,6.32,21.366666666666664,27.42,16.82,9.600000000000001,69.13333333333334,7.4866666666666655,0.0,0.0,0.0,0.0,11.820000000000002,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/10/31,22.44,29.18,16.8,8.7,0.0,0.0,70.8,5.0600000000000005,21.326666666666664,27.819999999999997,16.453333333333333,9.366666666666667,68.33333333333333,6.3133333333333335,0.0,0.0,0.0,0.0,12.379999999999999,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
107/11/01,21.380000000000003,25.92,19.0,0.6,0.96,4.2,84.4,5.82,21.55333333333333,27.493333333333336,17.12,6.4333333333333345,74.60000000000001,5.733333333333334,0.96,0.9600000000000004,4.2,4.2,6.920000000000002,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1
107/11/02,20.28,23.06,18.8,0.3,0.6,1.9,86.8,6.44,21.366666666666664,26.05333333333333,18.2,3.200000000000001,80.66666666666667,5.773333333333333,1.56,1.5600000000000005,6.1,6.1,4.259999999999998,0,0,0,0,0,1,2,11,-0.5000000000000004,0.8660254037844384,1
107/11/03,21.7,26.380000000000003,18.76,0.6,0.0,2.7,86.2,6.74,21.12,25.120000000000005,18.853333333333335,0.5000000000000012,85.8,6.333333333333333,1.56,1.5600000000000005,8.8,8.8,7.620000000000001,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/04,24.08,30.62,19.82,7.6,0.0,0.0,82.8,5.88,22.02,26.686666666666667,19.12666666666667,2.8333333333333344,85.26666666666667,6.353333333333333,0.6,1.5600000000000005,4.6,8.8,10.8,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/05,24.04,29.26,21.54,5.2,0.0,0.0,85.6,5.36,23.27333333333333,28.753333333333334,20.04,4.466666666666668,84.86666666666666,5.993333333333333,0.0,1.5600000000000005,2.7,8.8,7.720000000000002,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/06,24.58,30.2,20.74,8.3,0.0,0.0,83.0,6.26,24.23333333333333,30.026666666666667,20.7,7.033333333333334,83.8,5.833333333333333,0.0,1.5600000000000005,0.0,8.8,9.46,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/07,24.74,29.7,21.62,5.7,0.0,0.0,84.0,4.359999999999999,24.45333333333333,29.72,21.3,6.400000000000001,84.2,5.326666666666667,0.0,1.5600000000000005,0.0,8.8,8.079999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/08,23.8,28.82,21.04,4.6,0.0,0.0,87.6,4.96,24.373333333333335,29.573333333333334,21.133333333333333,6.200000000000002,84.86666666666666,5.1933333333333325,0.0,0.6000000000000004,0.0,4.6,7.780000000000001,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/09,24.78,30.4,21.18,8.6,0.0,0.0,79.2,6.14,24.44,29.639999999999997,21.279999999999998,6.300000000000001,83.60000000000001,5.153333333333333,0.0,0.0,0.0,2.7,9.219999999999999,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/10,23.96,30.02,20.36,7.9,0.0,0.0,81.6,6.14,24.180000000000003,29.746666666666666,20.86,7.033333333333334,82.8,5.746666666666666,0.0,0.0,0.0,0.0,9.66,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/11,23.48,28.26,20.42,3.1,0.0,0.0,84.4,6.16,24.073333333333334,29.560000000000002,20.653333333333332,6.533333333333334,81.73333333333333,6.146666666666666,0.0,0.0,0.0,0.0,7.84,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/12,23.58,28.1,20.2,8.5,0.0,0.0,83.0,6.220000000000001,23.673333333333336,28.793333333333333,20.326666666666668,6.500000000000001,83.0,6.173333333333333,0.0,0.0,0.0,0.0,7.900000000000002,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/13,23.08,27.46,20.3,0.7,0.0,0.0,82.4,6.26,23.379999999999995,27.94,20.30666666666667,4.1000000000000005,83.26666666666667,6.213333333333334,0.0,0.0,0.0,0.0,7.16,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/14,22.58,28.7,18.44,9.4,0.0,0.0,77.6,6.2,23.08,28.08666666666667,19.646666666666665,6.2,81.0,6.226666666666667,0.0,0.0,0.0,0.0,10.259999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/15,22.42,28.380000000000003,18.08,8.8,0.0,0.0,78.2,5.5600000000000005,22.69333333333333,28.180000000000003,18.939999999999998,6.300000000000002,79.4,6.006666666666668,0.0,0.0,0.0,0.0,10.300000000000004,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/16,22.94,28.64,18.76,7.1,0.0,0.0,78.8,5.5200000000000005,22.646666666666665,28.573333333333334,18.426666666666666,8.433333333333335,78.2,5.760000000000001,0.0,0.0,0.0,0.0,9.879999999999999,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/17,23.86,27.56,20.76,0.4,0.0,0.0,81.4,5.16,23.073333333333334,28.19333333333333,19.200000000000003,5.4333333333333345,79.46666666666665,5.413333333333334,0.0,0.0,0.0,0.0,6.799999999999997,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/18,23.380000000000003,27.06,21.18,3.5,0.0,0.0,83.8,6.12,23.393333333333334,27.753333333333334,20.233333333333334,3.666666666666668,81.33333333333333,5.6000000000000005,0.0,0.0,0.0,0.0,5.879999999999999,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/19,24.0,29.42,20.44,7.7,0.0,0.0,82.4,6.0,23.74666666666667,28.013333333333335,20.793333333333333,3.8666666666666676,82.53333333333333,5.760000000000001,0.0,0.0,0.0,0.0,8.98,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/20,23.04,29.360000000000003,19.0,4.0,0.0,0.0,79.6,8.86,23.473333333333333,28.613333333333333,20.206666666666667,5.066666666666667,81.93333333333332,6.993333333333333,0.0,0.0,0.0,0.0,10.360000000000003,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/21,22.360000000000003,26.78,18.26,5.5,0.0,0.0,80.2,4.720000000000001,23.133333333333336,28.52,19.233333333333334,5.733333333333334,80.73333333333333,6.526666666666666,0.0,0.0,0.0,0.0,8.52,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/22,23.28,29.24,18.9,8.0,0.0,0.0,77.0,6.840000000000001,22.893333333333334,28.459999999999997,18.72,5.833333333333335,78.93333333333334,6.8066666666666675,0.0,0.0,0.0,0.0,10.34,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/23,20.9,26.14,17.580000000000002,7.2,0.0,0.0,77.0,7.540000000000001,22.180000000000003,27.386666666666667,18.246666666666666,6.900000000000001,78.06666666666666,6.366666666666667,0.0,0.0,0.0,0.0,8.559999999999999,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/24,20.14,25.92,16.72,8.2,0.0,0.0,77.6,6.0,21.439999999999998,27.099999999999998,17.733333333333334,7.800000000000001,77.2,6.793333333333334,0.0,0.0,0.0,0.0,9.200000000000003,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/25,21.14,27.5,16.34,8.9,0.0,0.0,73.0,5.24,20.726666666666667,26.52,16.88,8.100000000000001,75.86666666666667,6.260000000000001,0.0,0.0,0.0,0.0,11.16,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/26,21.34,26.58,17.080000000000002,1.7,2.1,2.7,76.0,9.42,20.873333333333335,26.666666666666668,16.713333333333335,6.266666666666668,75.53333333333335,6.886666666666667,2.1,2.1000000000000005,2.7,2.7,9.499999999999996,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1
107/11/27,19.48,21.64,17.9,0.0,2.4,7.1,85.6,7.0200000000000005,20.653333333333332,25.24,17.106666666666666,3.5333333333333345,78.19999999999999,7.226666666666667,4.5,4.5,9.8,9.8,3.740000000000002,0,0,0,0,0,1,2,11,-0.5000000000000004,0.8660254037844384,1
107/11/28,21.52,26.12,18.72,2.5,0.0,0.0,82.4,4.819999999999999,20.78,24.78,17.900000000000002,1.4000000000000012,81.33333333333333,7.086666666666667,4.5,4.5,9.8,9.8,7.400000000000002,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
107/11/29,20.06,22.4,18.08,0.0,7.4,6.8,90.6,6.16,20.35333333333333,23.386666666666667,18.23333333333333,0.8333333333333345,86.19999999999999,6.0,9.8,11.9,13.899999999999999,16.6,4.32,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1
107/11/30,20.82,26.440000000000005,17.66,5.3,0.1,0.0,81.2,5.3,20.8,24.986666666666668,18.153333333333332,2.600000000000001,84.73333333333333,5.426666666666667,7.5,12.0,6.8,16.6,8.780000000000005,0,0,0,0,0,1,2,11,-0.5000000000000004,0.8660254037844384,1
