日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmean_3d_prev,日照時數(hour)_rollmean_3d_prev,相對溼度(%)_rollmean_3d_prev,最大陣風(m/s)_rollmean_3d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
112/09/18,28.06,32.54,25.14,3.5,0.0,0.0,80.2,5.44,27.58666666666667,33.03333333333333,24.14,5.8,79.8,6.426666666666667,19.918,21.3655,0.2,0.30000000000000004,7.399999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/19,27.98,32.480000000000004,25.06,6.8,0.0,0.0,79.2,6.56,27.986666666666668,32.766666666666666,24.77333333333333,5.966666666666666,78.8,5.873333333333334,0.0,21.2405,0.0,0.30000000000000004,7.420000000000005,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/20,28.22,33.5,24.32,9.3,0.0,0.0,79.0,5.14,28.086666666666662,32.839999999999996,24.84,6.533333333333334,79.46666666666667,5.713333333333334,0.0,20.218,0.0,0.2,9.18,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/21,28.62,33.7,24.96,10.7,0.0,0.0,77.4,5.86,28.27333333333333,33.22666666666667,24.78,8.933333333333334,78.53333333333333,5.853333333333333,0.0,20.018,0.0,0.2,8.740000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/22,28.3,32.12,26.04,5.6,0.0,0.0,83.4,5.76,28.38,33.10666666666666,25.106666666666666,8.533333333333333,79.93333333333334,5.586666666666667,0.0,19.918,0.0,0.2,6.079999999999998,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/23,28.380000000000003,33.52,25.54,8.0,6.6,0.0,82.0,5.94,28.433333333333337,33.11333333333333,25.513333333333332,8.1,80.93333333333334,5.853333333333334,6.6,6.6,0.0,0.0,7.980000000000004,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
112/09/24,28.160000000000004,33.1,25.06,6.7,6.5,0.0,83.4,5.720000000000001,28.28,32.91333333333333,25.546666666666667,6.766666666666667,82.93333333333334,5.8066666666666675,13.1,13.1,0.0,0.0,8.040000000000003,0,0,0,0,0,1,2,9,-1.0,-1.8369701987210297e-16,0
112/09/25,28.36,34.260000000000005,25.0,8.8,9.8,0.0,83.0,6.540000000000001,28.3,33.626666666666665,25.2,7.833333333333333,82.8,6.066666666666667,22.9,22.9,0.0,0.0,9.260000000000005,0,0,0,0,0,1,3,9,-1.0,-1.8369701987210297e-16,0
112/09/26,28.3,34.18,25.0,7.4,21.3,1.3,84.0,7.44,28.273333333333337,33.846666666666664,25.02,7.633333333333334,83.46666666666667,6.566666666666667,37.6,44.2,1.3,1.3,9.18,0,0,0,0,0,1,4,9,-1.0,-1.8369701987210297e-16,0
112/09/27,28.4,32.38,25.46,3.4,0.7,0.5,81.4,5.64,28.353333333333335,33.60666666666666,25.153333333333332,6.533333333333334,82.8,6.54,31.8,44.900000000000006,1.8,1.8,6.920000000000002,0,0,0,0,0,1,5,9,-1.0,-1.8369701987210297e-16,0
112/09/28,27.62,32.94,24.56,2.0,30.0,2.1,85.0,7.859999999999999,28.106666666666666,33.166666666666664,25.006666666666664,4.2666666666666675,83.46666666666667,6.9799999999999995,52.0,74.9,3.9000000000000004,3.9000000000000004,8.379999999999999,0,0,0,0,0,1,6,9,-1.0,-1.8369701987210297e-16,0
112/09/29,27.72,32.32,24.28,7.6,1.8,0.0,82.2,6.26,27.913333333333338,32.54666666666666,24.766666666666666,4.333333333333334,82.86666666666667,6.586666666666666,32.5,76.7,2.6,3.9,8.04,0,0,0,0,0,1,7,9,-1.0,-1.8369701987210297e-16,0
112/09/30,28.380000000000003,32.94,24.54,10.5,0.1,0.0,80.6,6.08,27.906666666666666,32.73333333333333,24.459999999999997,6.7,82.60000000000001,6.733333333333333,31.900000000000002,70.2,2.0999999999999996,3.9,8.399999999999999,0,0,0,0,0,1,8,9,-1.0,-1.8369701987210297e-16,0
112/10/01,28.5,32.78,25.14,8.7,0.1,0.0,81.8,6.26,28.2,32.68,24.653333333333336,8.933333333333334,81.53333333333333,6.2,2.0000000000000036,63.800000000000004,0.0,3.9,7.640000000000001,0,0,0,0,0,1,9,10,-0.8660254037844386,0.5000000000000001,0
112/10/02,28.660000000000004,33.42,25.7,6.4,0.0,0.0,81.8,6.56,28.513333333333335,33.04666666666667,25.126666666666665,8.533333333333333,81.39999999999999,6.3,0.20000000000000356,54.00000000000001,0.0,3.9,7.720000000000002,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/03,27.64,32.92,23.94,10.6,0.0,0.0,77.6,6.859999999999999,28.26666666666667,33.04,24.926666666666666,8.566666666666668,80.39999999999999,6.56,0.10000000000000356,32.7,0.0,2.5999999999999996,8.98,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/04,26.28,30.74,23.04,5.0,0.1,0.0,77.4,7.52,27.52666666666667,32.36,24.22666666666667,7.333333333333333,78.93333333333334,6.9799999999999995,0.10000000000000356,32.099999999999994,0.0,2.0999999999999996,7.699999999999999,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
112/10/05,26.04,27.2,24.58,0.0,0.218,0.3,88.4,15.06,26.653333333333336,30.28666666666666,23.853333333333335,5.2,81.13333333333333,9.813333333333334,0.31800000000000356,2.318,0.3,0.3,2.620000000000001,0,0,0,1,0,1,2,10,-0.8660254037844386,0.5000000000000001,0
112/10/06,26.76,28.9,25.4,0.0,0.0,0.0,86.4,14.02,26.36,28.946666666666662,24.34,1.6666666666666672,84.06666666666668,12.200000000000001,0.31800000000000356,0.518,0.3,0.3,3.5,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/07,25.92,29.9,23.66,0.3,10.0,5.6,90.4,6.74,26.24,28.666666666666668,24.546666666666667,0.10000000000000059,88.39999999999999,11.94,10.218000000000004,10.418,5.8999999999999995,5.8999999999999995,6.239999999999998,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
112/10/08,25.62,30.360000000000003,23.44,0.9,25.1,2.2,91.2,7.280000000000001,26.100000000000005,29.72,24.166666666666668,0.4000000000000006,89.33333333333333,9.346666666666666,35.10000000000001,35.418,7.8,8.1,6.920000000000002,0,0,0,0,0,1,2,10,-0.8660254037844386,0.5000000000000001,0
112/10/09,25.76,30.860000000000003,23.34,4.0,7.9,0.4,90.6,6.98,25.766666666666666,30.373333333333335,23.48,1.733333333333334,90.73333333333333,7.0,43.00000000000001,43.318,8.2,8.5,7.520000000000003,0,0,0,0,0,1,3,10,-0.8660254037844386,0.5000000000000001,0
112/10/10,26.4,31.8,23.3,6.2,10.4,0.0,87.2,6.04,25.926666666666666,31.006666666666664,23.360000000000003,3.7000000000000006,89.66666666666667,6.766666666666667,43.400000000000006,53.718,2.6,8.5,8.5,0,0,0,0,0,1,4,10,-0.8660254037844386,0.5000000000000001,0
112/10/11,26.0,30.1,23.54,5.4,0.6,0.0,86.8,5.16,26.05333333333333,30.92,23.393333333333334,5.2,88.2,6.06,18.900000000000006,54.217999999999996,0.4,8.5,6.560000000000002,0,0,0,0,0,1,5,10,-0.8660254037844386,0.5000000000000001,0
112/10/12,25.84,31.04,22.9,9.0,0.1,0.0,81.0,5.6,26.08,30.98,23.246666666666666,6.866666666666667,85.0,5.6000000000000005,11.100000000000003,54.1,0.0,8.2,8.14,0,0,0,0,0,1,6,10,-0.8660254037844386,0.5000000000000001,0
112/10/13,25.34,30.78,21.6,9.4,0.0,0.0,80.8,6.06,25.72666666666667,30.64,22.679999999999996,7.9333333333333345,82.86666666666667,5.6066666666666665,0.7000000000000035,54.1,0.0,8.2,9.18,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/14,25.62,30.660000000000004,22.64,6.2,1.2,0.0,83.8,5.68,25.600000000000005,30.826666666666664,22.38,8.200000000000001,81.86666666666666,5.78,1.3000000000000034,45.300000000000004,0.0,2.6,8.020000000000003,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
112/10/15,25.660000000000004,30.2,22.02,8.5,0.2,0.0,80.0,5.18,25.540000000000003,30.546666666666667,22.08666666666667,8.033333333333333,81.53333333333333,5.64,1.4000000000000035,20.400000000000002,0.0,0.4,8.18,0,0,0,0,0,1,2,10,-0.8660254037844386,0.5000000000000001,0
112/10/16,24.86,29.1,21.58,3.0,0.1,0.0,78.8,5.1,25.38,29.986666666666668,22.08,5.900000000000001,80.86666666666667,5.319999999999999,1.5000000000000036,12.6,0.0,0.0,7.520000000000003,0,0,0,0,0,1,3,10,-0.8660254037844386,0.5000000000000001,0
112/10/17,24.12,26.94,21.64,0.0,0.118,0.3,84.6,2.82,24.88,28.746666666666666,21.746666666666666,3.833333333333334,81.13333333333333,4.366666666666666,0.4180000000000036,2.318,0.3,0.3,5.300000000000001,0,0,0,0,0,1,4,10,-0.8660254037844386,0.5000000000000001,0
112/10/18,24.22,26.78,22.28,0.0,0.218,0.6,86.6,3.38,24.400000000000002,27.606666666666666,21.833333333333332,1.0000000000000007,83.33333333333333,3.766666666666666,0.43600000000000355,1.936,0.8999999999999999,0.8999999999999999,4.5,0,0,0,0,0,1,5,10,-0.8660254037844386,0.5000000000000001,0
112/10/19,24.94,27.880000000000003,22.74,0.0,0.0,0.0,84.6,3.2,24.426666666666666,27.2,22.22,0.0,85.26666666666665,3.1333333333333333,0.3360000000000035,1.8359999999999999,0.9,0.9,5.140000000000004,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/20,25.58,30.78,21.64,3.9,0.0,0.0,79.8,5.18,24.91333333333333,28.48,22.22,1.3000000000000005,83.66666666666667,3.92,0.21800000000000355,1.8359999999999999,0.6000000000000001,0.9,9.14,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/21,25.42,30.860000000000003,22.360000000000003,6.2,0.0,0.0,81.2,8.52,25.313333333333333,29.840000000000003,22.24666666666667,3.366666666666667,81.86666666666666,5.633333333333333,0.0,0.636,0.0,0.9,8.5,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/22,24.14,28.7,21.86,2.2,0.0,0.0,80.4,5.12,25.046666666666667,30.11333333333333,21.953333333333333,4.1000000000000005,80.46666666666668,6.273333333333333,0.0,0.436,0.0,0.9,6.84,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/23,25.16,30.45,21.975,5.7,0.0,0.0,81.6,6.325,24.906666666666666,30.00333333333333,22.065,4.7,81.06666666666666,6.655,0.0,0.33599999999999997,0.0,0.9,8.474999999999998,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/24,25.72,30.94,22.14,9.6,0.0,0.0,83.8,5.98,25.006666666666664,30.029999999999998,21.99166666666667,5.833333333333335,81.93333333333334,5.808333333333334,0.0,0.218,0.0,0.6000000000000001,8.8,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/25,26.04,31.160000000000004,22.52,8.7,0.0,0.0,84.2,6.2,25.64,30.849999999999998,22.21166666666667,8.000000000000002,83.19999999999999,6.168333333333333,0.0,0.0,0.0,0.0,8.640000000000004,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/26,25.6,30.8,22.96,8.0,0.0,0.0,85.8,5.74,25.786666666666665,30.96666666666667,22.540000000000003,8.766666666666667,84.60000000000001,5.973333333333334,0.0,0.0,0.0,0.0,7.84,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/27,25.42,30.44,22.04,8.4,0.0,0.0,80.4,5.26,25.686666666666667,30.8,22.506666666666664,8.366666666666667,83.46666666666667,5.733333333333333,0.0,0.0,0.0,0.0,8.400000000000002,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/28,24.5,29.360000000000003,22.16,3.0,0.618,0.1,86.6,5.06,25.173333333333332,30.2,22.386666666666667,6.466666666666669,84.26666666666667,5.353333333333334,0.6180000000000035,0.618,0.1,0.1,7.200000000000003,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
112/10/29,24.7,29.660000000000004,22.42,4.8,0.2,0.0,84.4,6.62,24.873333333333335,29.820000000000004,22.206666666666667,5.400000000000001,83.8,5.646666666666666,0.8180000000000036,0.8180000000000001,0.1,0.1,7.240000000000002,0,0,0,0,0,1,2,10,-0.8660254037844386,0.5000000000000001,0
112/10/30,24.4,29.380000000000003,21.16,6.9,0.0,0.0,81.2,5.46,24.53333333333333,29.46666666666667,21.913333333333338,4.900000000000001,84.06666666666666,5.713333333333334,0.8180000000000036,0.8180000000000001,0.1,0.1,8.220000000000002,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/31,24.08,29.52,20.74,7.7,0.0,0.0,81.8,6.7,24.393333333333334,29.52,21.44,6.466666666666669,82.46666666666667,6.260000000000001,0.20000000000000356,0.8180000000000001,0.0,0.1,8.780000000000001,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/11/01,24.62,30.02,20.36,9.7,0.0,0.0,80.0,5.12,24.366666666666664,29.639999999999997,20.753333333333334,8.100000000000001,81.0,5.760000000000001,0.0,0.8180000000000001,0.0,0.1,9.66,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/02,25.14,31.0,21.02,9.6,0.0,0.0,79.8,5.42,24.613333333333333,30.179999999999996,20.706666666666667,9.000000000000002,80.53333333333335,5.746666666666667,0.0,0.8180000000000001,0.0,0.1,9.98,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/03,24.86,31.025,21.8,8.7,0.0,0.0,82.0,5.975,24.873333333333335,30.68166666666666,21.06,9.333333333333334,80.60000000000001,5.505,0.0,0.8180000000000001,0.0,0.1,9.224999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/04,24.28,29.84,20.2,9.9,0.0,0.0,80.4,6.1,24.76,30.621666666666666,21.006666666666664,9.4,80.73333333333333,5.831666666666666,0.0,0.2,0.0,0.0,9.64,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/05,24.82,31.22,20.18,10.3,0.0,0.0,77.0,6.26,24.653333333333332,30.694999999999997,20.726666666666667,9.633333333333335,79.8,6.111666666666667,0.0,0.0,0.0,0.0,11.04,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/06,25.42,32.22,20.48,10.3,0.0,0.0,71.8,5.72,24.84,31.093333333333334,20.286666666666665,10.16666666666667,76.39999999999999,6.026666666666666,0.0,0.0,0.0,0.0,11.739999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/07,26.1,31.24,22.0,6.9,0.0,0.0,72.4,7.62,25.44666666666667,31.56,20.886666666666667,9.16666666666667,73.73333333333333,6.533333333333334,0.0,0.0,0.0,0.0,9.239999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/08,24.28,29.1,21.24,3.5,0.0,0.0,81.4,5.98,25.26666666666667,30.853333333333328,21.24,6.900000000000001,75.2,6.44,0.0,0.0,0.0,0.0,7.860000000000003,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/09,24.84,30.56,20.62,9.0,0.0,0.0,79.0,4.959999999999999,25.073333333333334,30.299999999999997,21.286666666666665,6.466666666666669,77.60000000000001,6.186666666666667,0.0,0.0,0.0,0.0,9.939999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/10,25.08,30.42,21.860000000000003,6.5,0.0,0.0,83.0,5.3,24.73333333333333,30.026666666666667,21.24,6.333333333333335,81.13333333333334,5.413333333333333,0.0,0.0,0.0,0.0,8.559999999999999,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/11,25.8,31.9,21.4,10.2,0.0,0.0,76.8,6.98,25.24,30.959999999999997,21.293333333333333,8.566666666666668,79.60000000000001,5.746666666666666,0.0,0.0,0.0,0.0,10.5,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/12,24.24,29.76,21.18,10.0,0.0,0.0,83.2,5.9,25.040000000000003,30.69333333333333,21.48,8.9,81.0,6.06,0.0,0.0,0.0,0.0,8.580000000000002,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/13,22.380000000000003,24.98,20.46,0.0,0.0,0.0,83.2,5.14,24.14,28.879999999999995,21.013333333333332,6.733333333333334,81.06666666666666,6.006666666666667,0.0,0.0,0.0,0.0,4.52,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/14,20.76,24.48,18.24,5.4,0.0,0.0,73.4,6.26,22.460000000000004,26.406666666666666,19.959999999999997,5.133333333333335,79.93333333333334,5.766666666666666,0.0,0.0,0.0,0.0,6.240000000000002,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/15,20.7,26.0,17.833333333333332,2.6,0.1,0.0,76.6,5.833333333333333,21.28,25.153333333333332,18.844444444444445,2.666666666666668,77.73333333333333,5.7444444444444445,0.10000000000000356,0.1,0.0,0.0,8.166666666666668,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1
112/11/16,22.94,28.58,18.32,8.5,0.0,0.0,78.6,5.86,21.46666666666667,26.353333333333328,18.13111111111111,5.500000000000001,76.2,5.984444444444445,0.10000000000000356,0.1,0.0,0.0,10.259999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/17,22.94,28.14,19.12,4.4,0.0,0.0,77.6,9.66,22.19333333333333,27.573333333333327,18.424444444444447,5.166666666666668,77.59999999999998,7.1177777777777775,0.10000000000000356,0.1,0.0,0.0,9.02,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/18,18.02,22.95,13.625,2.0,0.0,0.0,64.0,9.825,21.3,26.55666666666666,17.021666666666665,4.966666666666668,73.39999999999999,8.448333333333332,0.0,0.1,0.0,0.0,9.325,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/19,17.22,23.58,12.4,9.8,0.0,0.0,62.6,5.68,19.393333333333334,24.889999999999997,15.048333333333334,5.400000000000001,68.06666666666666,8.388333333333334,0.0,0.1,0.0,0.0,11.179999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/20,18.36,25.0,12.22,9.6,0.0,0.0,70.0,6.3,17.866666666666664,23.84333333333333,12.748333333333335,7.1333333333333355,65.53333333333335,7.2683333333333335,0.0,0.1,0.0,0.0,12.78,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/21,20.2,26.56,15.36,7.5,0.0,0.0,69.6,5.24,18.593333333333334,25.046666666666663,13.326666666666668,8.966666666666669,67.39999999999999,5.739999999999999,0.0,0.1,0.0,0.0,11.2,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/22,20.96,27.42,15.96,10.0,0.0,0.0,67.0,6.18,19.84,26.326666666666664,14.513333333333335,9.033333333333333,68.86666666666667,5.906666666666666,0.0,0.0,0.0,0.0,11.46,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/23,21.08,27.660000000000004,15.72,9.8,0.0,0.0,69.2,5.26,20.746666666666666,27.213333333333335,15.68,9.100000000000001,68.60000000000001,5.56,0.0,0.0,0.0,0.0,11.940000000000003,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/24,21.06,27.72,16.380000000000003,9.7,0.0,0.0,72.4,7.42,21.03333333333333,27.599999999999998,16.02,9.833333333333334,69.53333333333335,6.286666666666666,0.0,0.0,0.0,0.0,11.339999999999996,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/25,20.6,27.24,16.0,9.3,0.0,0.0,73.4,6.68,20.91333333333333,27.539999999999996,16.033333333333335,9.600000000000001,71.66666666666667,6.453333333333333,0.0,0.0,0.0,0.0,11.239999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/26,21.08,27.14,16.02,9.5,0.0,0.0,72.6,5.16,20.91333333333333,27.366666666666664,16.133333333333336,9.500000000000002,72.8,6.419999999999999,0.0,0.0,0.0,0.0,11.120000000000001,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/27,20.4,25.82,16.52,9.3,0.0,0.0,80.4,6.220000000000001,20.69333333333333,26.73333333333333,16.18,9.366666666666667,75.46666666666667,6.0200000000000005,0.0,0.0,0.0,0.0,9.3,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/28,21.32,27.55,16.475,9.3,0.0,0.0,76.2,6.575,20.933333333333334,26.836666666666662,16.338333333333335,9.366666666666669,76.39999999999999,5.985,0.0,0.0,0.0,0.0,11.075,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/29,22.32,29.2,16.725,9.4,0.0,0.0,74.2,5.225,21.346666666666668,27.52333333333333,16.573333333333334,9.333333333333336,76.93333333333335,6.006666666666668,0.0,0.0,0.0,0.0,12.474999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
112/11/30,23.46,26.96,20.78,1.4,0.018,0.1,73.6,6.68,22.366666666666664,27.903333333333332,17.993333333333336,6.7,74.66666666666667,6.159999999999999,0.01800000000000355,0.018,0.1,0.1,6.18,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1
