日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmean_3d_prev,日照時數(hour)_rollmean_3d_prev,相對溼度(%)_rollmean_3d_prev,最大陣風(m/s)_rollmean_3d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
109/12/22,16.48,17.619999999999997,15.54,0.0,4.1,6.7,89.6,4.34,17.400000000000002,20.573333333333334,15.346666666666666,1.500000000000001,81.46666666666665,6.56,4.1,4.1,6.7,6.700000000000001,2.0799999999999983,0,0,0,0,0,1,1,12,-2.4492935982947064e-16,1.0,1
109/12/23,18.32,24.94,14.86,5.3,0.0,0.0,85.8,5.16,17.493333333333332,21.259999999999998,15.186666666666667,2.0333333333333345,83.46666666666665,5.3,4.1,4.1,6.7,6.700000000000001,10.080000000000002,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
109/12/24,18.52,21.22,17.18,0.7,0.8,1.1,92.4,7.42,17.77333333333333,21.26,15.86,2.0000000000000013,89.26666666666665,5.64,4.8999999999999995,4.8999999999999995,7.800000000000001,7.800000000000001,4.039999999999999,0,0,0,0,0,1,1,12,-2.4492935982947064e-16,1.0,1
109/12/25,18.96,23.9,16.619999999999997,2.0,8.3,2.5,87.4,7.779999999999999,18.599999999999998,23.353333333333335,16.22,2.666666666666668,88.53333333333335,6.786666666666666,9.100000000000001,13.2,3.6,10.3,7.280000000000001,0,0,0,0,0,1,2,12,-2.4492935982947064e-16,1.0,1
109/12/26,18.32,23.4,15.52,4.0,0.0,0.0,79.2,5.34,18.599999999999998,22.84,16.439999999999998,2.2333333333333347,86.33333333333333,6.846666666666667,9.100000000000001,13.2,3.6,10.3,7.879999999999999,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
109/12/27,19.06,24.7,14.64,9.0,0.1,0.0,74.8,8.36,18.78,24.0,15.593333333333334,5.000000000000001,80.46666666666667,7.159999999999999,8.4,13.299999999999999,2.5,10.3,10.059999999999999,0,0,0,0,0,1,1,12,-2.4492935982947064e-16,1.0,1
109/12/28,19.64,25.3,15.6,1.8,8.9,3.4,80.0,8.58,19.006666666666664,24.46666666666667,15.253333333333332,4.9333333333333345,78.0,7.426666666666666,9.0,22.2,3.4,13.700000000000001,9.700000000000001,0,0,0,0,0,1,2,12,-2.4492935982947064e-16,1.0,1
109/12/29,20.58,27.660000000000004,16.5,8.9,0.1,0.0,81.4,5.62,19.76,25.886666666666667,15.579999999999998,6.566666666666667,78.73333333333333,7.52,9.1,18.200000000000003,3.4,7.000000000000001,11.160000000000004,0,0,0,0,0,1,3,12,-2.4492935982947064e-16,1.0,1
109/12/30,20.94,26.82,17.72,0.9,0.0,0.0,84.0,5.9,20.386666666666667,26.593333333333334,16.606666666666666,3.8666666666666685,81.8,6.699999999999999,9.0,18.200000000000003,3.4,7.000000000000001,9.100000000000001,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
109/12/31,14.24,19.380000000000003,10.28,4.8,0.0,0.0,72.0,11.76,18.586666666666666,24.620000000000005,14.83333333333333,4.866666666666668,79.13333333333334,7.760000000000001,0.1,17.400000000000002,0.0,5.9,9.100000000000003,0,0,0,0,0,0,0,12,-2.4492935982947064e-16,1.0,1
110/01/01,9.92,11.05,8.875,0.0,0.0,0.0,64.8,7.050000000000001,15.033333333333333,19.083333333333332,12.291666666666664,1.9000000000000012,73.60000000000001,8.236666666666666,0.0,9.099999999999998,0.0,3.400000000000001,2.1750000000000007,1,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/02,12.88,18.5,9.48,8.2,0.0,0.0,70.4,7.040000000000001,12.346666666666666,16.310000000000002,9.545,4.333333333333335,69.06666666666666,8.616666666666667,0.0,9.099999999999998,0.0,3.400000000000001,9.02,1,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/03,14.28,20.6,8.7,9.7,0.0,0.0,74.4,5.92,12.36,16.71666666666667,9.01833333333333,5.966666666666668,69.86666666666667,6.669999999999999,0.0,8.999999999999998,0.0,3.400000000000001,11.900000000000002,1,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/04,15.82,22.76,9.7,10.0,0.0,0.0,76.8,9.2,14.326666666666668,20.62,9.293333333333331,9.3,73.86666666666666,7.386666666666666,0.0,0.09999999999999823,0.0,0.0,13.060000000000002,1,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/05,16.96,23.36,11.96,9.0,0.0,0.0,82.0,7.3199999999999985,15.686666666666667,22.24,10.12,9.566666666666668,77.73333333333333,7.4799999999999995,0.0,0.0,0.0,0.0,11.399999999999999,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/06,17.4,22.76,13.76,5.7,0.0,0.0,80.8,7.779999999999999,16.726666666666663,22.960000000000004,11.806666666666665,8.233333333333334,79.86666666666667,8.099999999999998,0.0,0.0,0.0,0.0,9.000000000000002,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/07,16.380000000000003,18.68,14.82,0.0,0.0,0.3,82.0,4.3,16.913333333333338,21.599999999999998,13.513333333333334,4.900000000000001,81.60000000000001,6.466666666666665,0.0,0.0,0.3,0.3000000000000009,3.8599999999999994,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/08,13.36,15.5,9.9,0.2,2.6,8.4,89.6,7.779999999999999,15.713333333333333,18.98,12.826666666666666,1.966666666666668,84.13333333333333,6.619999999999998,2.6,2.5999999999999983,8.700000000000001,8.700000000000001,5.6,1,0,0,0,0,1,1,1,0.49999999999999994,0.8660254037844387,1
110/01/09,8.559999999999999,10.2,7.540000000000001,0.0,0.5,0.2,80.0,8.2,12.766666666666666,14.793333333333331,10.753333333333332,0.06666666666666786,83.86666666666666,6.759999999999998,3.1,3.0999999999999983,8.9,8.9,2.6599999999999984,1,0,0,0,0,1,2,1,0.49999999999999994,0.8660254037844387,1
110/01/10,9.78,14.5,7.6,2.2,0.0,0.0,66.2,7.5,10.566666666666665,13.4,8.346666666666666,0.8000000000000013,78.6,7.826666666666665,3.1,3.0999999999999983,8.6,8.9,6.9,1,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/11,12.78,18.86,6.5,8.6,0.0,0.0,68.0,6.34,10.373333333333333,14.520000000000001,7.213333333333332,3.6000000000000014,71.39999999999999,7.346666666666667,0.5,3.0999999999999983,0.2,8.9,12.36,1,1,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/12,12.32,15.74,8.7,0.0,1.3,3.3,82.6,9.2,11.626666666666665,16.366666666666664,7.599999999999999,3.600000000000001,72.26666666666667,7.68,1.3,4.399999999999999,3.3,12.200000000000001,7.040000000000001,1,0,0,0,0,1,1,1,0.49999999999999994,0.8660254037844387,1
110/01/13,10.42,14.88,7.859999999999999,1.5,1.6,2.6,78.4,8.879999999999999,11.839999999999998,16.493333333333332,7.686666666666665,3.366666666666667,76.33333333333333,8.139999999999999,2.9000000000000004,5.999999999999998,5.9,14.8,7.020000000000001,1,0,0,0,0,1,2,1,0.49999999999999994,0.8660254037844387,1
110/01/14,13.26,21.34,6.3,10.2,0.0,0.0,68.8,6.959999999999999,12.0,17.32,7.619999999999998,3.900000000000001,76.60000000000001,8.346666666666666,2.9000000000000004,5.999999999999998,5.9,14.5,15.04,1,1,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/15,14.64,22.44,9.2,10.1,0.0,0.0,65.2,6.04,12.773333333333333,19.55333333333333,7.786666666666665,7.266666666666668,70.8,7.293333333333332,1.6,3.3999999999999986,2.6,6.1,13.240000000000002,1,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/16,15.4,23.44,10.78,9.6,0.0,0.0,69.6,5.88,14.433333333333332,22.406666666666666,8.759999999999998,9.966666666666667,67.86666666666666,6.293333333333332,0.0,2.8999999999999986,0.0,5.9,12.660000000000002,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/17,16.2,23.8,10.62,9.3,0.0,0.0,72.6,6.459999999999999,15.413333333333334,23.22666666666667,10.199999999999998,9.666666666666668,69.13333333333334,6.126666666666665,0.0,2.8999999999999986,0.0,5.9,13.180000000000001,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/18,14.36,20.34,11.04,6.7,0.0,0.0,73.6,9.4,15.32,22.52666666666667,10.813333333333333,8.533333333333335,71.93333333333332,7.246666666666666,0.0,2.8999999999999986,0.0,5.9,9.3,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/19,14.02,20.6,8.680000000000001,9.1,0.0,0.0,73.0,7.220000000000001,14.86,21.580000000000002,10.113333333333332,8.366666666666669,73.06666666666666,7.6933333333333325,0.0,1.5999999999999983,0.0,2.6,11.92,1,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/20,15.9,22.1,10.66,9.2,0.0,0.0,73.8,6.04,14.76,21.013333333333335,10.126666666666665,8.333333333333334,73.46666666666665,7.553333333333332,0.0,0.0,0.0,0.0,11.440000000000001,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/21,16.8,23.9,11.64,9.3,0.0,0.0,80.6,6.220000000000001,15.573333333333332,22.2,10.326666666666666,9.200000000000001,75.8,6.493333333333333,0.0,0.0,0.0,0.0,12.259999999999998,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/22,20.1,29.44,14.4,3.0,0.0,0.0,79.4,8.14,17.6,25.146666666666665,12.233333333333334,7.166666666666668,77.93333333333334,6.8,0.0,0.0,0.0,0.0,15.040000000000001,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/23,19.4,23.92,16.88,0.0,1.2,2.5,90.6,5.38,18.766666666666666,25.753333333333334,14.306666666666665,4.100000000000001,83.53333333333332,6.580000000000001,1.2,1.1999999999999982,2.5,2.5,7.040000000000003,0,0,0,0,0,1,1,1,0.49999999999999994,0.8660254037844387,1
110/01/24,18.94,24.74,15.66,4.0,0.3,1.5,88.8,6.6,19.48,26.03333333333333,15.646666666666667,2.3333333333333344,86.26666666666667,6.706666666666666,1.5,1.4999999999999982,4.0,4.0,9.079999999999998,0,0,0,0,0,1,2,1,0.49999999999999994,0.8660254037844387,1
110/01/25,17.619999999999997,23.06,14.5,3.8,0.1,0.0,85.2,6.68,18.653333333333332,23.906666666666666,15.679999999999998,2.600000000000001,88.19999999999999,6.219999999999999,1.5999999999999999,1.599999999999998,4.0,4.0,8.559999999999999,0,0,0,0,0,1,3,1,0.49999999999999994,0.8660254037844387,1
110/01/26,18.56,24.46,13.82,9.6,0.0,0.0,75.2,7.38,18.37333333333333,24.08666666666667,14.659999999999998,5.800000000000001,83.06666666666668,6.886666666666666,0.4,1.599999999999998,1.5,4.0,10.64,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/27,17.34,23.06,13.02,5.9,0.0,0.0,83.6,5.62,17.84,23.526666666666667,13.78,6.4333333333333345,81.33333333333333,6.559999999999999,0.1,1.599999999999998,0.0,4.0,10.04,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/28,16.759999999999998,23.04,14.02,5.4,0.0,0.0,87.0,5.279999999999999,17.55333333333333,23.52,13.62,6.966666666666669,81.93333333333334,6.093333333333333,0.0,1.599999999999998,0.0,4.0,9.02,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/29,15.98,22.2,12.52,7.6,0.0,0.0,80.2,10.82,16.69333333333333,22.766666666666666,13.186666666666666,6.300000000000002,83.60000000000001,7.239999999999999,0.0,1.599999999999998,0.0,4.0,9.68,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/30,15.16,21.52,10.84,6.4,0.0,0.0,73.0,6.0600000000000005,15.966666666666663,22.25333333333333,12.459999999999999,6.466666666666669,80.06666666666666,7.386666666666666,0.0,0.39999999999999825,0.0,1.5,10.68,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
110/01/31,15.96,22.58,11.16,8.4,0.0,0.0,76.2,6.24,15.700000000000001,22.099999999999998,11.506666666666666,7.466666666666669,76.46666666666667,7.706666666666667,0.0,0.09999999999999823,0.0,0.0,11.419999999999998,0,0,0,0,0,0,0,1,0.49999999999999994,0.8660254037844387,1
