日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmean_3d_prev,日照時數(hour)_rollmean_3d_prev,相對溼度(%)_rollmean_3d_prev,最大陣風(m/s)_rollmean_3d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
113/09/24,28.02,32.94,24.48,7.2,0.9,0.7,81.2,9.1,26.76,30.486666666666665,24.439999999999998,2.5999999999999996,87.93333333333334,8.320000000000002,65.7,177.20000000000002,12.400000000000002,18.5,8.459999999999997,0,0,0,0,0,1,7,9,-1.0,-1.8369701987210297e-16,0
113/09/25,28.3,33.28,24.68,10.6,0.1,0.0,81.8,6.0600000000000005,27.22,31.486666666666665,24.400000000000002,5.933333333333333,85.06666666666666,8.486666666666668,62.1,176.3,12.000000000000002,18.3,8.600000000000001,0,0,0,0,0,1,8,9,-1.0,-1.8369701987210297e-16,0
113/09/26,28.2,32.660000000000004,25.4,7.9,0.7,0.0,81.6,6.36,28.173333333333332,32.96,24.853333333333335,8.566666666666665,81.53333333333335,7.173333333333335,1.7,176.8,0.7000000000000017,18.3,7.260000000000005,0,0,0,0,0,1,9,9,-1.0,-1.8369701987210297e-16,0
113/09/27,28.34,32.739999999999995,25.5,10.0,0.1,0.0,83.4,7.3,28.28,32.89333333333334,25.19333333333333,9.5,82.26666666666667,6.573333333333335,0.8999999999999999,149.0,0.0,17.1,7.239999999999995,0,0,0,0,0,1,10,9,-1.0,-1.8369701987210297e-16,0
113/09/28,27.62,31.58,25.26,5.0,1.7,0.0,86.6,7.18,28.05333333333333,32.32666666666666,25.386666666666667,7.633333333333333,83.86666666666666,6.946666666666668,2.5,68.30000000000001,0.0,12.4,6.319999999999997,0,0,0,0,0,1,11,9,-1.0,-1.8369701987210297e-16,0
113/09/29,27.76,32.04,24.4,5.3,0.1,0.0,82.8,5.66,27.906666666666666,32.12,25.05333333333333,6.766666666666666,84.26666666666667,6.713333333333335,1.9,64.7,0.0,12.0,7.640000000000001,0,0,0,0,0,1,12,9,-1.0,-1.8369701987210297e-16,0
113/09/30,28.48,33.65,24.6,6.4,0.618,0.2,82.4,4.925,27.953333333333333,32.42333333333333,24.753333333333334,5.5666666666666655,83.93333333333332,5.921666666666668,2.4179999999999997,4.218,0.2000000000000018,0.8999999999999999,9.049999999999997,0,0,0,0,0,1,13,9,-1.0,-1.8369701987210297e-16,0
113/10/01,28.380000000000003,32.52,25.72,1.9,0.018,0.2,85.0,5.26,28.206666666666667,32.73666666666667,24.906666666666666,4.533333333333332,83.39999999999999,5.281666666666667,0.7359999999999998,3.336,0.4000000000000018,0.4,6.800000000000004,0,0,0,0,0,1,14,10,-0.8660254037844386,0.5000000000000001,0
113/10/02,27.9,30.880000000000003,25.24,0.1,6.3,1.6,88.4,6.279999999999999,28.25333333333333,32.35,25.186666666666667,2.799999999999999,85.26666666666667,5.488333333333334,6.936,9.536,2.0000000000000018,2.0,5.640000000000004,0,0,0,0,0,1,15,10,-0.8660254037844386,0.5000000000000001,0
113/10/03,25.36,27.44,23.5,0.0,2.7,2.7,91.8,7.82,27.213333333333335,30.28,24.819999999999997,0.6666666666666655,88.39999999999999,6.453333333333334,9.018,11.536000000000001,4.500000000000002,4.7,3.9400000000000013,0,0,0,0,0,1,16,10,-0.8660254037844386,0.5000000000000001,0
113/10/04,24.26,25.880000000000003,22.78,0.0,0.7,1.8,91.0,8.32,25.84,28.066666666666666,23.84,0.03333333333333215,90.39999999999999,7.473333333333335,9.700000000000001,12.136,6.100000000000001,6.5,3.1000000000000014,0,0,0,0,0,1,17,10,-0.8660254037844386,0.5000000000000001,0
113/10/05,25.1,28.64,22.7,1.5,0.0,0.0,88.0,6.74,24.906666666666666,27.320000000000004,22.993333333333336,0.49999999999999883,90.26666666666667,7.626666666666668,3.4000000000000004,10.436,4.500000000000002,6.5,5.940000000000001,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
113/10/06,26.22,30.94,23.52,5.1,0.1,0.0,89.0,7.2,25.19333333333333,28.486666666666668,23.0,2.199999999999999,89.33333333333333,7.420000000000002,0.7999999999999999,10.436,1.8000000000000014,6.5,7.420000000000002,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
113/10/07,26.96,32.54,24.3,6.8,5.718,0.3,85.6,6.44,26.093333333333334,30.706666666666667,23.506666666666664,4.466666666666665,87.53333333333332,6.793333333333334,5.818,15.536,0.3000000000000013,6.6,8.239999999999998,0,0,0,0,0,1,2,10,-0.8660254037844386,0.5000000000000001,0
113/10/08,26.94,33.160000000000004,23.68,7.1,43.8,1.3,85.0,8.18,26.706666666666667,32.21333333333333,23.833333333333332,6.333333333333332,86.53333333333332,7.273333333333334,49.617999999999995,59.318,1.6000000000000014,7.7,9.480000000000004,0,0,0,0,0,1,3,10,-0.8660254037844386,0.5000000000000001,0
113/10/09,26.380000000000003,31.96,23.7,8.2,0.2,0.0,85.4,6.9,26.76,32.553333333333335,23.893333333333334,7.3666666666666645,85.33333333333333,7.173333333333335,49.717999999999996,53.218,1.6000000000000014,6.1000000000000005,8.260000000000002,0,0,0,0,0,1,4,10,-0.8660254037844386,0.5000000000000001,0
113/10/10,25.880000000000003,31.06,22.64,8.2,0.1,0.0,83.0,5.9,26.400000000000002,32.06,23.340000000000003,7.833333333333331,84.46666666666668,6.993333333333335,44.099999999999994,50.617999999999995,1.3000000000000014,3.4000000000000004,8.419999999999998,0,0,0,0,0,1,5,10,-0.8660254037844386,0.5000000000000001,0
113/10/11,24.56,29.68,21.52,7.4,0.0,0.0,81.0,7.5,25.60666666666667,30.900000000000002,22.62,7.933333333333333,83.13333333333334,6.766666666666668,0.30000000000000004,49.918,0.0,1.6,8.16,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
113/10/12,24.68,30.04,20.76,5.5,0.2,0.0,80.8,5.0600000000000005,25.040000000000003,30.26,21.64,7.033333333333332,81.6,6.153333333333335,0.30000000000000004,50.118,0.0,1.6,9.279999999999998,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
113/10/13,26.24,31.4,22.06,10.4,0.0,0.0,80.4,4.779999999999999,25.159999999999997,30.37333333333333,21.44666666666667,7.766666666666666,80.73333333333333,5.780000000000001,0.2,50.018,0.0,1.6,9.34,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
113/10/14,26.54,32.2,22.9,8.8,0.2,0.0,83.2,5.62,25.819999999999997,31.213333333333335,21.906666666666666,8.233333333333333,81.46666666666665,5.153333333333335,0.4,44.5,0.0,1.3,9.300000000000004,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
113/10/15,26.7,32.0,23.18,7.2,0.218,0.2,84.0,5.36,26.493333333333336,31.866666666666664,22.713333333333335,8.799999999999999,82.53333333333335,5.253333333333335,0.41800000000000004,0.918,0.20000000000000134,0.2,8.82,0,0,0,0,0,1,2,10,-0.8660254037844386,0.5000000000000001,0
113/10/16,26.860000000000003,31.880000000000003,23.48,3.5,0.3,0.0,85.0,4.92,26.7,32.02666666666667,23.186666666666667,6.5,84.06666666666666,5.300000000000002,0.718,1.018,0.20000000000000134,0.2,8.400000000000002,0,0,0,0,0,1,3,10,-0.8660254037844386,0.5000000000000001,0
113/10/17,27.160000000000004,31.42,24.84,1.6,0.0,0.0,86.2,5.42,26.906666666666666,31.76666666666667,23.833333333333332,4.1,85.06666666666668,5.233333333333335,0.518,0.9179999999999999,0.20000000000000134,0.2,6.580000000000002,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
113/10/18,27.78,32.54,24.66,6.3,0.0,0.0,82.0,4.6,27.26666666666667,31.94666666666667,24.326666666666664,3.7999999999999994,84.39999999999999,4.980000000000001,0.29999999999999993,0.9179999999999999,0.0,0.2,7.879999999999999,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
113/10/19,27.46,32.739999999999995,24.66,7.4,0.0,0.0,84.0,5.68,27.46666666666667,32.23333333333333,24.72,5.099999999999999,84.06666666666666,5.233333333333334,0.0,0.718,0.0,0.2,8.079999999999995,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
113/10/20,26.9,31.559999999999995,24.14,5.9,0.1,0.0,86.8,5.76,27.38,32.279999999999994,24.486666666666665,6.533333333333332,84.26666666666667,5.346666666666668,0.1,0.8180000000000001,0.0,0.2,7.419999999999995,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
113/10/21,26.68,31.26,23.62,7.9,0.0,0.0,83.0,5.04,27.013333333333332,31.853333333333328,24.14,7.066666666666666,84.60000000000001,5.493333333333335,0.1,0.618,0.0,0.2,7.640000000000001,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
113/10/22,26.360000000000003,31.58,22.84,8.5,0.1,0.0,84.8,5.46,26.646666666666665,31.466666666666665,23.533333333333335,7.433333333333333,84.86666666666666,5.420000000000002,0.2,0.5,0.0,0.0,8.739999999999998,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
113/10/23,26.04,30.85,23.075,3.5,0.1,0.0,85.6,7.9,26.36,31.23,23.17833333333333,6.633333333333333,84.46666666666667,6.1333333333333355,0.2,0.30000000000000004,0.0,0.0,7.775000000000002,0,0,0,0,0,1,2,10,-0.8660254037844386,0.5000000000000001,0
113/10/24,24.2,29.4,21.075,8.8,0.0,0.0,81.0,7.75,25.53333333333333,30.61,22.33,6.933333333333333,83.8,7.036666666666669,0.2,0.30000000000000004,0.0,0.0,8.325,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
113/10/25,23.98,29.0,20.42,3.9,0.0,0.0,80.0,7.4,24.74,29.75,21.52333333333333,5.3999999999999995,82.2,7.6833333333333345,0.1,0.30000000000000004,0.0,0.0,8.579999999999998,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
113/10/26,26.160000000000004,31.379999999999995,22.2,5.7,0.1,0.0,84.4,5.24,24.78,29.926666666666666,21.231666666666666,6.133333333333333,81.8,6.796666666666668,0.1,0.4,0.0,0.0,9.179999999999996,0,0,0,0,0,1,1,10,-0.8660254037844386,0.5000000000000001,0
113/10/27,26.68,30.7,24.9,2.8,0.018,0.5,91.2,5.74,25.60666666666667,30.359999999999996,22.50666666666667,4.133333333333333,85.2,6.126666666666668,0.11800000000000001,0.31800000000000006,0.5000000000000013,0.5,5.800000000000001,0,0,0,0,0,1,2,10,-0.8660254037844386,0.5000000000000001,0
113/10/28,26.28,29.22,24.76,0.6,0.418,0.3,92.8,4.94,26.373333333333335,30.433333333333326,23.953333333333333,3.0333333333333328,89.46666666666665,5.306666666666668,0.536,0.736,0.8000000000000014,0.8,4.459999999999997,0,0,0,0,0,1,3,10,-0.8660254037844386,0.5000000000000001,0
113/10/29,24.6,26.78,22.9,0.8,1.2,0.0,91.4,6.7,25.853333333333335,28.899999999999995,24.186666666666667,1.3999999999999995,91.8,5.793333333333334,1.6360000000000001,1.8359999999999999,0.8000000000000014,0.8,3.8800000000000026,0,0,0,0,0,1,4,10,-0.8660254037844386,0.5000000000000001,0
113/10/30,23.94,29.3,21.44,4.6,1.2,0.5,86.6,6.88,24.939999999999998,28.433333333333334,23.03333333333333,1.9999999999999993,90.26666666666667,6.173333333333335,2.8179999999999996,2.936,0.8000000000000014,1.3,7.859999999999999,0,0,0,0,0,1,5,10,-0.8660254037844386,0.5000000000000001,0
113/10/31,24.54,29.8,20.72,8.0,0.0,0.0,82.0,6.44,24.36,28.626666666666665,21.686666666666667,4.466666666666666,86.66666666666667,6.673333333333335,2.3999999999999995,2.936,0.5000000000000013,1.3,9.080000000000002,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
113/11/01,24.8,27.360000000000003,22.56,0.0,71.3,12.2,92.2,19.74,24.426666666666666,28.820000000000004,21.573333333333334,4.199999999999999,86.93333333333334,11.020000000000001,72.5,74.23599999999999,12.700000000000001,13.5,4.800000000000004,0,0,0,1,1,1,1,11,-0.5000000000000004,0.8660254037844384,1
113/11/02,25.1,28.94,22.24,0.2,62.3,5.8,87.4,17.02,24.813333333333333,28.700000000000003,21.84,2.7333333333333325,87.2,14.4,133.6,136.436,18.0,19.3,6.700000000000003,0,0,0,1,1,1,2,11,-0.5000000000000004,0.8660254037844384,1
113/11/03,25.36,30.06,21.78,10.5,0.0,0.0,85.4,4.220000000000001,25.08666666666667,28.786666666666665,22.19333333333333,3.566666666666666,88.33333333333333,13.660000000000002,133.6,136.418,18.0,18.8,8.279999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/04,25.0,30.02,22.26,8.1,0.0,0.0,86.8,5.38,25.153333333333336,29.673333333333336,22.093333333333334,6.266666666666666,86.53333333333335,8.873333333333335,62.3,136.0,5.800000000000002,18.5,7.759999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/05,24.96,29.160000000000004,22.380000000000003,3.7,0.0,0.0,86.4,4.94,25.106666666666666,29.74666666666667,22.14,7.433333333333333,86.2,4.8466666666666685,0.0,134.8,0.0,18.5,6.780000000000001,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/06,23.36,26.34,21.5,0.0,0.0,0.0,85.4,4.76,24.439999999999998,28.506666666666664,22.046666666666667,3.9333333333333322,86.2,5.026666666666668,0.0,133.6,0.0,18.0,4.84,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/07,22.24,27.48,19.64,7.3,0.1,0.0,74.0,5.94,23.52,27.66,21.173333333333332,3.666666666666666,81.93333333333334,5.213333333333335,0.1,133.7,0.0,18.0,7.84,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1
113/11/08,22.0,27.52,18.18,9.5,0.2,0.0,76.0,5.58,22.53333333333333,27.113333333333333,19.773333333333337,5.599999999999999,78.46666666666667,5.4266666666666685,0.30000000000000004,62.60000000000001,0.0,5.8,9.34,0,0,0,0,0,1,2,11,-0.5000000000000004,0.8660254037844384,1
113/11/09,22.08,26.44,19.24,1.1,0.018,0.2,87.0,5.16,22.106666666666666,27.146666666666665,19.02,5.966666666666666,79.0,5.560000000000001,0.318,0.3180000000000142,0.2000000000000018,0.2,7.200000000000003,0,0,0,0,0,1,3,11,-0.5000000000000004,0.8660254037844384,1
113/11/10,24.3,30.32,19.8,9.3,0.1,0.0,85.6,4.779999999999999,22.793333333333333,28.093333333333334,19.073333333333334,6.633333333333333,82.86666666666666,5.173333333333335,0.318,0.41800000000001425,0.2000000000000018,0.2,10.52,0,0,0,0,0,1,4,11,-0.5000000000000004,0.8660254037844384,1
113/11/11,24.22,28.54,21.56,0.6,0.0,0.0,88.4,6.26,23.53333333333333,28.433333333333337,20.2,3.6666666666666656,87.0,5.400000000000001,0.11800000000000001,0.41800000000001425,0.2000000000000018,0.2,6.98,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/12,24.0,29.08,20.5,8.3,0.0,0.0,87.6,4.5,24.173333333333332,29.313333333333333,20.62,6.0666666666666655,87.2,5.180000000000001,0.1,0.41800000000001425,0.0,0.2,8.579999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/13,24.34,26.860000000000003,22.380000000000003,0.0,0.7,2.1,93.6,5.0,24.186666666666667,28.16,21.48,2.9666666666666655,89.86666666666667,5.253333333333334,0.7,1.118000000000014,2.100000000000002,2.3000000000000003,4.48,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1
113/11/14,25.58,29.9,22.72,4.3,0.0,0.0,87.4,4.5200000000000005,24.64,28.613333333333333,21.866666666666664,4.199999999999999,89.53333333333335,4.673333333333335,0.7,1.018000000000014,2.100000000000002,2.3000000000000003,7.18,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/15,25.12,28.72,22.9,2.1,0.018,0.2,91.2,4.42,25.013333333333335,28.493333333333336,22.666666666666668,2.1333333333333324,90.73333333333333,4.646666666666667,0.718,0.8360000000000142,2.300000000000002,2.5000000000000004,5.82,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1
113/11/16,24.44,27.74,21.78,1.2,0.0,0.0,93.2,5.0200000000000005,25.046666666666667,28.786666666666665,22.46666666666667,2.533333333333332,90.60000000000001,4.653333333333335,0.018,0.8180000000000142,0.2000000000000018,2.3000000000000003,5.959999999999997,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/17,24.18,28.6,22.28,2.4,21.9,5.8,93.6,7.540000000000001,24.580000000000002,28.353333333333335,22.320000000000004,1.8999999999999988,92.66666666666667,5.660000000000001,21.918,22.618000000000013,6.000000000000002,8.1,6.32,0,0,0,0,0,1,1,11,-0.5000000000000004,0.8660254037844384,1
113/11/18,24.84,30.06,21.92,8.2,0.718,0.6,86.6,5.76,24.486666666666665,28.799999999999997,21.993333333333336,3.933333333333332,91.13333333333333,6.106666666666668,22.618,23.336000000000013,6.400000000000001,8.700000000000001,8.139999999999997,0,0,0,0,0,1,2,11,-0.5000000000000004,0.8660254037844384,1
113/11/19,22.0,24.76,19.42,0.3,0.118,1.4,86.6,8.2,23.673333333333332,27.80666666666667,21.206666666666667,3.6333333333333324,88.93333333333332,7.166666666666668,22.735999999999997,23.45400000000001,7.800000000000002,10.100000000000001,5.34,0,0,0,0,0,1,3,11,-0.5000000000000004,0.8660254037844384,1
113/11/20,21.02,24.2,19.04,0.0,0.118,0.2,87.4,5.279999999999999,22.62,26.34,20.12666666666667,2.833333333333332,86.86666666666667,6.413333333333334,0.954,22.872000000000014,2.200000000000002,8.200000000000001,5.16,0,0,0,0,0,1,4,11,-0.5000000000000004,0.8660254037844384,1
113/11/21,21.94,26.360000000000003,19.26,0.3,0.1,0.0,86.8,5.32,21.653333333333332,25.106666666666666,19.24,0.19999999999999882,86.93333333333334,6.266666666666668,0.33599999999999997,22.972000000000012,1.6000000000000016,8.200000000000001,7.100000000000001,0,0,0,0,0,1,5,11,-0.5000000000000004,0.8660254037844384,1
113/11/22,21.36,25.433333333333334,19.366666666666664,1.4,0.1,0.0,87.2,7.899999999999999,21.439999999999998,25.331111111111113,19.22222222222222,0.5666666666666654,87.13333333333333,6.166666666666667,0.318,23.054000000000013,0.2000000000000018,8.0,6.06666666666667,0,0,0,0,0,1,6,11,-0.5000000000000004,0.8660254037844384,1
113/11/23,21.22,25.275,18.700000000000003,0.7,0.0,0.0,81.4,4.8,21.506666666666664,25.689444444444444,19.108888888888888,0.7999999999999988,85.13333333333334,6.006666666666668,0.2,23.054000000000013,0.0,8.0,6.574999999999996,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/24,21.2,24.98,18.68,0.4,0.0,0.0,78.8,4.44,21.26,25.229444444444443,18.915555555555553,0.8333333333333321,82.46666666666668,5.713333333333334,0.1,1.1540000000000141,0.0,2.200000000000001,6.300000000000001,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/25,21.98,27.34,18.56,6.0,0.0,0.0,82.4,4.7,21.46666666666667,25.865,18.646666666666665,2.3666666666666654,80.86666666666667,4.646666666666668,0.0,0.4360000000000142,0.0,1.6000000000000008,8.780000000000001,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/26,22.28,27.06,19.3,4.2,0.0,0.0,87.2,5.34,21.820000000000004,26.459999999999997,18.846666666666668,3.533333333333332,82.8,4.826666666666668,0.0,0.3180000000000142,0.0,0.2000000000000009,7.759999999999998,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
113/11/27,21.06,26.660000000000004,16.119999999999997,7.5,0.0,0.0,81.8,10.56,21.77333333333333,27.02,17.993333333333332,5.899999999999999,83.80000000000001,6.866666666666667,0.0,0.20000000000001422,0.0,0.0,10.540000000000006,0,0,0,0,0,0,0,11,-0.5000000000000004,0.8660254037844384,1
