日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,中價_lag1,中價_lag7,中價_lag14,下價_lag1,下價_lag7,下價_lag14,價格區間_lag1,價格區間_lag7,價格區間_lag14,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
108/11/23,21.875,37.19166666666667,38.83636363636364,37.154545454545456,21.741666666666664,23.527272727272727,22.30909090909091,12.466666666666669,14.38181818181818,13.990909090909092,24.725,24.454545454545453,23.163636363636364,32233.266666666663,38511.181818181816,44203.94545454546,22.37,23.96181818181818,23.025454545454547
108/11/24,22.751,37.98333333333333,39.56,38.74,20.966666666666665,23.36,23.02,12.066666666666668,14.38,14.14,25.916666666666664,25.18,24.599999999999994,40765.55,39045.6,50295.9,21.875,24.418,23.739
108/11/25,21.686666666666667,38.94,41.55,39.2,21.55,24.35,23.3,13.29,10.55,12.3,25.65,31.0,26.9,46991.3,9852.2,7268.3,22.751,26.285,23.83
108/11/26,21.57692307692308,39.43333333333333,37.88181818181818,40.49,21.366666666666664,21.49090909090909,23.96,12.300000000000002,12.509090909090908,14.46,27.13333333333333,25.372727272727275,26.029999999999998,13538.733333333332,40494.03636363637,43696.18,21.686666666666667,22.137272727272727,24.961
108/11/27,22.5,36.93846153846154,38.92727272727273,40.72,20.923076923076923,22.09090909090909,24.41,11.815384615384614,12.236363636363636,13.99,25.123076923076923,26.69090909090909,26.73,44366.75384615385,34930.56363636364,30958.0,21.57692307692308,22.75,25.272
108/11/28,23.031818181818185,38.85454545454545,38.67272727272727,40.4,21.29090909090909,22.63636363636364,25.14,12.072727272727274,13.463636363636365,12.8,26.781818181818178,25.20909090909091,27.6,30986.67272727273,31901.072727272727,12109.6,22.5,23.27636363636364,25.394
108/11/29,22.864545454545453,38.14545454545455,37.19166666666667,39.17272727272727,22.154545454545453,21.741666666666664,24.563636363636363,13.054545454545456,12.466666666666669,15.318181818181818,25.090909090909093,24.725,23.85454545454545,25563.545454545456,32233.266666666663,40246.63636363636,23.031818181818185,22.37,25.325454545454544
108/11/30,20.308333333333334,37.75454545454546,37.98333333333333,38.83636363636364,22.272727272727277,20.966666666666665,23.527272727272727,13.645454545454545,12.066666666666668,14.38181818181818,24.109090909090916,25.916666666666664,24.454545454545453,29549.109090909093,40765.55,38511.181818181816,22.864545454545453,21.875,23.96181818181818
108/12/01,21.853,34.75,38.94,39.56,19.416666666666668,21.55,23.36,12.008333333333333,13.29,14.38,22.741666666666667,25.65,25.18,32485.15,46991.3,39045.6,20.308333333333334,22.751,24.418
108/12/02,26.45,36.7,39.43333333333333,41.55,21.32,21.366666666666664,24.35,12.27,12.300000000000002,10.55,24.430000000000003,27.13333333333333,31.0,28979.0,13538.733333333332,9852.2,21.853,21.686666666666667,26.285
108/12/03,21.48,39.1,36.93846153846154,37.88181818181818,22.0,20.923076923076923,21.49090909090909,10.15,11.815384615384614,12.509090909090908,28.950000000000003,25.123076923076923,25.372727272727275,22511.0,44366.75384615385,40494.03636363637,26.45,21.57692307692308,22.137272727272727
108/12/04,21.05307692307692,35.74166666666667,38.85454545454545,38.92727272727273,21.125,21.29090909090909,22.09090909090909,11.975,12.072727272727274,12.236363636363636,23.766666666666666,26.781818181818178,26.69090909090909,36455.61666666667,30986.67272727273,34930.56363636364,21.48,22.5,22.75
108/12/05,22.19083333333333,35.13846153846154,38.14545454545455,38.67272727272727,20.04615384615385,22.154545454545453,22.63636363636364,11.66153846153846,13.054545454545456,13.463636363636365,23.47692307692308,25.090909090909093,25.20909090909091,24436.46153846154,25563.545454545456,31901.072727272727,21.05307692307692,23.031818181818185,23.27636363636364
108/12/06,23.08083333333333,36.958333333333336,37.75454545454546,37.19166666666667,21.225,22.272727272727277,21.741666666666664,12.291666666666666,13.645454545454545,12.466666666666669,24.66666666666667,24.109090909090916,24.725,26968.533333333336,29549.109090909093,32233.266666666663,22.19083333333333,22.864545454545453,22.37
108/12/07,23.551666666666662,37.85,34.75,37.98333333333333,22.641666666666666,19.416666666666668,20.966666666666665,13.391666666666666,12.008333333333333,12.066666666666668,24.458333333333336,22.741666666666667,25.916666666666664,19710.18333333333,32485.15,40765.55,23.08083333333333,20.308333333333334,21.875
108/12/08,25.385,38.225,36.7,38.94,22.258333333333336,21.32,21.55,12.583333333333334,12.27,13.29,25.641666666666666,24.430000000000003,25.65,28090.283333333336,28979.0,46991.3,23.551666666666662,21.853,22.751
108/12/09,22.956666666666667,41.75,39.1,39.43333333333333,24.34,22.0,21.366666666666664,15.6,10.15,12.300000000000002,26.15,28.950000000000003,27.13333333333333,27413.2,22511.0,13538.733333333332,25.385,26.45,21.686666666666667
108/12/10,24.133333333333336,39.56666666666667,35.74166666666667,36.93846153846154,22.066666666666663,21.125,20.923076923076923,11.966666666666669,11.975,11.815384615384614,27.6,23.766666666666666,25.123076923076923,12053.333333333334,36455.61666666667,44366.75384615385,22.956666666666667,21.48,21.57692307692308
108/12/11,23.271818181818183,42.25,35.13846153846154,38.85454545454545,23.525,20.04615384615385,21.29090909090909,11.991666666666667,11.66153846153846,12.072727272727274,30.258333333333333,23.47692307692308,26.781818181818178,41200.88333333333,24436.46153846154,30986.67272727273,24.133333333333336,21.05307692307692,22.5
108/12/12,24.94454545454545,40.70909090909091,36.958333333333336,38.14545454545455,22.481818181818184,21.225,22.154545454545453,11.563636363636364,12.291666666666666,13.054545454545456,29.145454545454548,24.66666666666667,25.090909090909093,22373.14545454545,26968.533333333336,25563.545454545456,23.271818181818183,22.19083333333333,23.031818181818185
108/12/13,23.85,41.309090909090905,37.85,37.75454545454546,23.01818181818182,22.641666666666666,22.272727272727277,11.036363636363635,13.391666666666666,13.645454545454545,30.272727272727263,24.458333333333336,24.109090909090916,30082.963636363635,19710.18333333333,29549.109090909093,24.94454545454545,23.08083333333333,22.864545454545453
108/12/14,21.459166666666665,39.708333333333336,38.225,34.75,22.58333333333333,22.258333333333336,19.416666666666668,11.991666666666667,12.583333333333334,12.008333333333333,27.71666666666667,25.641666666666666,22.741666666666667,21887.95,28090.283333333336,32485.15,23.85,23.551666666666662,20.308333333333334
108/12/15,22.673,38.925,41.75,36.7,20.3,24.34,21.32,11.216666666666669,15.6,12.27,27.708333333333336,26.15,24.430000000000003,25498.666666666668,27413.2,28979.0,21.459166666666665,25.385,21.853
108/12/16,24.385,39.12,39.56666666666667,39.1,21.47,22.066666666666663,22.0,13.09,11.966666666666669,10.15,26.03,27.6,28.950000000000003,26912.8,12053.333333333334,22511.0,22.673,22.956666666666667,26.45
108/12/17,24.12333333333333,39.6,42.25,35.74166666666667,23.35,23.525,21.125,14.15,11.991666666666667,11.975,25.450000000000003,30.258333333333333,23.766666666666666,4430.5,41200.88333333333,36455.61666666667,24.385,24.133333333333336,21.48
108/12/18,22.359166666666667,40.625,40.70909090909091,35.13846153846154,22.933333333333334,22.481818181818184,20.04615384615385,12.65,11.563636363636364,11.66153846153846,27.975,29.145454545454548,23.47692307692308,41668.55,22373.14545454545,24436.46153846154,24.12333333333333,23.271818181818183,21.05307692307692
108/12/19,23.43166666666667,39.28333333333333,41.309090909090905,36.958333333333336,21.791666666666668,23.01818181818182,21.225,11.816666666666668,11.036363636363635,12.291666666666666,27.46666666666666,30.272727272727263,24.66666666666667,23059.05,30082.963636363635,26968.533333333336,22.359166666666667,24.94454545454545,22.19083333333333
108/12/20,25.968333333333334,40.95,39.708333333333336,37.85,23.08333333333333,22.58333333333333,22.641666666666666,11.966666666666669,11.991666666666667,13.391666666666666,28.983333333333327,27.71666666666667,24.458333333333336,24017.9,21887.95,19710.18333333333,23.43166666666667,23.85,23.08083333333333
108/12/21,25.29076923076923,41.54166666666666,38.925,38.225,24.90833333333333,20.3,22.258333333333336,14.341666666666669,11.216666666666669,12.583333333333334,27.2,27.708333333333336,25.641666666666666,23451.05,25498.666666666668,28090.283333333336,25.968333333333334,21.459166666666665,23.551666666666662
108/12/22,24.65818181818182,40.20769230769231,39.12,41.75,24.284615384615385,21.47,24.34,14.623076923076924,13.09,15.6,25.58461538461539,26.03,26.15,29683.169230769232,26912.8,27413.2,25.29076923076923,22.673,25.385
108/12/23,24.9,40.78181818181818,39.6,39.56666666666667,23.572727272727278,23.35,22.066666666666663,13.454545454545457,14.15,11.966666666666669,27.327272727272728,25.450000000000003,27.6,21544.18181818182,4430.5,12053.333333333334,24.65818181818182,24.385,22.956666666666667
108/12/24,26.774545454545454,42.85,40.625,42.25,24.55,22.933333333333334,23.525,12.2,12.65,11.991666666666667,30.65,27.975,30.258333333333333,6423.3,41668.55,41200.88333333333,24.9,24.12333333333333,24.133333333333336
108/12/25,25.994615384615383,44.8,39.28333333333333,40.70909090909091,25.454545454545453,21.791666666666668,22.481818181818184,13.654545454545454,11.816666666666668,11.563636363636364,31.145454545454548,27.46666666666666,29.145454545454548,30989.67272727273,23059.05,22373.14545454545,26.774545454545454,22.359166666666667,23.271818181818183
108/12/26,24.146666666666665,42.13076923076923,40.95,41.309090909090905,25.3,23.08333333333333,23.01818181818182,14.553846153846154,11.966666666666669,11.036363636363635,27.57692307692308,28.983333333333327,30.272727272727263,23633.261538461546,24017.9,30082.963636363635,25.994615384615383,23.43166666666667,24.94454545454545
108/12/27,26.85727272727273,41.71666666666667,41.54166666666666,39.708333333333336,23.725,24.90833333333333,22.58333333333333,12.5,14.341666666666669,11.991666666666667,29.21666666666667,27.2,27.71666666666667,20540.35,23451.05,21887.95,24.146666666666665,25.968333333333334,23.85
108/12/28,28.04181818181818,42.6,40.20769230769231,38.925,26.10909090909091,24.284615384615385,20.3,13.4,14.623076923076924,11.216666666666669,29.200000000000003,25.58461538461539,27.708333333333336,15126.145454545454,29683.169230769232,25498.666666666668,26.85727272727273,25.29076923076923,21.459166666666665
108/12/29,24.724545454545456,43.87272727272728,40.78181818181818,39.12,26.99090909090909,23.572727272727278,21.47,15.30909090909091,13.454545454545457,13.09,28.563636363636363,27.327272727272728,26.03,13263.61818181818,21544.18181818182,26912.8,28.04181818181818,24.65818181818182,22.673
108/12/30,21.4,40.06363636363636,42.85,39.6,23.627272727272725,24.55,23.35,13.4,12.2,14.15,26.663636363636364,30.65,25.450000000000003,12777.09090909091,6423.3,4430.5,24.724545454545456,24.9,24.385
108/12/31,24.3825,38.1,44.8,40.625,20.85,25.454545454545453,22.933333333333334,12.55,13.654545454545454,12.65,25.55,31.145454545454548,27.975,3480.9,30989.67272727273,41668.55,21.4,26.774545454545454,24.12333333333333
109/01/01,25.284166666666664,40.86666666666667,42.13076923076923,39.28333333333333,23.925,25.3,21.791666666666668,13.6,14.553846153846154,11.816666666666668,27.266666666666666,27.57692307692308,27.46666666666666,20266.483333333334,23633.261538461546,23059.05,24.3825,25.994615384615383,22.359166666666667
109/01/02,24.742500000000003,40.78333333333333,41.71666666666667,40.95,24.9,23.725,23.08333333333333,14.775,12.5,11.966666666666669,26.008333333333333,29.21666666666667,28.983333333333327,12883.683333333334,20540.35,24017.9,25.284166666666664,24.146666666666665,23.43166666666667
109/01/03,25.385454545454547,42.225,42.6,41.54166666666666,24.375,26.10909090909091,24.90833333333333,12.233333333333334,13.4,14.341666666666669,29.991666666666667,29.200000000000003,27.2,11370.783333333333,15126.145454545454,23451.05,24.742500000000003,26.85727272727273,25.968333333333334
109/01/04,25.055000000000003,40.61818181818182,43.87272727272728,40.20769230769231,25.172727272727272,26.99090909090909,24.284615384615385,13.754545454545456,15.30909090909091,14.623076923076924,26.86363636363636,28.563636363636363,25.58461538461539,13390.636363636364,13263.61818181818,29683.169230769232,25.385454545454547,28.04181818181818,25.29076923076923
109/01/05,25.85,41.083333333333336,40.06363636363636,40.78181818181818,24.45833333333333,23.627272727272725,23.572727272727278,14.541666666666666,13.4,13.454545454545457,26.54166666666667,26.663636363636364,27.327272727272728,13130.883333333331,12777.09090909091,21544.18181818182,25.055000000000003,24.724545454545456,24.65818181818182
109/01/06,25.255000000000003,40.78,38.1,42.85,25.41,20.85,24.55,14.51,12.55,12.2,26.270000000000003,25.55,30.65,13862.7,3480.9,6423.3,25.85,21.4,24.9
109/01/07,27.324166666666667,41.6,40.86666666666667,44.8,24.95,23.925,25.454545454545453,9.85,13.6,13.654545454545454,31.75,27.266666666666666,31.145454545454548,25156.7,20266.483333333334,30989.67272727273,25.255000000000003,24.3825,26.774545454545454
109/01/08,27.245833333333334,43.15,40.78333333333333,42.13076923076923,27.10833333333333,24.9,25.3,16.858333333333334,14.775,14.553846153846154,26.291666666666664,26.008333333333333,27.57692307692308,16622.216666666667,12883.683333333334,23633.261538461546,27.324166666666667,25.284166666666664,25.994615384615383
109/01/09,27.875454545454545,43.775,42.225,41.71666666666667,27.308333333333334,24.375,23.725,16.333333333333332,12.233333333333334,12.5,27.441666666666663,29.991666666666667,29.21666666666667,12571.316666666666,11370.783333333333,20540.35,27.245833333333334,24.742500000000003,24.146666666666665
109/01/10,26.363636363636363,44.98181818181818,40.61818181818182,42.6,27.92727272727273,25.172727272727272,26.10909090909091,15.163636363636364,13.754545454545456,13.4,29.81818181818182,26.86363636363636,29.200000000000003,13013.636363636364,13390.636363636364,15126.145454545454,27.875454545454545,25.385454545454547,26.85727272727273
109/01/11,28.229,42.21818181818182,41.083333333333336,43.87272727272728,25.94545454545454,24.45833333333333,26.99090909090909,16.29090909090909,14.541666666666666,15.30909090909091,25.92727272727273,26.54166666666667,28.563636363636363,8031.563636363636,13130.883333333331,13263.61818181818,26.363636363636363,25.055000000000003,28.04181818181818
109/01/12,28.937,42.8,40.78,40.06363636363636,28.49,25.41,23.627272727272725,15.0,14.51,13.4,27.8,26.270000000000003,26.663636363636364,8948.0,13862.7,12777.09090909091,28.229,25.85,24.724545454545456
109/01/13,41.65,44.57000000000001,41.6,38.1,29.03,24.95,20.85,17.3,9.85,12.55,27.270000000000007,31.75,25.55,7205.7,25156.7,3480.9,28.937,25.255000000000003,21.4
109/01/14,26.361666666666668,50.15,43.15,40.86666666666667,41.65,27.10833333333333,23.925,38.15,16.858333333333334,13.6,12.0,26.291666666666664,27.266666666666666,1906.6,16622.216666666667,20266.483333333334,41.65,27.324166666666667,24.3825
109/01/15,27.345454545454547,40.40833333333333,43.775,40.78333333333333,26.175,27.308333333333334,24.9,16.241666666666667,16.333333333333332,14.775,24.166666666666664,27.441666666666663,26.008333333333333,11574.683333333334,12571.316666666666,12883.683333333334,26.361666666666668,27.245833333333334,25.284166666666664
109/01/16,28.34909090909091,42.345454545454544,44.98181818181818,42.225,27.281818181818185,27.92727272727273,24.375,15.963636363636365,15.163636363636364,12.233333333333334,26.381818181818183,29.81818181818182,29.991666666666667,7197.2,13013.636363636364,11370.783333333333,27.345454545454547,27.875454545454545,24.742500000000003
109/01/17,29.875454545454545,45.32727272727273,42.21818181818182,40.61818181818182,28.23636363636364,25.94545454545454,25.172727272727272,16.236363636363635,16.29090909090909,13.754545454545456,29.090909090909093,25.92727272727273,26.86363636363636,9709.363636363636,8031.563636363636,13390.636363636364,28.34909090909091,26.363636363636363,25.385454545454547
109/01/18,29.65083333333333,47.52727272727272,42.8,41.083333333333336,29.4,28.49,24.45833333333333,18.227272727272727,15.0,14.541666666666666,29.3,27.8,26.54166666666667,8053.636363636364,8948.0,13130.883333333331,29.875454545454545,28.229,25.055000000000003
109/01/19,31.523000000000003,45.76666666666667,44.57000000000001,40.78,29.316666666666663,29.03,25.41,17.666666666666668,17.3,14.51,28.100000000000005,27.270000000000007,26.270000000000003,5928.383333333334,7205.7,13862.7,29.65083333333333,28.937,25.85
109/01/20,29.380000000000003,48.75,50.15,41.6,31.22,41.65,24.95,19.36,38.15,9.85,29.39,12.0,31.75,7202.6,1906.6,25156.7,31.523000000000003,41.65,25.255000000000003
109/01/21,31.995,43.3,40.40833333333333,43.15,28.95,26.175,27.10833333333333,18.15,16.241666666666667,16.858333333333334,25.15,24.166666666666664,26.291666666666664,2309.1,11574.683333333334,16622.216666666667,29.380000000000003,26.361666666666668,27.324166666666667
109/01/22,32.55916666666667,47.63333333333333,42.345454545454544,43.775,31.291666666666668,27.281818181818185,27.308333333333334,19.491666666666667,15.963636363636365,16.333333333333332,28.141666666666666,26.381818181818183,27.441666666666663,7177.083333333333,7197.2,12571.316666666666,31.995,27.345454545454547,27.245833333333334
109/01/23,32.04181818181818,46.99166666666667,45.32727272727273,44.98181818181818,31.96666666666667,28.23636363636364,27.92727272727273,21.008333333333333,16.236363636363635,15.163636363636364,25.98333333333333,29.090909090909093,29.81818181818182,5074.233333333334,9709.363636363636,13013.636363636364,32.55916666666667,28.34909090909091,27.875454545454545
109/01/24,30.421111111111117,48.809090909090905,47.52727272727272,42.21818181818182,31.3,29.4,25.94545454545454,18.954545454545453,18.227272727272727,16.29090909090909,29.85454545454545,29.3,25.92727272727273,4164.290909090909,8053.636363636364,8031.563636363636,32.04181818181818,29.875454545454545,26.363636363636363
109/01/30,27.4175,46.04444444444445,45.76666666666667,42.8,30.08888888888889,29.316666666666663,28.49,19.666666666666668,17.666666666666668,15.0,26.377777777777776,28.100000000000005,27.8,2655.222222222222,5928.383333333334,8948.0,30.421111111111117,29.65083333333333,28.229
109/01/31,30.15888888888889,39.15,48.75,44.57000000000001,27.35,31.22,29.03,16.975,19.36,17.3,22.175,29.39,27.270000000000007,3551.75,7202.6,7205.7,27.4175,31.523000000000003,28.937
