日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,中價_lag1,中價_lag7,中價_lag14,下價_lag1,下價_lag7,下價_lag14,價格區間_lag1,價格區間_lag7,價格區間_lag14,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
113/11/12,35.49307692307693,59.35,62.87692307692308,,38.25,42.22307692307693,,23.9,29.17692307692308,,35.45,33.7,,9121.2,30605.53846153846,,38.24,42.06769230769231,
113/11/13,35.66615384615385,50.66153846153846,54.0923076923077,,35.292307692307695,39.35384615384616,,25.26923076923077,28.82307692307692,,25.392307692307693,25.269230769230777,,34738.33076923077,26241.469230769228,,35.49307692307693,39.57846153846154,
113/11/14,38.16307692307692,51.56153846153846,55.05384615384616,,35.49230769230769,38.97692307692308,,24.207692307692305,27.984615384615385,,27.35384615384616,27.06923076923077,,28940.75384615385,24270.03076923077,,35.66615384615385,39.32769230769231,
113/11/15,36.318461538461534,54.17692307692308,52.87692307692308,57.6,38.35384615384616,38.68461538461538,39.85,26.0,28.907692307692308,28.43,28.176923076923075,23.96923076923077,29.17,33076.084615384614,23042.92307692308,12375.32,38.16307692307692,38.95230769230769,39.937
113/11/16,36.035,51.23076923076923,52.55384615384616,61.80833333333334,35.669230769230765,36.13076923076923,44.00833333333333,24.26153846153846,25.253846153846155,29.616666666666664,26.969230769230773,27.300000000000004,32.19166666666668,26199.292307692307,26200.561538461538,11014.016666666668,36.318461538461534,36.12,44.244166666666665
113/11/17,38.54833333333333,50.333333333333336,50.55833333333334,63.73333333333333,35.5,35.458333333333336,43.31666666666666,24.275,24.683333333333334,30.78333333333333,26.058333333333334,25.875000000000004,32.95,25683.36666666667,21779.733333333334,14399.991666666669,36.035,35.73083333333333,43.91416666666667
113/11/18,42.445,55.51666666666667,59.35,58.95,38.55,38.25,39.6,27.741666666666664,23.9,26.8,27.77500000000001,35.45,32.150000000000006,17280.358333333334,9121.2,10672.1,38.54833333333333,38.24,39.685
113/11/19,37.073076923076925,62.7,50.66153846153846,62.87692307692308,42.7,35.292307692307695,42.22307692307693,27.05,25.26923076923077,29.17692307692308,35.650000000000006,25.392307692307693,33.7,6793.1,34738.33076923077,30605.53846153846,42.445,35.49307692307693,42.06769230769231
113/11/20,35.555,51.33846153846154,51.56153846153846,54.0923076923077,36.93846153846154,35.49230769230769,39.35384615384616,26.446153846153848,24.207692307692305,28.82307692307692,24.89230769230769,27.35384615384616,25.269230769230777,32543.07692307692,28940.75384615385,26241.469230769228,37.073076923076925,35.66615384615385,39.57846153846154
113/11/21,30.92,51.15833333333333,54.17692307692308,55.05384615384616,35.11666666666667,38.35384615384616,38.97692307692308,25.191666666666663,26.0,27.984615384615385,25.966666666666665,28.176923076923075,27.06923076923077,23353.25,33076.084615384614,24270.03076923077,35.555,38.16307692307692,39.32769230769231
113/11/22,36.52307692307692,50.8,51.23076923076923,52.87692307692308,31.35,35.669230769230765,38.68461538461538,20.45,24.26153846153846,28.907692307692308,30.350000000000005,26.969230769230773,23.96923076923077,13294.4,26199.292307692307,23042.92307692308,30.92,36.318461538461534,38.95230769230769
113/11/23,36.20769230769231,52.06923076923077,50.333333333333336,52.55384615384616,36.3,35.5,36.13076923076923,24.807692307692307,24.275,25.253846153846155,27.261538461538464,26.058333333333334,27.300000000000004,32244.0,25683.36666666667,26200.561538461538,36.52307692307692,36.035,36.12
113/11/24,35.78,51.93846153846154,55.51666666666667,50.55833333333334,35.723076923076924,38.55,35.458333333333336,24.3,27.741666666666664,24.683333333333334,27.63846153846154,27.77500000000001,25.875000000000004,30516.169230769232,17280.358333333334,21779.733333333334,36.20769230769231,38.54833333333333,35.73083333333333
113/11/25,39.9,52.31666666666666,62.7,59.35,35.025,42.7,38.25,23.741666666666664,27.05,23.9,28.575,35.650000000000006,35.45,23847.63333333333,6793.1,9121.2,35.78,42.445,38.24
113/11/26,36.72153846153846,58.4,51.33846153846154,50.66153846153846,39.85,36.93846153846154,35.292307692307695,25.0,26.446153846153848,25.26923076923077,33.4,24.89230769230769,25.392307692307693,10460.3,32543.07692307692,34738.33076923077,39.9,37.073076923076925,35.49307692307693
113/11/27,36.41153846153846,51.80769230769231,51.15833333333333,51.56153846153846,36.4,35.11666666666667,35.49230769230769,24.746153846153845,25.191666666666663,24.207692307692305,27.06153846153846,25.966666666666665,27.35384615384616,34983.838461538464,23353.25,28940.75384615385,36.72153846153846,35.555,35.66615384615385
113/11/28,33.43769230769231,51.49230769230769,50.8,54.17692307692308,35.96923076923077,31.35,38.35384615384616,24.646153846153844,20.45,26.0,26.846153846153847,30.350000000000005,28.176923076923075,23722.23076923077,13294.4,33076.084615384614,36.41153846153846,30.92,38.16307692307692
113/11/29,36.64833333333333,51.323076923076925,52.06923076923077,51.23076923076923,33.03076923076923,36.3,35.669230769230765,21.884615384615383,24.807692307692307,24.26153846153846,29.438461538461542,27.261538461538464,26.969230769230773,26152.50769230769,32244.0,26199.292307692307,33.43769230769231,36.52307692307692,36.318461538461534
113/11/30,39.42,52.89166666666667,51.93846153846154,50.333333333333336,36.29166666666666,35.723076923076924,35.5,24.691666666666663,24.3,24.275,28.200000000000006,27.63846153846154,26.058333333333334,28187.9,30516.169230769232,25683.36666666667,36.64833333333333,36.20769230769231,36.035
113/12/01,36.6,53.15384615384615,52.31666666666666,55.51666666666667,39.15384615384615,35.025,38.55,28.015384615384612,23.741666666666664,27.741666666666664,25.138461538461534,28.575,27.77500000000001,29550.992307692308,23847.63333333333,17280.358333333334,39.42,35.78,38.54833333333333
113/12/02,38.18,53.48333333333333,58.4,62.7,36.35,39.85,42.7,23.916666666666668,25.0,27.05,29.56666666666666,33.4,35.650000000000006,25101.75833333333,10460.3,6793.1,36.6,39.9,42.445
113/12/03,37.26615384615385,50.0,51.80769230769231,51.33846153846154,37.8,36.4,36.93846153846154,21.8,24.746153846153845,26.446153846153848,28.2,27.06153846153846,24.89230769230769,2452.2,34983.838461538464,32543.07692307692,38.18,36.72153846153846,37.073076923076925
113/12/04,37.49583333333333,52.30769230769231,51.49230769230769,51.15833333333333,37.0,35.96923076923077,35.11666666666667,24.96153846153846,24.646153846153844,25.191666666666663,27.346153846153847,26.846153846153847,25.966666666666665,27093.19230769231,23722.23076923077,23353.25,37.26615384615385,36.41153846153846,35.555
113/12/05,36.23692307692308,53.583333333333336,51.323076923076925,50.8,37.875,33.03076923076923,31.35,24.925,21.884615384615383,20.45,28.65833333333333,29.438461538461542,30.350000000000005,23227.6,26152.50769230769,13294.4,37.49583333333333,33.43769230769231,30.92
113/12/06,36.69416666666667,49.96923076923077,52.89166666666667,52.06923076923077,36.02307692307692,36.29166666666666,36.3,25.661538461538463,24.691666666666663,24.807692307692307,24.307692307692307,28.200000000000006,27.261538461538464,20363.046153846157,28187.9,32244.0,36.23692307692308,36.64833333333333,36.52307692307692
113/12/07,37.33,53.98333333333333,53.15384615384615,51.93846153846154,36.50833333333333,39.15384615384615,35.723076923076924,25.166666666666668,28.015384615384612,24.3,28.81666666666666,25.138461538461534,27.63846153846154,24938.50833333333,29550.992307692308,30516.169230769232,36.69416666666667,39.42,36.20769230769231
113/12/08,39.39272727272727,54.93333333333334,53.48333333333333,52.31666666666666,37.641666666666666,36.35,35.025,25.025,23.916666666666668,23.741666666666664,29.90833333333333,29.56666666666666,28.575,26615.608333333334,25101.75833333333,23847.63333333333,37.33,36.6,35.78
113/12/09,41.515,56.4,50.0,58.4,39.08181818181818,37.8,39.85,25.75454545454545,21.8,25.0,30.645454545454545,28.2,33.4,21759.36363636364,2452.2,10460.3,39.39272727272727,38.18,39.9
113/12/10,37.04166666666666,58.7,52.30769230769231,51.80769230769231,40.3,37.0,36.4,23.4,24.96153846153846,24.746153846153845,35.300000000000004,27.346153846153847,27.06153846153846,4760.8,27093.19230769231,34983.838461538464,41.515,37.26615384615385,36.72153846153846
113/12/11,35.919230769230765,54.60833333333333,53.583333333333336,51.49230769230769,36.49166666666667,37.875,35.96923076923077,24.45833333333333,24.925,24.646153846153844,30.149999999999995,28.65833333333333,26.846153846153847,31077.575,23227.6,23722.23076923077,37.04166666666666,37.49583333333333,36.41153846153846
113/12/12,39.54083333333333,54.323076923076925,49.96923076923077,51.323076923076925,35.36153846153846,36.02307692307692,33.03076923076923,23.33076923076923,25.661538461538463,21.884615384615383,30.99230769230769,24.307692307692307,29.438461538461542,20385.17692307692,20363.046153846157,26152.50769230769,35.919230769230765,36.23692307692308,33.43769230769231
113/12/13,40.74166666666667,57.61666666666667,53.98333333333333,52.89166666666667,38.85833333333333,36.50833333333333,36.29166666666666,27.45,25.166666666666668,24.691666666666663,30.166666666666668,28.81666666666666,28.200000000000006,25406.30833333333,24938.50833333333,28187.9,39.54083333333333,36.69416666666667,36.64833333333333
113/12/14,40.48583333333333,60.85833333333333,54.93333333333334,53.15384615384615,40.36666666666667,37.641666666666666,39.15384615384615,26.9,25.025,28.015384615384612,33.95833333333333,29.90833333333333,25.138461538461534,26693.441666666666,26615.608333333334,29550.992307692308,40.74166666666667,37.33,39.42
113/12/15,40.74727272727272,62.93333333333333,56.4,53.48333333333333,39.71666666666667,39.08181818181818,36.35,24.2,25.75454545454545,23.916666666666668,38.73333333333333,30.645454545454545,29.56666666666666,30035.375,21759.36363636364,25101.75833333333,40.48583333333333,39.39272727272727,36.6
113/12/16,46.23,64.47272727272728,58.7,50.0,40.27272727272727,40.3,37.8,25.127272727272725,23.4,21.8,39.34545454545456,35.300000000000004,28.2,23589.20909090909,4760.8,2452.2,40.74727272727272,41.515,38.18
113/12/17,41.825833333333335,60.9,54.60833333333333,52.30769230769231,46.5,36.49166666666667,37.0,35.8,24.45833333333333,24.96153846153846,25.1,30.149999999999995,27.346153846153847,2306.4,31077.575,27093.19230769231,46.23,37.04166666666666,37.26615384615385
113/12/18,40.66181818181818,62.16666666666666,54.323076923076925,53.583333333333336,41.425,35.36153846153846,37.875,27.375,23.33076923076923,24.925,34.791666666666664,30.99230769230769,28.65833333333333,21638.983333333334,20385.17692307692,23227.6,41.825833333333335,35.919230769230765,37.49583333333333
113/12/19,40.35,61.690909090909095,57.61666666666667,49.96923076923077,40.47272727272727,38.85833333333333,36.02307692307692,25.73636363636364,27.45,25.661538461538463,35.95454545454545,30.166666666666668,24.307692307692307,20002.7,25406.30833333333,20363.046153846157,40.66181818181818,39.54083333333333,36.23692307692308
113/12/20,43.5975,59.125,60.85833333333333,53.98333333333333,39.69166666666667,40.36666666666667,36.50833333333333,26.683333333333334,26.9,25.166666666666668,32.44166666666666,33.95833333333333,28.81666666666666,17276.733333333334,26693.441666666666,24938.50833333333,40.35,40.74166666666667,36.69416666666667
113/12/21,42.58,61.80833333333334,62.93333333333333,54.93333333333334,42.59166666666667,39.71666666666667,37.641666666666666,30.391666666666666,24.2,25.025,31.41666666666667,38.73333333333333,29.90833333333333,17832.158333333333,30035.375,26615.608333333334,43.5975,40.48583333333333,37.33
113/12/22,42.01272727272727,60.75833333333333,64.47272727272728,56.4,42.23333333333333,40.27272727272727,39.08181818181818,28.35833333333333,25.127272727272725,25.75454545454545,32.4,39.34545454545456,30.645454545454545,17939.583333333332,23589.20909090909,21759.36363636364,42.58,40.74727272727272,39.39272727272727
113/12/23,43.0,61.8,60.9,58.7,41.45454545454545,46.5,40.3,29.08181818181818,35.8,23.4,32.71818181818182,25.1,35.300000000000004,16223.481818181815,2306.4,4760.8,42.01272727272727,46.23,41.515
113/12/24,42.02166666666667,62.0,62.16666666666666,54.60833333333333,43.0,41.425,36.49166666666667,27.0,27.375,24.45833333333333,35.0,34.791666666666664,30.149999999999995,8500.0,21638.983333333334,31077.575,43.0,41.825833333333335,37.04166666666666
113/12/25,44.303333333333335,62.68333333333334,61.690909090909095,54.323076923076925,41.208333333333336,40.47272727272727,35.36153846153846,27.891666666666666,25.73636363636364,23.33076923076923,34.79166666666667,35.95454545454545,30.99230769230769,17627.850000000002,20002.7,20385.17692307692,42.02166666666667,40.66181818181818,35.919230769230765
113/12/26,36.256,65.075,59.125,57.61666666666667,43.53333333333333,39.69166666666667,38.85833333333333,29.98333333333333,26.683333333333334,27.45,35.09166666666667,32.44166666666666,30.166666666666668,13874.433333333334,17276.733333333334,25406.30833333333,44.303333333333335,40.35,39.54083333333333
113/12/27,41.855384615384615,60.56,61.80833333333334,60.85833333333333,36.66,42.59166666666667,40.36666666666667,22.16,30.391666666666666,26.9,38.400000000000006,31.41666666666667,33.95833333333333,12572.44,17832.158333333333,26693.441666666666,36.256,43.5975,40.74166666666667
113/12/28,40.75,59.86923076923077,60.75833333333333,62.93333333333333,41.56153846153846,42.23333333333333,39.71666666666667,28.50769230769231,28.35833333333333,24.2,31.36153846153846,32.4,38.73333333333333,20606.661538461536,17939.583333333332,30035.375,41.855384615384615,42.58,40.48583333333333
113/12/29,43.11727272727273,57.73846153846154,61.8,64.47272727272728,40.23076923076923,41.45454545454545,40.27272727272727,29.12307692307693,29.08181818181818,25.127272727272725,28.615384615384617,32.71818181818182,39.34545454545456,17365.87692307692,16223.481818181815,23589.20909090909,40.75,42.01272727272727,40.74727272727272
113/12/30,46.325,61.07272727272727,62.0,60.9,42.57272727272727,43.0,46.5,29.29090909090909,27.0,35.8,31.78181818181818,35.0,25.1,17175.581818181818,8500.0,2306.4,43.11727272727273,43.0,46.23
113/12/31,36.88846153846154,64.0,62.68333333333334,62.16666666666666,46.4,41.208333333333336,41.425,30.0,27.891666666666666,27.375,34.0,34.79166666666667,34.791666666666664,4843.0,17627.850000000002,21638.983333333334,46.325,42.02166666666667,41.825833333333335
114/01/01,38.27636363636364,52.99230769230769,65.075,61.690909090909095,36.59230769230769,43.53333333333333,40.47272727272727,25.46153846153846,29.98333333333333,25.73636363636364,27.53076923076923,35.09166666666667,35.95454545454545,18209.25384615385,13874.433333333334,20002.7,36.88846153846154,44.303333333333335,40.66181818181818
114/01/02,41.018181818181816,55.154545454545456,60.56,59.125,38.29090909090909,36.66,39.69166666666667,27.772727272727277,22.16,26.683333333333334,27.381818181818183,38.400000000000006,32.44166666666666,12783.781818181818,12572.44,17276.733333333334,38.27636363636364,36.256,40.35
114/01/03,37.42307692307692,54.95454545454545,59.86923076923077,61.80833333333334,41.3,41.56153846153846,42.59166666666667,29.654545454545453,28.50769230769231,30.391666666666666,25.3,31.36153846153846,31.41666666666667,12501.245454545457,20606.661538461536,17832.158333333333,41.018181818181816,41.855384615384615,43.5975
114/01/04,35.15,53.75384615384615,57.73846153846154,60.75833333333333,36.815384615384616,40.23076923076923,42.23333333333333,25.66923076923077,29.12307692307693,28.35833333333333,28.08461538461538,28.615384615384617,32.4,10808.923076923076,17365.87692307692,17939.583333333332,37.42307692307692,40.75,42.58
114/01/05,36.17,53.845454545454544,61.07272727272727,61.8,34.39090909090909,42.57272727272727,41.45454545454545,24.29090909090909,29.29090909090909,29.08181818181818,29.55454545454545,31.78181818181818,32.71818181818182,10990.863636363636,17175.581818181818,16223.481818181815,35.15,43.11727272727273,42.01272727272727
114/01/06,54.52,54.59090909090909,64.0,62.0,35.9,46.4,43.0,25.472727272727276,30.0,27.0,29.11818181818182,34.0,35.0,10316.636363636364,4843.0,8500.0,36.17,46.325,43.0
114/01/07,36.74166666666667,70.15,52.99230769230769,62.68333333333334,53.75,36.59230769230769,41.208333333333336,39.1,25.46153846153846,27.891666666666666,31.050000000000004,27.53076923076923,34.79166666666667,865.7,18209.25384615385,17627.850000000002,54.52,36.88846153846154,42.02166666666667
114/01/08,35.52,58.333333333333336,55.154545454545456,65.075,35.75,38.29090909090909,43.53333333333333,27.25,27.772727272727277,29.98333333333333,31.083333333333336,27.381818181818183,35.09166666666667,13455.766666666668,12783.781818181818,13874.433333333334,36.74166666666667,38.27636363636364,44.303333333333335
114/01/09,33.49636363636363,53.720000000000006,54.95454545454545,60.56,34.77,41.3,36.66,25.74,29.654545454545453,22.16,27.980000000000008,25.3,38.400000000000006,12542.92,12501.245454545457,12572.44,35.52,41.018181818181816,36.256
114/01/10,31.75272727272727,52.32727272727273,53.75384615384615,59.86923076923077,33.03636363636363,36.815384615384616,41.56153846153846,23.481818181818184,25.66923076923077,28.50769230769231,28.845454545454544,28.08461538461538,31.36153846153846,9449.636363636364,10808.923076923076,20606.661538461536,33.49636363636363,37.42307692307692,41.855384615384615
114/01/11,33.00363636363637,52.66363636363636,53.845454545454544,57.73846153846154,31.281818181818185,34.39090909090909,40.23076923076923,22.272727272727277,24.29090909090909,29.12307692307693,30.390909090909084,29.55454545454545,28.615384615384617,9796.38181818182,10990.863636363636,17365.87692307692,31.75272727272727,35.15,40.75
114/01/12,29.228181818181817,52.309090909090905,54.59090909090909,61.07272727272727,32.46363636363637,35.9,42.57272727272727,21.445454545454545,25.472727272727276,29.29090909090909,30.86363636363636,29.11818181818182,31.78181818181818,11918.072727272724,10316.636363636364,17175.581818181818,33.00363636363637,36.17,43.11727272727273
114/01/13,45.82,49.87272727272728,70.15,64.0,28.818181818181817,53.75,46.4,18.772727272727277,39.1,30.0,31.1,31.050000000000004,34.0,9056.990909090908,865.7,4843.0,29.228181818181817,54.52,46.325
114/01/14,30.864166666666662,65.5,58.333333333333336,52.99230769230769,43.75,35.75,36.59230769230769,33.1,27.25,25.46153846153846,32.4,31.083333333333336,27.53076923076923,6556.8,13455.766666666668,18209.25384615385,45.82,36.74166666666667,36.88846153846154
114/01/15,34.061,51.29166666666666,53.720000000000006,55.154545454545456,30.55,34.77,38.29090909090909,19.008333333333333,25.74,27.772727272727277,32.28333333333333,27.980000000000008,27.381818181818183,10204.191666666668,12542.92,12783.781818181818,30.864166666666662,35.52,38.27636363636364
114/01/16,30.33,55.19,52.32727272727273,54.95454545454545,33.02,33.03636363636363,41.3,20.61,23.481818181818184,29.654545454545453,34.58,28.845454545454544,25.3,8818.939999999999,9449.636363636364,12501.245454545457,34.061,33.49636363636363,41.018181818181816
114/01/17,35.26416666666667,61.54,52.66363636363636,53.75384615384615,29.44,31.281818181818185,36.815384615384616,19.380000000000003,22.272727272727277,25.66923076923077,42.16,30.390909090909084,28.08461538461538,8746.92,9796.38181818182,10808.923076923076,30.33,31.75272727272727,37.42307692307692
114/01/18,35.67636363636364,58.56666666666666,52.309090909090905,53.845454545454544,35.025,32.46363636363637,34.39090909090909,23.366666666666664,21.445454545454545,24.29090909090909,35.2,30.86363636363636,29.55454545454545,10824.025,11918.072727272724,10990.863636363636,35.26416666666667,33.00363636363637,35.15
114/01/19,36.31909090909091,53.75454545454545,49.87272727272728,54.59090909090909,35.52727272727273,28.818181818181817,35.9,24.227272727272727,18.772727272727277,25.472727272727276,29.527272727272724,31.1,29.11818181818182,7914.345454545455,9056.990909090908,10316.636363636364,35.67636363636364,29.228181818181817,36.17
114/01/20,34.0,55.56363636363637,65.5,70.15,35.32727272727273,43.75,53.75,23.85454545454545,33.1,39.1,31.70909090909092,32.4,31.050000000000004,5491.190909090909,6556.8,865.7,36.31909090909091,45.82,54.52
114/01/21,33.625454545454545,60.0,51.29166666666666,58.333333333333336,34.0,30.55,35.75,18.0,19.008333333333333,27.25,42.0,32.28333333333333,31.083333333333336,8500.0,10204.191666666668,13455.766666666668,34.0,30.864166666666662,36.74166666666667
114/01/22,32.41,52.27272727272727,55.19,53.720000000000006,33.26363636363636,33.02,34.77,20.727272727272727,20.61,25.74,31.545454545454547,34.58,27.980000000000008,7267.881818181818,8818.939999999999,12542.92,33.625454545454545,34.061,35.52
114/01/23,33.414,51.97272727272728,61.54,52.32727272727273,31.61818181818182,29.44,33.03636363636363,20.62727272727273,19.380000000000003,23.481818181818184,31.345454545454547,42.16,28.845454545454544,5250.354545454546,8746.92,9449.636363636364,32.41,30.33,33.49636363636363
114/01/24,33.64818181818182,52.720000000000006,58.56666666666666,52.66363636363636,32.8,35.025,31.281818181818185,21.59,23.366666666666664,22.272727272727277,31.13000000000001,35.2,30.390909090909084,5692.24,10824.025,9796.38181818182,33.414,35.26416666666667,31.75272727272727
114/01/25,35.38545454545454,54.08181818181818,53.75454545454545,52.309090909090905,33.88181818181818,35.52727272727273,32.46363636363637,22.563636363636363,24.227272727272727,21.445454545454545,31.518181818181816,29.527272727272724,30.86363636363636,4507.927272727273,7914.345454545455,11918.072727272724,33.64818181818182,35.67636363636364,33.00363636363637
114/01/26,37.985,53.68181818181818,55.56363636363637,49.87272727272728,34.75454545454546,35.32727272727273,28.818181818181817,26.41818181818182,23.85454545454545,18.772727272727277,27.26363636363636,31.70909090909092,31.1,3891.618181818182,5491.190909090909,9056.990909090908,35.38545454545454,36.31909090909091,29.228181818181817
114/01/27,38.556666666666665,53.64,60.0,65.5,37.63,34.0,43.75,28.84,18.0,33.1,24.800000000000004,42.0,32.4,3776.56,8500.0,6556.8,37.985,34.0,45.82
114/01/28,44.385714285714286,54.77777777777778,52.27272727272727,51.29166666666666,38.56666666666667,33.26363636363636,30.55,29.022222222222226,20.727272727272727,19.008333333333333,25.75555555555556,31.545454545454547,32.28333333333333,3068.777777777778,7267.881818181818,10204.191666666668,38.556666666666665,33.625454545454545,30.864166666666662
