日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,中價_lag1,中價_lag7,中價_lag14,下價_lag1,下價_lag7,下價_lag14,價格區間_lag1,價格區間_lag7,價格區間_lag14,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
109/12/06,23.877272727272725,33.372727272727275,32.690909090909095,31.25454545454545,21.49090909090909,20.827272727272728,19.227272727272727,12.78181818181818,12.827272727272726,11.427272727272728,20.590909090909093,19.863636363636367,19.827272727272728,30833.56363636364,32216.36363636364,28452.18181818182,22.40090909090909,21.757272727272724,19.70909090909091
109/12/07,23.54,35.54545454545455,35.3,37.3,22.8,24.7,21.7,14.336363636363636,13.4,10.65,21.20909090909091,21.9,26.65,24899.36363636364,5472.0,18017.0,23.877272727272725,23.69,26.545
109/12/08,22.704545454545453,34.8,33.46,31.563636363636363,23.8,21.41,18.43636363636364,12.1,13.2,11.28181818181818,22.7,20.26,20.28181818181818,8137.2,32264.24,42771.29090909091,23.54,22.274,19.44545454545454
109/12/09,23.691666666666663,34.02727272727273,33.483333333333334,30.73333333333333,21.672727272727272,21.35833333333333,19.125,13.354545454545455,13.35,11.691666666666668,20.67272727272728,20.133333333333333,19.041666666666664,37219.454545454544,23498.6,31931.016666666663,22.704545454545453,21.980833333333333,20.07583333333333
109/12/10,24.18166666666667,34.65833333333333,33.96666666666667,31.58181818181818,23.325,22.15833333333333,18.93636363636364,14.308333333333332,13.675,11.372727272727271,20.35,20.29166666666667,20.209090909090904,25367.11666666667,24471.9,35514.94545454546,23.691666666666663,22.919166666666666,19.55
109/12/11,24.13636363636364,36.18333333333333,32.981818181818184,32.21818181818182,23.541666666666668,21.509090909090908,20.063636363636363,14.533333333333331,12.6,12.20909090909091,21.65,20.381818181818183,20.009090909090908,22786.75,27779.76363636364,41475.70909090909,24.18166666666667,21.774545454545457,20.48909090909091
109/12/12,25.22,36.809090909090905,33.372727272727275,31.99090909090909,23.372727272727275,21.49090909090909,20.345454545454547,14.372727272727271,12.78181818181818,11.954545454545457,22.43636363636363,20.590909090909093,20.03636363636363,25035.836363636365,30833.56363636364,44647.472727272725,24.13636363636364,22.40090909090909,20.786363636363635
109/12/13,28.08333333333333,37.14545454545455,35.54545454545455,32.690909090909095,24.772727272727277,22.8,20.827272727272728,15.127272727272729,14.336363636363636,12.827272727272726,22.018181818181823,21.20909090909091,19.863636363636367,31331.636363636364,24899.36363636364,32216.36363636364,25.22,23.877272727272725,21.757272727272724
109/12/14,26.44666666666667,39.73333333333333,34.8,35.3,27.425,23.8,24.7,17.358333333333334,12.1,13.4,22.375,22.7,21.9,32775.25,8137.2,5472.0,28.08333333333333,23.54,23.69
109/12/15,28.0825,40.46666666666667,34.02727272727273,33.46,25.7,21.672727272727272,21.41,12.866666666666667,13.354545454545455,13.2,27.6,20.67272727272728,20.26,10636.866666666669,37219.454545454544,32264.24,26.44666666666667,22.704545454545453,22.274
109/12/16,25.51,42.391666666666666,34.65833333333333,33.483333333333334,27.475,23.325,21.35833333333333,15.941666666666668,14.308333333333332,13.35,26.45,20.35,20.133333333333333,38202.958333333336,25367.11666666667,23498.6,28.0825,23.691666666666663,21.980833333333333
109/12/17,25.68636363636364,38.63,36.18333333333333,33.96666666666667,25.17,23.541666666666668,22.15833333333333,14.69,14.533333333333331,13.675,23.94,21.65,20.29166666666667,25707.48,22786.75,24471.9,25.51,24.18166666666667,22.919166666666666
109/12/18,26.94692307692308,39.28181818181818,36.809090909090905,32.981818181818184,25.35454545454546,23.372727272727275,21.509090909090908,15.29090909090909,14.372727272727271,12.6,23.99090909090909,22.43636363636363,20.381818181818183,21023.272727272728,25035.836363636365,27779.76363636364,25.68636363636364,24.13636363636364,21.774545454545457
109/12/19,24.845,40.215384615384615,37.14545454545455,33.372727272727275,26.85384615384616,24.772727272727277,21.49090909090909,16.115384615384617,15.127272727272729,12.78181818181818,24.1,22.018181818181823,20.590909090909093,18970.56923076923,31331.636363636364,30833.56363636364,26.94692307692308,25.22,22.40090909090909
109/12/20,26.3,38.54166666666666,39.73333333333333,35.54545454545455,24.175,27.425,22.8,14.091666666666669,17.358333333333334,14.336363636363636,24.45,22.375,21.20909090909091,22031.066666666666,32775.25,24899.36363636364,24.845,28.08333333333333,23.877272727272725
109/12/21,28.395,40.13,40.46666666666667,34.8,25.83,25.7,23.8,15.419999999999998,12.866666666666667,12.1,24.710000000000004,27.6,22.7,21514.0,10636.866666666669,8137.2,26.3,26.44666666666667,23.54
109/12/22,28.55181818181818,41.1,42.391666666666666,34.02727272727273,27.75,27.475,21.672727272727272,15.15,15.941666666666668,13.354545454545455,25.950000000000003,26.45,20.67272727272728,4540.1,38202.958333333336,37219.454545454544,28.395,28.0825,22.704545454545453
109/12/23,28.232727272727274,44.16363636363637,38.63,34.65833333333333,27.38181818181818,25.17,23.325,15.7,14.69,14.308333333333332,28.463636363636365,23.94,20.35,23241.34545454545,25707.48,25367.11666666667,28.55181818181818,25.51,23.691666666666663
109/12/24,27.30363636363636,44.17272727272727,39.28181818181818,36.18333333333333,26.44545454545454,25.35454545454546,23.541666666666668,14.654545454545454,15.29090909090909,14.533333333333331,29.518181818181816,23.99090909090909,21.65,33778.43636363636,21023.272727272728,22786.75,28.232727272727274,25.68636363636364,24.18166666666667
109/12/25,30.9025,44.1,40.215384615384615,36.809090909090905,26.363636363636363,26.85384615384616,23.372727272727275,14.9,16.115384615384617,14.372727272727271,29.200000000000003,24.1,22.43636363636363,19180.254545454543,18970.56923076923,25035.836363636365,27.30363636363636,26.94692307692308,24.13636363636364
109/12/26,30.11909090909091,47.71666666666667,38.54166666666666,37.14545454545455,29.816666666666663,24.175,24.772727272727277,17.466666666666665,14.091666666666669,15.127272727272729,30.250000000000004,24.45,22.018181818181823,18585.733333333334,22031.066666666666,31331.636363636364,30.9025,24.845,25.22
109/12/27,33.518181818181816,46.4,40.13,39.73333333333333,29.4,25.83,27.425,17.900000000000002,15.419999999999998,17.358333333333334,28.5,24.710000000000004,22.375,20027.927272727276,21514.0,32775.25,30.11909090909091,26.3,28.08333333333333
109/12/28,34.13,51.7090909090909,41.1,40.46666666666667,32.92727272727273,27.75,25.7,19.13636363636364,15.15,12.866666666666667,32.57272727272726,25.950000000000003,27.6,22905.545454545456,4540.1,10636.866666666669,33.518181818181816,28.395,26.44666666666667
109/12/29,30.63636363636364,52.26666666666667,44.16363636363637,42.391666666666666,31.7,27.38181818181818,27.475,17.733333333333334,15.7,15.941666666666668,34.53333333333334,28.463636363636365,26.45,9638.6,23241.34545454545,38202.958333333336,34.13,28.55181818181818,28.0825
109/12/30,31.274545454545454,47.190909090909095,44.17272727272727,38.63,30.172727272727272,26.44545454545454,25.17,17.554545454545455,14.654545454545454,14.69,29.63636363636364,29.518181818181816,23.94,30973.163636363635,33778.43636363636,25707.48,30.63636363636364,28.232727272727274,25.51
109/12/31,29.729090909090907,48.26363636363636,44.1,39.28181818181818,30.172727272727272,26.363636363636363,25.35454545454546,18.263636363636365,14.9,15.29090909090909,29.999999999999996,29.200000000000003,23.99090909090909,19447.109090909093,19180.254545454543,21023.272727272728,31.274545454545454,27.30363636363636,25.68636363636364
110/01/01,29.37,43.14545454545454,47.71666666666667,40.215384615384615,28.981818181818184,29.816666666666663,26.85384615384616,17.663636363636364,17.466666666666665,16.115384615384617,25.481818181818177,30.250000000000004,24.1,24184.90909090909,18585.733333333334,18970.56923076923,29.729090909090907,30.9025,26.94692307692308
110/01/02,31.187272727272727,45.96666666666667,46.4,38.54166666666666,28.716666666666665,29.4,24.175,15.983333333333334,17.900000000000002,14.091666666666669,29.98333333333333,28.5,24.45,12127.583333333334,20027.927272727276,22031.066666666666,29.37,30.11909090909091,24.845
110/01/03,32.08636363636364,48.54545454545455,51.7090909090909,40.13,30.94545454545454,32.92727272727273,25.83,18.10909090909091,19.13636363636364,15.419999999999998,30.43636363636364,32.57272727272726,24.710000000000004,11247.09090909091,22905.545454545456,21514.0,31.187272727272727,33.518181818181816,26.3
110/01/04,35.965,48.39090909090908,52.26666666666667,41.1,31.8,31.7,27.75,20.063636363636363,17.733333333333334,15.15,28.32727272727272,34.53333333333334,25.950000000000003,13087.545454545454,9638.6,4540.1,32.08636363636364,34.13,28.395
110/01/05,32.655,52.0,47.190909090909095,44.16363636363637,35.65,30.172727272727272,27.38181818181818,23.45,17.554545454545455,15.7,28.55,29.63636363636364,28.463636363636365,9259.2,30973.163636363635,23241.34545454545,35.965,30.63636363636364,28.55181818181818
110/01/06,32.26909090909091,49.325,48.26363636363636,44.17272727272727,32.35,30.172727272727272,26.44545454545454,19.48333333333333,18.263636363636365,14.654545454545454,29.84166666666666,29.999999999999996,29.518181818181816,18694.33333333333,19447.109090909093,33778.43636363636,32.655,31.274545454545454,28.232727272727274
110/01/07,32.02916666666667,47.49090909090909,43.14545454545454,44.1,32.32727272727273,28.981818181818184,26.363636363636363,19.33636363636364,17.663636363636364,14.9,28.154545454545456,25.481818181818177,29.200000000000003,15251.927272727276,24184.90909090909,19180.254545454543,32.26909090909091,29.729090909090907,27.30363636363636
110/01/08,31.08833333333333,47.25833333333333,45.96666666666667,47.71666666666667,30.78333333333333,28.716666666666665,29.816666666666663,18.883333333333333,15.983333333333334,17.466666666666665,28.375,29.98333333333333,30.250000000000004,10827.9,12127.583333333334,18585.733333333334,32.02916666666667,29.37,30.9025
110/01/09,34.344166666666666,47.708333333333336,48.54545454545455,46.4,30.55,30.94545454545454,29.4,17.625,18.10909090909091,17.900000000000002,30.083333333333336,30.43636363636364,28.5,11560.566666666666,11247.09090909091,20027.927272727276,31.08833333333333,31.187272727272727,30.11909090909091
110/01/10,34.591,50.208333333333336,48.39090909090908,51.7090909090909,34.125,31.8,32.92727272727273,20.616666666666667,20.063636363636363,19.13636363636364,29.59166666666667,28.32727272727272,32.57272727272726,10181.833333333334,13087.545454545454,22905.545454545456,34.344166666666666,32.08636363636364,33.518181818181816
110/01/11,36.6,50.11,52.0,52.26666666666667,34.120000000000005,35.65,31.7,20.53,23.45,17.733333333333334,29.58,28.55,34.53333333333334,9820.4,9259.2,9638.6,34.591,35.965,34.13
110/01/12,34.712,52.9,49.325,47.190909090909095,37.1,32.35,30.172727272727272,17.3,19.48333333333333,17.554545454545455,35.599999999999994,29.84166666666666,29.63636363636364,6821.1,18694.33333333333,30973.163636363635,36.6,32.655,30.63636363636364
110/01/13,34.448181818181816,52.02,47.49090909090909,48.26363636363636,33.89,32.32727272727273,30.172727272727272,20.770000000000003,19.33636363636364,18.263636363636365,31.25,28.154545454545456,29.999999999999996,17814.5,15251.927272727276,19447.109090909093,34.712,32.26909090909091,31.274545454545454
110/01/14,33.415,51.59090909090909,47.25833333333333,43.14545454545454,34.07272727272727,30.78333333333333,28.981818181818184,23.181818181818183,18.883333333333333,17.663636363636364,28.40909090909091,28.375,25.481818181818177,11903.763636363636,10827.9,24184.90909090909,34.448181818181816,32.02916666666667,29.729090909090907
110/01/15,37.236,51.275,47.708333333333336,45.96666666666667,34.9,30.55,28.716666666666665,21.875,17.625,15.983333333333334,29.4,30.083333333333336,29.98333333333333,3252.75,11560.566666666666,12127.583333333334,33.415,31.08833333333333,29.37
110/01/16,34.844545454545454,51.33,50.208333333333336,48.54545454545455,36.97,34.125,30.94545454545454,23.4,20.616666666666667,18.10909090909091,27.93,29.59166666666667,30.43636363636364,12845.12,10181.833333333334,11247.09090909091,37.236,34.344166666666666,31.187272727272727
110/01/17,34.39090909090909,50.28181818181818,50.11,48.39090909090908,34.23636363636364,34.120000000000005,31.8,21.8,20.53,20.063636363636363,28.48181818181818,29.58,28.32727272727272,11623.545454545454,9820.4,13087.545454545454,34.844545454545454,34.591,32.08636363636364
110/01/18,35.0,50.02727272727272,52.9,52.0,34.372727272727275,37.1,35.65,23.045454545454547,17.3,23.45,26.981818181818177,35.599999999999994,28.55,9044.454545454546,6821.1,9259.2,34.39090909090909,36.6,35.965
110/01/19,32.98,52.0,52.02,49.325,35.0,33.89,32.35,20.0,20.770000000000003,19.48333333333333,32.0,31.25,29.84166666666666,4000.0,17814.5,18694.33333333333,35.0,34.712,32.655
110/01/20,34.98909090909091,48.627272727272725,51.59090909090909,47.49090909090909,32.71818181818182,34.07272727272727,32.32727272727273,22.363636363636363,23.181818181818183,19.33636363636364,26.26363636363636,28.40909090909091,28.154545454545456,17899.254545454543,11903.763636363636,15251.927272727276,32.98,34.448181818181816,32.26909090909091
110/01/21,33.13272727272727,49.309090909090905,51.275,47.25833333333333,34.97272727272727,34.9,30.78333333333333,22.28181818181818,21.875,18.883333333333333,27.027272727272724,29.4,28.375,10659.272727272728,3252.75,10827.9,34.98909090909091,33.415,32.02916666666667
110/01/22,34.22909090909091,47.85454545454545,51.33,47.708333333333336,34.0,36.97,30.55,22.21818181818182,23.4,17.625,25.636363636363637,27.93,30.083333333333336,9065.654545454545,12845.12,11560.566666666666,33.13272727272727,37.236,31.08833333333333
110/01/23,33.86909090909091,49.73636363636364,50.28181818181818,50.208333333333336,34.1,34.23636363636364,34.125,23.372727272727275,21.8,20.616666666666667,26.363636363636367,28.48181818181818,29.59166666666667,13204.38181818182,11623.545454545454,10181.833333333334,34.22909090909091,34.844545454545454,34.344166666666666
110/01/24,33.325,48.627272727272725,50.02727272727272,50.11,33.372727272727275,34.372727272727275,34.120000000000005,21.43636363636364,23.045454545454547,20.53,27.190909090909088,26.981818181818177,29.58,10052.363636363636,9044.454545454546,9820.4,33.86909090909091,34.39090909090909,34.591
110/01/25,32.97,55.17999999999999,52.0,52.9,31.75,35.0,37.1,22.31,20.0,17.3,32.86999999999999,32.0,35.599999999999994,9669.1,4000.0,6821.1,33.325,35.0,36.6
110/01/26,34.03363636363636,50.0,48.627272727272725,52.02,35.65,32.71818181818182,33.89,26.25,22.363636363636363,20.770000000000003,23.75,26.26363636363636,31.25,2607.1,17899.254545454543,17814.5,32.97,32.98,34.712
110/01/27,34.71,50.85454545454545,49.309090909090905,51.59090909090909,33.872727272727275,34.97272727272727,34.07272727272727,22.581818181818186,22.28181818181818,23.181818181818183,28.27272727272727,27.027272727272724,28.40909090909091,14227.181818181818,10659.272727272728,11903.763636363636,34.03363636363636,34.98909090909091,34.448181818181816
110/01/28,34.896,49.75,47.85454545454545,51.275,35.12,34.0,34.9,21.79,22.21818181818182,21.875,27.96,25.636363636363637,29.4,10048.6,9065.654545454545,3252.75,34.71,33.13272727272727,33.415
110/01/29,37.27,48.55,49.73636363636364,51.33,34.260000000000005,34.1,36.97,23.62,23.372727272727275,23.4,24.93,26.363636363636367,27.93,11201.62,13204.38181818182,12845.12,34.896,34.22909090909091,37.236
110/01/30,35.651,51.92,48.627272727272725,50.28181818181818,36.31,33.372727272727275,34.23636363636364,26.9,21.43636363636364,21.8,25.020000000000003,27.190909090909088,28.48181818181818,4655.26,10052.363636363636,11623.545454545454,37.27,33.86909090909091,34.844545454545454
110/01/31,36.01181818181818,52.99,55.17999999999999,50.02727272727272,35.31,31.75,34.372727272727275,23.51,22.31,23.045454545454547,29.48,32.86999999999999,26.981818181818177,8242.2,9669.1,9044.454545454546,35.651,33.325,34.39090909090909
