日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,中價_lag1,中價_lag7,中價_lag14,下價_lag1,下價_lag7,下價_lag14,價格區間_lag1,價格區間_lag7,價格區間_lag14,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
112/11/29,33.27692307692308,52.13636363636363,54.36666666666667,56.71666666666667,34.64545454545455,36.583333333333336,35.68333333333333,21.42727272727273,23.508333333333336,24.041666666666668,30.709090909090904,30.85833333333333,32.675,39614.681818181816,29183.816666666666,20690.68333333333,35.07181818181818,36.96083333333333,36.67583333333334
112/11/30,32.75,50.784615384615385,55.24166666666667,57.05,33.13076923076923,35.25833333333333,35.416666666666664,21.361538461538466,25.28333333333333,23.116666666666664,29.423076923076923,29.958333333333336,33.93333333333334,24276.53846153846,30026.216666666664,7037.900000000001,33.27692307692308,35.971666666666664,35.89833333333333
112/12/01,32.03153846153846,51.86923076923077,54.28333333333333,56.68333333333334,32.40769230769231,34.96666666666667,38.59166666666667,21.23076923076923,24.275,25.741666666666664,30.638461538461534,30.00833333333333,30.941666666666677,25176.7,35053.708333333336,31285.175,32.75,35.420833333333334,39.39
112/12/02,31.482307692307693,50.9076923076923,54.68333333333334,57.16666666666666,31.6,34.800000000000004,36.13333333333333,20.384615384615383,23.45833333333333,24.09166666666667,30.52307692307692,31.225000000000005,33.075,24449.992307692308,39139.65,25997.766666666663,32.03153846153846,35.266666666666666,36.58083333333334
112/12/03,30.35833333333333,48.58461538461539,52.16363636363636,55.01818181818182,30.91538461538461,36.11818181818182,38.44545454545455,20.4,25.745454545454542,27.327272727272728,28.18461538461539,26.41818181818181,27.69090909090909,24097.746153846158,45295.94545454546,26108.35454545455,31.482307692307693,36.40909090909091,38.809090909090905
112/12/04,39.48,48.13333333333333,58.55,59.15,30.08333333333333,37.15,35.6,20.316666666666663,20.0,19.4,27.816666666666663,38.55,39.75,22712.45833333333,8411.4,8709.2,30.35833333333333,38.260000000000005,36.39
112/12/05,30.10076923076923,62.3,52.13636363636363,56.725,40.25,34.64545454545455,36.34166666666667,21.2,21.42727272727273,24.73333333333333,41.1,30.709090909090904,31.991666666666667,9035.7,39614.681818181816,34241.666666666664,39.48,35.07181818181818,37.115
112/12/06,30.59846153846153,47.6,50.784615384615385,54.36666666666667,29.407692307692308,33.13076923076923,36.583333333333336,19.161538461538463,21.361538461538466,23.508333333333336,28.43846153846153,29.423076923076923,30.85833333333333,28361.646153846155,24276.53846153846,29183.816666666666,30.10076923076923,33.27692307692308,36.96083333333333
112/12/07,31.69666666666667,48.26153846153846,51.86923076923077,55.24166666666667,29.85384615384616,32.40769230769231,35.25833333333333,19.29230769230769,21.23076923076923,25.28333333333333,28.96923076923076,30.638461538461534,29.958333333333336,22434.346153846152,25176.7,30026.216666666664,30.59846153846153,32.75,35.971666666666664
112/12/08,30.704615384615384,53.6,50.9076923076923,54.28333333333333,31.85,31.6,34.96666666666667,20.33333333333333,20.384615384615383,24.275,33.266666666666666,30.52307692307692,30.00833333333333,7145.616666666666,24449.992307692308,35053.708333333336,31.69666666666667,32.03153846153846,35.420833333333334
112/12/09,31.214615384615385,49.14615384615384,48.58461538461539,54.68333333333334,30.09230769230769,30.91538461538461,34.800000000000004,19.523076923076925,20.4,23.45833333333333,29.62307692307692,28.18461538461539,31.225000000000005,32807.123076923075,24097.746153846158,39139.65,30.704615384615384,31.482307692307693,35.266666666666666
112/12/10,31.25,48.91538461538461,48.13333333333333,52.16363636363636,30.930769230769236,30.08333333333333,36.11818181818182,20.76923076923077,20.316666666666663,25.745454545454542,28.14615384615384,27.816666666666663,26.41818181818181,30299.984615384616,22712.45833333333,45295.94545454546,31.214615384615385,30.35833333333333,36.40909090909091
112/12/11,35.754999999999995,48.86666666666667,62.3,58.55,30.825,40.25,37.15,20.3,21.2,20.0,28.566666666666663,41.1,38.55,26778.225,9035.7,8411.4,31.25,39.48,38.260000000000005
112/12/12,32.753846153846155,57.2,47.6,52.13636363636363,33.45,29.407692307692308,34.64545454545455,15.95,19.161538461538463,21.42727272727273,41.25,28.43846153846153,30.709090909090904,6257.7,28361.646153846155,39614.681818181816,35.754999999999995,30.10076923076923,35.07181818181818
112/12/13,33.40076923076923,52.33846153846154,48.26153846153846,50.784615384615385,31.923076923076923,29.85384615384616,33.13076923076923,20.192307692307693,19.29230769230769,21.361538461538466,32.146153846153844,28.96923076923076,29.423076923076923,42460.01538461538,22434.346153846152,24276.53846153846,32.753846153846155,30.59846153846153,33.27692307692308
112/12/14,31.17090909090909,50.06153846153846,53.6,51.86923076923077,32.56923076923077,31.85,32.40769230769231,21.107692307692307,20.33333333333333,21.23076923076923,28.953846153846158,33.266666666666666,30.638461538461534,38340.730769230766,7145.616666666666,25176.7,33.40076923076923,31.69666666666667,32.75
112/12/15,30.58923076923077,51.2090909090909,49.14615384615384,50.9076923076923,30.481818181818184,30.09230769230769,31.6,17.990909090909092,19.523076923076925,20.384615384615383,33.21818181818181,29.62307692307692,30.52307692307692,23125.52727272727,32807.123076923075,24449.992307692308,31.17090909090909,30.704615384615384,32.03153846153846
112/12/16,30.33692307692308,51.107692307692304,48.91538461538461,48.58461538461539,29.49230769230769,30.930769230769236,30.91538461538461,18.4,20.76923076923077,20.4,32.707692307692305,28.14615384615384,28.18461538461539,20081.67692307692,30299.984615384616,24097.746153846158,30.58923076923077,31.214615384615385,31.482307692307693
112/12/17,29.183333333333334,48.47692307692308,48.86666666666667,48.13333333333333,29.430769230769236,30.825,30.08333333333333,18.892307692307693,20.3,20.316666666666663,29.584615384615383,28.566666666666663,27.816666666666663,20403.484615384616,26778.225,22712.45833333333,30.33692307692308,31.25,30.35833333333333
112/12/18,34.385000000000005,48.75,57.2,62.3,28.34166666666667,33.45,40.25,17.991666666666667,15.95,21.2,30.758333333333333,41.25,41.1,16156.35,6257.7,9035.7,29.183333333333334,35.754999999999995,39.48
112/12/19,31.611538461538466,55.1,52.33846153846154,47.6,34.05,31.923076923076923,29.407692307692308,18.95,20.192307692307693,19.161538461538463,36.150000000000006,32.146153846153844,28.43846153846153,5768.5,42460.01538461538,28361.646153846155,34.385000000000005,32.753846153846155,30.10076923076923
112/12/20,31.523076923076925,51.63076923076923,50.06153846153846,48.26153846153846,30.73846153846154,32.56923076923077,29.85384615384616,18.423076923076923,21.107692307692307,19.29230769230769,33.20769230769231,28.953846153846158,28.96923076923076,23815.0,38340.730769230766,22434.346153846152,31.611538461538466,33.40076923076923,30.59846153846153
112/12/21,33.81416666666667,51.93846153846154,51.2090909090909,53.6,30.638461538461534,30.481818181818184,31.85,18.83076923076923,17.990909090909092,20.33333333333333,33.107692307692304,33.21818181818181,33.266666666666666,17555.60769230769,23125.52727272727,7145.616666666666,31.523076923076925,31.17090909090909,31.69666666666667
112/12/22,35.6325,53.96666666666667,51.107692307692304,49.14615384615384,33.541666666666664,29.49230769230769,30.09230769230769,22.03333333333333,18.4,19.523076923076925,31.933333333333337,32.707692307692305,29.62307692307692,14991.841666666667,20081.67692307692,32807.123076923075,33.81416666666667,30.58923076923077,30.704615384615384
112/12/23,35.80166666666667,53.8,48.47692307692308,48.91538461538461,35.291666666666664,29.430769230769236,30.930769230769236,23.741666666666664,18.892307692307693,20.76923076923077,30.05833333333334,29.584615384615383,28.14615384615384,17783.274999999998,20403.484615384616,30299.984615384616,35.6325,30.33692307692308,31.214615384615385
112/12/24,37.00909090909091,54.25,48.75,48.86666666666667,35.525,28.34166666666667,30.825,22.741666666666664,17.991666666666667,20.3,31.508333333333336,30.758333333333333,28.566666666666663,17251.858333333334,16156.35,26778.225,35.80166666666667,29.183333333333334,31.25
112/12/25,35.42,56.53636363636363,55.1,57.2,35.92727272727273,34.05,33.45,23.73636363636364,18.95,15.95,32.8,36.150000000000006,41.25,15077.054545454546,5768.5,6257.7,37.00909090909091,34.385000000000005,35.754999999999995
112/12/26,38.53666666666667,58.55,51.63076923076923,52.33846153846154,35.15,30.73846153846154,31.923076923076923,15.75,18.423076923076923,20.192307692307693,42.8,33.20769230769231,32.146153846153844,4006.7,23815.0,42460.01538461538,35.42,31.611538461538466,32.753846153846155
112/12/27,39.943333333333335,59.06666666666666,51.93846153846154,50.06153846153846,38.4,30.638461538461534,32.56923076923077,25.15833333333333,18.83076923076923,21.107692307692307,33.90833333333333,33.107692307692304,28.953846153846158,25140.166666666668,17555.60769230769,38340.730769230766,38.53666666666667,31.523076923076925,33.40076923076923
112/12/28,39.40909090909091,60.85,53.96666666666667,51.2090909090909,39.06666666666667,33.541666666666664,30.481818181818184,25.683333333333334,22.03333333333333,17.990909090909092,35.16666666666667,31.933333333333337,33.21818181818181,19747.525,14991.841666666667,23125.52727272727,39.943333333333335,33.81416666666667,31.17090909090909
112/12/29,41.391666666666666,58.6,53.8,51.107692307692304,38.98181818181818,35.291666666666664,29.49230769230769,25.954545454545453,23.741666666666664,18.4,32.64545454545455,30.05833333333334,32.707692307692305,17112.736363636363,17783.274999999998,20081.67692307692,39.40909090909091,35.6325,30.58923076923077
112/12/30,40.99090909090909,59.53333333333333,54.25,48.47692307692308,40.40833333333333,35.525,29.430769230769236,28.133333333333336,22.741666666666664,18.892307692307693,31.399999999999995,31.508333333333336,29.584615384615383,47042.60833333334,17251.858333333334,20403.484615384616,41.391666666666666,35.80166666666667,30.33692307692308
112/12/31,41.48181818181818,62.31818181818182,56.53636363636363,48.75,40.17272727272728,35.92727272727273,28.34166666666667,26.545454545454547,23.73636363636364,17.991666666666667,35.77272727272727,32.8,30.758333333333333,14330.436363636363,15077.054545454546,16156.35,40.99090909090909,37.00909090909091,29.183333333333334
113/01/01,38.0,61.95454545454545,58.55,55.1,40.56363636363636,35.15,34.05,25.963636363636365,15.75,18.95,35.990909090909085,42.8,36.150000000000006,13665.736363636364,4006.7,5768.5,41.48181818181818,35.42,34.385000000000005
113/01/02,42.306666666666665,68.0,59.06666666666666,51.63076923076923,38.0,38.4,30.73846153846154,20.0,25.15833333333333,18.423076923076923,48.0,33.90833333333333,33.20769230769231,4600.0,25140.166666666668,23815.0,38.0,38.53666666666667,31.611538461538466
113/01/03,41.586666666666666,61.05833333333334,60.85,51.93846153846154,42.35,39.06666666666667,30.638461538461534,27.85833333333333,25.683333333333334,18.83076923076923,33.2,35.16666666666667,33.107692307692304,16429.966666666667,19747.525,17555.60769230769,42.306666666666665,39.943333333333335,31.523076923076925
113/01/04,40.07090909090909,61.78333333333333,58.6,53.96666666666667,41.1,38.98181818181818,33.541666666666664,27.73333333333333,25.954545454545453,22.03333333333333,34.05,32.64545454545455,31.933333333333337,14953.7,17112.736363636363,14991.841666666667,41.586666666666666,39.40909090909091,33.81416666666667
113/01/05,40.86181818181819,61.40909090909091,59.53333333333333,53.8,39.52727272727273,40.40833333333333,35.291666666666664,25.71818181818181,28.133333333333336,23.741666666666664,35.69090909090909,31.399999999999995,30.05833333333334,12980.681818181818,47042.60833333334,17783.274999999998,40.07090909090909,41.391666666666666,35.6325
113/01/06,38.46363636363637,63.52727272727272,62.31818181818182,54.25,40.5,40.17272727272728,35.525,28.30909090909091,26.545454545454547,22.741666666666664,35.21818181818182,35.77272727272727,31.508333333333336,20339.00909090909,14330.436363636363,17251.858333333334,40.86181818181819,40.99090909090909,35.80166666666667
113/01/07,40.554545454545455,58.24545454545455,61.95454545454545,56.53636363636363,38.39090909090909,40.56363636363636,35.92727272727273,26.33636363636364,25.963636363636365,23.73636363636364,31.909090909090917,35.990909090909085,32.8,13884.390909090907,13665.736363636364,15077.054545454546,38.46363636363637,41.48181818181818,37.00909090909091
113/01/08,44.675,61.32727272727273,68.0,58.55,39.83636363636364,38.0,35.15,28.63636363636364,20.0,15.75,32.69090909090909,48.0,42.8,12213.781818181818,4600.0,4006.7,40.554545454545455,38.0,35.42
113/01/09,42.225,69.5,61.05833333333334,59.06666666666666,44.9,42.35,38.4,24.3,27.85833333333333,25.15833333333333,45.2,33.2,33.90833333333333,3170.5,16429.966666666667,25140.166666666668,44.675,42.306666666666665,38.53666666666667
113/01/10,40.458333333333336,60.833333333333336,61.78333333333333,60.85,42.13333333333333,41.1,39.06666666666667,28.58333333333333,27.73333333333333,25.683333333333334,32.25,34.05,35.16666666666667,17933.041666666668,14953.7,19747.525,42.225,41.586666666666666,39.943333333333335
113/01/11,41.905,60.75833333333333,61.40909090909091,58.6,40.31666666666667,39.52727272727273,38.98181818181818,28.5,25.71818181818181,25.954545454545453,32.25833333333333,35.69090909090909,32.64545454545455,15709.783333333333,12980.681818181818,17112.736363636363,40.458333333333336,40.07090909090909,39.40909090909091
113/01/12,36.856,60.91666666666666,63.52727272727272,59.53333333333333,41.84166666666667,40.5,40.40833333333333,28.325,28.30909090909091,28.133333333333336,32.59166666666667,35.21818181818182,31.399999999999995,18564.75833333333,20339.00909090909,47042.60833333334,41.905,40.86181818181819,41.391666666666666
113/01/13,41.54583333333333,56.17999999999999,58.24545454545455,62.31818181818182,35.92,38.39090909090909,40.17272727272728,23.880000000000003,26.33636363636364,26.545454545454547,32.29999999999999,31.909090909090917,35.77272727272727,9575.37,13884.390909090907,14330.436363636363,36.856,38.46363636363637,40.99090909090909
113/01/14,40.7,62.225,61.32727272727273,61.95454545454545,40.60833333333333,39.83636363636364,40.56363636363636,28.591666666666665,28.63636363636364,25.963636363636365,33.633333333333326,32.69090909090909,35.990909090909085,7791.066666666667,12213.781818181818,13665.736363636364,41.54583333333333,40.554545454545455,41.48181818181818
113/01/15,43.27,59.21818181818182,69.5,68.0,40.48181818181818,44.9,38.0,28.663636363636364,24.3,20.0,30.55454545454545,45.2,48.0,7633.536363636363,3170.5,4600.0,40.7,44.675,38.0
113/01/16,39.13636363636363,65.5,60.833333333333336,61.05833333333334,36.85,42.13333333333333,42.35,25.0,28.58333333333333,27.85833333333333,40.5,32.25,33.2,2240.6,17933.041666666668,16429.966666666667,43.27,42.225,42.306666666666665
113/01/17,40.55,59.054545454545455,60.75833333333333,61.78333333333333,39.11818181818182,40.31666666666667,41.1,27.30909090909091,28.5,27.73333333333333,31.745454545454542,32.25833333333333,34.05,10015.754545454543,15709.783333333333,14953.7,39.13636363636363,40.458333333333336,41.586666666666666
113/01/18,41.518181818181816,60.1,60.91666666666666,61.40909090909091,39.96,41.84166666666667,39.52727272727273,27.65,28.325,25.71818181818181,32.45,32.59166666666667,35.69090909090909,8722.789999999999,18564.75833333333,12980.681818181818,40.55,41.905,40.07090909090909
113/01/19,42.9,61.87272727272728,56.17999999999999,63.52727272727272,41.03636363636363,35.92,40.5,27.954545454545453,23.880000000000003,28.30909090909091,33.91818181818182,32.29999999999999,35.21818181818182,6324.172727272727,9575.37,20339.00909090909,41.518181818181816,36.856,40.86181818181819
113/01/20,40.333333333333336,64.47272727272728,62.225,58.24545454545455,42.27272727272727,40.60833333333333,38.39090909090909,27.681818181818183,28.591666666666665,26.33636363636364,36.790909090909096,33.633333333333326,31.909090909090917,6957.954545454545,7791.066666666667,13884.390909090907,42.9,41.54583333333333,38.46363636363637
113/01/21,38.43,63.28333333333333,59.21818181818182,61.32727272727273,39.8,40.48181818181818,39.83636363636364,26.508333333333336,28.663636363636364,28.63636363636364,36.77499999999999,30.55454545454545,32.69090909090909,6516.783333333333,7633.536363636363,12213.781818181818,40.333333333333336,40.7,40.554545454545455
113/01/22,40.0,60.03,65.5,69.5,38.28,36.85,44.9,24.49,25.0,24.3,35.53999999999999,40.5,45.2,5637.4,2240.6,3170.5,38.43,43.27,44.675
113/01/23,38.85,75.0,59.054545454545455,60.833333333333336,40.0,39.11818181818182,42.13333333333333,26.0,27.30909090909091,28.58333333333333,49.0,31.745454545454542,32.25,4000.0,10015.754545454543,17933.041666666668,40.0,39.13636363636363,42.225
113/01/24,41.86363636363637,59.970000000000006,60.1,60.75833333333333,38.88,39.96,40.31666666666667,24.47,27.65,28.5,35.50000000000001,32.45,32.25833333333333,9482.46,8722.789999999999,15709.783333333333,38.85,40.55,40.458333333333336
113/01/25,40.93333333333333,61.36363636363637,61.87272727272728,60.91666666666666,42.18181818181818,41.03636363636363,41.84166666666667,29.00909090909091,27.954545454545453,28.325,32.35454545454546,33.91818181818182,32.59166666666667,4104.400000000001,6324.172727272727,18564.75833333333,41.86363636363637,41.518181818181816,41.905
113/01/26,41.833333333333336,65.37777777777778,64.47272727272728,56.17999999999999,41.03333333333333,42.27272727272727,35.92,26.14444444444445,27.681818181818183,23.880000000000003,39.23333333333333,36.790909090909096,32.29999999999999,4561.888888888889,6957.954545454545,9575.37,40.93333333333333,42.9,36.856
113/01/27,42.21818181818182,64.4,63.28333333333333,62.225,41.66666666666666,39.8,40.60833333333333,25.944444444444443,26.508333333333336,28.591666666666665,38.45555555555556,36.77499999999999,33.633333333333326,5644.555555555556,6516.783333333333,7791.066666666667,41.833333333333336,40.333333333333336,41.54583333333333
113/01/28,40.32909090909091,61.13636363636363,60.03,59.21818181818182,42.82727272727273,38.28,40.48181818181818,28.85454545454545,24.49,28.663636363636364,32.28181818181818,35.53999999999999,30.55454545454545,5295.527272727273,5637.4,7633.536363636363,42.21818181818182,38.43,40.7
113/01/29,45.0,62.02727272727272,75.0,65.5,40.25454545454546,40.0,36.85,27.26363636363636,26.0,25.0,34.763636363636365,49.0,40.5,4209.654545454545,4000.0,2240.6,40.32909090909091,40.0,43.27
113/01/30,41.24545454545454,75.0,59.970000000000006,59.054545454545455,45.0,38.88,39.11818181818182,25.0,24.47,27.30909090909091,50.0,35.50000000000001,31.745454545454542,3000.0,9482.46,10015.754545454543,45.0,38.85,39.13636363636363
113/01/31,42.28888888888889,62.81818181818182,61.36363636363637,60.1,40.845454545454544,42.18181818181818,39.96,26.33636363636364,29.00909090909091,27.65,36.48181818181818,32.35454545454546,32.45,6111.363636363636,4104.400000000001,8722.789999999999,41.24545454545454,41.86363636363637,40.55
