日期,價格(元/公斤),上價,中價,下價,交易量(公斤),價格區間
107/11/02,150.0,150.0,150.0,150.0,2.0,0.0
107/11/03,107.2,130.7,108.4,80.2,103.0,50.499999999999986
107/11/04,95.5,111.7,96.1,77.5,30.0,34.2
107/11/06,154.925,177.2,158.5,123.35,43.25,53.849999999999994
107/11/07,120.8,149.9,121.69999999999999,89.1,58.5,60.80000000000001
107/11/08,122.65,152.5,118.64999999999999,105.0,28.0,47.5
107/11/09,160.4,178.75,160.25,142.5,46.0,36.25
107/11/10,156.625,195.1,157.125,94.05,195.125,101.05
107/11/11,164.075,195.1,159.9,119.85,149.0,75.25
107/11/13,159.2,187.075,157.025,106.0,248.75,81.07499999999999
107/11/14,162.11999999999998,181.88,163.52,127.94000000000001,289.0,53.93999999999998
107/11/15,178.15,198.2,176.4,143.475,278.375,54.724999999999994
107/11/16,197.0666666666667,216.36666666666667,198.4333333333333,140.9,305.0,75.46666666666667
107/11/17,142.12,173.26,141.68,105.4,612.2,67.85999999999999
107/11/18,142.55,175.45,137.85,101.6,615.0,73.85
107/11/20,162.04000000000002,196.9,160.24,124.84,824.4,72.06
107/11/21,162.74,199.72,158.9,119.17999999999999,856.0,80.54
107/11/22,153.54000000000002,193.88,154.56,105.94000000000001,519.8,87.93999999999998
107/11/23,156.32,188.02,153.22,125.08,584.2,62.94000000000001
107/11/24,146.48333333333335,186.91666666666666,141.83333333333334,113.66666666666667,1063.8333333333333,73.24999999999999
107/11/25,147.20000000000002,179.4,146.56666666666666,108.09999999999998,635.3333333333334,71.30000000000003
107/11/27,137.91666666666666,170.79999999999998,135.54999999999998,105.43333333333334,1214.75,65.36666666666665
107/11/28,132.6,162.1,130.73333333333335,96.30000000000001,1337.8333333333333,65.79999999999998
107/11/29,118.75,151.71666666666667,116.55,83.66666666666667,893.1666666666666,68.05
107/11/30,132.29999999999998,153.75,131.73333333333332,102.2,760.0,51.55
107/12/01,136.35,175.6833333333333,133.33333333333334,102.14999999999999,1453.4166666666667,73.53333333333332
107/12/02,125.18333333333334,162.51666666666668,121.10000000000001,93.56666666666666,1376.5,68.95000000000002
107/12/04,118.71666666666665,145.81666666666666,116.63333333333333,91.63333333333333,1999.0,54.18333333333334
107/12/05,128.04999999999998,167.81666666666666,125.03333333333335,93.01666666666667,1916.1666666666667,74.8
107/12/06,120.36666666666667,159.81666666666666,116.48333333333333,87.2,1741.3333333333333,72.61666666666666
107/12/07,119.55,151.58333333333334,116.8,92.03333333333335,1575.8333333333333,59.55
107/12/08,113.81666666666666,156.16666666666666,110.88333333333333,74.64999999999999,2227.8333333333335,81.51666666666667
107/12/09,110.81666666666666,146.6,111.35000000000001,72.75,2327.3333333333335,73.85
107/12/11,106.0,140.93333333333334,103.14999999999999,69.76666666666667,2991.8333333333335,71.16666666666667
107/12/12,103.16666666666667,139.16666666666666,99.88333333333333,73.48333333333333,2928.8333333333335,65.68333333333332
107/12/13,89.98333333333333,130.63333333333333,86.05,58.300000000000004,2746.9166666666665,72.33333333333331
107/12/14,88.66666666666667,129.93333333333334,85.10000000000001,53.88333333333333,2075.9166666666665,76.05000000000001
107/12/15,96.2,132.96666666666667,92.36666666666667,66.66666666666667,2422.0,66.3
107/12/16,98.55,136.98333333333332,96.11666666666667,63.949999999999996,2668.3333333333335,73.03333333333333
107/12/18,98.7,135.61666666666667,95.41666666666667,66.33333333333333,3233.8333333333335,69.28333333333335
107/12/19,101.56666666666666,142.86666666666667,97.48333333333333,65.48333333333333,2960.3333333333335,77.38333333333334
107/12/20,102.0,144.06666666666666,98.39999999999999,69.0,2379.6666666666665,75.06666666666666
107/12/21,102.86666666666667,145.36666666666667,99.33333333333333,64.53333333333333,1972.1666666666667,80.83333333333334
107/12/22,108.92,159.52,104.46,68.46000000000001,2801.8,91.06
107/12/23,118.8,164.65,114.8,78.43333333333334,2563.0,86.21666666666667
107/12/25,110.3,150.76666666666668,107.28333333333335,73.55,3716.3333333333335,77.21666666666668
107/12/26,100.96666666666665,139.79999999999998,97.7,67.01666666666667,2858.3333333333335,72.78333333333332
107/12/27,101.35000000000001,147.98333333333332,96.11666666666667,62.550000000000004,2312.75,85.43333333333331
107/12/28,105.33333333333333,151.93333333333334,101.39999999999999,66.91666666666667,2104.8333333333335,85.01666666666667
107/12/29,104.51666666666667,164.35,98.11666666666667,62.449999999999996,2289.1666666666665,101.9
107/12/30,116.26666666666667,165.4,112.35000000000001,75.58333333333333,2058.3333333333335,89.81666666666668
108/01/01,108.92,157.78,109.0,64.54,2443.7,93.24
108/01/02,114.86666666666666,167.71666666666667,112.11666666666667,73.66666666666667,1238.1666666666667,94.05
108/01/03,122.3,171.73333333333335,119.03333333333335,83.76666666666667,1477.3333333333333,87.96666666666668
108/01/04,127.86666666666667,177.20000000000002,124.21666666666665,88.13333333333333,1488.8333333333333,89.06666666666669
108/01/05,120.66666666666667,169.46666666666667,117.03333333333335,78.35000000000001,1706.5,91.11666666666666
108/01/06,136.82,203.35999999999999,132.94,77.5,2017.8,125.85999999999999
108/01/08,118.85999999999999,177.2,115.17999999999999,74.3,3772.9,102.89999999999999
108/01/09,106.23333333333333,150.03333333333333,102.39999999999999,73.06666666666666,2462.8333333333335,76.96666666666667
108/01/10,108.13333333333333,148.48333333333332,106.8,74.39999999999999,1882.0,74.08333333333333
108/01/11,116.41666666666667,160.79999999999998,114.61666666666667,81.23333333333333,1855.0833333333333,79.56666666666665
108/01/12,123.96666666666665,165.70000000000002,121.76666666666667,87.38333333333333,2458.1666666666665,78.31666666666669
108/01/13,121.68333333333334,167.31666666666666,119.43333333333334,79.39999999999999,2248.1666666666665,87.91666666666667
108/01/15,113.08333333333333,159.81666666666666,109.61666666666667,77.51666666666667,3379.3333333333335,82.3
108/01/16,111.18333333333334,154.81666666666666,107.45,76.26666666666667,2901.1666666666665,78.55
108/01/17,103.36666666666667,151.45000000000002,98.66666666666667,68.05,2420.3333333333335,83.40000000000002
108/01/18,107.48333333333333,146.78333333333333,105.08333333333333,73.33333333333333,2432.5833333333335,73.45
108/01/19,110.2,145.36666666666667,107.43333333333334,74.56666666666666,2191.9166666666665,70.80000000000001
108/01/20,119.68333333333334,161.70000000000002,117.21666666666665,81.66666666666667,1869.3333333333333,80.03333333333335
108/01/22,110.75,153.28333333333333,107.78333333333335,72.33333333333333,3278.3333333333335,80.95
108/01/23,104.11666666666666,143.73333333333332,102.16666666666667,70.78333333333333,2521.8333333333335,72.94999999999999
108/01/24,107.68333333333334,154.20000000000002,103.53333333333335,70.39999999999999,1905.3333333333333,83.80000000000003
108/01/25,106.81428571428572,147.14285714285714,104.39999999999999,71.01428571428572,1770.142857142857,76.12857142857142
108/01/26,115.21428571428571,156.18571428571428,112.32857142857142,77.37142857142858,2075.5,78.8142857142857
108/01/27,126.09999999999998,163.58333333333334,124.63333333333334,91.41666666666667,2305.5,72.16666666666667
108/01/29,107.37142857142858,147.1142857142857,105.39999999999999,70.9857142857143,2697.214285714286,76.1285714285714
108/01/30,104.02857142857144,150.1142857142857,101.15714285714286,66.48571428571428,2237.214285714286,83.62857142857142
108/01/31,117.34285714285714,153.47142857142856,117.54285714285713,75.45714285714287,2246.714285714286,78.01428571428569
