日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
109/11/01,29.312727272727276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109/11/02,28.1,41.345454545454544,,,,,29.018181818181816,,,,,20.009090909090908,,,,,21.33636363636364,,,,,840.1818181818181,,,,,29.312727272727276,,
109/11/03,33.48142857142857,40.1,,,,,27.8,,,,,18.75,,,,,21.35,,,,,2555.0,,,,,28.1,,
109/11/04,35.80142857142857,46.24285714285714,,,42.56277056277056,,32.871428571428574,,,29.896536796536797,,25.75,,,21.5030303030303,,20.49285714285714,,,21.059740259740263,,966.5714285714286,,,1453.917748917749,,33.48142857142857,,
109/11/05,34.98461538461539,52.27857142857143,,,46.207142857142856,,35.81428571428571,,,32.161904761904765,,24.02857142857143,,,22.84285714285714,,28.25,,,23.364285714285714,,1133.357142857143,,,1551.642857142857,,35.80142857142857,,
109/11/06,34.839230769230774,48.26923076923077,,,48.93021978021978,,34.73076923076923,,,34.47216117216117,,24.346153846153847,,,24.70824175824176,,23.92307692307692,,,24.22197802197802,,1043.2307692307693,,,1047.7197802197804,,34.98461538461539,,
109/11/07,35.033076923076926,46.99230769230769,,,49.180036630036625,,34.57692307692308,,,35.04065934065934,,24.96153846153846,,,24.445421245421244,,22.03076923076923,,,24.73461538461538,,1053.6923076923076,,,1076.7600732600733,,34.839230769230774,,
109/11/08,36.14833333333333,48.55384615384616,41.345454545454544,,47.93846153846153,46.25460967603824,35.03076923076923,29.018181818181816,,34.779487179487184,32.83462252033681,23.5,20.009090909090908,,24.26923076923077,23.049336377907803,25.05384615384616,21.33636363636364,,23.66923076923077,23.20527329813044,1106.1538461538462,840.1818181818181,,1067.6923076923076,1242.598187526759,35.033076923076926,29.312727272727276,
109/11/09,32.6,49.275,40.1,,48.273717948717945,47.387401883830464,36.34166666666667,27.8,,35.31645299145299,33.88083464154893,24.975,18.75,,24.478846153846153,23.758751962323394,24.3,21.35,,23.794871794871796,23.628649921507066,611.0,2555.0,,923.6153846153844,1209.8579277864992,36.14833333333333,28.1,
109/11/10,38.32142857142857,44.7,46.24285714285714,,47.50961538461539,48.044544740973315,32.599999999999994,32.871428571428574,,34.657478632478636,34.56654892726321,20.0,25.75,,22.825000000000003,23.93732339089482,24.700000000000003,20.49285714285714,,24.684615384615388,24.107221350078493,2341.0,966.5714285714286,,1352.7179487179485,1179.2864992150705,32.6,33.48142857142857,
109/11/11,42.75,51.2,52.27857142857143,,48.39166666666667,48.752708006279434,37.35,35.81428571428571,,35.43055555555555,35.20634484563056,28.90714285714285,24.02857142857143,,24.62738095238095,24.388343799058084,22.29285714285714,28.25,,23.764285714285716,24.36436420722135,775.6428571428571,1133.357142857143,,1242.547619047619,1152.010989010989,38.32142857142857,35.80142857142857,
109/11/12,34.596666666666664,61.49166666666667,48.26923076923077,,52.463888888888896,50.06886446886447,39.98333333333333,34.73076923076923,,36.64444444444444,35.801923076923075,32.59166666666667,24.346153846153847,,27.166269841269838,25.611643118785974,28.9,23.92307692307692,,25.297619047619047,24.457221350078495,944.75,1043.2307692307693,,1353.797619047619,1125.0671114599686,42.75,34.98461538461539,
109/11/13,40.03846153846154,48.23333333333333,46.99230769230769,,53.64166666666667,50.06373626373626,33.93333333333333,34.57692307692308,,37.08888888888888,35.68800366300366,24.53333333333333,24.96153846153846,,28.677380952380947,25.638383045525902,23.7,22.03076923076923,,24.96428571428571,24.425353218210358,1328.0,1053.6923076923076,,1016.1309523809523,1165.7484301412871,34.596666666666664,34.839230769230774,
109/11/14,43.43076923076923,58.26153846153846,48.55384615384616,,55.99551282051282,51.67362637362637,38.47692307692308,35.03076923076923,,37.46452991452991,36.24514652014652,27.79230769230769,23.5,,28.30576923076923,26.04277864992151,30.46923076923076,25.05384615384616,,27.689743589743586,25.630847723704864,1229.3846153846157,1106.1538461538462,,1167.378205128205,1190.8473312401882,40.03846153846154,35.033076923076926,
109/11/15,40.96666666666666,61.73076923076923,49.275,41.345454545454544,56.07521367521367,53.55604395604396,41.56153846153846,36.34166666666667,29.018181818181816,37.99059829059829,37.178113553113555,32.34615384615385,24.975,20.009090909090908,28.223931623931623,27.30651491365777,29.384615384615387,24.3,21.33636363636364,27.851282051282052,26.249529042386182,869.0769230769231,611.0,840.1818181818181,1142.1538461538462,1156.9791993720567,43.43076923076923,36.14833333333333,29.312727272727276
109/11/16,32.8,58.3,44.7,40.1,59.430769230769236,54.84532967032966,38.583333333333336,32.599999999999994,27.8,39.54059829059829,37.49835164835165,30.266666666666666,20.0,18.75,30.135042735042735,28.06246729461015,28.03333333333334,24.700000000000003,21.35,29.295726495726495,26.78286237571952,701.3333333333334,2341.0,2555.0,933.2649572649572,1169.8839612768184,40.96666666666666,32.6,28.1
109/11/17,40.64615384615384,44.45,51.2,46.24285714285714,54.82692307692307,54.809615384615384,33.0,37.35,32.871428571428574,37.71495726495726,37.5554945054945,20.0,28.90714285714285,25.75,27.53760683760684,28.06246729461015,24.450000000000003,22.29285714285714,20.49285714285714,27.28931623931624,26.747148090005233,2471.0,775.6428571428571,966.5714285714286,1347.136752136752,1188.455389848247,32.8,38.32142857142857,33.48142857142857
109/11/18,36.89571428571429,52.2,61.49166666666667,52.27857142857143,51.65,54.95247252747253,39.892307692307696,39.98333333333333,35.81428571428571,37.15854700854701,37.918681318681315,31.084615384615383,32.59166666666667,24.02857142857143,27.11709401709402,28.3735347985348,21.115384615384617,28.9,28.25,24.532905982905987,26.578937728937728,946.4615384615385,944.75,1133.357142857143,1372.9316239316238,1212.8580586080586,40.64615384615384,42.75,35.80142857142857
109/11/19,34.47769230769231,47.635714285714286,48.23333333333333,48.26923076923077,48.095238095238095,52.97305075876505,36.635714285714286,33.93333333333333,34.73076923076923,36.50934065934066,37.44045002616432,27.357142857142858,24.53333333333333,24.346153846153847,26.147252747252747,27.625745682888542,20.27857142857143,23.7,23.92307692307692,21.94798534798535,25.347305075876505,1172.7142857142858,1328.0,1043.2307692307693,1530.058608058608,1245.424385138671,36.89571428571429,34.596666666666664,34.98461538461539
