日期,價格(元/公斤),上價_lag1,上價_lag7,上價_lag14,上價_ma3,上價_ma7,中價_lag1,中價_lag7,中價_lag14,中價_ma3,中價_ma7,下價_lag1,下價_lag7,下價_lag14,下價_ma3,下價_ma7,價格區間_lag1,價格區間_lag7,價格區間_lag14,價格區間_ma3,價格區間_ma7,交易量(公斤)_lag1,交易量(公斤)_lag7,交易量(公斤)_lag14,交易量(公斤)_ma3,交易量(公斤)_ma7,價格(元/公斤)_lag1,價格(元/公斤)_lag7,價格(元/公斤)_lag14
113/11/01,37.141666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113/11/02,39.63307692307693,45.55,,,,,39.275,,,,,27.70833333333333,,,,,17.841666666666672,,,,,749.1666666666666,,,,,37.141666666666666,,
113/11/03,36.95363636363636,53.93846153846154,,,,,38.80769230769231,,,,,28.07692307692308,,,,,25.861538461538466,,,,,758.2307692307693,,,,,39.63307692307693,,
113/11/04,39.95,50.81818181818182,,,50.10221445221445,,38.38181818181818,,,38.821503496503496,,21.0,,,25.59508547008547,,29.81818181818182,,,24.507128982128986,,649.7272727272727,,,719.0415695415695,,36.95363636363636,,
113/11/05,37.486666666666665,52.2,,,52.318881118881116,,41.0,,,39.3965034965035,,23.75,,,24.275641025641026,,28.450000000000003,,,28.043240093240097,,3026.5,,,1478.1526806526806,,39.95,,
113/11/06,38.92166666666667,52.79166666666666,,,51.936616161616165,,36.34166666666667,,,38.57449494949495,,23.5,,,22.75,,29.291666666666664,,,29.18661616161616,,1146.5833333333333,,,1607.6035353535353,,37.486666666666665,,
113/11/07,47.68,49.475,,,51.48888888888889,,41.075,,,39.47222222222222,,25.275,,,24.175,,24.2,,,27.313888888888886,,912.8333333333334,,,1695.3055555555554,,38.92166666666667,,
113/11/08,48.241,60.21,45.55,,54.15888888888889,52.14047286047286,45.510000000000005,39.275,,40.97555555555556,40.05588245088245,37.7,27.70833333333333,,28.825,26.715750915750913,22.51,17.841666666666672,,25.33388888888889,25.424721944721945,870.1,749.1666666666666,,976.5055555555555,1159.0201964701964,47.68,37.141666666666666,
113/11/09,48.740833333333335,63.75,53.93846153846154,,57.81166666666667,54.740472860472856,45.87,38.80769230769231,,44.15166666666667,40.99802530802531,36.75,28.07692307692308,,33.24166666666667,28.00741758241758,27.0,25.861538461538466,,24.569999999999997,26.73305527805528,901.0,758.2307692307693,,894.6444444444445,1180.7106726606726,48.241,39.63307692307693,
113/11/10,48.328,60.45,50.81818181818182,,61.47,55.67069264069264,48.375,38.38181818181818,,46.585,42.36478354978355,38.86666666666667,21.0,,37.77222222222222,29.548809523809524,21.58333333333333,29.81818181818182,,23.697777777777777,26.12188311688312,874.1666666666666,649.7272727272727,,881.7555555555555,1197.2729437229439,48.740833333333335,36.95363636363636,
113/11/11,46.65,61.61,52.2,,61.93666666666667,57.212380952380954,47.54,41.0,,47.26166666666666,43.67309523809524,35.44,23.75,,37.01888888888889,31.611666666666668,26.17,28.450000000000003,,24.917777777777776,25.600714285714282,495.9,3026.5,,757.0222222222222,1175.297619047619,48.328,39.95,
113/11/12,52.945,62.05,52.79166666666666,,61.37,58.61952380952381,46.0,36.34166666666667,,47.305,44.38738095238096,30.0,23.5,,34.76888888888889,32.50452380952381,32.05,29.291666666666664,,26.60111111111111,26.115000000000002,3068.0,1146.5833333333333,,1479.3555555555556,1181.2261904761904,46.65,37.486666666666665,
113/11/13,51.93833333333333,66.15833333333335,49.475,,63.27277777777778,60.529047619047624,51.14166666666667,41.075,,48.227222222222224,46.501666666666665,41.99166666666667,25.275,,35.81055555555556,35.146190476190476,24.16666666666668,24.2,,27.462222222222227,25.382857142857144,827.1666666666666,912.8333333333334,,1463.6888888888889,1135.595238095238,52.945,38.92166666666667,
113/11/14,52.03727272727272,62.35,60.21,,63.519444444444446,62.36833333333333,51.05833333333334,45.510000000000005,,49.400000000000006,47.92785714285714,43.0,37.7,,38.330555555555556,37.678333333333335,19.35,22.51,,25.188888888888894,24.689999999999998,826.1666666666666,870.1,,1573.7777777777776,1123.2142857142856,51.93833333333333,47.68,
113/11/15,52.03727272727272,64.65454545454546,63.75,45.55,64.38762626262627,63.003268398268396,51.14545454545455,45.87,39.275,51.115151515151524,48.732922077922076,42.07272727272727,36.75,27.70833333333333,42.35479797979798,38.30300865800866,22.581818181818186,27.0,17.841666666666672,22.03282828282829,24.700259740259742,853.5454545454545,901.0,749.1666666666666,835.6262626262627,1120.8493506493508,52.03727272727272,48.241,37.141666666666666
113/11/16,50.629090909090905,70.11818181818181,60.45,53.93846153846154,65.70757575757575,63.91300865800866,50.09090909090909,48.375,38.80769230769231,50.764898989898995,49.33590909090909,39.018181818181816,38.86666666666667,28.07692307692308,41.36363636363636,38.62703463203463,31.099999999999994,21.58333333333333,25.861538461538466,24.343939393939394,25.285974025974024,831.2727272727273,874.1666666666666,758.2307692307693,836.9949494949495,1110.8883116883117,52.03727272727272,48.740833333333335,39.63307692307693
113/11/17,47.41818181818182,71.75454545454545,61.61,50.81818181818182,68.84242424242423,65.52794372294372,47.75454545454545,47.54,38.38181818181818,49.663636363636364,49.24727272727273,37.43636363636364,35.44,21.0,39.50909090909091,38.422705627705625,34.31818181818181,26.17,29.81818181818182,29.333333333333332,27.105238095238093,927.4545454545456,495.9,649.7272727272727,870.7575757575759,1118.5008658008658,50.629090909090905,48.328,36.95363636363636
113/11/18,45.900000000000006,63.54545454545455,62.05,52.2,68.47272727272727,65.80443722943723,46.127272727272725,46.0,41.0,47.99090909090909,49.04545454545455,35.127272727272725,30.0,23.75,37.193939393939395,38.3780303030303,28.41818181818182,32.05,28.450000000000003,31.27878787878787,27.42640692640693,639.0909090909091,3068.0,3026.5,799.2727272727274,1138.95670995671,47.41818181818182,46.65,39.95
