日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
107/11/02,800 高雄市,LB11 小白菜 土白菜 洗,33.0,27.7,21.6,27.6, +  6,4020.0, - 22,0
107/11/02,260 宜蘭市,LB1 小白菜 土白菜 ,15.0,10.0,6.0,10.0,    0,2150.0, -  4,0
107/11/02,109 台北一,LB12 小白菜 土白菜 未洗,23.3,17.8,12.9,17.9, -  1,5220.0, +  3,0
107/11/02,514 溪湖鎮,LB1 小白菜 土白菜 ,15.0,11.6,7.5,11.1, + 17,1250.0, -  2,0
107/11/02,830 鳳山區,LB1 小白菜 土白菜 ,18.1,14.4,10.3,14.3, +  1,1810.0, - 11,0
107/11/02,900 屏東市,LB1 小白菜 土白菜 ,20.0,17.2,10.2,16.3, + 25,2737.0, - 34,0
107/11/02,648 西螺鎮,LB12 小白菜 土白菜 未洗,20.0,16.3,10.0,14.4, + 15,11633.0, - 10,0
107/11/02,540 南投市,LB1 小白菜 土白菜 ,20.0,13.0,10.0,12.87, - 36,258.0, + 45,0
107/11/02,241 三重區,LB1 小白菜 土白菜 ,22.0,20.3,12.5,19.1, + 22,100.0, - 81,0
107/11/02,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,20.0,    0,1303.0, +110,0
107/11/02,104 台北二,LB12 小白菜 土白菜 未洗,23.5,16.7,13.7,17.4, +  5,1705.0, +  8,0
107/11/02,420 豐原區,LB1 小白菜 土白菜 ,15.0,13.3,12.0,13.38, -  7,1300.0, + 18,0
107/11/02,338 桃　農,LB1 小白菜 土白菜 ,17.3,15.0,12.7,15.0, -  3,260.0, - 13,0
107/11/03,338 桃　農,LB1 小白菜 土白菜 ,23.0,21.4,21.0,21.6, + 44,260.0,    0,0
107/11/03,830 鳳山區,LB1 小白菜 土白菜 ,20.0,15.6,12.1,15.8, + 10,1540.0, - 15,0
107/11/03,241 三重區,LB1 小白菜 土白菜 ,20.0,16.9,11.2,16.4, - 14,565.0, +465,0
107/11/03,800 高雄市,LB11 小白菜 土白菜 洗,33.6,27.7,19.0,27.2, -  1,3780.0, -  6,0
107/11/03,420 豐原區,LB1 小白菜 土白菜 ,6.0,6.0,6.0,6.0, - 55,40.0, - 97,0
107/11/03,900 屏東市,LB1 小白菜 土白菜 ,18.5,15.4,13.6,15.4, -  6,6352.0, +132,0
107/11/03,109 台北一,LB12 小白菜 土白菜 未洗,24.2,19.1,10.5,18.4, +  3,6735.0, + 29,0
107/11/03,400 台中市,LB1 小白菜 土白菜 ,19.2,12.9,8.8,12.2, - 15,845.0, +357,0
107/11/03,220 板橋區,LB1 小白菜 土白菜 ,22.4,16.5,11.4,16.7, +  6,1600.0, + 29,0
107/11/03,260 宜蘭市,LB1 小白菜 土白菜 ,18.0,10.0,5.0,10.0,    0,2950.0, + 37,0
107/11/03,648 西螺鎮,LB12 小白菜 土白菜 未洗,21.7,16.9,10.0,16.4, + 14,9671.0, - 17,0
107/11/03,104 台北二,LB12 小白菜 土白菜 未洗,20.0,15.8,8.2,15.1, - 13,2383.0, + 40,0
107/11/03,540 南投市,LB1 小白菜 土白菜 ,20.0,12.0,8.0,11.28, - 12,230.0, - 11,0
107/11/03,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,20.0,    0,620.0, - 52,0
107/11/03,514 溪湖鎮,LB1 小白菜 土白菜 ,17.4,14.6,10.0,13.8, + 24,1200.0, -  4,0
107/11/04,109 台北一,LB12 小白菜 土白菜 未洗,26.0,13.0,4.6,13.9, - 24,7889.0, + 17,0
107/11/04,104 台北二,LB12 小白菜 土白菜 未洗,35.1,17.8,8.3,19.4, + 28,1250.0, - 48,0
107/11/04,241 三重區,LB1 小白菜 土白菜 ,25.9,18.0,6.3,17.3, +  5,713.0, + 26,0
107/11/04,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,13.0,20.0,    0,550.0, - 11,0
107/11/04,220 板橋區,LB1 小白菜 土白菜 ,22.2,16.0,11.1,16.3, -  2,1446.0, - 10,0
107/11/04,400 台中市,LB1 小白菜 土白菜 ,16.0,13.3,10.0,12.2,    0,658.0, - 22,0
107/11/04,420 豐原區,LB1 小白菜 土白菜 ,18.0,11.1,8.0,11.85, + 98,1300.0, +999,0
107/11/04,514 溪湖鎮,LB1 小白菜 土白菜 ,20.0,16.0,10.0,15.0, +  9,1200.0,    0,0
107/11/04,338 桃　農,LB1 小白菜 土白菜 ,18.0,14.7,10.2,14.5, - 33,340.0, + 31,0
107/11/04,900 屏東市,LB1 小白菜 土白菜 ,19.9,15.5,6.1,14.5, -  6,2649.0, - 58,0
107/11/04,830 鳳山區,LB1 小白菜 土白菜 ,20.0,14.7,12.1,15.3, -  3,1940.0, + 26,0
107/11/04,800 高雄市,LB11 小白菜 土白菜 洗,34.6,29.0,17.3,27.8, +  2,3607.0, -  5,0
107/11/04,540 南投市,LB1 小白菜 土白菜 ,30.0,18.0,4.0,17.6, + 56,171.0, - 26,0
107/11/05,648 西螺鎮,LB12 小白菜 土白菜 未洗,20.0,17.0,10.0,15.9, -  3,11941.0, + 23,0
107/11/05,514 溪湖鎮,LB1 小白菜 土白菜 ,20.0,15.4,10.0,15.3, +  2,1100.0, -  8,0
107/11/06,104 台北二,LB12 小白菜 土白菜 未洗,24.5,17.5,9.0,17.2, - 11,2500.0, +100,0
107/11/06,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,20.0,    0,970.0, + 76,0
107/11/06,514 溪湖鎮,LB1 小白菜 土白菜 ,21.7,16.5,10.0,15.6, +  2,1150.0, +  5,0
107/11/06,220 板橋區,LB1 小白菜 土白菜 ,17.4,14.0,8.5,13.6, - 17,2923.0, +102,0
107/11/06,260 宜蘭市,LB1 小白菜 土白菜 ,12.0,8.0,5.0,8.0, - 20,2150.0, - 27,0
107/11/06,648 西螺鎮,LB12 小白菜 土白菜 未洗,20.0,17.0,10.0,16.5, +  4,10239.0, - 14,0
107/11/06,800 高雄市,LB11 小白菜 土白菜 洗,35.3,29.1,10.2,26.6, -  4,3988.0, + 11,0
107/11/06,420 豐原區,LB1 小白菜 土白菜 ,15.0,13.4,10.8,13.21, + 11,1960.0, + 51,0
107/11/06,400 台中市,LB1 小白菜 土白菜 ,16.0,11.2,4.8,10.4, - 15,1180.0, + 79,0
107/11/06,830 鳳山區,LB1 小白菜 土白菜 ,20.0,15.0,10.8,15.1, -  1,1750.0, - 10,0
107/11/06,900 屏東市,LB1 小白菜 土白菜 ,20.0,19.2,7.2,17.0, + 17,7750.0, +193,0
107/11/06,241 三重區,LB1 小白菜 土白菜 ,20.9,9.4,4.6,10.8, - 38,1091.0, + 53,0
107/11/06,109 台北一,LB12 小白菜 土白菜 未洗,23.1,14.3,6.4,14.5, +  4,7526.0, -  5,0
107/11/06,338 桃　農,LB1 小白菜 土白菜 ,23.0,17.8,14.0,18.1, + 25,200.0, - 41,0
107/11/06,540 南投市,LB1 小白菜 土白菜 ,21.0,16.0,11.0,15.55, - 12,223.0, + 30,0
107/11/07,420 豐原區,LB1 小白菜 土白菜 ,15.0,15.0,9.2,13.83, +  5,480.0, - 76,0
107/11/07,514 溪湖鎮,LB1 小白菜 土白菜 ,20.0,17.0,10.0,15.5, -  1,1300.0, + 13,0
107/11/07,338 桃　農,LB1 小白菜 土白菜 ,15.0,10.5,6.0,10.5, - 42,340.0, + 70,0
107/11/07,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,20.0,    0,650.0, - 33,0
107/11/07,109 台北一,LB12 小白菜 土白菜 未洗,18.0,16.2,10.1,15.3, +  6,4363.0, - 42,0
107/11/07,241 三重區,LB1 小白菜 土白菜 ,26.0,9.7,4.5,11.9, + 10,764.0, - 30,0
107/11/07,220 板橋區,LB1 小白菜 土白菜 ,18.0,13.3,7.7,13.1, -  4,1790.0, - 39,0
107/11/07,260 宜蘭市,LB1 小白菜 土白菜 ,15.0,10.0,6.0,10.0, + 25,2480.0, + 15,0
107/11/07,648 西螺鎮,LB12 小白菜 土白菜 未洗,20.0,17.1,10.0,16.5,    0,10626.0, +  4,0
107/11/07,104 台北二,LB12 小白菜 土白菜 未洗,22.0,16.9,9.7,16.5, -  4,2135.0, - 15,0
107/11/07,830 鳳山區,LB1 小白菜 土白菜 ,19.1,14.0,11.0,14.5, -  4,2040.0, + 17,0
107/11/07,900 屏東市,LB1 小白菜 土白菜 ,17.6,15.3,13.9,15.3, - 10,6672.0, - 14,0
107/11/07,400 台中市,LB1 小白菜 土白菜 ,13.0,7.9,4.0,6.8, - 35,705.0, - 40,0
107/11/07,800 高雄市,LB11 小白菜 土白菜 洗,35.5,28.1,22.3,28.4, +  7,3480.0, - 13,0
107/11/07,540 南投市,LB1 小白菜 土白菜 ,12.0,8.0,3.0,7.5, - 52,198.0, - 11,0
107/11/08,109 台北一,LB12 小白菜 土白菜 未洗,17.9,12.9,5.2,12.4, - 19,5246.0, + 20,0
107/11/08,514 溪湖鎮,LB1 小白菜 土白菜 ,20.0,15.8,10.0,15.5,    0,1250.0, -  4,0
107/11/08,220 板橋區,LB1 小白菜 土白菜 ,18.7,14.3,10.0,14.3, +  9,1831.0, +  2,0
107/11/08,400 台中市,LB1 小白菜 土白菜 ,12.0,10.0,9.0,10.6, + 56,280.0, - 60,0
107/11/08,830 鳳山區,LB1 小白菜 土白菜 ,18.3,13.7,10.3,14.0, -  3,2170.0, +  6,0
107/11/08,648 西螺鎮,LB12 小白菜 土白菜 未洗,20.0,17.2,10.0,16.5,    0,9225.0, - 13,0
107/11/08,800 高雄市,LB11 小白菜 土白菜 洗,35.4,29.3,21.4,28.9, +  2,3300.0, -  5,0
107/11/08,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,20.0,    0,650.0,    0,0
107/11/08,540 南投市,LB1 小白菜 土白菜 ,11.0,8.0,5.0,7.3, -  3,121.0, - 39,0
107/11/08,241 三重區,LB1 小白菜 土白菜 ,16.0,11.8,6.0,11.4, -  4,400.0, - 48,0
107/11/08,338 桃　農,LB1 小白菜 土白菜 ,12.0,12.0,12.0,12.0, + 14,80.0, - 76,0
107/11/08,900 屏東市,LB1 小白菜 土白菜 ,17.1,13.8,7.7,13.2, - 14,2684.0, - 60,0
107/11/08,104 台北二,LB12 小白菜 土白菜 未洗,17.2,10.8,5.0,10.9, - 34,1655.0, - 22,0
107/11/08,260 宜蘭市,LB1 小白菜 土白菜 ,15.0,10.0,6.0,10.0,    0,2460.0, -  1,0
107/11/09,338 桃　農,LB1 小白菜 土白菜 ,18.0,18.0,18.0,18.0, + 50,40.0, - 50,0
107/11/09,648 西螺鎮,LB12 小白菜 土白菜 未洗,17.4,13.5,7.5,13.3, - 19,11516.0, + 25,0
107/11/09,800 高雄市,LB11 小白菜 土白菜 洗,34.1,27.3,22.6,27.7, -  4,4930.0, + 49,0
107/11/09,241 三重區,LB1 小白菜 土白菜 ,26.0,14.2,5.0,14.7, + 29,429.0, +  7,0
107/11/09,400 台中市,LB1 小白菜 土白菜 ,17.5,15.0,10.5,12.6, + 19,190.0, - 32,0
107/11/09,900 屏東市,LB1 小白菜 土白菜 ,19.9,17.0,12.7,16.7, + 27,1506.0, - 44,0
107/11/09,109 台北一,LB12 小白菜 土白菜 未洗,21.2,15.3,10.4,15.5, + 25,3818.0, - 27,0
107/11/09,420 豐原區,LB1 小白菜 土白菜 ,12.0,10.0,7.9,9.94, - 28,1420.0, +196,0
107/11/09,220 板橋區,LB1 小白菜 土白菜 ,17.5,11.2,8.3,11.9, - 17,1723.0, -  6,0
107/11/09,830 鳳山區,LB1 小白菜 土白菜 ,18.3,14.2,12.1,14.6, +  4,2070.0, -  5,0
107/11/09,104 台北二,LB12 小白菜 土白菜 未洗,20.5,16.1,6.2,15.0, + 38,1281.0, - 23,0
107/11/09,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,18.0, - 10,600.0, -  8,0
107/11/09,260 宜蘭市,LB1 小白菜 土白菜 ,14.0,8.0,5.0,8.0, - 20,1850.0, - 25,0
107/11/09,514 溪湖鎮,LB1 小白菜 土白菜 ,20.0,17.2,10.0,15.6, +  1,1200.0, -  4,0
107/11/10,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,18.0,    0,650.0, +  8,0
107/11/10,648 西螺鎮,LB12 小白菜 土白菜 未洗,17.5,14.0,7.5,13.5, +  2,8408.0, - 27,0
107/11/10,514 溪湖鎮,LB1 小白菜 土白菜 ,20.0,15.8,10.0,15.5, -  1,1300.0, +  8,0
107/11/10,260 宜蘭市,LB1 小白菜 土白菜 ,15.0,10.0,6.0,10.0, + 25,2250.0, + 22,0
107/11/10,400 台中市,LB1 小白菜 土白菜 ,16.0,9.4,3.0,9.8, - 22,615.0, +224,0
107/11/10,900 屏東市,LB1 小白菜 土白菜 ,25.0,19.8,14.0,19.7, + 18,1210.0, - 20,0
107/11/10,104 台北二,LB12 小白菜 土白菜 未洗,26.6,13.5,6.3,14.7, -  2,1445.0, + 13,0
107/11/10,220 板橋區,LB1 小白菜 土白菜 ,19.7,13.4,10.0,14.0, + 18,1389.0, - 19,0
107/11/10,109 台北一,LB12 小白菜 土白菜 未洗,19.3,15.4,9.2,14.9, -  4,5233.0, + 37,0
107/11/10,800 高雄市,LB11 小白菜 土白菜 洗,34.6,29.3,21.7,28.8, +  4,3270.0, - 34,0
107/11/10,241 三重區,LB1 小白菜 土白菜 ,26.0,11.9,8.0,13.9, -  5,445.0, +  4,0
107/11/11,104 台北二,LB12 小白菜 土白菜 未洗,27.0,17.8,15.1,19.1, + 30,1404.0, -  3,0
107/11/11,338 桃　農,LB1 小白菜 土白菜 ,24.0,24.0,24.0,24.0,  -  ,60.0,  -  ,0
107/11/11,514 溪湖鎮,LB1 小白菜 土白菜 ,18.0,13.5,7.2,12.6, - 19,1380.0, +  6,0
107/11/11,220 板橋區,LB1 小白菜 土白菜 ,18.1,13.8,9.5,13.8, -  1,1417.0, +  2,0
107/11/11,900 屏東市,LB1 小白菜 土白菜 ,20.7,14.6,10.0,14.6, - 26,2233.0, + 85,0
107/11/11,830 鳳山區,LB1 小白菜 土白菜 ,17.0,13.0,10.5,13.3, -  9,1910.0, -  8,0
107/11/11,241 三重區,LB1 小白菜 土白菜 ,26.0,17.3,12.0,18.0, + 29,312.0, - 30,0
107/11/11,420 豐原區,LB1 小白菜 土白菜 ,9.0,9.0,9.0,9.0,  -  ,1300.0,  -  ,0
107/11/11,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,20.0, + 11,700.0, +  8,0
107/11/11,109 台北一,LB12 小白菜 土白菜 未洗,25.5,20.7,14.2,20.4, + 37,4431.0, - 15,0
107/11/11,400 台中市,LB1 小白菜 土白菜 ,14.0,9.7,7.5,9.9, +  1,370.0, - 40,0
107/11/11,800 高雄市,LB11 小白菜 土白菜 洗,34.5,30.2,21.5,29.3, +  2,3725.0, + 14,0
107/11/12,514 溪湖鎮,LB1 小白菜 土白菜 ,18.0,12.3,7.5,12.5, -  1,1380.0,    0,0
107/11/12,648 西螺鎮,LB12 小白菜 土白菜 未洗,17.4,13.6,7.5,13.3, -  1,10780.0, + 28,0
107/11/13,104 台北二,LB12 小白菜 土白菜 未洗,35.0,19.1,11.7,20.8, +  9,609.0, - 57,0
107/11/13,514 溪湖鎮,LB1 小白菜 土白菜 ,17.5,14.0,7.5,12.8, +  2,1400.0, +  1,0
107/11/13,109 台北一,LB12 小白菜 土白菜 未洗,30.7,19.8,11.7,20.4,    0,4665.0, +  5,0
107/11/13,260 宜蘭市,LB1 小白菜 土白菜 ,12.0,8.0,6.0,8.0, - 20,2350.0, +  4,0
107/11/13,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,20.0,    0,1000.0, + 43,0
107/11/13,540 南投市,LB1 小白菜 土白菜 ,30.0,18.0,10.0,17.7,  -  ,43.0,  -  ,0
107/11/13,800 高雄市,LB11 小白菜 土白菜 洗,34.7,30.5,22.4,29.7, +  1,3080.0, - 17,0
107/11/13,220 板橋區,LB1 小白菜 土白菜 ,21.0,18.6,14.7,18.3, + 33,2184.0, + 54,0
107/11/13,900 屏東市,LB1 小白菜 土白菜 ,25.0,19.0,10.0,18.4, + 26,1781.0, - 20,0
107/11/13,648 西螺鎮,LB12 小白菜 土白菜 未洗,17.4,14.0,7.5,13.6, +  2,9853.0, -  9,0
107/11/13,420 豐原區,LB1 小白菜 土白菜 ,10.0,9.2,8.0,9.09, +  1,1100.0, - 15,0
107/11/13,241 三重區,LB1 小白菜 土白菜 ,52.0,21.0,11.0,25.2, + 40,583.0, + 87,0
107/11/13,830 鳳山區,LB1 小白菜 土白菜 ,16.8,12.8,11.1,13.3,    0,1820.0, -  5,0
107/11/13,400 台中市,LB1 小白菜 土白菜 ,15.0,10.0,10.0,11.4, + 15,165.0, - 55,0
107/11/14,900 屏東市,LB1 小白菜 土白菜 ,23.4,19.2,13.5,18.9, +  3,1803.0, +  1,0
107/11/14,830 鳳山區,LB1 小白菜 土白菜 ,16.1,12.9,7.0,12.3, -  8,2360.0, + 30,0
107/11/14,241 三重區,LB1 小白菜 土白菜 ,23.4,10.7,7.3,12.5, - 50,704.0, + 21,0
107/11/14,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,20.0,    0,650.0, - 35,0
107/11/14,800 高雄市,LB11 小白菜 土白菜 洗,34.8,27.9,16.3,26.9, -  9,4129.0, + 34,0
107/11/14,514 溪湖鎮,LB1 小白菜 土白菜 ,17.2,13.5,7.5,12.4, -  3,1600.0, + 14,0
107/11/14,648 西螺鎮,LB12 小白菜 土白菜 未洗,22.2,17.0,10.0,16.1, + 18,7534.0, - 24,0
107/11/14,104 台北二,LB12 小白菜 土白菜 未洗,35.0,33.1,23.3,31.5, + 51,510.0, - 16,0
107/11/14,338 桃　農,LB1 小白菜 土白菜 ,18.0,11.8,10.0,12.7,  -  ,360.0,  -  ,0
107/11/14,109 台北一,LB12 小白菜 土白菜 未洗,29.4,25.0,17.3,24.4, + 20,4806.0, +  3,0
107/11/14,220 板橋區,LB1 小白菜 土白菜 ,21.7,17.8,9.7,17.0, -  7,1762.0, - 19,0
107/11/14,260 宜蘭市,LB1 小白菜 土白菜 ,15.0,12.0,6.0,12.0, + 50,2580.0, + 10,0
107/11/14,420 豐原區,LB1 小白菜 土白菜 ,10.0,9.2,8.0,9.09,    0,1100.0,    0,0
107/11/14,400 台中市,LB1 小白菜 土白菜 ,13.0,11.2,6.5,11.0, -  4,532.0, +222,0
107/11/15,420 豐原區,LB1 小白菜 土白菜 ,8.8,5.0,5.0,5.77, - 37,1300.0, + 18,0
107/11/15,241 三重區,LB1 小白菜 土白菜 ,15.6,10.7,6.0,10.7, - 14,450.0, - 36,0
107/11/15,220 板橋區,LB1 小白菜 土白菜 ,23.6,20.1,11.3,19.0, + 12,1515.0, - 14,0
107/11/15,900 屏東市,LB1 小白菜 土白菜 ,22.0,17.6,13.5,17.6, -  7,2184.0, + 21,0
107/11/15,104 台北二,LB12 小白菜 土白菜 未洗,27.6,17.9,11.5,18.5, - 41,2259.0, +343,0
107/11/15,800 高雄市,LB11 小白菜 土白菜 洗,35.0,31.5,25.0,30.9, + 15,3040.0, - 26,0
107/11/15,109 台北一,LB12 小白菜 土白菜 未洗,35.0,25.1,14.2,24.9, +  2,5644.0, + 17,0
107/11/15,400 台中市,LB1 小白菜 土白菜 ,15.7,12.1,8.7,12.2, + 11,430.0, - 19,0
107/11/15,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,10.0,20.0,    0,650.0,    0,0
107/11/15,260 宜蘭市,LB1 小白菜 土白菜 ,15.0,10.0,6.0,10.0, - 17,2260.0, - 12,0
107/11/15,830 鳳山區,LB1 小白菜 土白菜 ,18.2,13.7,12.1,14.3, + 16,2130.0, - 10,0
107/11/15,514 溪湖鎮,LB1 小白菜 土白菜 ,16.7,11.5,6.6,11.6, -  6,1980.0, + 24,0
107/11/15,338 桃　農,LB1 小白菜 土白菜 ,12.0,12.0,12.0,12.0, -  6,40.0, - 89,0
107/11/15,648 西螺鎮,LB12 小白菜 土白菜 未洗,22.0,17.1,10.0,16.6, +  3,6878.0, -  9,0
107/11/16,104 台北二,LB12 小白菜 土白菜 未洗,22.1,16.1,10.1,16.1, - 13,1856.0, - 18,0
107/11/16,400 台中市,LB1 小白菜 土白菜 ,20.3,16.3,11.0,16.5, + 35,308.0, - 28,0
107/11/16,800 高雄市,LB11 小白菜 土白菜 洗,35.0,29.3,24.2,29.4, -  5,4670.0, + 54,0
107/11/16,830 鳳山區,LB1 小白菜 土白菜 ,25.3,18.0,14.1,18.7, + 31,1540.0, - 28,0
107/11/16,241 三重區,LB1 小白菜 土白菜 ,18.5,12.2,10.0,13.0, + 21,421.0, -  6,0
107/11/16,109 台北一,LB12 小白菜 土白菜 未洗,32.1,23.0,11.3,22.5, - 10,5614.0, -  1,0
107/11/16,260 宜蘭市,LB1 小白菜 土白菜 ,15.0,10.0,6.0,10.0,    0,2350.0, +  4,0
107/11/16,900 屏東市,LB1 小白菜 土白菜 ,25.0,22.2,16.2,21.5, + 22,1458.0, - 33,0
107/11/16,514 溪湖鎮,LB1 小白菜 土白菜 ,21.0,17.0,10.0,15.7, + 35,1600.0, - 19,0
107/11/16,220 板橋區,LB1 小白菜 土白菜 ,23.7,19.8,14.8,19.6, +  3,1385.0, -  9,0
107/11/16,338 桃　農,LB1 小白菜 土白菜 ,20.0,20.0,20.0,20.0, + 67,40.0,    0,0
107/11/16,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,12.0,21.0, +  5,790.0, + 22,0
107/11/16,648 西螺鎮,LB12 小白菜 土白菜 未洗,21.7,17.2,10.0,16.5, -  1,7622.0, + 11,0
107/11/16,420 豐原區,LB1 小白菜 土白菜 ,12.0,12.0,12.0,12.0, +108,1200.0, -  8,0
107/11/17,104 台北二,LB12 小白菜 土白菜 未洗,27.2,18.1,11.8,18.7, + 16,1380.0, - 26,0
107/11/17,220 板橋區,LB1 小白菜 土白菜 ,22.6,18.4,15.1,18.6, -  5,1439.0, +  4,0
107/11/17,338 桃　農,LB1 小白菜 土白菜 ,25.0,16.3,12.0,17.2, - 14,100.0, +150,0
107/11/17,260 宜蘭市,LB1 小白菜 土白菜 ,15.0,10.0,6.0,10.0,    0,2460.0, +  5,0
107/11/17,400 台中市,LB1 小白菜 土白菜 ,16.0,13.0,8.0,13.9, - 16,709.0, +130,0
107/11/17,800 高雄市,LB11 小白菜 土白菜 洗,33.9,28.2,23.2,28.4, -  3,4870.0, +  4,0
107/11/17,241 三重區,LB1 小白菜 土白菜 ,26.0,14.0,10.0,15.6, + 20,746.0, + 77,0
107/11/17,930 台東市,LB1 小白菜 土白菜 ,30.0,20.0,12.0,23.0, + 10,550.0, - 30,0
107/11/17,648 西螺鎮,LB12 小白菜 土白菜 未洗,21.9,17.0,10.0,16.6, +  1,8716.0, + 14,0
107/11/17,109 台北一,LB12 小白菜 土白菜 未洗,26.6,20.9,11.3,20.1, - 11,4705.0, - 16,0
107/11/17,514 溪湖鎮,LB1 小白菜 土白菜 ,22.0,17.0,10.0,15.9, +  1,1550.0, -  3,0
107/11/17,900 屏東市,LB1 小白菜 土白菜 ,24.1,19.4,15.1,19.4, - 10,2226.0, + 53,0
107/11/17,830 鳳山區,LB1 小白菜 土白菜 ,25.5,16.1,13.0,17.4, -  7,1620.0, +  5,0
107/11/18,514 溪湖鎮,LB1 小白菜 土白菜 ,21.7,17.0,10.0,15.9,    0,1650.0, +  6,0
107/11/18,109 台北一,LB12 小白菜 土白菜 未洗,26.1,17.6,8.8,17.6, - 12,5865.0, + 25,0
107/11/18,800 高雄市,LB11 小白菜 土白菜 洗,35.0,29.1,22.8,29.0, +  2,4690.0, -  4,0
107/11/18,900 屏東市,LB1 小白菜 土白菜 ,20.9,12.9,7.6,12.9, - 34,3555.0, + 60,0
107/11/18,104 台北二,LB12 小白菜 土白菜 未洗,31.1,16.8,10.9,18.4, -  2,2516.0, + 82,0
107/11/18,830 鳳山區,LB1 小白菜 土白菜 ,24.0,17.6,14.1,18.2, +  5,1540.0, -  5,0
107/11/18,241 三重區,LB1 小白菜 土白菜 ,29.4,13.2,9.3,15.6,    0,623.0, - 16,0
107/11/18,400 台中市,LB1 小白菜 土白菜 ,15.2,11.3,10.0,11.6, - 17,809.0, + 14,0
107/11/18,220 板橋區,LB1 小白菜 土白菜 ,21.4,18.8,14.3,18.4, -  1,1386.0, -  4,0
107/11/18,338 桃　農,LB1 小白菜 土白菜 ,33.0,24.7,10.0,23.4, + 36,300.0, +200,0
107/11/18,930 台東市,LB1 小白菜 土白菜 ,35.0,23.0,15.0,23.0,    0,600.0, +  9,0
107/11/18,420 豐原區,LB1 小白菜 土白菜 ,13.0,12.3,12.0,12.38,  -  ,1300.0,  -  ,0
107/11/19,514 溪湖鎮,LB1 小白菜 土白菜 ,22.0,16.3,10.5,16.3, +  3,1660.0, +  1,0
107/11/19,648 西螺鎮,LB12 小白菜 土白菜 未洗,21.8,17.2,10.0,16.8, +  1,9055.0, +  4,0
107/11/20,830 鳳山區,LB1 小白菜 土白菜 ,21.4,13.9,10.0,14.6, - 20,2040.0, + 32,0
107/11/20,338 桃　農,LB1 小白菜 土白菜 ,20.0,18.3,15.0,18.0, - 23,120.0, - 60,0
107/11/20,900 屏東市,LB1 小白菜 土白菜 ,20.0,15.9,13.0,15.9, + 23,4231.0, + 19,0
107/11/20,420 豐原區,LB1 小白菜 土白菜 ,15.0,11.2,10.0,11.7, -  5,1940.0, + 49,0
