日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
109/11/01,220 板橋區,LB1 小白菜 土白菜 ,32.0,29.0,24.6,28.7, +  0,886.0, - 20,0
109/11/01,514 溪湖鎮,LB1 小白菜 土白菜 ,30.0,21.4,15.0,21.9, +  7,910.0,    0,0
109/11/01,930 台東市,LB1 小白菜 土白菜 ,45.0,22.0,16.0,23.0,    0,850.0, +  4,0
109/11/01,109 台北一,LB12 小白菜 土白菜 未洗,41.5,34.8,26.2,34.4, + 11,4188.0, -  8,0
109/11/01,900 屏東市,LB1 小白菜 土白菜 ,44.8,34.1,20.5,33.5, + 52,965.0, - 60,0
109/11/01,241 三重區,LB1 小白菜 土白菜 ,38.0,32.7,30.0,33.2, + 11,200.0, - 68,0
109/11/01,104 台北二,LB12 小白菜 土白菜 未洗,47.8,37.6,25.5,37.2, + 18,1939.0, + 13,0
109/11/01,800 高雄市,LB11 小白菜 土白菜 洗,45.0,36.2,33.7,37.4, -  2,2634.0, - 33,0
109/11/01,400 台中市,LB1 小白菜 土白菜 ,33.0,31.0,30.0,30.7, + 53,126.0, - 58,0
109/11/01,830 鳳山區,LB1 小白菜 土白菜 ,45.5,24.0,16.0,26.7, + 25,1050.0, + 40,0
109/11/01,338 桃　農,LB1 小白菜 土白菜 ,22.0,22.0,22.0,22.0, + 47,20.0, - 90,0
109/11/02,648 西螺鎮,LB12 小白菜 土白菜 未洗,37.0,23.7,17.5,24.7, +  1,8798.0, + 13,0
109/11/02,514 溪湖鎮,LB1 小白菜 土白菜 ,30.0,20.9,15.1,21.5, -  2,900.0, -  1,0
109/11/03,800 高雄市,LB11 小白菜 土白菜 洗,45.0,41.2,33.9,40.5, +  8,2583.0, -  2,0
109/11/03,514 溪湖鎮,LB1 小白菜 土白菜 ,35.0,25.0,15.0,25.0, + 16,870.0, -  3,0
109/11/03,648 西螺鎮,LB12 小白菜 土白菜 未洗,35.6,24.5,17.5,25.6, +  4,7341.0, - 17,0
109/11/03,104 台北二,LB12 小白菜 土白菜 未洗,53.1,39.4,28.6,40.0, +  8,2738.0, + 41,0
109/11/03,260 宜蘭市,LB12 小白菜 土白菜 未洗,38.0,28.0,15.0,28.0, + 12,2450.0, +  8,0
109/11/03,930 台東市,LB1 小白菜 土白菜 ,45.0,20.0,10.0,20.0, - 13,1150.0, + 35,0
109/11/03,830 鳳山區,LB1 小白菜 土白菜 ,42.0,23.0,16.2,25.4, -  5,960.0, -  9,0
109/11/03,338 桃　農,LB1 小白菜 土白菜 ,32.0,31.3,30.0,31.2, + 42,100.0, +400,0
109/11/03,400 台中市,LB1 小白菜 土白菜 ,32.8,26.1,22.0,26.4, - 14,819.0, +550,0
109/11/03,900 屏東市,LB1 小白菜 土白菜 ,41.5,35.7,20.4,33.8, +  1,1019.0, +  6,0
109/11/03,109 台北一,LB12 小白菜 土白菜 未洗,41.8,33.2,25.0,33.3, -  3,6204.0, + 48,0
109/11/03,220 板橋區,LB1 小白菜 土白菜 ,56.8,34.3,27.3,37.4, + 30,2203.7, +149,0
109/11/03,241 三重區,LB1 小白菜 土白菜 ,54.3,45.5,30.7,44.3, + 33,492.0, +146,0
109/11/04,338 桃　農,LB1 小白菜 土白菜 ,25.0,25.0,25.0,25.0, - 20,60.0, - 40,0
109/11/04,930 台東市,LB1 小白菜 土白菜 ,45.0,23.0,16.0,22.0, + 10,710.0, - 38,0
109/11/04,109 台北一,LB12 小白菜 土白菜 未洗,47.0,33.9,23.0,34.4, +  3,5618.0, -  9,0
109/11/04,540 南投市,LB1 小白菜 土白菜 ,45.0,38.0,20.0,37.12,  -  ,74.0,  -  ,0
109/11/04,420 豐原區,LB1 小白菜 土白菜 ,31.0,31.0,31.0,31.0,  -  ,400.0,  -  ,0
