日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%.1,Unnamed: 10
110/11/16,930 台東市,LB1 小白菜 土白菜 ,65.0,43.0,32.0,40.0,    0,450.0, -  6,0
110/11/16,400 台中市,LB1 小白菜 土白菜 ,15.8,8.0,6.2,8.2, - 15,1317.0, + 76,0
110/11/16,540 南投市,LB1 小白菜 土白菜 ,20.0,15.0,10.0,14.7,  -  ,66.0,  -  ,0
110/11/16,900 屏東市,LB1 小白菜 土白菜 ,15.5,12.0,8.0,11.9, -  2,2360.0, -  3,0
110/11/16,338 桃　農,LB1 小白菜 土白菜 ,15.3,12.2,7.1,11.8, - 23,1020.0, +334,0
110/11/17,648 西螺鎮,LB12 小白菜 土白菜 未洗,20.1,16.7,10.0,15.9, -  2,12523.0, +  4,0
110/11/17,930 台東市,LB1 小白菜 土白菜 ,60.0,42.0,31.0,40.0,    0,430.0, -  4,0
110/11/17,514 溪湖鎮,LB1 小白菜 土白菜 ,20.0,16.3,10.0,15.8,    0,350.0,    0,0
110/11/17,420 豐原區,LB1 小白菜 土白菜 ,15.0,7.7,5.0,8.63, - 42,800.0, +999,0
110/11/17,900 屏東市,LB1 小白菜 土白菜 ,18.1,12.1,6.9,12.1, +  2,3392.0, + 44,0
110/11/17,830 鳳山區,LB1 小白菜 土白菜 ,17.0,13.8,12.0,14.1, +  1,2050.0, - 12,0
110/11/17,104 台北二,LB12 小白菜 土白菜 未洗,19.0,10.8,6.0,11.5, - 26,4877.0, + 16,0
110/11/17,241 三重區,LB1 小白菜 土白菜 ,13.2,8.6,4.8,8.8, - 19,1534.0, - 41,0
110/11/17,109 台北一,LB12 小白菜 土白菜 未洗,27.7,11.6,5.3,13.6, - 32,10378.0, + 47,0
110/11/17,220 板橋區,LB1 小白菜 土白菜 ,20.3,12.3,5.0,12.4, - 30,4114.0, + 57,0
110/11/17,800 高雄市,LB1 小白菜 土白菜 ,32.0,26.9,13.9,25.3, +  5,3793.0, + 26,0
110/11/17,400 台中市,LB1 小白菜 土白菜 ,13.3,9.8,6.7,9.5, + 16,388.0, - 71,0
110/11/17,338 桃　農,LB1 小白菜 土白菜 ,11.9,8.5,5.8,8.6, - 27,1460.0, + 43,0
110/11/18,800 高雄市,LB1 小白菜 土白菜 ,32.0,25.3,9.4,23.4, -  8,4340.0, + 14,0
110/11/18,400 台中市,LB1 小白菜 土白菜 ,11.6,8.9,7.8,9.1, -  4,870.0, +124,0
110/11/18,420 豐原區,LB1 小白菜 土白菜 ,10.0,9.3,8.0,9.2, +  7,100.0, - 88,0
110/11/18,514 溪湖鎮,LB1 小白菜 土白菜 ,20.0,16.3,10.0,15.8,    0,350.0,    0,0
110/11/18,930 台東市,LB1 小白菜 土白菜 ,35.0,24.0,18.0,27.0, - 33,410.0, -  5,0
110/11/18,830 鳳山區,LB1 小白菜 土白菜 ,18.2,14.6,13.0,15.0, +  6,2210.0, +  8,0
110/11/18,241 三重區,LB1 小白菜 土白菜 ,12.3,7.8,4.9,8.1, -  8,1212.0, - 21,0
110/11/18,338 桃　農,LB1 小白菜 土白菜 ,11.0,6.7,4.7,7.1, - 17,925.0, - 37,0
110/11/18,220 板橋區,LB1 小白菜 土白菜 ,60.5,13.3,7.4,21.6, + 74,2325.0, - 43,0
110/11/18,900 屏東市,LB1 小白菜 土白菜 ,14.1,8.2,4.3,8.2, - 32,3224.0, -  5,0
110/11/18,104 台北二,LB12 小白菜 土白菜 未洗,18.9,9.4,4.6,10.3, - 10,4390.0, - 10,0
110/11/18,109 台北一,LB12 小白菜 土白菜 未洗,31.3,9.7,5.0,13.1, -  4,9847.0, -  5,0
110/11/18,648 西螺鎮,LB12 小白菜 土白菜 未洗,17.9,13.7,7.5,13.5, - 15,11483.0, -  8,0
110/11/19,338 桃　農,LB1 小白菜 土白菜 ,8.0,5.6,4.7,5.9, - 17,576.0, - 38,0
110/11/19,514 溪湖鎮,LB1 小白菜 土白菜 ,20.0,16.3,10.0,15.8,    0,380.0, +  9,0
110/11/19,900 屏東市,LB1 小白菜 土白菜 ,19.8,14.5,4.7,13.6, + 66,4473.0, + 39,0
110/11/19,220 板橋區,LB1 小白菜 土白菜 ,52.3,15.2,7.4,21.1, -  2,3213.0, + 38,0
110/11/19,800 高雄市,LB1 小白菜 土白菜 ,31.9,25.1,10.3,23.5, +  0,4206.0, -  3,0
110/11/19,648 西螺鎮,LB12 小白菜 土白菜 未洗,17.5,12.9,7.5,12.8, -  5,13069.0, + 14,0
110/11/19,104 台北二,LB12 小白菜 土白菜 未洗,14.0,7.2,4.8,8.1, - 21,4700.0, +  7,0
110/11/19,109 台北一,LB12 小白菜 土白菜 未洗,22.3,7.8,5.0,10.1, - 23,10932.0, + 11,0
110/11/19,400 台中市,LB1 小白菜 土白菜 ,13.6,6.8,4.8,7.1, - 22,1525.0, + 75,0
110/11/19,241 三重區,LB1 小白菜 土白菜 ,16.4,8.9,5.1,9.6, + 19,1038.0, - 14,0
110/11/19,930 台東市,LB1 小白菜 土白菜 ,35.0,26.0,18.0,27.0,    0,420.0, +  2,0
110/11/19,420 豐原區,LB1 小白菜 土白菜 ,10.0,10.0,10.0,10.0, +  9,60.0, - 40,0
110/11/19,830 鳳山區,LB1 小白菜 土白菜 ,20.0,13.9,9.0,14.2, -  5,2515.0, + 14,0
110/11/20,800 高雄市,LB1 小白菜 土白菜 ,32.0,24.6,6.2,22.4, -  5,3322.0, - 21,0
110/11/20,220 板橋區,LB1 小白菜 土白菜 ,52.1,12.1,4.8,18.6, - 12,2657.0, - 17,0
110/11/20,241 三重區,LB1 小白菜 土白菜 ,11.6,7.1,4.7,7.5, - 22,1526.0, + 47,0
110/11/20,900 屏東市,LB1 小白菜 土白菜 ,14.2,7.8,3.8,7.8, - 43,2690.0, - 40,0
110/11/20,420 豐原區,LB1 小白菜 土白菜 ,10.0,8.8,5.0,8.29, - 17,340.0, +467,0
110/11/20,648 西螺鎮,LB12 小白菜 土白菜 未洗,17.5,13.3,7.5,13.1, +  2,12856.0, -  2,0
110/11/20,338 桃　農,LB1 小白菜 土白菜 ,14.0,8.1,5.0,8.7, + 47,551.0, -  4,0
110/11/20,930 台東市,LB1 小白菜 土白菜 ,35.0,26.0,19.0,27.0,    0,410.0, -  2,0
110/11/20,514 溪湖鎮,LB1 小白菜 土白菜 ,17.5,13.8,7.5,13.3, - 16,470.0, + 24,0
110/11/20,400 台中市,LB1 小白菜 土白菜 ,9.3,6.2,3.7,6.1, - 14,440.0, - 71,0
110/11/20,109 台北一,LB12 小白菜 土白菜 未洗,23.6,9.6,5.0,11.5, + 14,8200.0, - 25,0
110/11/20,104 台北二,LB12 小白菜 土白菜 未洗,16.0,8.3,4.4,9.0, + 11,2583.0, - 45,0
110/11/20,830 鳳山區,LB1 小白菜 土白菜 ,15.1,13.6,11.6,13.5, -  5,2450.0, -  3,0
110/11/21,420 豐原區,LB1 小白菜 土白菜 ,9.0,8.8,8.0,8.67, +  5,120.0, - 65,0
110/11/21,400 台中市,LB1 小白菜 土白菜 ,8.0,6.0,2.7,5.1, - 16,538.0, + 22,0
110/11/21,830 鳳山區,LB1 小白菜 土白菜 ,14.1,11.9,10.0,11.9, - 12,1960.0, - 20,0
110/11/21,800 高雄市,LB1 小白菜 土白菜 ,32.0,24.9,13.8,24.1, +  8,3610.0, +  9,0
110/11/21,220 板橋區,LB1 小白菜 土白菜 ,15.2,11.5,6.2,11.2, - 40,2800.0, +  5,0
110/11/21,900 屏東市,LB1 小白菜 土白菜 ,13.6,7.0,3.4,7.0, - 10,2455.0, -  9,0
110/11/21,109 台北一,LB12 小白菜 土白菜 未洗,21.1,10.2,4.5,11.2, -  3,6783.0, - 17,0
110/11/21,930 台東市,LB1 小白菜 土白菜 ,35.0,26.0,17.0,27.0,    0,400.0, -  2,0
110/11/21,338 桃　農,LB1 小白菜 土白菜 ,8.4,4.1,3.0,4.7, - 46,1060.0, + 92,0
