日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
113/09/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
113/09/02,29.25,34.0,26.275,,0.0,,79.25,6.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.725000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
113/09/03,29.85,33.95,26.325,,0.0,,80.25,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6250000000000036,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
113/09/04,30.25,34.675,27.775,,0.0,,80.25,8.425,29.78333333333333,30.25,29.25,,,,,,,,,,34.208333333333336,34.675,33.95,,,,,,,,,,26.791666666666668,27.775,26.275,,,,,,,,,,,,,,,,,,,,,,79.91666666666667,80.25,79.25,,,,,,,,,,7.166666666666667,8.425,6.25,,,,,,,,,,0.0,,,,,,,,6.899999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
113/09/05,30.2,34.0,27.3,,0.0,,78.0,6.375,30.099999999999998,30.25,29.85,,,,,,,,,,34.208333333333336,34.675,33.95,,,,,,,,,,27.133333333333336,27.775,26.325,,,,,,,,,,,,,,,,,,,,,,79.5,80.25,78.0,,,,,,,,,,7.016666666666667,8.425,6.25,,,,,,,,,,0.0,,,,,,,,6.699999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
113/09/06,28.675,34.8,24.9,,7.125,,85.0,13.025,29.708333333333332,30.25,28.675,,,,,,,,,,34.49166666666667,34.8,34.0,,,,,,,,,,26.65833333333333,27.775,24.9,,,,,,,,,,,,,,,,,,,,,,81.08333333333333,85.0,78.0,,,,,,,,,,9.275,13.025,6.375,,,,,,,,,,7.125,,,,,,,,9.899999999999999,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
113/09/07,29.125,34.675,25.675,,0.0,,82.0,6.675,29.333333333333332,30.2,28.675,,,,,,,,,,34.49166666666667,34.8,34.0,,,,,,,,,,25.958333333333332,27.3,24.9,,,,,,,,,,,,,,,,,,,,,,81.66666666666667,85.0,78.0,,,,,,,,,,8.691666666666666,13.025,6.375,,,,,,,,,,7.125,,,,,,,,8.999999999999996,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
113/09/08,28.6,33.3,26.125,,7.625,,84.5,7.35,28.8,29.125,28.6,29.42142857142857,30.25,28.6,,,,,,,34.25833333333333,34.8,33.3,34.199999999999996,34.8,33.3,,,,,,,25.566666666666666,26.125,24.9,26.339285714285715,27.775,24.9,,,,,,,,,,,,,,,,,,,83.83333333333333,85.0,82.0,81.32142857142857,85.0,78.0,,,,,,,9.016666666666667,13.025,6.675,7.846428571428571,13.025,6.25,,,,,,,14.75,14.75,,,,,,,7.174999999999997,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
113/09/09,27.225,32.075,23.425,,38.125,,88.5,9.7,28.316666666666666,29.125,27.225,29.13214285714286,30.25,27.225,,,,,,,33.35,34.675,32.075,33.925,34.8,32.075,,,,,,,25.075,26.125,23.425,25.932142857142853,27.775,23.425,,,,,,,,,,,,,,,,,,,85.0,88.5,82.0,82.64285714285714,88.5,78.0,,,,,,,7.908333333333334,9.7,6.675,8.257142857142856,13.025,6.25,,,,,,,45.75,52.875,,,,,,,8.650000000000002,0,0,0,0,0,1,2,9,-1.0,-1.8369701987210297e-16,0
113/09/10,26.725,32.95,23.3,,21.5,,89.0,10.625,27.51666666666667,28.6,26.725,28.685714285714287,30.25,26.725,,,,,,,32.775,33.3,32.075,33.78214285714285,34.8,32.075,,,,,,,24.283333333333335,26.125,23.3,25.5,27.775,23.3,,,,,,,,,,,,,,,,,,,87.33333333333333,89.0,84.5,83.89285714285714,89.0,78.0,,,,,,,9.225,10.625,7.35,8.882142857142856,13.025,6.375,,,,,,,67.25,74.375,,,,,,,9.650000000000002,0,0,0,0,0,1,3,9,-1.0,-1.8369701987210297e-16,0
