日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
112/09/11,26.05,30.675,23.975,,24.375,,91.0,5.9,26.5,26.8,26.05,27.053571428571427,28.3,26.05,,,,,,,31.683333333333334,32.85,30.675,32.30714285714286,34.3,29.85,,,,,,,24.058333333333334,24.2,23.975,24.578571428571426,25.275,23.975,,,,,,,,,,,,,,,,,,,89.66666666666667,91.0,88.25,88.5,91.0,83.25,,,,,,,7.425,8.45,5.9,7.875,10.075,5.9,,,,,,,65.0,121.625,,,,,,,6.699999999999999,0,0,0,0,0,1,10,9,-1.0,-1.8369701987210297e-16,0
112/09/12,27.05,31.375,23.85,,0.0,,84.75,5.525,26.583333333333332,27.05,26.05,27.064285714285717,28.3,26.05,,,,,,,31.191666666666666,31.525,30.675,32.525,34.3,30.675,,,,,,,23.941666666666666,24.0,23.85,24.375,25.225,23.85,,,,,,,,,,,,,,,,,,,88.0,91.0,84.75,87.75,91.0,83.25,,,,,,,6.45,7.925,5.525,7.225,8.75,5.525,,,,,,,40.875,110.875,,,,,,,7.524999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/13,27.65,32.325,23.825,,0.0,,80.0,5.525,26.916666666666668,27.65,26.05,26.97142857142857,27.65,26.05,,,,,,,31.458333333333332,32.325,30.675,32.24285714285715,34.025,30.675,,,,,,,23.883333333333336,23.975,23.825,24.175,24.775,23.825,,,,,,,,,,,,,,,,,,,85.25,91.0,80.0,87.28571428571429,91.0,80.0,,,,,,,5.6499999999999995,5.9,5.525,6.764285714285714,8.45,5.525,,,,,,,24.375,105.875,,,,,,,8.500000000000004,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/14,27.825,31.950000000000003,24.675,,0.0,,80.0,5.55,27.508333333333336,27.825,27.05,27.053571428571427,27.825,26.05,,,,,,,31.883333333333336,32.325,31.375,31.946428571428573,32.925,30.675,,,,,,,24.11666666666667,24.675,23.825,24.185714285714283,24.775,23.825,,,,,,,,,,,,,,,,,,,81.58333333333333,84.75,80.0,86.07142857142857,91.0,80.0,,,,,,,5.533333333333334,5.55,5.525,6.482142857142857,8.45,5.525,,,,,,,0.0,67.125,,,,,,,7.275000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/15,27.875,32.5,24.275,,0.0,,78.5,5.8,27.78333333333333,27.875,27.65,27.12857142857143,27.875,26.05,,,,,,,32.25833333333333,32.5,31.950000000000003,31.885714285714283,32.85,30.675,,,,,,,24.25833333333333,24.675,23.825,24.11428571428571,24.675,23.825,,,,,,,,,,,,,,,,,,,79.5,80.0,78.5,84.60714285714286,91.0,78.5,,,,,,,5.625,5.8,5.525,6.382142857142857,8.45,5.525,,,,,,,0.0,65.0,,,,,,,8.225000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/16,27.975,33.05,24.275,,0.0,,78.5,6.2,27.891666666666666,27.975,27.825,27.29642857142857,27.975,26.05,27.5,28.925,26.05,,,,32.5,33.05,31.950000000000003,31.914285714285715,33.05,30.675,32.19166666666667,34.3,29.35,,,,24.40833333333333,24.675,24.275,24.125,24.675,23.825,24.725,26.15,23.825,,,,,,,,,,,,,,,,79.0,80.0,78.5,83.0,91.0,78.5,85.58333333333333,91.0,78.5,,,,5.8500000000000005,6.2,5.55,6.060714285714286,7.925,5.525,7.2733333333333325,13.0,5.525,,,,0.0,40.875,127.125,,,,,,8.774999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/17,28.375,33.825,24.55,,0.0,,77.25,5.75,28.075,28.375,27.875,27.54285714285714,28.375,26.05,27.509999999999998,28.925,26.05,,,,33.125,33.825,32.5,32.24285714285714,33.825,30.675,32.305,34.3,29.35,,,,24.366666666666664,24.55,24.275,24.20357142857143,24.675,23.825,24.628333333333334,26.15,23.825,,,,,,,,,,,,,,,,78.08333333333333,78.5,77.25,81.42857142857143,91.0,77.25,84.85,91.0,77.25,,,,5.916666666666667,6.2,5.75,5.75,6.2,5.525,7.239999999999999,13.0,5.525,,,,0.0,24.375,125.75,,,,,,9.275000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/18,28.525,32.8,25.75,,0.0,,79.0,5.55,28.291666666666668,28.525,27.975,27.896428571428572,28.525,27.05,27.483333333333334,28.525,26.05,,,,33.225,33.825,32.8,32.54642857142857,33.825,31.375,32.221666666666664,34.3,29.35,,,,24.85833333333333,25.75,24.275,24.457142857142856,25.75,23.825,24.60166666666667,25.775,23.825,,,,,,,,,,,,,,,,78.25,79.0,77.25,79.71428571428571,84.75,77.25,84.48333333333333,91.0,77.25,,,,5.833333333333333,6.2,5.55,5.7,6.2,5.525,7.201666666666667,13.0,5.525,,,,0.0,0.0,124.625,,,,,,7.049999999999997,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/19,28.275,32.775,25.075,,0.0,,80.25,6.5,28.391666666666666,28.525,28.275,28.071428571428573,28.525,27.65,27.528333333333332,28.525,26.05,,,,33.13333333333333,33.825,32.775,32.746428571428574,33.825,31.950000000000003,32.45,34.3,29.85,,,,25.125,25.75,24.55,24.63214285714286,25.75,23.825,24.555,25.75,23.825,,,,,,,,,,,,,,,,78.83333333333333,80.25,77.25,79.07142857142857,80.25,77.25,83.85,91.0,77.25,,,,5.933333333333334,6.5,5.55,5.839285714285714,6.5,5.525,6.7683333333333335,10.075,5.525,,,,0.0,0.0,121.625,,,,,,7.699999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/20,28.65,33.925,25.05,,0.0,,81.25,5.925,28.48333333333333,28.65,28.275,28.214285714285715,28.65,27.825,27.639999999999997,28.65,26.05,,,,33.166666666666664,33.925,32.775,32.975,33.925,31.950000000000003,32.721666666666664,34.3,30.675,,,,25.291666666666668,25.75,25.05,24.807142857142853,25.75,24.275,24.540000000000003,25.75,23.825,,,,,,,,,,,,,,,,80.16666666666667,81.25,79.0,79.25,81.25,77.25,83.26666666666667,91.0,77.25,,,,5.991666666666667,6.5,5.55,5.896428571428572,6.5,5.55,6.491666666666666,8.75,5.525,,,,0.0,0.0,110.875,,,,,,8.874999999999996,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/21,28.725,33.5,25.525,,0.0,,81.5,6.325,28.55,28.725,28.275,28.342857142857145,28.725,27.875,27.668333333333333,28.725,26.05,,,,33.4,33.925,32.775,33.19642857142857,33.925,32.5,32.66833333333333,34.025,30.675,,,,25.21666666666667,25.525,25.05,24.928571428571427,25.75,24.275,24.56,25.75,23.825,,,,,,,,,,,,,,,,81.0,81.5,80.25,79.46428571428571,81.5,77.25,83.15,91.0,77.25,,,,6.25,6.5,5.925,6.007142857142857,6.5,5.55,6.33,8.45,5.525,,,,0.0,0.0,105.875,,,,,,7.975000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/22,28.625,32.325,26.3,,0.0,,83.0,5.7,28.666666666666668,28.725,28.625,28.45,28.725,27.975,27.759999999999998,28.725,26.05,,,,33.25000000000001,33.925,32.325,33.17142857142857,33.925,32.325,32.555,33.925,30.675,,,,25.625,26.3,25.05,25.217857142857145,26.3,24.275,24.673333333333336,26.3,23.825,,,,,,,,,,,,,,,,81.91666666666667,83.0,81.25,80.10714285714286,83.0,77.25,82.78333333333333,91.0,77.25,,,,5.983333333333333,6.325,5.7,5.992857142857143,6.5,5.55,6.208333333333333,8.45,5.525,,,,0.0,0.0,67.125,,,,,,6.025000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/23,29.175,33.85,25.8,,0.0,,80.75,6.575,28.84166666666667,29.175,28.625,28.62142857142857,29.175,28.275,27.881666666666668,29.175,26.05,,,,33.225,33.85,32.325,33.285714285714285,33.925,32.325,32.61666666666667,33.925,30.675,,,,25.875,26.3,25.525,25.435714285714287,26.3,24.55,24.741666666666667,26.3,23.825,,,,,,,,,,,,,,,,81.75,83.0,80.75,80.42857142857143,83.0,77.25,82.25,91.0,77.25,,,,6.2,6.575,5.7,6.046428571428571,6.575,5.55,6.213333333333334,8.45,5.525,,,,0.0,0.0,65.0,,,,,,8.05,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/24,29.0,33.525000000000006,25.7,,0.0,,82.0,5.775,28.933333333333334,29.175,28.625,28.710714285714285,29.175,28.275,28.028333333333332,29.175,26.05,,,,33.23333333333334,33.85,32.325,33.24285714285715,33.925,32.325,32.66166666666666,33.925,30.675,,,,25.933333333333334,26.3,25.7,25.599999999999998,26.3,25.05,24.841666666666665,26.3,23.825,,,,,,,,,,,,,,,,81.91666666666667,83.0,80.75,81.10714285714286,83.0,79.0,81.73333333333333,91.0,77.25,,,,6.016666666666667,6.575,5.7,6.05,6.575,5.55,6.035,7.925,5.525,,,,0.0,0.0,40.875,,,,,,7.825000000000006,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/25,29.4,35.15,25.8,,0.0,,80.75,6.525,29.191666666666666,29.4,29.0,28.835714285714285,29.4,28.275,28.211666666666666,29.4,26.05,,,,34.175000000000004,35.15,33.525000000000006,33.57857142857143,35.15,32.325,32.903333333333336,35.15,30.675,,,,25.76666666666667,25.8,25.7,25.607142857142858,26.3,25.05,24.961666666666666,26.3,23.825,,,,,,,,,,,,,,,,81.16666666666667,82.0,80.75,81.35714285714286,83.0,80.25,81.23333333333333,91.0,77.25,,,,6.291666666666667,6.575,5.775,6.189285714285715,6.575,5.7,5.941666666666666,6.575,5.525,,,,0.0,0.0,24.375,,,,,,9.349999999999998,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/26,29.275,34.7,26.625,,0.0,,83.0,7.35,29.224999999999998,29.4,29.0,28.978571428571428,29.4,28.625,28.426666666666666,29.4,27.05,,,,34.458333333333336,35.15,33.525000000000006,33.85357142857143,35.15,32.325,33.17166666666667,35.15,31.375,,,,26.041666666666668,26.625,25.7,25.82857142857143,26.625,25.05,25.138333333333332,26.625,23.825,,,,,,,,,,,,,,,,81.91666666666667,83.0,80.75,81.75,83.0,80.75,80.7,84.75,77.25,,,,6.550000000000001,7.35,5.775,6.310714285714286,7.35,5.7,6.038333333333333,7.35,5.525,,,,0.0,0.0,0.0,,,,,,8.075000000000003,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/27,29.075,33.325,26.15,,0.0,,80.25,6.1,29.25,29.4,29.075,29.03928571428571,29.4,28.625,28.561666666666667,29.4,27.65,,,,34.39166666666667,35.15,33.325,33.767857142857146,35.15,32.325,33.30166666666666,35.15,31.950000000000003,,,,26.191666666666663,26.625,25.8,25.985714285714284,26.625,25.525,25.291666666666668,26.625,23.825,,,,,,,,,,,,,,,,81.33333333333333,83.0,80.25,81.60714285714286,83.0,80.25,80.4,83.0,77.25,,,,6.658333333333332,7.35,6.1,6.3357142857142845,7.35,5.7,6.076666666666666,7.35,5.525,,,,0.0,0.0,0.0,,,,,,7.175000000000004,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/28,28.925,33.7,26.175,,0.0,,81.25,6.525,29.091666666666665,29.275,28.925,29.067857142857143,29.4,28.625,28.646666666666665,29.4,27.825,,,,33.90833333333334,34.7,33.325,33.79642857142857,35.15,32.325,33.39333333333334,35.15,31.950000000000003,,,,26.316666666666666,26.625,26.15,26.07857142857143,26.625,25.7,25.448333333333334,26.625,24.275,,,,,,,,,,,,,,,,81.5,83.0,80.25,81.57142857142857,83.0,80.25,80.48333333333333,83.0,77.25,,,,6.658333333333334,7.35,6.1,6.364285714285715,7.35,5.7,6.1433333333333335,7.35,5.55,,,,0.0,0.0,0.0,,,,,,7.525000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/29,28.425,32.625,25.625,,0.0,,83.75,6.35,28.808333333333337,29.075,28.425,29.03928571428571,29.4,28.425,28.686666666666667,29.4,27.875,,,,33.21666666666667,33.7,32.625,33.839285714285715,35.15,32.625,33.43833333333334,35.15,32.325,,,,25.983333333333334,26.175,25.625,25.982142857142858,26.625,25.625,25.511666666666667,26.625,24.275,,,,,,,,,,,,,,,,81.75,83.75,80.25,81.67857142857143,83.75,80.25,80.73333333333333,83.75,77.25,,,,6.324999999999999,6.525,6.1,6.457142857142856,7.35,5.775,6.196666666666667,7.35,5.55,,,,0.0,0.0,0.0,,,,,,7.0,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/09/30,28.8,32.8,25.25,,0.0,,82.25,6.725,28.71666666666667,28.925,28.425,28.985714285714288,29.4,28.425,28.74833333333333,29.4,27.975,,,,33.04166666666667,33.7,32.625,33.68928571428572,35.15,32.625,33.458333333333336,35.15,32.325,,,,25.683333333333334,26.175,25.25,25.90357142857143,26.625,25.25,25.576666666666664,26.625,24.275,,,,,,,,,,,,,,,,82.41666666666667,83.75,81.25,81.89285714285714,83.75,80.25,80.98333333333333,83.75,77.25,,,,6.533333333333334,6.725,6.35,6.478571428571429,7.35,5.775,6.258333333333334,7.35,5.55,,,,0.0,0.0,0.0,,,,,,7.549999999999997,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
112/10/01,29.05,33.15,25.7,,0.0,,81.25,6.275,28.758333333333336,29.05,28.425,28.992857142857144,29.4,28.425,28.82,29.4,28.275,28.16,29.4,26.05,32.85833333333334,33.15,32.625,33.635714285714286,35.15,32.625,33.465,35.15,32.325,32.82833333333333,35.15,29.35,25.525000000000002,25.7,25.25,25.90357142857143,26.625,25.25,25.671666666666667,26.625,24.55,25.198333333333334,26.625,23.825,,,,,,,,,,,,,82.41666666666667,83.75,81.25,81.78571428571429,83.75,80.25,81.16666666666667,83.75,77.25,83.375,91.0,77.25,6.449999999999999,6.725,6.275,6.549999999999999,7.35,6.1,6.263333333333334,7.35,5.55,6.7683333333333335,13.0,5.525,0.0,0.0,0.0,127.125,,,,,7.449999999999999,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/02,28.825,33.675,26.0,,0.0,,81.0,9.175,28.891666666666666,29.05,28.8,28.910714285714285,29.275,28.425,28.85,29.4,28.275,28.18,29.4,26.05,33.208333333333336,33.675,32.8,33.425,34.7,32.625,33.455000000000005,35.15,32.325,32.88,35.15,29.35,25.650000000000002,26.0,25.25,25.932142857142853,26.625,25.25,25.76833333333333,26.625,25.05,25.198333333333334,26.625,23.825,,,,,,,,,,,,,81.5,82.25,81.0,81.82142857142857,83.75,80.25,81.41666666666667,83.75,79.0,83.13333333333334,91.0,77.25,7.391666666666667,9.175,6.275,6.928571428571429,9.175,6.1,6.491666666666666,9.175,5.55,6.865833333333333,13.0,5.525,0.0,0.0,0.0,125.75,,,,,7.674999999999997,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
112/10/03,27.75,32.675,24.625,,0.0,,71.75,10.1,28.541666666666668,29.05,27.75,28.692857142857143,29.075,27.75,28.798333333333336,29.4,27.75,28.140833333333333,29.4,26.05,33.166666666666664,33.675,32.675,33.135714285714286,33.7,32.625,33.446666666666665,35.15,32.325,32.83416666666667,35.15,29.35,25.441666666666666,26.0,24.625,25.64642857142857,26.175,24.625,25.69333333333333,26.625,24.625,25.1475,26.625,23.825,,,,,,,,,,,,,78.0,81.25,71.75,80.21428571428571,83.75,71.75,80.93333333333334,83.75,71.75,82.70833333333333,91.0,71.75,8.516666666666666,10.1,6.275,7.321428571428571,10.1,6.1,6.795,10.1,5.7,6.998333333333333,13.0,5.525,0.0,0.0,0.0,124.625,,,,,8.049999999999997,0,0,0,0,0,0,0,10,-0.8660254037844386,0.5000000000000001,0
