日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
109/09/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/02,28.725,32.475,24.925,,0.0,,80.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.550000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/03,29.6,33.8,26.2,,0.0,,80.25,8.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.599999999999998,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/04,28.325,34.175,25.625,,3.125,,82.5,9.025,28.883333333333336,29.6,28.325,,,,,,,,,,33.48333333333333,34.175,32.475,,,,,,,,,,25.583333333333332,26.2,24.925,,,,,,,,,,,,,,,,,,,,,,81.08333333333333,82.5,80.25,,,,,,,,,,8.916666666666666,9.025,8.725,,,,,,,,,,3.125,,,,,,,,8.549999999999997,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
109/09/05,28.55,32.95,24.725,,0.0,,79.75,8.05,28.825,29.6,28.325,,,,,,,,,,33.64166666666667,34.175,32.95,,,,,,,,,,25.51666666666667,26.2,24.725,,,,,,,,,,,,,,,,,,,,,,80.83333333333333,82.5,79.75,,,,,,,,,,8.6,9.025,8.05,,,,,,,,,,3.125,,,,,,,,8.225000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/06,28.025,32.1,24.95,,0.0,,77.75,8.725,28.3,28.55,28.025,,,,,,,,,,33.074999999999996,34.175,32.1,,,,,,,,,,25.099999999999998,25.625,24.725,,,,,,,,,,,,,,,,,,,,,,80.0,82.5,77.75,,,,,,,,,,8.600000000000001,9.025,8.05,,,,,,,,,,3.125,,,,,,,,7.150000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/07,26.6,31.525,22.375,,0.0,,63.75,8.975,27.724999999999998,28.55,26.6,,,,,,,,,,32.19166666666667,32.95,31.525,,,,,,,,,,24.016666666666666,24.95,22.375,,,,,,,,,,,,,,,,,,,,,,73.75,79.75,63.75,,,,,,,,,,8.583333333333334,8.975,8.05,,,,,,,,,,0.0,,,,,,,,9.149999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/08,27.325,34.275,21.3,,0.0,,67.5,6.75,27.316666666666666,28.025,26.6,28.164285714285715,29.6,26.6,,,,,,,32.63333333333333,34.275,31.525,33.042857142857144,34.275,31.525,,,,,,,22.875,24.95,21.3,24.3,26.2,21.3,,,,,,,,,,,,,,,,,,,69.66666666666667,77.75,63.75,76.0,82.5,63.75,,,,,,,8.15,8.975,6.75,8.464285714285714,9.025,6.75,,,,,,,0.0,3.125,,,,,,,12.974999999999998,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/09,28.75,33.45,25.125,,0.0,,73.25,7.050000000000001,27.558333333333334,28.75,26.6,28.167857142857144,29.6,26.6,,,,,,,33.083333333333336,34.275,31.525,33.18214285714286,34.275,31.525,,,,,,,22.933333333333334,25.125,21.3,24.328571428571426,26.2,21.3,,,,,,,,,,,,,,,,,,,68.16666666666667,73.25,63.75,74.96428571428571,82.5,63.75,,,,,,,7.591666666666666,8.975,6.75,8.185714285714285,9.025,6.75,,,,,,,0.0,3.125,,,,,,,8.325000000000003,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
109/09/10,28.825,34.05,25.775,,0.0,,76.0,6.45,28.3,28.825,27.325,28.057142857142853,28.825,26.6,,,,,,,33.925000000000004,34.275,33.45,33.21785714285714,34.275,31.525,,,,,,,24.066666666666663,25.775,21.3,24.267857142857142,25.775,21.3,,,,,,,,,,,,,,,,,,,72.25,76.0,67.5,74.35714285714286,82.5,63.75,,,,,,,6.75,7.050000000000001,6.45,7.860714285714286,9.025,6.45,,,,,,,0.0,3.125,,,,,,,8.274999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
