日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
108/09/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
108/09/02,27.975,35.075,24.575000000000003,,6.125,,83.25,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
108/09/03,28.75,34.05,24.825,,0.25,,80.75,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.224999999999998,0,0,0,0,0,1,2,9,-1.0,-1.8369701987210297e-16,0
108/09/04,28.3,33.35,25.725,,0.5,,83.0,6.95,28.34166666666667,28.75,27.975,,,,,,,,,,34.15833333333333,35.075,33.35,,,,,,,,,,25.041666666666668,25.725,24.575000000000003,,,,,,,,,,,,,,,,,,,,,,82.33333333333333,83.25,80.75,,,,,,,,,,6.933333333333334,7.65,6.2,,,,,,,,,,6.875,,,,,,,,7.625,0,0,0,0,0,1,3,9,-1.0,-1.8369701987210297e-16,0
108/09/05,26.2,30.8,24.075,,50.75,,90.25,7.875,27.75,28.75,26.2,,,,,,,,,,32.733333333333334,34.05,30.8,,,,,,,,,,24.875,25.725,24.075,,,,,,,,,,,,,,,,,,,,,,84.66666666666667,90.25,80.75,,,,,,,,,,7.008333333333333,7.875,6.2,,,,,,,,,,51.5,,,,,,,,6.725000000000001,0,0,0,0,1,1,4,9,-1.0,-1.8369701987210297e-16,0
108/09/06,26.975,31.975,24.35,,0.0,,86.25,8.825,27.15833333333333,28.3,26.2,,,,,,,,,,32.041666666666664,33.35,30.8,,,,,,,,,,24.71666666666667,25.725,24.075,,,,,,,,,,,,,,,,,,,,,,86.5,90.25,83.0,,,,,,,,,,7.883333333333333,8.825,6.95,,,,,,,,,,51.25,,,,,,,,7.625,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
108/09/07,27.825,32.9,25.025,,0.0,,83.25,6.875,27.0,27.825,26.2,,,,,,,,,,31.89166666666667,32.9,30.8,,,,,,,,,,24.483333333333334,25.025,24.075,,,,,,,,,,,,,,,,,,,,,,86.58333333333333,90.25,83.25,,,,,,,,,,7.858333333333332,8.825,6.875,,,,,,,,,,50.75,,,,,,,,7.875,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
108/09/08,28.3,32.9,25.1,,0.625,,82.25,5.45,27.7,28.3,26.975,27.760714285714283,28.75,26.2,,,,,,,32.59166666666667,32.9,31.975,33.00714285714286,35.075,30.8,,,,,,,24.825,25.1,24.35,24.810714285714287,25.725,24.075,,,,,,,,,,,,,,,,,,,83.91666666666667,86.25,82.25,84.14285714285714,90.25,80.75,,,,,,,7.05,8.825,5.45,7.117857142857143,8.825,5.45,,,,,,,0.625,58.25,,,,,,,7.799999999999997,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
108/09/09,28.225,34.05,22.675,,56.5,,81.0,6.75,28.116666666666664,28.3,27.825,27.796428571428574,28.75,26.2,,,,,,,33.28333333333333,34.05,32.9,32.86071428571429,34.05,30.8,,,,,,,24.266666666666666,25.1,22.675,24.539285714285715,25.725,22.675,,,,,,,,,,,,,,,,,,,82.16666666666667,83.25,81.0,83.82142857142857,90.25,80.75,,,,,,,6.358333333333333,6.875,5.45,6.989285714285715,8.825,5.45,,,,,,,57.125,108.625,,,,,,,11.374999999999996,0,0,0,0,1,1,2,9,-1.0,-1.8369701987210297e-16,0
108/09/10,28.925,33.4,25.375,,0.0,,77.5,6.075,28.483333333333334,28.925,28.225,27.821428571428573,28.925,26.2,,,,,,,33.449999999999996,34.05,32.9,32.767857142857146,34.05,30.8,,,,,,,24.383333333333336,25.375,22.675,24.61785714285714,25.725,22.675,,,,,,,,,,,,,,,,,,,80.25,82.25,77.5,83.35714285714286,90.25,77.5,,,,,,,6.091666666666666,6.75,5.45,6.971428571428571,8.825,5.45,,,,,,,57.125,108.375,,,,,,,8.024999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
