日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
107/09/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/02,28.05,32.375,25.25,,0.0,,82.5,5.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.125,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/03,28.2,32.55,24.85,,0.125,,82.25,7.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.699999999999996,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
107/09/04,28.2,32.625,24.4,,0.0,,79.75,6.5,28.150000000000002,28.2,28.05,,,,,,,,,,32.516666666666666,32.625,32.375,,,,,,,,,,24.833333333333332,25.25,24.4,,,,,,,,,,,,,,,,,,,,,,81.5,82.5,79.75,,,,,,,,,,6.3500000000000005,7.275,5.275,,,,,,,,,,0.125,,,,,,,,8.225000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/05,28.8,33.2,25.3,,0.0,,81.25,7.575,28.400000000000002,28.8,28.2,,,,,,,,,,32.791666666666664,33.2,32.55,,,,,,,,,,24.849999999999998,25.3,24.4,,,,,,,,,,,,,,,,,,,,,,81.08333333333333,82.25,79.75,,,,,,,,,,7.116666666666667,7.575,6.5,,,,,,,,,,0.125,,,,,,,,7.900000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/06,28.925,33.075,26.875,,0.0,,85.75,5.6,28.641666666666666,28.925,28.2,,,,,,,,,,32.96666666666667,33.2,32.625,,,,,,,,,,25.525000000000002,26.875,24.4,,,,,,,,,,,,,,,,,,,,,,82.25,85.75,79.75,,,,,,,,,,6.558333333333334,7.575,5.6,,,,,,,,,,0.0,,,,,,,,6.200000000000003,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/07,28.175,32.85,25.3,,0.625,,85.0,6.325,28.633333333333336,28.925,28.175,,,,,,,,,,33.041666666666664,33.2,32.85,,,,,,,,,,25.825,26.875,25.3,,,,,,,,,,,,,,,,,,,,,,84.0,85.75,81.25,,,,,,,,,,6.5,7.575,5.6,,,,,,,,,,0.625,,,,,,,,7.550000000000001,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
107/09/08,28.2,32.625,24.125,,12.0,,83.5,7.274999999999999,28.433333333333334,28.925,28.175,28.364285714285717,28.925,28.05,,,,,,,32.85,33.075,32.625,32.75714285714286,33.2,32.375,,,,,,,25.433333333333337,26.875,24.125,25.157142857142855,26.875,24.125,,,,,,,,,,,,,,,,,,,84.75,85.75,83.5,82.85714285714286,85.75,79.75,,,,,,,6.3999999999999995,7.274999999999999,5.6,6.546428571428572,7.575,5.275,,,,,,,12.625,12.75,,,,,,,8.5,0,0,0,0,0,1,2,9,-1.0,-1.8369701987210297e-16,0
107/09/09,27.4,31.55,24.65,,0.0,,86.25,7.0,27.925,28.2,27.4,28.27142857142857,28.925,27.4,,,,,,,32.34166666666667,32.85,31.55,32.63928571428571,33.2,31.55,,,,,,,24.691666666666666,25.3,24.125,25.071428571428573,26.875,24.125,,,,,,,,,,,,,,,,,,,84.91666666666667,86.25,83.5,83.39285714285714,86.25,79.75,,,,,,,6.866666666666666,7.274999999999999,6.325,6.792857142857143,7.575,5.6,,,,,,,12.625,12.75,,,,,,,6.900000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/10,26.35,29.5,24.25,,0.0,,84.0,12.95,27.316666666666666,28.2,26.35,28.00714285714286,28.925,26.35,,,,,,,31.225000000000005,32.625,29.5,32.20357142857143,33.2,29.5,,,,,,,24.34166666666667,24.65,24.125,24.985714285714288,26.875,24.125,,,,,,,,,,,,,,,,,,,84.58333333333333,86.25,83.5,83.64285714285714,86.25,79.75,,,,,,,9.075,12.95,7.0,7.603571428571428,12.95,5.6,,,,,,,12.0,12.625,,,,,,,5.25,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/11,26.5,31.0,23.0,,0.0,,80.5,9.675,26.75,27.4,26.35,27.764285714285716,28.925,26.35,,,,,,,30.683333333333334,31.55,29.5,31.97142857142857,33.2,29.5,,,,,,,23.96666666666667,24.65,23.0,24.785714285714285,26.875,23.0,,,,,,,,,,,,,,,,,,,83.58333333333333,86.25,80.5,83.75,86.25,80.5,,,,,,,9.875,12.95,7.0,8.057142857142855,12.95,5.6,,,,,,,0.0,12.625,,,,,,,8.0,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/12,27.625,31.5,24.8,,0.125,,87.0,5.05,26.825000000000003,27.625,26.35,27.59642857142857,28.925,26.35,,,,,,,30.666666666666668,31.5,29.5,31.728571428571428,33.075,29.5,,,,,,,24.016666666666666,24.8,23.0,24.714285714285715,26.875,23.0,,,,,,,,,,,,,,,,,,,83.83333333333333,87.0,80.5,84.57142857142857,87.0,80.5,,,,,,,9.225,12.95,5.05,7.696428571428571,12.95,5.05,,,,,,,0.125,12.75,,,,,,,6.699999999999999,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
107/09/13,27.95,31.05,25.775,,0.0,,88.5,6.95,27.35833333333333,27.95,26.5,27.457142857142856,28.2,26.35,,,,,,,31.183333333333337,31.5,31.0,31.439285714285713,32.85,29.5,,,,,,,24.525000000000002,25.775,23.0,24.557142857142853,25.775,23.0,,,,,,,,,,,,,,,,,,,85.33333333333333,88.5,80.5,84.96428571428571,88.5,80.5,,,,,,,7.2250000000000005,9.675,5.05,7.889285714285713,12.95,5.05,,,,,,,0.125,12.75,,,,,,,5.275000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/14,28.5,32.25,26.075,,0.0,,86.5,5.35,28.024999999999995,28.5,27.625,27.50357142857143,28.5,26.35,,,,,,,31.600000000000005,32.25,31.05,31.353571428571428,32.625,29.5,,,,,,,25.55,26.075,24.8,24.667857142857144,26.075,23.0,,,,,,,,,,,,,,,,,,,87.33333333333333,88.5,86.5,85.17857142857143,88.5,80.5,,,,,,,5.783333333333334,6.95,5.05,7.749999999999999,12.95,5.05,,,,,,,0.125,12.125,,,,,,,6.175000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/15,28.8,32.6,26.2,,0.0,,84.5,6.05,28.416666666666668,28.8,27.95,27.589285714285715,28.8,26.35,,,,,,,31.96666666666667,32.6,31.05,31.349999999999998,32.6,29.5,,,,,,,26.016666666666666,26.2,25.775,24.964285714285715,26.2,23.0,,,,,,,,,,,,,,,,,,,86.5,88.5,84.5,85.32142857142857,88.5,80.5,,,,,,,6.116666666666666,6.95,5.35,7.575,12.95,5.05,,,,,,,0.0,0.125,,,,,,,6.400000000000002,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/16,26.85,29.125,25.175,,0.25,,91.0,3.925,28.05,28.8,26.85,27.51071428571429,28.8,26.35,27.901666666666664,28.925,26.35,,,,31.325,32.6,29.125,31.00357142857143,32.6,29.125,31.858333333333334,33.2,29.125,,,,25.816666666666663,26.2,25.175,25.039285714285715,26.2,23.0,25.06833333333333,26.875,23.0,,,,,,,,,,,,,,,,87.33333333333333,91.0,84.5,86.0,91.0,80.5,84.55,91.0,79.75,,,,5.108333333333333,6.05,3.925,7.135714285714286,12.95,3.925,6.8516666666666675,12.95,3.925,,,,0.25,0.375,13.125,,,,,,3.9499999999999993,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
107/09/17,28.075,32.1,24.9,,0.0,,85.0,5.5,27.90833333333333,28.8,26.85,27.757142857142856,28.8,26.5,27.903333333333332,28.925,26.35,,,,31.275000000000002,32.6,29.125,31.375,32.6,29.125,31.84,33.2,29.125,,,,25.425,26.2,24.9,25.13214285714286,26.2,23.0,25.045,26.875,23.0,,,,,,,,,,,,,,,,86.83333333333333,91.0,84.5,86.14285714285714,91.0,80.5,84.71666666666667,91.0,79.75,,,,5.158333333333333,6.05,3.925,6.071428571428571,9.675,3.925,6.866666666666666,12.95,3.925,,,,0.25,0.375,13.125,,,,,,7.200000000000003,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/18,28.55,33.525,25.425,,0.0,,83.75,6.3,27.825000000000003,28.55,26.85,28.05,28.8,26.85,27.926666666666666,28.925,26.35,,,,31.583333333333332,33.525,29.125,31.735714285714288,33.525,29.125,31.904999999999998,33.525,29.125,,,,25.166666666666668,25.425,24.9,25.478571428571428,26.2,24.8,25.083333333333332,26.875,23.0,,,,,,,,,,,,,,,,86.58333333333333,91.0,83.75,86.60714285714286,91.0,83.75,84.81666666666666,91.0,79.75,,,,5.241666666666667,6.3,3.925,5.589285714285714,6.95,3.925,6.801666666666667,12.95,3.925,,,,0.25,0.375,13.0,,,,,,8.099999999999998,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
107/09/19,28.325,31.75,26.2,,0.0,,87.0,8.425,28.316666666666663,28.55,28.075,28.15,28.8,26.85,27.935000000000002,28.925,26.35,,,,32.458333333333336,33.525,31.75,31.771428571428572,33.525,29.125,31.846666666666668,33.525,29.125,,,,25.508333333333336,26.2,24.9,25.678571428571427,26.2,24.9,25.203333333333333,26.875,23.0,,,,,,,,,,,,,,,,85.25,87.0,83.75,86.60714285714286,91.0,83.75,85.3,91.0,80.5,,,,6.741666666666667,8.425,5.5,6.071428571428571,8.425,3.925,6.930000000000001,12.95,3.925,,,,0.0,0.25,13.0,,,,,,5.550000000000001,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
