日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
111/09/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/02,28.675,32.4,25.975,,0.125,,75.5,16.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.424999999999997,0,0,0,1,0,1,1,9,-1.0,-1.8369701987210297e-16,0
111/09/03,26.8,28.85,25.15,,0.375,,82.75,15.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.700000000000003,0,0,0,1,0,1,2,9,-1.0,-1.8369701987210297e-16,0
111/09/04,27.175,29.275,25.375,,15.375,,91.25,14.125,27.55,28.675,26.8,,,,,,,,,,30.175,32.4,28.85,,,,,,,,,,25.5,25.975,25.15,,,,,,,,,,,,,,,,,,,,,,83.16666666666667,91.25,75.5,,,,,,,,,,15.375,16.175,14.125,,,,,,,,,,15.875,,,,,,,,3.8999999999999986,0,0,0,0,0,1,3,9,-1.0,-1.8369701987210297e-16,0
111/09/05,28.45,32.675,25.15,,4.125,,81.0,11.075,27.475000000000005,28.45,26.8,,,,,,,,,,30.266666666666666,32.675,28.85,,,,,,,,,,25.224999999999998,25.375,25.15,,,,,,,,,,,,,,,,,,,,,,85.0,91.25,81.0,,,,,,,,,,13.674999999999999,15.825,11.075,,,,,,,,,,19.875,,,,,,,,7.524999999999999,0,0,0,0,0,1,4,9,-1.0,-1.8369701987210297e-16,0
111/09/06,29.225,33.275,26.675,,0.125,,81.5,9.175,28.28333333333333,29.225,27.175,,,,,,,,,,31.741666666666664,33.275,29.275,,,,,,,,,,25.733333333333334,26.675,25.15,,,,,,,,,,,,,,,,,,,,,,84.58333333333333,91.25,81.0,,,,,,,,,,11.458333333333334,14.125,9.175,,,,,,,,,,19.625,,,,,,,,6.599999999999998,0,0,0,0,0,1,5,9,-1.0,-1.8369701987210297e-16,0
111/09/07,28.075,33.2,26.0,,5.25,,87.5,6.475,28.583333333333332,29.225,28.075,,,,,,,,,,33.05,33.275,32.675,,,,,,,,,,25.941666666666666,26.675,25.15,,,,,,,,,,,,,,,,,,,,,,83.33333333333333,87.5,81.0,,,,,,,,,,8.908333333333333,11.075,6.475,,,,,,,,,,9.5,,,,,,,,7.200000000000003,0,0,0,0,0,1,6,9,-1.0,-1.8369701987210297e-16,0
111/09/08,27.7,33.15,25.05,,0.875,,86.75,6.300000000000001,28.333333333333332,29.225,27.7,28.014285714285712,29.225,26.8,,,,,,,33.208333333333336,33.275,33.15,31.832142857142856,33.275,28.85,,,,,,,25.90833333333333,26.675,25.05,25.625,26.675,25.05,,,,,,,,,,,,,,,,,,,85.25,87.5,81.5,83.75,91.25,75.5,,,,,,,7.316666666666667,9.175,6.300000000000001,11.307142857142859,16.175,6.300000000000001,,,,,,,6.25,26.25,,,,,,,8.099999999999998,0,0,0,0,0,1,7,9,-1.0,-1.8369701987210297e-16,0
111/09/09,28.0,32.8,24.3,,0.0,,80.25,8.625,27.925,28.075,27.7,27.91785714285714,29.225,26.8,,,,,,,33.050000000000004,33.2,32.8,31.889285714285712,33.275,28.85,,,,,,,25.11666666666667,26.0,24.3,25.38571428571429,26.675,24.3,,,,,,,,,,,,,,,,,,,84.83333333333333,87.5,80.25,84.42857142857143,91.25,80.25,,,,,,,7.133333333333333,8.625,6.300000000000001,10.22857142857143,15.825,6.300000000000001,,,,,,,6.125,26.125,,,,,,,8.499999999999996,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/10,28.35,34.1,25.325000000000003,,0.0,,71.75,8.2,28.016666666666666,28.35,27.7,28.139285714285716,29.225,27.175,,,,,,,33.35,34.1,32.8,32.63928571428571,34.1,29.275,,,,,,,24.89166666666667,25.325000000000003,24.3,25.410714285714285,26.675,24.3,,,,,,,,,,,,,,,,,,,79.58333333333333,86.75,71.75,82.85714285714286,91.25,71.75,,,,,,,7.708333333333333,8.625,6.300000000000001,9.139285714285714,14.125,6.300000000000001,,,,,,,0.875,25.75,,,,,,,8.774999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
