日期,氣溫(℃)_lag1d,最高氣溫(℃)_lag1d,最低氣溫(℃)_lag1d,日照時數(hour)_lag1d,降水量(mm)_lag1d,降水時數(hour)_lag1d,相對溼度(%)_lag1d,最大陣風(m/s)_lag1d,氣溫(℃)_rollmean_3d_prev,氣溫(℃)_rollmax_3d_prev,氣溫(℃)_rollmin_3d_prev,氣溫(℃)_rollmean_7d_prev,氣溫(℃)_rollmax_7d_prev,氣溫(℃)_rollmin_7d_prev,氣溫(℃)_rollmean_15d_prev,氣溫(℃)_rollmax_15d_prev,氣溫(℃)_rollmin_15d_prev,氣溫(℃)_rollmean_30d_prev,氣溫(℃)_rollmax_30d_prev,氣溫(℃)_rollmin_30d_prev,最高氣溫(℃)_rollmean_3d_prev,最高氣溫(℃)_rollmax_3d_prev,最高氣溫(℃)_rollmin_3d_prev,最高氣溫(℃)_rollmean_7d_prev,最高氣溫(℃)_rollmax_7d_prev,最高氣溫(℃)_rollmin_7d_prev,最高氣溫(℃)_rollmean_15d_prev,最高氣溫(℃)_rollmax_15d_prev,最高氣溫(℃)_rollmin_15d_prev,最高氣溫(℃)_rollmean_30d_prev,最高氣溫(℃)_rollmax_30d_prev,最高氣溫(℃)_rollmin_30d_prev,最低氣溫(℃)_rollmean_3d_prev,最低氣溫(℃)_rollmax_3d_prev,最低氣溫(℃)_rollmin_3d_prev,最低氣溫(℃)_rollmean_7d_prev,最低氣溫(℃)_rollmax_7d_prev,最低氣溫(℃)_rollmin_7d_prev,最低氣溫(℃)_rollmean_15d_prev,最低氣溫(℃)_rollmax_15d_prev,最低氣溫(℃)_rollmin_15d_prev,最低氣溫(℃)_rollmean_30d_prev,最低氣溫(℃)_rollmax_30d_prev,最低氣溫(℃)_rollmin_30d_prev,日照時數(hour)_rollmean_3d_prev,日照時數(hour)_rollmax_3d_prev,日照時數(hour)_rollmin_3d_prev,日照時數(hour)_rollmean_7d_prev,日照時數(hour)_rollmax_7d_prev,日照時數(hour)_rollmin_7d_prev,日照時數(hour)_rollmean_15d_prev,日照時數(hour)_rollmax_15d_prev,日照時數(hour)_rollmin_15d_prev,日照時數(hour)_rollmean_30d_prev,日照時數(hour)_rollmax_30d_prev,日照時數(hour)_rollmin_30d_prev,相對溼度(%)_rollmean_3d_prev,相對溼度(%)_rollmax_3d_prev,相對溼度(%)_rollmin_3d_prev,相對溼度(%)_rollmean_7d_prev,相對溼度(%)_rollmax_7d_prev,相對溼度(%)_rollmin_7d_prev,相對溼度(%)_rollmean_15d_prev,相對溼度(%)_rollmax_15d_prev,相對溼度(%)_rollmin_15d_prev,相對溼度(%)_rollmean_30d_prev,相對溼度(%)_rollmax_30d_prev,相對溼度(%)_rollmin_30d_prev,最大陣風(m/s)_rollmean_3d_prev,最大陣風(m/s)_rollmax_3d_prev,最大陣風(m/s)_rollmin_3d_prev,最大陣風(m/s)_rollmean_7d_prev,最大陣風(m/s)_rollmax_7d_prev,最大陣風(m/s)_rollmin_7d_prev,最大陣風(m/s)_rollmean_15d_prev,最大陣風(m/s)_rollmax_15d_prev,最大陣風(m/s)_rollmin_15d_prev,最大陣風(m/s)_rollmean_30d_prev,最大陣風(m/s)_rollmax_30d_prev,最大陣風(m/s)_rollmin_30d_prev,降水量(mm)_rollsum_3d_prev,降水量(mm)_rollsum_7d_prev,降水量(mm)_rollsum_15d_prev,降水量(mm)_rollsum_30d_prev,降水時數(hour)_rollsum_3d_prev,降水時數(hour)_rollsum_7d_prev,降水時數(hour)_rollsum_15d_prev,降水時數(hour)_rollsum_30d_prev,daily_temp_range_prev,is_cold_wave_prev,is_strong_cold_prev,is_frost_risk_prev,is_strong_wind_prev,is_heavy_rain_prev,rainy_day_prev,consec_rainy_days_prev,month,month_sin,month_cos,is_winter
111/09/01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/02,28.65,32.0,25.9,,0.0,,73.0,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.100000000000001,0,0,0,1,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/03,26.65,28.9,25.0,,0.5,,81.5,17.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8999999999999986,0,0,0,1,0,1,1,9,-1.0,-1.8369701987210297e-16,0
111/09/04,27.1,29.05,25.25,,13.0,,88.5,15.05,27.46666666666667,28.65,26.65,,,,,,,,,,29.983333333333334,32.0,28.9,,,,,,,,,,25.383333333333336,25.9,25.0,,,,,,,,,,,,,,,,,,,,,,81.0,88.5,73.0,,,,,,,,,,17.150000000000002,18.6,15.05,,,,,,,,,,13.5,,,,,,,,3.8000000000000007,0,0,0,1,0,1,2,9,-1.0,-1.8369701987210297e-16,0
111/09/05,28.4,32.25,24.8,,7.75,,78.0,11.7,27.383333333333336,28.4,26.65,,,,,,,,,,30.066666666666666,32.25,28.9,,,,,,,,,,25.016666666666666,25.25,24.8,,,,,,,,,,,,,,,,,,,,,,82.66666666666667,88.5,78.0,,,,,,,,,,14.85,17.799999999999997,11.7,,,,,,,,,,21.25,,,,,,,,7.449999999999999,0,0,0,0,0,1,3,9,-1.0,-1.8369701987210297e-16,0
111/09/06,29.200000000000003,32.55,26.8,,0.0,,78.0,9.15,28.233333333333334,29.200000000000003,27.1,,,,,,,,,,31.28333333333333,32.55,29.05,,,,,,,,,,25.616666666666664,26.8,24.8,,,,,,,,,,,,,,,,,,,,,,81.5,88.5,78.0,,,,,,,,,,11.966666666666667,15.05,9.15,,,,,,,,,,20.75,,,,,,,,5.7499999999999964,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/07,28.15,32.5,26.3,,2.75,,84.0,6.85,28.583333333333332,29.200000000000003,28.15,,,,,,,,,,32.43333333333334,32.55,32.25,,,,,,,,,,25.96666666666667,26.8,24.8,,,,,,,,,,,,,,,,,,,,,,80.0,84.0,78.0,,,,,,,,,,9.233333333333333,11.7,6.85,,,,,,,,,,10.5,,,,,,,,6.199999999999999,0,0,0,0,0,1,1,9,-1.0,-1.8369701987210297e-16,0
111/09/08,27.65,32.55,25.15,,1.25,,83.5,6.4,28.333333333333332,29.200000000000003,27.65,27.97142857142857,29.200000000000003,26.65,,,,,,,32.53333333333333,32.55,32.5,31.400000000000002,32.55,28.9,,,,,,,26.083333333333332,26.8,25.15,25.599999999999998,26.8,24.8,,,,,,,,,,,,,,,,,,,81.83333333333333,84.0,78.0,80.92857142857143,88.5,73.0,,,,,,,7.466666666666666,9.15,6.4,12.221428571428572,18.6,6.4,,,,,,,4.0,25.25,,,,,,,7.399999999999999,0,0,0,0,0,1,2,9,-1.0,-1.8369701987210297e-16,0
111/09/09,27.95,32.3,24.15,,0.0,,77.5,9.25,27.916666666666668,28.15,27.65,27.87142857142857,29.200000000000003,26.65,,,,,,,32.449999999999996,32.55,32.3,31.442857142857143,32.55,28.9,,,,,,,25.2,26.3,24.15,25.349999999999998,26.8,24.15,,,,,,,,,,,,,,,,,,,81.66666666666667,84.0,77.5,81.57142857142857,88.5,77.5,,,,,,,7.5,9.25,6.4,10.885714285714284,17.799999999999997,6.4,,,,,,,4.0,25.25,,,,,,,8.149999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/10,28.25,34.1,25.450000000000003,,0.0,,69.5,8.8,27.95,28.25,27.65,28.099999999999998,29.200000000000003,27.1,,,,,,,32.983333333333334,34.1,32.3,32.18571428571428,34.1,29.05,,,,,,,24.916666666666668,25.450000000000003,24.15,25.414285714285715,26.8,24.15,,,,,,,,,,,,,,,,,,,76.83333333333333,83.5,69.5,79.85714285714286,88.5,69.5,,,,,,,8.15,9.25,6.4,9.6,15.05,6.4,,,,,,,1.25,24.75,,,,,,,8.649999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/11,26.75,31.1,23.85,,0.0,,71.5,9.25,27.650000000000002,28.25,26.75,28.05,29.200000000000003,26.75,,,,,,,32.5,34.1,31.1,32.478571428571435,34.1,31.1,,,,,,,24.483333333333334,25.450000000000003,23.85,25.214285714285715,26.8,23.85,,,,,,,,,,,,,,,,,,,72.83333333333333,77.5,69.5,77.42857142857143,84.0,69.5,,,,,,,9.100000000000001,9.25,8.8,8.771428571428572,11.7,6.4,,,,,,,0.0,11.75,,,,,,,7.25,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
111/09/12,26.35,29.9,23.2,,0.0,,80.0,14.65,27.116666666666664,28.25,26.35,27.757142857142856,29.200000000000003,26.35,,,,,,,31.700000000000003,34.1,29.9,32.142857142857146,34.1,29.9,,,,,,,24.166666666666668,25.450000000000003,23.2,24.985714285714288,26.8,23.2,,,,,,,,,,,,,,,,,,,73.66666666666667,80.0,69.5,77.71428571428571,84.0,69.5,,,,,,,10.9,14.65,8.8,9.192857142857141,14.65,6.4,,,,,,,0.0,4.0,,,,,,,6.699999999999999,0,0,0,0,0,0,0,9,-1.0,-1.8369701987210297e-16,0
