日期,價格(元/公斤),上價,中價,下價,交易量(公斤),價格區間
110/11/01,103.0,130.0,105.0,70.0,1210.0,60.0
110/11/02,90.85,113.17,91.84,65.14,576.4,48.03
110/11/03,89.7,113.89000000000001,91.19,62.07000000000001,461.8,51.82000000000001
110/11/04,79.71000000000001,110.1,81.4,48.739999999999995,560.3,61.36
110/11/05,77.01,106.67,82.7,41.72,660.3,64.95
110/11/06,71.78,107.28,69.11,41.47,824.0,65.81
110/11/07,83.0875,108.1,86.05,55.875,925.125,52.224999999999994
110/11/08,66.7,90.0,69.6,40.0,2409.0,50.0
110/11/09,75.44545454545454,103.51818181818182,76.87272727272727,46.46363636363637,1108.8181818181818,57.05454545454545
110/11/10,82.72222222222223,110.45555555555556,87.46666666666667,43.81111111111111,1556.2222222222222,66.64444444444445
110/11/11,83.53333333333335,116.2,81.7,56.666666666666664,1789.0,59.53333333333334
110/11/12,82.42,110.9,81.83,55.23,1174.5,55.67000000000001
110/11/13,82.22999999999999,104.47999999999999,82.78,58.67999999999999,1296.0,45.8
110/11/14,89.19999999999999,114.61111111111111,88.88888888888889,65.12222222222222,917.4444444444445,49.488888888888894
110/11/15,87.3,120.0,90.0,50.0,4584.0,70.0
110/11/16,77.03,99.45,77.16,52.55,1672.56,46.900000000000006
110/11/17,63.977777777777774,87.51111111111112,65.21111111111111,37.044444444444444,1984.611111111111,50.466666666666676
110/11/18,47.010000000000005,70.38,45.3,29.04,2297.3,41.339999999999996
110/11/19,45.56363636363636,60.8,45.300000000000004,30.91818181818182,1644.090909090909,29.881818181818176
110/11/20,45.92090909090909,60.50909090909091,46.92727272727273,27.681818181818183,1809.3636363636363,32.82727272727273
110/11/21,39.67,56.470000000000006,38.97,25.330000000000002,2285.4,31.140000000000004
110/11/22,39.3,52.6,39.5,25.0,8119.0,27.6
110/11/23,37.86181818181819,53.76363636363636,37.59090909090909,22.87272727272727,3543.7272727272725,30.890909090909087
110/11/24,33.93727272727273,49.2,33.29090909090909,20.518181818181816,3429.4545454545455,28.681818181818187
110/11/25,30.812727272727273,42.78181818181818,30.563636363636363,19.727272727272727,3004.4545454545455,23.054545454545455
110/11/26,30.430000000000003,40.54545454545455,30.818181818181817,19.327272727272728,2998.6363636363635,21.21818181818182
110/11/27,36.38454545454545,46.81818181818182,36.57272727272727,24.99090909090909,2861.181818181818,21.82727272727273
