日期,價格(元/公斤),上價,中價,下價,交易量(公斤),價格區間
109/11/01,53.407000000000004,69.02000000000001,53.17,37.239999999999995,1314.1,31.780000000000015
109/11/02,53.0,70.0,54.9,30.0,6559.0,40.0
109/11/03,47.7,64.75454545454545,47.654545454545456,31.08181818181818,2016.7272727272727,33.67272727272727
109/11/04,49.440000000000005,62.81,49.54,35.4,1773.4,27.410000000000004
109/11/05,51.29,65.34,51.019999999999996,38.15,1650.6,27.190000000000005
109/11/06,57.18181818181818,71.80909090909091,56.46363636363637,42.92727272727273,1628.3636363636363,28.881818181818183
109/11/07,58.07545454545454,72.72727272727273,57.90909090909091,43.45454545454545,1818.909090909091,29.27272727272728
109/11/08,57.611111111111114,76.1,56.91111111111112,40.86666666666667,1662.5555555555557,35.23333333333333
109/11/09,53.9,75.0,54.8,30.0,7453.0,45.0
109/11/10,61.416666666666664,77.81666666666666,61.949999999999996,42.1,1708.1666666666667,35.71666666666666
109/11/11,57.94166666666666,75.33333333333333,57.958333333333336,39.641666666666666,1780.8333333333333,35.69166666666666
109/11/12,65.55,85.65,66.8,41.55,3437.5,44.10000000000001
109/11/13,62.209090909090904,81.7909090909091,62.23636363636364,41.82727272727273,1972.1818181818182,39.96363636363637
109/11/14,66.10909090909091,80.38181818181819,66.68181818181819,49.809090909090905,1321.0,30.572727272727285
109/11/15,61.13333333333334,75.62222222222222,62.03333333333333,40.84444444444445,1435.4444444444443,34.77777777777777
109/11/16,66.6,85.0,69.7,40.0,6667.0,45.0
109/11/17,48.06,67.13,47.87,30.580000000000002,2728.9,36.55
109/11/18,40.064166666666665,59.583333333333336,39.40833333333333,23.974999999999998,2534.25,35.608333333333334
109/11/19,31.927272727272726,50.90909090909091,31.245454545454546,17.19090909090909,2224.0,33.71818181818182
109/11/20,28.019166666666667,45.63333333333333,28.008333333333336,12.783333333333333,2100.1666666666665,32.85
109/11/21,33.17,50.41818181818182,33.04545454545455,17.863636363636363,2265.4545454545455,32.55454545454546
109/11/22,32.63,47.660000000000004,32.92,18.23,2857.7,29.430000000000003
109/11/23,34.1,45.0,35.0,20.0,10001.0,25.0
109/11/24,35.07,49.43,35.019999999999996,21.94,3322.0,27.49
109/11/25,34.154545454545456,46.99090909090909,34.17272727272727,22.818181818181817,2474.5454545454545,24.172727272727276
109/11/26,33.07,45.08,33.07,21.39,2365.1,23.689999999999998
109/11/27,31.227272727272727,43.58181818181818,31.3,18.900000000000002,2792.0,24.681818181818176
109/11/28,33.627272727272725,45.88181818181818,34.08181818181818,21.018181818181816,3712.7272727272725,24.863636363636367
109/11/29,31.681818181818183,42.31818181818182,31.818181818181817,20.663636363636364,3590.181818181818,21.654545454545456
109/11/30,34.0,45.0,34.9,20.0,11515.0,25.0
109/12/01,30.810000000000002,43.25,30.380000000000003,20.61,4532.1,22.64
109/12/02,28.036363636363635,40.73636363636364,27.254545454545454,17.354545454545455,3633.181818181818,23.381818181818186
109/12/03,30.525000000000002,41.574999999999996,30.900000000000002,19.0,2585.4166666666665,22.574999999999996
109/12/04,34.309090909090905,45.88181818181818,34.263636363636365,22.654545454545453,2802.5454545454545,23.22727272727273
109/12/05,43.041666666666664,54.28333333333333,43.34166666666667,31.05,2715.5833333333335,23.23333333333333
109/12/06,46.089999999999996,59.11,46.3,31.910000000000004,2766.5,27.199999999999996
109/12/07,47.2,62.5,49.4,25.0,11102.0,37.5
109/12/08,42.79,57.379999999999995,43.03,28.369999999999997,3788.6,29.009999999999998
109/12/09,42.09090909090909,56.23636363636364,42.018181818181816,28.936363636363637,3035.6363636363635,27.300000000000004
109/12/10,40.641666666666666,53.725,41.09166666666667,27.233333333333334,1980.3333333333333,26.491666666666667
109/12/11,33.50909090909091,47.9,33.1,19.990909090909092,3059.909090909091,27.909090909090907
109/12/12,32.35727272727273,45.04545454545455,32.1,20.463636363636365,3816.0,24.581818181818182
109/12/13,31.95,44.089999999999996,31.21,21.990000000000002,3748.5,22.099999999999994
109/12/14,38.1,50.0,40.0,20.0,11960.0,30.0
109/12/15,35.170833333333334,46.166666666666664,35.18333333333333,23.616666666666664,4381.083333333333,22.55
109/12/16,32.518181818181816,44.5,32.127272727272725,21.4,4685.454545454545,23.1
109/12/17,36.88636363636363,47.76363636363636,37.054545454545455,25.8,3898.2727272727275,21.963636363636358
109/12/18,42.39,54.99166666666667,41.791666666666664,31.075,4005.8333333333335,23.916666666666668
109/12/19,51.91,64.69090909090909,51.7,39.38181818181818,6539.909090909091,25.309090909090905
