日期,價格(元/公斤),上價,中價,下價,交易量(公斤),價格區間
108/11/01,13.305882352941175,21.558823529411764,12.68235294117647,6.323529411764706,29220.529411764706,15.235294117647058
108/11/02,13.41764705882353,22.63529411764706,12.688235294117646,6.882352941176471,30455.0,15.75294117647059
108/11/03,12.173076923076923,20.976923076923075,11.63076923076923,5.56923076923077,22063.23076923077,15.407692307692304
108/11/04,13.75,19.35,13.45,8.75,68656.625,10.600000000000001
108/11/05,13.189411764705882,21.370588235294118,12.86470588235294,6.482352941176471,33813.617647058825,14.888235294117647
108/11/06,12.188235294117648,19.38823529411765,11.529411764705882,5.976470588235294,36171.470588235294,13.411764705882355
108/11/07,12.464117647058824,19.96470588235294,11.68235294117647,6.270588235294118,32887.35294117647,13.694117647058825
108/11/08,11.99529411764706,20.541176470588233,11.129411764705882,5.8,34886.705882352944,14.741176470588233
108/11/09,12.37,21.38235294117647,11.394117647058822,5.911764705882353,37203.76470588235,15.470588235294118
108/11/10,13.668461538461539,22.984615384615385,12.615384615384615,7.06923076923077,25242.23076923077,15.915384615384614
108/11/11,10.175,14.8,10.2,5.625,64169.0,9.175
108/11/12,14.174117647058823,22.03529411764706,13.570588235294117,7.576470588235295,34796.294117647056,14.458823529411763
108/11/13,14.305625000000001,21.825,13.5375,7.89375,43697.125,13.931249999999999
108/11/14,13.995555555555557,19.233333333333334,13.933333333333334,7.466666666666667,33757.77777777778,11.766666666666667
108/11/15,12.851176470588236,20.08823529411765,12.48235294117647,6.576470588235294,48431.529411764706,13.511764705882355
108/11/16,11.094117647058823,18.68235294117647,10.570588235294117,5.1000000000000005,48051.23529411765,13.58235294117647
108/11/17,10.19,18.361538461538462,9.507692307692308,4.469230769230769,38680.846153846156,13.892307692307693
108/11/18,11.125,15.675,11.125,6.8,70910.0,8.875
108/11/19,11.488823529411764,18.647058823529413,11.117647058823529,5.347058823529412,43644.23529411765,13.3
108/11/20,11.331764705882353,19.27058823529412,10.729411764705883,5.2,44640.35294117647,14.070588235294121
108/11/21,11.251176470588236,18.22941176470588,10.652941176470588,5.394117647058824,43039.5,12.835294117647056
108/11/22,11.16529411764706,18.758823529411764,10.470588235294118,5.764705882352941,39403.55882352941,12.994117647058822
108/11/23,11.302941176470588,18.764705882352942,10.782352941176471,5.805882352941176,39824.529411764706,12.958823529411767
108/11/24,11.34153846153846,19.476923076923075,10.515384615384615,5.161538461538461,34086.53846153846,14.315384615384614
108/11/25,10.45,14.7,10.575,5.675,75201.25,9.024999999999999
108/11/26,11.574705882352943,18.805882352941175,11.158823529411764,5.864705882352942,39401.14705882353,12.941176470588234
108/11/27,10.438823529411765,16.8,10.117647058823529,5.5588235294117645,41862.35294117647,11.241176470588236
108/11/28,10.078125,16.4125,9.74375,5.24375,40567.1875,11.168750000000001
108/11/29,11.794705882352941,18.894117647058824,11.405882352941177,5.764705882352941,35618.58823529412,13.129411764705882
108/11/30,12.49,19.386666666666667,12.353333333333333,6.326666666666667,36893.333333333336,13.059999999999999
108/12/01,12.968461538461538,20.323076923076922,12.776923076923076,6.753846153846154,29588.923076923078,13.569230769230767
108/12/02,10.55,13.625,10.65,6.875,77100.25,6.75
108/12/03,12.496470588235294,19.74705882352941,12.264705882352942,6.347058823529412,41595.17647058824,13.399999999999999
108/12/04,13.281176470588235,19.65294117647059,12.958823529411765,7.917647058823529,39496.41176470588,11.735294117647062
108/12/05,12.80235294117647,18.95294117647059,12.429411764705883,7.017647058823529,42787.41176470588,11.935294117647059
108/12/06,13.314705882352941,20.052941176470586,13.264705882352942,7.5,32186.264705882353,12.552941176470586
108/12/07,19.343529411764706,26.45294117647059,19.305882352941175,12.617647058823529,24856.970588235294,13.83529411764706
108/12/08,18.893076923076922,27.984615384615385,18.615384615384617,11.176923076923078,37691.230769230766,16.807692307692307
108/12/09,16.3,21.8,16.35,10.075,54428.5,11.725000000000001
108/12/10,16.32764705882353,24.947058823529414,16.205882352941178,8.5,46596.05882352941,16.447058823529414
108/12/11,14.909411764705883,22.805882352941175,14.717647058823529,7.3999999999999995,47041.64705882353,15.405882352941177
108/12/12,13.359375,21.375,13.08125,6.60625,47791.9375,14.76875
108/12/13,13.386470588235294,21.31764705882353,13.005882352941176,6.447058823529412,40476.35294117647,14.870588235294116
108/12/14,12.358823529411765,19.95294117647059,12.0,6.464705882352941,46390.85294117647,13.488235294117647
108/12/15,11.79076923076923,19.884615384615383,11.376923076923077,5.0307692307692315,42835.46153846154,14.853846153846153
108/12/16,13.475000000000001,18.175,13.475000000000001,8.1,68632.75,10.075000000000001
108/12/17,11.57529411764706,18.929411764705883,11.329411764705881,5.935294117647059,45612.32352941176,12.994117647058824
108/12/18,11.874705882352941,18.36470588235294,11.735294117647058,6.3,41145.58823529412,12.06470588235294
108/12/19,10.975882352941177,17.194117647058825,10.78235294117647,5.370588235294117,37537.5,11.823529411764707
108/12/20,11.010588235294119,16.75294117647059,10.805882352941175,5.452941176470588,38351.85294117647,11.3
108/12/21,11.02,16.941176470588236,10.841176470588236,6.294117647058823,40834.205882352944,10.647058823529413
108/12/22,10.970769230769232,17.3,10.692307692307692,4.853846153846154,38891.53846153846,12.446153846153846
108/12/23,10.65,16.4,10.3,5.825,73686.25,10.575
108/12/24,10.98375,17.3375,10.90625,5.66875,43386.8125,11.66875
108/12/25,10.060588235294118,15.3,9.970588235294118,4.7823529411764705,42212.705882352944,10.517647058823531
108/12/26,9.91529411764706,15.441176470588236,9.976470588235294,5.547058823529412,41097.82352941176,9.894117647058824
108/12/27,9.944705882352942,14.894117647058822,9.929411764705883,4.911764705882353,44298.294117647056,9.982352941176469
108/12/28,9.762,15.073333333333332,9.606666666666666,5.6,52762.666666666664,9.473333333333333
108/12/29,10.21923076923077,15.330769230769231,10.192307692307692,5.5076923076923086,36492.692307692305,9.823076923076922
108/12/30,10.925,13.95,10.975,7.074999999999999,70126.5,6.875
108/12/31,10.790000000000001,15.882352941176471,10.794117647058824,6.394117647058824,39272.64705882353,9.488235294117647
109/01/01,10.33764705882353,15.2,10.205882352941176,6.0588235294117645,39603.529411764706,9.141176470588235
109/01/02,10.627647058823529,16.45294117647059,10.323529411764707,6.1000000000000005,42449.382352941175,10.352941176470587
109/01/03,9.544705882352941,14.36470588235294,9.341176470588236,4.882352941176471,48157.58823529412,9.482352941176469
109/01/04,9.459411764705882,14.964705882352941,9.205882352941176,5.141176470588236,47312.23529411765,9.823529411764707
109/01/05,9.163846153846153,14.915384615384616,9.184615384615386,4.753846153846154,39707.61538461538,10.161538461538463
109/01/06,9.325,12.45,9.625,5.275,78576.75,7.174999999999999
109/01/07,8.922941176470587,14.98235294117647,8.941176470588236,4.5588235294117645,48130.41176470588,10.423529411764706
109/01/08,8.49764705882353,14.294117647058824,8.464705882352941,4.464705882352941,49580.41176470588,9.829411764705883
109/01/09,8.88,14.311764705882352,8.841176470588236,4.470588235294118,43881.26470588235,9.841176470588234
109/01/10,8.938823529411765,14.041176470588237,8.964705882352941,4.894117647058824,47706.294117647056,9.147058823529413
109/01/11,9.112666666666666,13.973333333333333,9.193333333333333,5.34,53990.86666666667,8.633333333333333
109/01/12,8.652307692307692,13.376923076923077,8.46923076923077,4.530769230769231,40981.153846153844,8.846153846153847
109/01/13,8.675,12.100000000000001,8.675,4.975,80786.0,7.125000000000002
109/01/14,8.674117647058823,14.158823529411766,8.605882352941178,4.7294117647058815,52467.91176470588,9.429411764705884
109/01/15,8.198235294117648,13.241176470588234,8.094117647058823,4.31764705882353,53297.794117647056,8.923529411764704
109/01/16,8.547058823529412,13.276470588235293,8.452941176470588,4.188235294117647,45052.470588235294,9.088235294117645
109/01/17,8.597058823529412,14.276470588235293,8.588235294117647,4.329411764705882,43122.382352941175,9.94705882352941
109/01/18,9.155294117647058,14.570588235294117,8.805882352941175,4.952941176470588,48130.76470588235,9.617647058823529
109/01/19,9.185384615384615,14.753846153846155,8.738461538461538,4.615384615384615,47250.846153846156,10.13846153846154
109/01/20,9.525,12.65,9.55,5.9,83411.875,6.75
109/01/21,10.708235294117646,16.53529411764706,10.641176470588235,5.923529411764706,64492.294117647056,10.611764705882353
109/01/22,11.896470588235294,18.15294117647059,11.458823529411765,6.041176470588235,62138.17647058824,12.111764705882356
109/01/23,12.07235294117647,18.96470588235294,12.147058823529411,6.094117647058824,58914.35294117647,12.870588235294118
109/01/24,12.355714285714285,19.271428571428572,12.264285714285714,7.235714285714286,22694.285714285714,12.035714285714286
109/01/26,12.6,15.0,12.7,10.0,5328.0,5.0
109/01/27,13.7,13.7,13.7,13.7,390.0,0.0
109/01/28,13.45,19.049999999999997,13.2,8.6,7283.5,10.449999999999998
109/01/29,11.575,17.9,11.55,5.85,48364.75,12.049999999999999
109/01/30,11.675,18.3125,11.38125,6.53125,52506.1875,11.78125
109/01/31,12.384375,18.6,12.24375,6.3375,52755.875,12.262500000000001
